motor_time_fraction,motor_angle_deg,source_fourier_small,source_fourier_large,spline_small,spline_large,source_fourier_dsmall_dt,source_fourier_dlarge_dt,spline_dsmall_dt,spline_dlarge_dt
4.982638888888888951e-01,1.793750000000000000e+02,9.754684587390817230e-01,1.092012820533343198e-01,9.789710535113691492e-01,1.067371179907993795e-01,-1.734367070282056611e+00,-1.446273420332038429e+00,-1.590769837639979922e+00,-1.615892196620054122e+00
4.986111111111111160e-01,1.795000000000000000e+02,9.748624783639416869e-01,1.086994742664210978e-01,9.784148777054523238e-01,1.061770570871275327e-01,-1.756079578156065857e+00,-1.444140797479237515e+00,-1.612810099923387197e+00,-1.610052736631557568e+00
4.989583333333333370e-01,1.796250000000000000e+02,9.742489593011632865e-01,1.081984055623777113e-01,9.778510414312289178e-01,1.056190298902895952e-01,-1.777789760575999578e+00,-1.442016271583309583e+00,-1.634894135082598510e+00,-1.604178045256955620e+00
4.993055555555555580e-01,1.797500000000000000e+02,9.736279025152019262e-01,1.076980731625422627e-01,9.772795294897840268e-01,1.050630486334056812e-01,-1.799496712522616448e+00,-1.439899653671048663e+00,-1.657021943117595431e+00,-1.598268122496248500e+00
4.996527777777777790e-01,1.798750000000000000e+02,9.729993092854446468e-01,1.071984743540285584e-01,9.767003266822030794e-01,1.045091255495959603e-01,-1.821199525011333087e+00,-1.437790753840272995e+00,-1.679193524028377960e+00,-1.592322968349436207e+00
5.000000000000000000e-01,1.800000000000000000e+02,9.723631812075805847e-01,1.066996064900477270e-01,9.761134178095707270e-01,1.039572728719806854e-01,-1.842897285148956010e+00,-1.435689381290420785e+00,-1.701408877814928333e+00,-1.586342582816518965e+00
5.003472222222222765e-01,1.801250000000000284e+02,9.717195201949440087e-01,1.062014669902109909e-01,9.755187876729710661e-01,1.034075028336799845e-01,-1.864589076191655481e+00,-1.433595344352795786e+00,-1.723668004477282079e+00,-1.580326965897496549e+00
5.006944444444444420e-01,1.802500000000000000e+02,9.710683284798440340e-01,1.057040533408289962e-01,9.749164210734896363e-01,1.028598276678144158e-01,-1.886273977603986740e+00,-1.431508450520488474e+00,-1.745970904015422098e+00,-1.574276117592373403e+00
5.010416666666667185e-01,1.803750000000000284e+02,9.704096086148688016e-01,1.052073630951949751e-01,9.743063028122107561e-01,1.023142596075034411e-01,-1.907951065119136258e+00,-1.429428506477955496e+00,-1.768317576429347726e+00,-1.568190037901140421e+00
5.013888888888888840e-01,1.805000000000000000e+02,9.697433634741726705e-01,1.047113938738628569e-01,9.736884176902195209e-01,1.017708105284737263e-01,-1.929619410800228918e+00,-1.427355318130249406e+00,-1.790708021719058962e+00,-1.562075408444684177e+00
5.017361111111111605e-01,1.806250000000000284e+02,9.690695962547370979e-01,1.042161433649108904e-01,9.730627505086005824e-01,1.012294824176988017e-01,-1.951278083102865324e+00,-1.425288690631902444e+00,-1.813142239884556028e+00,-1.555979065765276337e+00
5.020833333333333259e-01,1.807500000000000000e+02,9.683883104776138673e-01,1.037216093241988962e-01,9.724292860684389250e-01,1.006902663465907150e-01,-1.972926146938686953e+00,-1.423228428415448610e+00,-1.835620230925838925e+00,-1.549910059965993403e+00
5.024305555555556024e-01,1.808750000000000284e+02,9.676995099891452234e-01,1.032277895756129327e-01,9.717880091708190893e-01,1.001531528231763279e-01,-1.994562663740181430e+00,-1.421174335219587359e+00,-1.858141994842907430e+00,-1.543868391046825161e+00
5.027777777777777679e-01,1.810000000000000000e+02,9.670031989621582502e-01,1.027346820113017173e-01,9.711389079626721044e-01,9.961813235548390433e-02,-2.016186691526513641e+00,-1.419126214116988471e+00,-1.880670492124951965e+00,-1.537854059007777163e+00
5.031250000000000444e-01,1.811250000000000284e+02,9.662993818971398197e-01,1.022422845919033901e-01,9.704819969307508787e-01,9.908519545154113872e-02,-2.037797284970591871e+00,-1.417083867541712117e+00,-1.903124078087254478e+00,-1.531867063848849408e+00
5.034722222222222099e-01,1.812500000000000000e+02,9.655880636233871162e-01,1.017505953467624513e-01,9.698173030290376806e-01,9.855433261937576739e-02,-2.059393495467129576e+00,-1.415047097316274094e+00,-1.925499822126437000e+00,-1.525907405570041231e+00
5.038194444444444864e-01,1.813750000000000284e+02,9.648692493001322923e-01,1.012596123741366233e-01,9.691448532859781029e-01,9.802553436701548495e-02,-2.080974371201946838e+00,-1.413015704678314943e+00,-1.947797724242501305e+00,-1.519975084171353519e+00
5.041666666666666519e-01,1.815000000000000000e+02,9.641429444176466967e-01,1.007693338413973017e-01,9.684646747300182934e-01,9.749879120248854114e-02,-2.102538957222277904e+00,-1.410989490306902239e+00,-1.970017784435428299e+00,-1.514070099652790269e+00
5.045138888888889284e-01,1.816250000000000000e+02,9.634091547983150150e-01,1.002797579852164056e-01,9.677767943896025127e-01,9.697409363382129832e-02,-2.124086295508287314e+00,-1.408968254348440530e+00,-1.992160002705253952e+00,-1.508192452014337492e+00
5.048611111111110938e-01,1.817500000000000000e+02,9.626678865976929789e-01,9.979088311174927339e-02,9.670812392931767976e-01,9.645143216904319972e-02,-2.145615425045564795e+00,-1.406951796442191149e+00,-2.014224379051960501e+00,-1.502342141256014285e+00
5.052083333333333703e-01,1.818750000000000000e+02,9.619191463055279945e-01,9.930270759680459580e-02,9.663780364691868519e-01,9.593079731618082973e-02,-2.167125381898862724e+00,-1.404939915745405443e+00,-2.036210913475547279e+00,-1.496519167377806436e+00
5.055555555555555358e-01,1.820000000000000000e+02,9.611629407467647823e-01,9.881522988600907609e-02,9.656672129460782683e-01,9.541217958326214665e-02,-2.188615199286775947e+00,-1.402932410958063203e+00,-2.058119605976015620e+00,-1.490723530379718387e+00
5.059027777777778123e-01,1.821250000000000000e+02,9.603992770825190428e-01,9.832844849495991912e-02,9.649487957522961956e-01,9.489556947831512268e-02,-2.210083907657634850e+00,-1.400929080347198763e+00,-2.079950456553364635e+00,-1.484955230261750581e+00
5.062499999999999778e-01,1.822500000000000000e+02,9.596281628110274742e-01,9.784236200937360128e-02,9.642228119162873368e-01,9.438095750936767447e-02,-2.231530534766353657e+00,-1.398929721770856727e+00,-2.101703465207577004e+00,-1.479214267023907237e+00
5.065972222222222543e-01,1.823750000000000000e+02,9.588496057685657048e-01,9.735696908522120663e-02,9.634892884664953971e-01,9.386833418444688604e-02,-2.252954105752490666e+00,-1.396934132701609155e+00,-2.123378631938687366e+00,-1.473500640666179473e+00
5.069444444444444198e-01,1.825000000000000000e+02,9.580636141303471298e-01,9.687226844885986343e-02,9.627482524313670798e-01,9.335769001158088221e-02,-2.274353643219208632e+00,-1.394942110249695055e+00,-2.144975956746679735e+00,-1.467814351188571509e+00
5.072916666666666963e-01,1.826250000000000000e+02,9.572701964113869977e-01,9.638825889715431361e-02,9.619997308393473112e-01,9.284901549879727434e-02,-2.295728167313444423e+00,-1.392953451185737768e+00,-2.166495439631551889e+00,-1.462155398591083344e+00
5.076388888888888618e-01,1.827500000000000000e+02,9.564693614673427380e-01,9.590493929759075220e-02,9.612437507188830166e-01,9.234230115412393747e-02,-2.317076695807001041e+00,-1.390967951963056004e+00,-2.187937080593287398e+00,-1.456523782873715422e+00
5.079861111111111382e-01,1.828750000000000000e+02,9.556611184953228699e-01,9.542230858838279817e-02,9.604803390984177902e-01,9.183753748558851071e-02,-2.338398244178794716e+00,-1.388985408739569882e+00,-2.209300879631921788e+00,-1.450919504036467522e+00
5.083333333333333037e-01,1.830000000000000000e+02,9.548454770346702647e-01,9.494036577857127568e-02,9.597095230063980020e-01,9.133471500121922992e-02,-2.359691825698005729e+00,-1.387005617399283519e+00,-2.230586836747436852e+00,-1.445342562079344084e+00
5.086805555555555802e-01,1.831250000000000000e+02,9.540224469677132113e-01,9.445910994811435035e-02,9.589313294712692448e-01,9.083382420904295707e-02,-2.380956451508383864e+00,-1.385028373573359062e+00,-2.251794951939832590e+00,-1.439792957002336227e+00
5.090277777777777457e-01,1.832500000000000000e+02,9.531920385204908364e-01,9.397854024797383521e-02,9.581457855214767783e-01,9.033485561708776146e-02,-2.402191130713448253e+00,-1.383053472660780159e+00,-2.272925225209109001e+00,-1.434270688805447946e+00
5.093750000000000222e-01,1.833750000000000000e+02,9.523542622634437738e-01,9.349865590018949235e-02,9.573529181854666392e-01,8.983779973338160141e-02,-2.423394870462802775e+00,-1.381080709848587551e+00,-2.293977656555266531e+00,-1.428775757488680132e+00
5.097222222222221877e-01,1.835000000000000000e+02,9.515091291120808537e-01,9.301945619795151665e-02,9.565527544916838654e-01,8.934264706595236583e-02,-2.444566676039316988e+00,-1.379109880131707211e+00,-2.314952245978305179e+00,-1.423308163052036557e+00
5.100694444444444642e-01,1.836250000000000000e+02,9.506566503276078217e-01,9.254094050566241680e-02,9.557453214685742715e-01,8.884938812282718035e-02,-2.465705550947445257e+00,-1.377140778332358151e+00,-2.335848993478224500e+00,-1.417867905495508563e+00
5.104166666666667407e-01,1.837500000000000284e+02,9.497968375175335209e-01,9.206310825899494121e-02,9.549306461445835614e-01,8.835801341203404491e-02,-2.486810497002367004e+00,-1.375173199119036793e+00,-2.356667899055024940e+00,-1.412454984819100590e+00
5.107638888888889062e-01,1.838750000000000000e+02,9.489297026362389920e-01,9.158595896494053923e-02,9.541087555481573279e-01,8.786851344160080679e-02,-2.507880514420195439e+00,-1.373206937025091667e+00,-2.377408962708688289e+00,-1.407069401022812638e+00
5.111111111111111827e-01,1.840000000000000284e+02,9.480552579855152651e-01,9.110949220185489417e-02,9.532796767077402755e-01,8.738087871955513286e-02,-2.528914601909110882e+00,-1.371241786466865342e+00,-2.398072184439250965e+00,-1.401711154106644930e+00
5.114583333333333481e-01,1.841250000000000000e+02,9.471735162150746179e-01,9.063370761949422760e-02,9.524434366517784412e-01,8.689509975392471774e-02,-2.549911756761392478e+00,-1.369277541761437345e+00,-2.418657564246692981e+00,-1.396380244070596799e+00
5.118055555555556246e-01,1.842500000000000284e+02,9.462844903230218652e-01,9.015860493904728767e-02,9.516000624087173065e-01,8.641116705273742260e-02,-2.570870974946470433e+00,-1.367313997143930759e+00,-2.439165102131017004e+00,-1.391076670914668911e+00
5.121527777777777901e-01,1.843750000000000000e+02,9.453881936563024446e-01,8.968418395316044012e-02,9.507495810070031306e-01,8.592907112402087266e-02,-2.591791251204776714e+00,-1.365350946784410047e+00,-2.459594798092204826e+00,-1.385800434638860823e+00
5.125000000000000666e-01,1.845000000000000284e+02,9.444846399111073154e-01,8.921044452595827678e-02,9.498920194750800627e-01,8.544880247580283195e-02,-2.612671579142623823e+00,-1.363388184804353198e+00,-2.479946652130290197e+00,-1.380551535243172978e+00
5.128472222222222321e-01,1.846250000000000000e+02,9.435738431332546527e-01,8.873738659305703547e-02,9.490274048413943619e-01,8.497035161611148080e-02,-2.633510951327869609e+00,-1.361425505292723326e+00,-2.500220664245255797e+00,-1.375329972727609151e+00
5.131944444444445086e-01,1.847500000000000284e+02,9.426558177185297982e-01,8.826501016157212165e-02,9.481557641343911769e-01,8.449370905297376444e-02,-2.654308359386562621e+00,-1.359462702321605709e+00,-2.520416834437102516e+00,-1.370135747092161127e+00
5.135416666666666741e-01,1.848750000000000000e+02,9.417305784129997859e-01,8.779331531012404821e-02,9.472771243825167664e-01,8.401886529441771057e-02,-2.675062794100340646e+00,-1.357499569961440056e+00,-2.540535162705830352e+00,-1.364968858336833124e+00
5.138888888888889506e-01,1.850000000000000284e+02,9.407981403132849030e-01,8.732230218883343942e-02,9.463915126142160572e-01,8.354581084847118033e-02,-2.695773245504816007e+00,-1.355535902295842199e+00,-2.560575649051439306e+00,-1.359829306461625364e+00
5.142361111111111160e-01,1.851250000000000000e+02,9.398585188668043822e-01,8.685197101931629859e-02,9.454989558579347531e-01,8.307453622316218755e-02,-2.716438702988671405e+00,-1.353571493436004580e+00,-2.580538293473928935e+00,-1.354717091466541623e+00
5.145833333333333925e-01,1.852500000000000284e+02,9.389117298719809046e-01,8.638232209466997769e-02,9.445994811421185577e-01,8.260503192651777460e-02,-2.737058155393686132e+00,-1.351606137534694607e+00,-2.600423095973298349e+00,-1.349632213351573462e+00
5.149305555555555580e-01,1.853750000000000000e+02,9.379577894784144609e-01,8.591335577945830027e-02,9.436931154952135081e-01,8.213728846656603855e-02,-2.757630591115496799e+00,-1.349639628799842894e+00,-2.620230056549534670e+00,-1.344574672116725322e+00
5.152777777777778345e-01,1.855000000000000284e+02,9.369967141870191307e-01,8.544507250968859380e-02,9.427798859456636427e-01,8.167129635133472954e-02,-2.778154998205230264e+00,-1.347671761507721166e+00,-2.639959175202666319e+00,-1.339544467761997426e+00
5.156250000000000000e-01,1.856250000000000000e+02,9.360285208501262222e-01,8.497747279278668187e-02,9.418598195219154423e-01,8.120704608885156994e-02,-2.798630364471836884e+00,-1.345702330015724923e+00,-2.659610451932679531e+00,-1.334541600287389551e+00
5.159722222222222765e-01,1.857500000000000284e+02,9.350532266715472218e-01,8.451055720756553424e-02,9.409329432524142778e-01,8.074452818714430991e-02,-2.819055677585275532e+00,-1.343731128774739769e+00,-2.679183886739572973e+00,-1.329566069692901698e+00
5.163194444444444420e-01,1.858750000000000000e+02,9.340708492066088775e-01,8.404432640419273737e-02,9.399992841656064080e-01,8.028373315424101875e-02,-2.839429925180369629e+00,-1.341757952341129823e+00,-2.698679479623331545e+00,-1.324617875978537640e+00
5.166666666666667185e-01,1.860000000000000284e+02,9.330814063621418741e-01,8.357878110414868056e-02,9.390588692899358714e-01,7.982465149816865557e-02,-2.859752094961505176e+00,-1.339782595388301578e+00,-2.718097230583987223e+00,-1.319697019144289829e+00
5.170138888888888840e-01,1.861250000000000000e+02,9.320849163964438633e-01,8.311392210018722637e-02,9.381117256538489269e-01,7.936727372695547011e-02,-2.880021174807908757e+00,-1.337804852717909387e+00,-2.737437139621523574e+00,-1.314803499190161817e+00
5.173611111111111605e-01,1.862500000000000284e+02,9.310813979191949752e-01,8.264975025628691629e-02,9.371578802857915003e-01,7.891159034862903210e-02,-2.900236152879786644e+00,-1.335824519270627064e+00,-2.756699206735940155e+00,-1.309937316116153827e+00
5.177083333333333259e-01,1.863750000000000000e+02,9.300708698913469075e-01,8.218626650760263441e-02,9.361973602142084072e-01,7.845759187121757738e-02,-2.920396017725020332e+00,-1.333841390136575988e+00,-2.775883431927238743e+00,-1.305098469922269633e+00
5.180555555555556024e-01,1.865000000000000284e+02,9.290533516249650514e-01,8.172347186040990197e-02,9.352301924675457956e-01,7.800526880274771813e-02,-2.940499758386641016e+00,-1.331855260565337540e+00,-2.794989815195417560e+00,-1.300286960608497910e+00
5.184027777777777679e-01,1.866250000000000000e+02,9.280288627830414194e-01,8.126136739205092052e-02,9.342564040742494802e-01,7.755461165124860612e-02,-2.960546364510854289e+00,-1.329865925975595609e+00,-2.814018356540461507e+00,-1.295502788174853759e+00
5.187500000000000444e-01,1.867500000000000284e+02,9.269974233792639406e-01,8.079995425086997085e-02,9.332760220627639436e-01,7.710561092474688127e-02,-2.980534826455831343e+00,-1.327873181964406957e+00,-2.832969055962402116e+00,-1.290745952621325632e+00
5.190972222222222099e-01,1.868750000000000000e+02,9.259590537777516728e-01,8.033923365615464052e-02,9.322890734615350006e-01,7.665825713127068231e-02,-3.000464135400979782e+00,-1.325876824316089220e+00,-2.851841913461223399e+00,-1.286016453947917748e+00
5.194444444444444864e-01,1.870000000000000284e+02,9.249137746927497128e-01,7.987920689806525532e-02,9.312955852990084660e-01,7.621254077884774547e-02,-3.020333283456951179e+00,-1.323876649010739648e+00,-2.870636929036926244e+00,-1.281314292154629886e+00
5.197916666666666519e-01,1.871250000000000000e+02,9.238616071882883585e-01,7.941987533756841855e-02,9.302955846036307097e-01,7.576845237550572376e-02,-3.040141263776123814e+00,-1.321872452232401685e+00,-2.889354102689493775e+00,-1.276639467241461823e+00
5.201388888888889284e-01,1.872500000000000000e+02,9.228025726777980831e-01,7.896124040636273711e-02,9.292890984038453261e-01,7.532598242927250609e-02,-3.059887070663751985e+00,-1.319864030376850739e+00,-2.907993434418958412e+00,-1.271991979208413781e+00
5.204861111111110938e-01,1.873750000000000000e+02,9.217366929236961992e-01,7.850330360680561614e-02,9.282761537280990183e-01,7.488512144817607852e-02,-3.079569699689570950e+00,-1.317851180059040894e+00,-2.926554924225303278e+00,-1.267371828055489535e+00
5.208333333333333703e-01,1.875000000000000000e+02,9.206639900369215646e-01,7.804606651183436383e-02,9.272567776048371568e-01,7.444585994024341402e-02,-3.099188147800016502e+00,-1.315833698120183692e+00,-2.945038572108528818e+00,-1.262779013782681314e+00
5.211805555555555358e-01,1.876250000000000000e+02,9.195844864764431970e-01,7.758953076488808720e-02,9.262309970625051125e-01,7.400818841350276234e-02,-3.118741413430890397e+00,-1.313811381634493625e+00,-2.963444378068635476e+00,-1.258213536389993781e+00
5.215277777777778123e-01,1.877500000000000000e+02,9.184982050487174865e-01,7.713369807982455029e-02,9.251988391295488112e-01,7.357209737598173482e-02,-3.138228496620588448e+00,-1.311784027915581241e+00,-2.981772342105622808e+00,-1.253675395877425602e+00
5.218749999999999778e-01,1.878750000000000000e+02,9.174051689071168747e-01,7.667857024083592210e-02,9.241603308344135126e-01,7.313757733570848407e-02,-3.157648399123713201e+00,-1.309751434522513192e+00,-3.000022464219490814e+00,-1.249164592244981220e+00
5.222222222222222543e-01,1.880000000000000000e+02,9.163054015513126815e-01,7.622414910236346985e-02,9.231154992055445874e-01,7.270461880070996918e-02,-3.177000124525248381e+00,-1.307713399265529874e+00,-3.018194744410240382e+00,-1.244681125492653306e+00
5.225694444444444198e-01,1.881250000000000000e+02,9.151989268266180755e-01,7.577043658900863010e-02,9.220643712713887385e-01,7.227321227901434275e-02,-3.196282678355063300e+00,-1.305669720211457552e+00,-3.036289182677855525e+00,-1.240224995620445192e+00
5.229166666666666963e-01,1.882500000000000000e+02,9.140857689232944061e-01,7.531743469544326108e-02,9.210069740603896715e-01,7.184334827864934103e-02,-3.215495068202930184e+00,-1.303620195688765859e+00,-3.054305779022366441e+00,-1.235796202628357321e+00
5.232638888888888618e-01,1.883750000000000000e+02,9.129659523758166806e-01,7.486514548631777177e-02,9.199433346009936452e-01,7.141501730764268641e-02,-3.234636303833848814e+00,-1.301564624292339323e+00,-3.072244533443757586e+00,-1.231394746516389249e+00
5.236111111111111382e-01,1.885000000000000000e+02,9.118395020620951863e-01,7.441357109616805743e-02,9.188734799216462523e-01,7.098820987402205962e-02,-3.253705397303837010e+00,-1.299502804887918028e+00,-3.090105445942030293e+00,-1.227020627284541421e+00
5.239583333333333037e-01,1.886250000000000000e+02,9.107064432026635847e-01,7.396271372932106125e-02,9.177974370507940849e-01,7.056291648581533571e-02,-3.272701363075980030e+00,-1.297434536616239864e+00,-3.107888516517169464e+00,-1.222673844932813170e+00
5.243055555555555802e-01,1.887500000000000000e+02,9.095668013598200430e-01,7.351257565979769926e-02,9.167152330168806262e-01,7.013912765105008440e-02,-3.291623218136908502e+00,-1.295359618896878784e+00,-3.125593745169202631e+00,-1.218354399461205384e+00
5.246527777777777457e-01,1.888750000000000000e+02,9.084206024367326160e-01,7.306315923121618761e-02,9.156268948483524683e-01,6.971683387775452767e-02,-3.310469982113508181e+00,-1.293277851431797520e+00,-3.143221131898118692e+00,-1.214062290869720950e+00
5.250000000000000222e-01,1.890000000000000000e+02,9.072678726765004420e-01,7.261446685669317724e-02,9.145324495736552040e-01,6.929602567395558299e-02,-3.329240677390004954e+00,-1.291189034208600317e+00,-3.160770676703914539e+00,-1.209797519158352763e+00
5.253472222222221877e-01,1.891250000000000000e+02,9.061086386611770793e-01,7.216650101874400036e-02,9.134319242212342038e-01,6.887669354768144458e-02,-3.347934329225230599e+00,-1.289092967503516096e+00,-3.178242379586591504e+00,-1.205560084327105042e+00
5.256944444444444642e-01,1.892500000000000000e+02,9.049429273107526539e-01,7.171926426918184827e-02,9.123253458195347276e-01,6.845882800695975157e-02,-3.366549965870236250e+00,-1.286989451884089197e+00,-3.195636240546148255e+00,-1.201349986375976897e+00
5.260416666666667407e-01,1.893750000000000284e+02,9.037707658820928192e-01,7.127275922901679661e-02,9.112127413970029233e-01,6.804241955981832346e-02,-3.385086618686047100e+00,-1.284878288211629194e+00,-3.212952259582587899e+00,-1.197167225304968996e+00
5.263888888888889062e-01,1.895000000000000000e+02,9.025921819678403013e-01,7.082698858835274891e-02,9.100941379820849386e-01,6.762745871428522959e-02,-3.403543322261687987e+00,-1.282759277643362950e+00,-3.230190436695892231e+00,-1.193011801114084225e+00
5.267361111111111827e-01,1.896250000000000284e+02,9.014072034952698154e-01,7.038195510628426910e-02,9.089695626032234799e-01,6.721393597838751233e-02,-3.421919114532384842e+00,-1.280632221634359080e+00,-3.247350771886106990e+00,-1.188883713803316367e+00
5.270833333333333481e-01,1.897500000000000000e+02,9.002158587251124500e-01,6.993766161079367771e-02,9.078390422888678035e-01,6.680184186015315773e-02,-3.440213036897876719e+00,-1.278496921939184405e+00,-3.264433265153173558e+00,-1.184782963372668085e+00
5.274305555555556246e-01,1.898750000000000284e+02,8.990181762503233198e-01,6.949411099864601093e-02,9.067026040674606158e-01,6.639116686761004082e-02,-3.458424134340972067e+00,-1.276353180613329918e+00,-3.281437916497136342e+00,-1.180709549822140270e+00
5.277777777777777901e-01,1.900000000000000000e+02,8.978141849948250153e-01,6.905130623528488165e-02,9.055602749674486196e-01,6.598190150878585625e-02,-3.476551455546108116e+00,-1.274200800014396950e+00,-3.298364725917978912e+00,-1.176663473151732253e+00
5.281250000000000666e-01,1.901250000000000284e+02,8.966039142121965400e-01,6.860925035472657807e-02,9.044120820172770747e-01,6.557403629170827086e-02,-3.494594053018126534e+00,-1.272039582803040414e+00,-3.315213693415702600e+00,-1.172644733361444258e+00
5.284722222222222321e-01,1.902500000000000000e+02,8.953873934843294968e-01,6.816794645945618847e-02,9.032580522453924621e-01,6.516756172440540951e-02,-3.512550983200997567e+00,-1.269869331943723756e+00,-3.331984818990292752e+00,-1.168653330451279615e+00
5.288194444444445086e-01,1.903750000000000284e+02,8.941646527200349803e-01,6.772739772032002059e-02,9.020982126802382650e-01,6.476246831490434230e-02,-3.530421306596745801e+00,-1.267689850705215671e+00,-3.348678102641778676e+00,-1.164689264421231218e+00
5.291666666666666741e-01,1.905000000000000000e+02,8.929357221536198264e-01,6.728760737642196232e-02,9.009325903502615196e-01,6.435874657123312470e-02,-3.548204087884253788e+00,-1.265500942660919392e+00,-3.365293544370144385e+00,-1.160752535271303509e+00
5.295138888888889506e-01,1.906250000000000284e+02,8.917006323434115700e-01,6.684857873501592884e-02,8.997612122839073745e-01,6.395638700141950683e-02,-3.565898396038201579e+00,-1.263302411688967508e+00,-3.381831144175392101e+00,-1.156843143001495600e+00
5.298611111111111160e-01,1.907500000000000000e+02,8.904594141702478760e-01,6.641031517140137674e-02,8.985841055096212004e-01,6.355538011349151639e-02,-3.583503304447900994e+00,-1.261094061972150904e+00,-3.398290902057519602e+00,-1.152961087611810820e+00
5.302083333333333925e-01,1.908750000000000284e+02,8.892120988359220046e-01,6.597282012881625080e-02,8.974012970558488123e-01,6.315571641547632065e-02,-3.601017891036162766e+00,-1.258875697997644982e+00,-3.414672818016528222e+00,-1.149106369102242731e+00
5.305555555555555580e-01,1.910000000000000000e+02,8.879587178615893084e-01,6.553609711833317808e-02,8.962128139510368019e-01,6.275738641540190565e-02,-3.618441238378032221e+00,-1.256647124556563799e+00,-3.430976892052404192e+00,-1.145278987472794663e+00
5.309027777777778345e-01,1.911250000000000284e+02,8.866993030861297642e-01,6.510014971875166534e-02,8.950186832236283196e-01,6.236038062129602155e-02,-3.635772433819514760e+00,-1.254408146743338115e+00,-3.447203124165175048e+00,-1.141478942723466394e+00
5.312500000000000000e-01,1.912500000000000000e+02,8.854338866644727579e-01,6.466498157649580580e-02,8.938189319020702905e-01,6.196468954118643235e-02,-3.653010569596129020e+00,-1.252158569954942458e+00,-3.463351514354826133e+00,-1.137706234854258591e+00
5.315972222222222765e-01,1.913750000000000284e+02,8.841625010658767936e-01,6.423059640550611571e-02,8.926135870148076412e-01,6.157030368310078411e-02,-3.670154742951385440e+00,-1.249898199889948547e+00,-3.479422062621358336e+00,-1.133960863865170587e+00
5.319444444444444420e-01,1.915000000000000000e+02,8.828851790721718995e-01,6.379699798713787950e-02,8.914026755902879628e-01,6.117721355506695879e-02,-3.687204056255056539e+00,-1.247626842547449932e+00,-3.495414768964758334e+00,-1.130242829756202605e+00
5.322916666666667185e-01,1.916250000000000284e+02,8.816019537759561819e-01,6.336419017005512355e-02,8.901862246569536286e-01,6.078540966511253307e-02,-3.704157617121339729e+00,-1.245344304225830312e+00,-3.511329633385052329e+00,-1.126552132527354644e+00
5.326388888888888840e-01,1.917500000000000000e+02,8.803128585787591831e-01,6.293217687012833683e-02,8.889642612432518964e-01,6.039488252126570117e-02,-3.721014538526727033e+00,-1.243050391521410614e+00,-3.527166655882227442e+00,-1.122888772178629813e+00
5.329861111111111605e-01,1.918750000000000284e+02,8.790179271891539470e-01,6.250096207032967977e-02,8.877368123776280262e-01,6.000562263155352627e-02,-3.737773938927758000e+00,-1.240744911326961075e+00,-3.542925836456282784e+00,-1.119252748710021672e+00
5.333333333333333259e-01,1.920000000000000000e+02,8.777171936208395531e-01,6.207054982063178739e-02,8.865039050885274996e-01,5.961762050400402912e-02,-3.754434942378423568e+00,-1.238427670830110072e+00,-3.558607175107218801e+00,-1.115644062121533331e+00
5.336805555555556024e-01,1.921250000000000284e+02,8.764106921906712477e-01,6.164094423790494881e-02,8.852655664043961314e-01,5.923086664664496681e-02,-3.770996678647389633e+00,-1.236098477511631932e+00,-3.574210671835036823e+00,-1.112062712413165455e+00
5.340277777777777679e-01,1.922500000000000000e+02,8.750984575166608215e-01,6.121214950581575776e-02,8.840218233536791814e-01,5.884535156750431151e-02,-3.787458283334844023e+00,-1.233757139143643045e+00,-3.589736326639734187e+00,-1.108508699584920265e+00
5.343750000000000444e-01,1.923750000000000284e+02,8.737805245159286915e-01,6.078416987472612387e-02,8.827727029648223533e-01,5.846106577460926518e-02,-3.803818897989096115e+00,-1.231403463787694719e+00,-3.605184139521313114e+00,-1.104982023636792210e+00
5.347222222222222099e-01,1.925000000000000000e+02,8.724569284026204574e-01,6.035700966159377595e-02,8.815182322662719061e-01,5.807799977598791796e-02,-3.820077670222774557e+00,-1.229037259792791881e+00,-3.620554110479760723e+00,-1.101482684568784398e+00
5.350694444444444864e-01,1.926250000000000284e+02,8.711277046857784923e-01,5.993067324987170347e-02,8.802584382864717671e-01,5.769614407966790898e-02,-3.836233753828720783e+00,-1.226658335793331833e+00,-3.635846239515100997e+00,-1.098010682380896386e+00
5.354166666666666519e-01,1.927500000000000000e+02,8.697928891671784513e-01,5.950516508941059574e-02,8.789933480538678623e-01,5.731548919367698836e-02,-3.852286308895424671e+00,-1.224266500706972405e+00,-3.651060526627322833e+00,-1.094566017073128394e+00
5.357638888888889284e-01,1.928750000000000000e+02,8.684525179391214822e-01,5.908048969635960185e-02,8.777229885969064505e-01,5.693602562604294787e-02,-3.868234501922112489e+00,-1.221861563732434597e+00,-3.666196971816425787e+00,-1.091148688645480425e+00
5.361111111111110938e-01,1.930000000000000000e+02,8.671066273821903536e-01,5.865665165307090007e-02,8.764473869440334575e-01,5.655774388479339193e-02,-3.884077505933341889e+00,-1.219443334347268815e+00,-3.681255575082396092e+00,-1.087758697097952476e+00
5.364583333333333703e-01,1.931250000000000000e+02,8.657552541629612852e-01,5.823365560800103369e-02,8.751665701236928108e-01,5.618063447795624415e-02,-3.899814500593191902e+00,-1.217011622305557372e+00,-3.696236336425259950e+00,-1.084396042430544549e+00
5.368055555555555358e-01,1.932500000000000000e+02,8.643984352316816944e-01,5.781150627561768007e-02,8.738805651643307693e-01,5.580468791355946978e-02,-3.915444672318910246e+00,-1.214566237635594570e+00,-3.711139255845004925e+00,-1.081060724643259086e+00
