motor_time_fraction,motor_angle_deg,linear_small,linear_large,candidate_small,candidate_large,linear_dsmall_dt,linear_dlarge_dt,candidate_dsmall_dt,candidate_dlarge_dt,reference_spline_small,reference_spline_large,reference_spline_dsmall_dt,reference_spline_dlarge_dt
5.225694444444444198e-01,1.881250000000000000e+02,8.805916906353408180e-01,8.100967507241656207e-02,6.724181479758722935e-01,2.090577290723106413e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.484793879685821771e+00,-8.917795755785712375e-01,9.222031478902411594e-01,7.259973642330197485e-02,-3.049168946365730104e+00,-1.245597457006506481e+00
5.229166666666666963e-01,1.882500000000000000e+02,8.791344863411590937e-01,8.078254606816215322e-02,6.705157581528828903e-01,2.059722619038562366e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.472966607025037789e+00,-8.854476473780857892e-01,9.211412533817338044e-01,7.216798507440420896e-02,-3.067330067968943030e+00,-1.241294599029501011e+00
5.232638888888888618e-01,1.883750000000000000e+02,8.776772820469775915e-01,8.055541706390784151e-02,6.686174801194013639e-01,2.029088000354703145e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.461109972124129186e+00,-8.791045227395923867e-01,9.200730668393366507e-01,7.173772330843102008e-02,-3.085411061569862667e+00,-1.237017459362759864e+00
5.236111111111111382e-01,1.885000000000000000e+02,8.762200777527958673e-01,8.032828805965343266e-02,6.667233240706487152e-01,1.998673823436714417e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.449223974983084418e+00,-8.727502016630858117e-01,9.189986160852731123e-01,7.130894219541288048e-02,-3.103411927168492124e+00,-1.232766038006276821e+00
5.239583333333333037e-01,1.886250000000000000e+02,8.747628734586143651e-01,8.010115905539912096e-02,6.648333002018481652e-01,1.968480477049829383e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.437308615601913253e+00,-8.663846841485699501e-01,9.179179289417669363e-01,7.088163280538135880e-02,-3.121332664764814080e+00,-1.228540334960055436e+00
5.243055555555555802e-01,1.887500000000000000e+02,8.733056691644324188e-01,7.987403005114472598e-02,6.629474187082213810e-01,1.938508349959246549e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.425363893980607699e+00,-8.600079701960419154e-01,9.168310332310393163e-01,7.045578620836753792e-02,-3.139173274358858290e+00,-1.224340350224095264e+00
5.246527777777777457e-01,1.888750000000000000e+02,8.718484648702510276e-01,7.964690104689040040e-02,6.610656897849915836e-01,1.908757830930179339e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.413389810119175749e+00,-8.536200598055058153e-01,9.157379567753138883e-01,7.003139347440302809e-02,-3.156933755950610543e+00,-1.220166083798400081e+00
5.250000000000000222e-01,1.890000000000000000e+02,8.703912605760691923e-01,7.941977204263600543e-02,6.591881236273796629e-01,1.879229308727825565e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.401386364017609409e+00,-8.472209529769568759e-01,9.146387273968142884e-01,6.960844567351817669e-02,-3.174614109540071283e+00,-1.216017535682962780e+00
5.253472222222221877e-01,1.891250000000000000e+02,8.689340562818878011e-01,7.919264303838167984e-02,6.573147304306087291e-01,1.849923172117398998e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.389353555675914897e+00,-8.408106497103983168e-01,9.135333729177629314e-01,6.918693387574452458e-02,-3.192214335127239622e+00,-1.211894705877786693e+00
5.256944444444444642e-01,1.892500000000000000e+02,8.674768519877058548e-01,7.896551403412728487e-02,6.554455203899008930e-01,1.820839809864111675e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.377291385094086884e+00,-8.343891500058279176e-01,9.124219211603832314e-01,6.876684915111329344e-02,-3.209734432712115559e+00,-1.207797594382872264e+00
5.260416666666667407e-01,1.893750000000000284e+02,8.660196476935240195e-01,7.873838502987288990e-02,6.535805037004781548e-01,1.791979610733169734e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.365199852272128034e+00,-8.279564538632466775e-01,9.113043999468980472e-01,6.834818256965562167e-02,-3.227174402294699984e+00,-1.203726201198219048e+00
5.263888888888889062e-01,1.895000000000000000e+02,8.645624433993426283e-01,7.851125602561856431e-02,6.517196905575639576e-01,1.763342963489792151e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.353078957210044564e+00,-8.215125612826577051e-01,9.101808370995312369e-01,6.793092520140256441e-02,-3.244534243874977797e+00,-1.199680526323827268e+00
5.267361111111111827e-01,1.896250000000000284e+02,8.631052391051607930e-01,7.828412702136416934e-02,6.498630911563784140e-01,1.734930256899164594e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.340928699907823152e+00,-8.150574722640541170e-01,9.090512604405033281e-01,6.751506811638542660e-02,-3.261813957452992074e+00,-1.195660569759696479e+00
5.270833333333333481e-01,1.897500000000000000e+02,8.616480348109794019e-01,7.805699801710985763e-02,6.480107156921462996e-01,1.706741879726526856e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.328749080365478008e+00,-8.085911868074436848e-01,9.079156977920406213e-01,6.710060238463529114e-02,-3.279013543028685529e+00,-1.191666331505827570e+00
5.274305555555556246e-01,1.898750000000000284e+02,8.601908305167975666e-01,7.782986901285544878e-02,6.461625743600879490e-01,1.678778220737050728e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.316540098582997587e+00,-8.021137049128200802e-01,9.067741769763638660e-01,6.668751907618335195e-02,-3.296133000602101681e+00,-1.187697811562219652e+00
5.277777777777777901e-01,1.900000000000000000e+02,8.587336262226161754e-01,7.760274000860113708e-02,6.443186773554265834e-01,1.651039668695976001e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.304301754560389881e+00,-7.956250265801869670e-01,9.056267258156964761e-01,6.627580926106099724e-02,-3.313172330173224989e+00,-1.183755009928876722e+00
5.281250000000000666e-01,1.901250000000000284e+02,8.572764219284342291e-01,7.737561100434672823e-02,6.424790348733838696e-01,1.623526612368494937e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.292034048297647786e+00,-7.891251518095421247e-01,9.044733721322619768e-01,6.586546400929886580e-02,-3.330131531742057227e+00,-1.179837926605791898e+00
5.284722222222222321e-01,1.902500000000000000e+02,8.558192176342528379e-01,7.714848200009241652e-02,6.406436571091831400e-01,1.596239440519833797e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.279736979794780183e+00,-7.826140806008892170e-01,9.033141437482840042e-01,6.545647439092838749e-02,-3.347010605308583298e+00,-1.175946561592968065e+00
5.288194444444445086e-01,1.903750000000000284e+02,8.543620133400710026e-01,7.692135299583802155e-02,6.388125542580450622e-01,1.569178541915177902e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.267410549051779078e+00,-7.760918129542230259e-01,9.021490684859837517e-01,6.504883147598071458e-02,-3.363809550872830734e+00,-1.172080914890406111e+00
5.291666666666666741e-01,1.905000000000000000e+02,8.529048090458896114e-01,7.669422399158369597e-02,6.369857365151933015e-01,1.542344305319746749e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.255054756068648025e+00,-7.695583488695475483e-01,9.009781741675852995e-01,6.464252633448730467e-02,-3.380528368434786213e+00,-1.168240986498108480e+00
5.295138888888889506e-01,1.906250000000000284e+02,8.514476047517077761e-01,7.646709498732930099e-02,6.351632140758490808e-01,1.515737119498745955e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.242669600845384359e+00,-7.630136883468601194e-01,8.998014886153113956e-01,6.423755003647872719e-02,-3.397167057994449735e+00,-1.164426776416068954e+00
5.298611111111111160e-01,1.907500000000000000e+02,8.499904004575263849e-01,7.623996598307496153e-02,6.333449971352360652e-01,1.489357373217395364e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.230255083381995185e+00,-7.564578313861646253e-01,8.986190396513853429e-01,6.383389365198643972e-02,-3.413725619551821300e+00,-1.160638284644290863e+00
5.302083333333333925e-01,1.908750000000000284e+02,8.485331961633444386e-01,7.601283697882058044e-02,6.315310958885748116e-01,1.463205455240893307e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.217811203678469845e+00,-7.498907779874559587e-01,8.974308550980298893e-01,6.343154825104155292e-02,-3.430204053106900464e+00,-1.156875511182774208e+00
5.305555555555555580e-01,1.910000000000000000e+02,8.470759918691630475e-01,7.578570797456626873e-02,6.297215205310887631e-01,1.437281754334446271e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.205337961734818109e+00,-7.433125281507378945e-01,8.962369627774694480e-01,6.303050490367533010e-02,-3.446602358659673904e+00,-1.153138456031519210e+00
5.309027777777778345e-01,1.911250000000000284e+02,8.456187875749812122e-01,7.555857897031185988e-02,6.279162812579995867e-01,1.411586659263266638e-02,-4.196748367243113620e+00,-6.541315322525567133e-01,-5.192835357551031983e+00,-7.367230818760077682e-01,8.950373905119246576e-01,6.263075467991886802e-02,-3.462920536210170042e+00,-1.149427119190525426e+00
