motor_time_fraction,motor_angle_deg,source_small,source_large,fit_small,fit_large,source_dsmall_dt,source_dlarge_dt,fit_dsmall_dt,fit_dlarge_dt,source_ddsmall_dt2,source_ddlarge_dt2,fit_ddsmall_dt2,fit_ddlarge_dt2
8.854166666666667129e-02,3.187500000000000000e+01,3.240341483566417935e-01,8.060261998221226465e-01,3.326761528879924601e-01,8.713689874990654394e-01,1.793534599310490751e+00,-1.361550924221103465e+00,1.814763390376375574e+00,-2.312918881980266850e+00,-9.737105391477216543e+00,8.878679640953519581e+00,-4.507239172352135448e+00,-8.573460006353869289e+00
8.888888888888889228e-02,3.200000000000000000e+01,3.246563154279571983e-01,8.055539646499790818e-01,3.333060075542714773e-01,8.705653758510600859e-01,1.790144767231464318e+00,-1.358551476318328399e+00,1.813200045420224393e+00,-2.315878432687552557e+00,-9.788327383721792785e+00,8.398140279041090395e+00,-4.497596422027021923e+00,-8.473618867809227240e+00
8.923611111111111327e-02,3.212500000000000000e+01,3.252773023864999336e-01,8.050827419851023237e-01,3.339353199774970915e-01,8.697607425918181256e-01,1.786737149738462316e+00,-1.355718882360658961e+00,1.811640081252495982e+00,-2.318803385878987378e+00,-9.839549375966392120e+00,7.917600917128078564e+00,-4.487765969878069860e+00,-8.374178207355779335e+00
8.958333333333333426e-02,3.225000000000000000e+01,3.258971030567787697e-01,8.046124738920958919e-01,3.345640913428525320e-01,8.689550997102373220e-01,1.783311746831486744e+00,-1.353053142348098925e+00,1.810083562902819354e+00,-2.321693880497281537e+00,-9.890771368210993231e+00,7.437061555215258579e+00,-4.477748648860302438e+00,-8.275137378826533663e+00
8.993055555555555525e-02,3.237500000000000000e+01,3.265157112633027547e-01,8.041431024355614188e-01,3.351923228580508396e-01,8.681484591470106649e-01,1.779868558510536936e+00,-1.350554256280647847e+00,1.808530555111610649e+00,-2.324550055260782955e+00,-9.941993360455590789e+00,6.956522193302441259e+00,-4.467545291928711748e+00,-8.176495736054544494e+00
9.027777777777777624e-02,3.250000000000000000e+01,3.271331208305804927e-01,8.036745696801018690e-01,3.358200157532333363e-01,8.673408327947036423e-01,1.776407584775616444e+00,-1.348222224158306837e+00,1.806981122330060918e+00,-2.327372048663475468e+00,-9.993215352700145715e+00,6.475982831390010297e+00,-4.457156732038286329e+00,-8.078252632872807482e+00
9.062499999999999722e-02,3.262500000000000000e+01,3.277493255831218089e-01,8.032068176903192080e-01,3.364471712808705384e-01,8.665322324978327329e-01,1.772928825626719496e+00,-1.346057045981072342e+00,1.805435328720147670e+00,-2.330159998974979718e+00,-1.004443734494474327e+01,5.995443469477192089e+00,-4.446583802144056463e+00,-7.980407423114372456e+00
9.097222222222223209e-02,3.275000000000000000e+01,3.283643193454354736e-01,8.027397885308157344e-01,3.370737907156609037e-01,8.657226700529430108e-01,1.769432281063848311e+00,-1.344058721748947027e+00,1.803893238154621548e+00,-2.332914044240552265e+00,-1.009565933718934438e+01,5.514904107564372993e+00,-4.435827335201008026e+00,-7.882959460612267932e+00
9.131944444444445308e-02,3.287500000000000000e+01,3.289780959420304796e-01,8.022734242661941906e-01,3.376998753544313003e-01,8.649121572086861942e-01,1.765917951087003557e+00,-1.342227251461930004e+00,1.802354914217009441e+00,-2.335634322281086472e+00,-1.014688132943394372e+01,5.034364745651553896e+00,-4.424888164164152649e+00,-7.785908099199521537e+00
9.166666666666667407e-02,3.300000000000000000e+01,3.295906496736306646e-01,8.018076669610566531e-01,3.383254265160353103e-01,8.641007056658984720e-01,1.762394819734775631e+00,-1.340562635120021717e+00,1.800820420201629579e+00,-2.338320970693112510e+00,-1.008511098840024012e+01,4.553825383738734800e+00,-4.413767121988481534e+00,-7.689252692709167114e+00
9.201388888888889506e-02,3.312500000000000000e+01,3.302019883006916956e-01,8.013424586800060867e-01,3.389504455412538086e-01,8.632883270776781082e-01,1.758926985663568532e+00,-1.339064872723222610e+00,1.799289819113568445e+00,-2.340974126848796022e+00,-9.889613261758197993e+00,4.073286021826113767e+00,-4.402465041628995657e+00,-7.592992594974222520e+00
9.236111111111111605e-02,3.325000000000000000e+01,3.308121346036232979e-01,8.008777414876442347e-01,3.395749337926941003e-01,8.624750330494641570e-01,1.755527032747444371e+00,-1.337733964271531795e+00,1.797763173668695202e+00,-2.343593927895940787e+00,-9.694115535116070603e+00,3.592746659913294671e+00,-4.390982756040731516e+00,-7.497127159827719822e+00
9.270833333333333703e-02,3.337500000000000000e+01,3.314211121522706027e-01,8.004134574485738396e-01,3.401988926546903880e-01,8.616608351391135123e-01,1.752194960986403593e+00,-1.336569909764949493e+00,1.796240546293662588e+00,-2.346180510757984727e+00,-9.498617808473944990e+00,3.112207298000475131e+00,-4.379321098178667881e+00,-7.401655741102699082e+00
9.305555555555555802e-02,3.350000000000000000e+01,3.320289445164789077e-01,7.999495486273974221e-01,3.408223235332011880e-01,8.608457448569792891e-01,1.748930770380448418e+00,-1.335572709203476149e+00,1.794721999125899581e+00,-2.348734012134003901e+00,-9.303120081831901089e+00,2.631667936088045501e+00,-4.367480900997800397e+00,-7.306577692632182597e+00
9.340277777777777901e-02,3.362500000000000000e+01,3.326356552660942878e-01,7.994859570887167255e-01,3.414452278557111864e-01,8.600297736659885395e-01,1.745734460929576404e+00,-1.334742362587110875e+00,1.793207594013614736e+00,-2.351254568498711617e+00,-9.107622355189775476e+00,2.151128574175226849e+00,-4.355462997453141583e+00,-7.211892368249188223e+00
9.375000000000000000e-02,3.375000000000000000e+01,3.332412679709619296e-01,7.990226248971347145e-01,3.420676070711298755e-01,8.592129329817201899e-01,1.742606032633788438e+00,-1.334078869915854559e+00,1.791697392515796405e+00,-2.353742316102455323e+00,-8.912124628547655192e+00,1.670589212262407530e+00,-4.343268220499716392e+00,-7.117599121786770233e+00
9.409722222222222099e-02,3.387500000000000000e+01,3.338458062009276306e-01,7.985594941172537986e-01,3.426894626496913565e-01,8.583952341724830903e-01,1.739545485493084076e+00,-1.333582231189706313e+00,1.790191455902208517e+00,-2.356197390971220162e+00,-8.716626901905529579e+00,1.190049850349591321e+00,-4.330897403092492937e+00,-7.023697307077931384e+00
9.444444444444444198e-02,3.400000000000000000e+01,3.344492935258364663e-01,7.980965068136759433e-01,3.433107960828533090e-01,8.575766885593936184e-01,1.736552819507463985e+00,-1.333252446408667247e+00,1.788689845153403013e+00,-2.358619928906627639e+00,-8.521129175263405742e+00,7.095104884367722242e-01,-4.318351378186473077e+00,-6.930186277955718843e+00
9.479166666666667684e-02,3.412500000000000711e+01,3.350517535155337345e-01,7.976336050510040021e-01,3.439316088831968488e-01,8.567573074164539504e-01,1.733628034676930385e+00,-1.333089515572736472e+00,1.787192620960707856e+00,-2.361010065485937393e+00,-8.325631448621440001e+00,2.289711265241478888e-01,-4.305630978736690651e+00,-6.837065388253146914e+00
9.513888888888889783e-02,3.425000000000000000e+01,3.356532097398658987e-01,7.971707308938401626e-01,3.445519025843266081e-01,8.559371019706296657e-01,1.730771131001478613e+00,-1.333093438681914211e+00,1.785699843726225255e+00,-2.363367936062041430e+00,-8.130133721979316164e+00,-2.515682353886711242e-01,-4.292737037698160840e+00,-6.744333991803269868e+00
9.548611111111111882e-02,3.437500000000000000e+01,3.362536857686778680e-01,7.967078264067868343e-01,3.451716787407705378e-01,8.551160834019279067e-01,1.727982108481110668e+00,-1.333264215736200908e+00,1.784211573562841879e+00,-2.365693675763472115e+00,-7.934635995337188774e+00,-7.321075973014901095e-01,-4.279670388025843764e+00,-6.651991442439088686e+00
9.583333333333333981e-02,3.450000000000000000e+01,3.368532051718152731e-01,7.962448336544463157e-01,3.457909389278779333e-01,8.542942628434748720e-01,1.725260967115826993e+00,-1.333601846735595675e+00,1.782727870294225303e+00,-2.367987419494396839e+00,-7.739138268695064049e+00,-1.212646959214309206e+00,-4.266431862674759046e+00,-6.560037093993658530e+00
9.618055555555556080e-02,3.462500000000000000e+01,3.374517915191233564e-01,7.957816947014212383e-01,3.464096847417200697e-01,8.534716513815943095e-01,1.722607706905628477e+00,-1.334106331680099622e+00,1.781248793454818458e+00,-2.370249301934619801e+00,-7.543640542053019260e+00,-1.693186321126930904e+00,-4.253022294599920095e+00,-6.468470300299986597e+00
9.652777777777778179e-02,3.475000000000000000e+01,3.380494683804481926e-01,7.953183516123137897e-01,3.470279177989903929e-01,8.526482600558846769e-01,1.720022327850512678e+00,-1.334777670569711638e+00,1.779774402289846069e+00,-2.372479457539580672e+00,-7.348142815410893647e+00,-2.173725683039749779e+00,-4.239442516756311008e+00,-6.377290415191116502e+00
9.687500000000000278e-02,3.487500000000000000e+01,3.386462593256349130e-01,7.948547464517263794e-01,3.476456397369028783e-01,8.518240998592978563e-01,1.717504829950481149e+00,-1.335615863404433057e+00,1.778304755755312661e+00,-2.374678020540355927e+00,-7.152645088768767145e+00,-2.654265044952568875e+00,-4.225693362098955852e+00,-6.286496792500070541e+00
9.722222222222222376e-02,3.500000000000000000e+01,3.392421879245291483e-01,7.943908212842611949e-01,3.482628522130923332e-01,8.509991817382165369e-01,1.715055213205533891e+00,-1.336620910184262545e+00,1.776839912518001441e+00,-2.376845124943660625e+00,-6.957147362126642420e+00,-3.134804406865387971e+00,-4.211775663582844942e+00,-6.196088786059878117e+00
9.756944444444444475e-02,3.512500000000000000e+01,3.398372777469759187e-01,7.939265181745217559e-01,3.488795569055130885e-01,8.501735165925323745e-01,1.712673477615672013e+00,-1.337792810909199659e+00,1.775379930955476748e+00,-2.378980904531843077e+00,-6.761649635484678456e+00,-3.615343768777817601e+00,-4.197690254162997903e+00,-6.106065749703572187e+00
9.791666666666666574e-02,3.525000000000000000e+01,3.404315523628215767e-01,7.934617791871086956e-01,3.494957555123404114e-01,8.493471152757233744e-01,1.710359623180892630e+00,-1.339131565579246397e+00,1.773924869156077389e+00,-2.381085492862889730e+00,-6.566151908842552842e+00,-4.095883130690636698e+00,-4.183437966794410379e+00,-6.016427037264175048e+00
9.826388888888888673e-02,3.537500000000000000e+01,3.410250353419112535e-01,7.929965463866256448e-01,3.501114497518683089e-01,8.485199885949326060e-01,1.708113649901197739e+00,-1.340637174194401871e+00,1.772474784918928847e+00,-2.383159023270423393e+00,-6.370654182200426341e+00,-4.576422492603455794e+00,-4.169019634432060251e+00,-5.927172002574725873e+00
9.861111111111112160e-02,3.550000000000000711e+01,3.416177502540904687e-01,7.925307618376744578e-01,3.507266413624095525e-01,8.476921473110455851e-01,1.705935557776586453e+00,-1.342309636754665858e+00,1.771029735753929746e+00,-2.385201628863703238e+00,-6.175156455558306945e+00,-5.056961854516271337e+00,-4.154436090030984019e+00,-5.838299999468242518e+00
9.895833333333334259e-02,3.562500000000000000e+01,3.422097206692045757e-01,7.920643676048578774e-01,3.513413321021953695e-01,8.468636021387682122e-01,1.703825346807060104e+00,-1.344148953260038137e+00,1.769589778881762943e+00,-2.387213442527625240e+00,-5.979658728916261268e+00,-5.537501216428895923e+00,-4.139688166546184434e+00,-5.749810381777768598e+00
9.930555555555556357e-02,3.575000000000000000e+01,3.428009701570994272e-01,7.915973057527780909e-01,3.519555237492757449e-01,8.460343637467048206e-01,1.701783016992617137e+00,-1.346155123710519153e+00,1.768154971233888650e+00,-2.389194596922721292e+00,-5.784161002274136543e+00,-6.018040578341715019e+00,-4.124776696932643816e+00,-5.661702503336322856e+00
9.965277777777778456e-02,3.587500000000000000e+01,3.433915222876202655e-01,7.911295183460375080e-01,3.525692181014173365e-01,8.452044427574358920e-01,1.699808568333257996e+00,-1.348328148106109126e+00,1.766725369452548433e+00,-2.391145224485160092e+00,-5.588663275632010929e+00,-6.498579940254535003e+00,-4.109702514145394225e+00,-5.573975717976931143e+00
1.000000000000000056e-01,3.600000000000000000e+01,3.439814006306128324e-01,7.906609474492384271e-01,3.531824169760054422e-01,8.443738497475963278e-01,1.697902000828983349e+00,-1.350668026446807612e+00,1.765301029890758100e+00,-2.393065457426746701e+00,-5.393165548989885316e+00,-6.979119302167353212e+00,-4.094466451139408214e+00,-5.486629379532639739e+00
1.003472222222222265e-01,3.612500000000000000e+01,3.445706287559219816e-01,7.901915351269837018e-01,3.537951222099404158e-01,8.435425952479527201e-01,1.696063314479794082e+00,-1.353174758732612837e+00,1.763882008612320584e+00,-2.394955427734922093e+00,-5.197667822347921351e+00,-7.459658664079779733e+00,-4.079069340869720506e+00,-5.399662841836459393e+00
1.006944444444444475e-01,3.625000000000000000e+01,3.451592302333941764e-01,7.897212234438750755e-01,3.544073356595403568e-01,8.427106897434821775e-01,1.694292509285687087e+00,-1.355848344963528351e+00,1.762468361391811289e+00,-2.396815267172764941e+00,-5.002170095705796626e+00,-7.940198025992599717e+00,-4.063512016291300988e+00,-5.313075458721424837e+00
1.010416666666666685e-01,3.637500000000000000e+01,3.457472286328745481e-01,7.892499544645151799e-01,3.550190592004383583e-01,8.418781436734490420e-01,1.692589585246664363e+00,-1.358688785139552824e+00,1.761060143714589410e+00,-2.398645107278989830e+00,-4.806672369063670125e+00,-8.420737387905418814e+00,-4.047795310359165732e+00,-5.226866584020569029e+00
1.013888888888888895e-01,3.650000000000000000e+01,3.463346475242085609e-01,7.887776702535065354e-01,3.556302947274844195e-01,8.410449674314839363e-01,1.690954542362725688e+00,-1.361696079260686032e+00,1.759657410776792386e+00,-2.400445079367947265e+00,-4.611174642421545400e+00,-8.901276749818237022e+00,-4.031920056028341470e+00,-5.141035571566930251e+00
1.017361111111111105e-01,3.662500000000000000e+01,3.469215104772415681e-01,7.883043128754517737e-01,3.562410441546418061e-01,8.402111713656610359e-01,1.689387380633871949e+00,-1.364870227326926200e+00,1.758260217485338117e+00,-2.402215314529624557e+00,-4.415676915779500611e+00,-9.381816111730861607e+00,-4.015887086253799865e+00,-5.055581775193521032e+00
1.020833333333333315e-01,3.675000000000000000e+01,3.475078410618194225e-01,7.878298243949526380e-01,3.568513094148900722e-01,8.393767657785761171e-01,1.687888100060101149e+00,-1.368211229338276436e+00,1.756868618457922082e+00,-2.403955943629645375e+00,-4.220179189137374998e+00,-9.862355473643679815e+00,-3.999697233990554768e+00,-4.970504548733368999e+00
1.024305555555555663e-01,3.687500000000000711e+01,3.480936628477875328e-01,7.873541468766119822e-01,3.574610924601220319e-01,8.385417609274243844e-01,1.686456700641414619e+00,-1.371719085294735407e+00,1.755482668023022219e+00,-2.405667097309270641e+00,-4.024681462495248496e+00,-1.034289483555649802e+01,-3.983351332193612926e+00,-4.885803246019503554e+00
1.027777777777777873e-01,3.700000000000000000e+01,3.486789994049912522e-01,7.868772223850319936e-01,3.580703952610451712e-01,8.377061670240784075e-01,1.685093182377812804e+00,-1.375393795196303115e+00,1.754102420219891822e+00,-2.407348905985397192e+00,-3.829183735853123771e+00,-1.082343419746931801e+01,-3.966850213817993076e+00,-4.801477220884984298e+00
1.031250000000000083e-01,3.712500000000000000e+01,3.492638743032761006e-01,7.863989929848155258e-01,3.586792198070795634e-01,8.368699942351663923e-01,1.683797545269294593e+00,-1.379235359042975562e+00,1.752727928798567980e+00,-2.409001499850557781e+00,-3.633686009211078982e+00,-1.130397355938174719e+01,-3.950194711818674875e+00,-4.717525827162801555e+00
1.034722222222222293e-01,3.725000000000000000e+01,3.498483111124878753e-01,7.859194007405642113e-01,3.592875681062585591e-01,8.360332526821492305e-01,1.682569789315860653e+00,-1.383243776834760297e+00,1.751359247219864690e+00,-2.410625008872922859e+00,-3.438188282568958698e+00,-1.178451292129456540e+01,-3.933385659150653524e+00,-4.633948418686005155e+00
1.038194444444444503e-01,3.737500000000000000e+01,3.504323334024718739e-01,7.854383877168811257e-01,3.598954421851282559e-01,8.351959524413994362e-01,1.681409914517510318e+00,-1.387419048571653990e+00,1.749996428655375302e+00,-2.412219562796297900e+00,-3.242690555926833085e+00,-1.226505228320738183e+01,-3.916423888768959305e+00,-4.550744349287628943e+00
1.041666666666666713e-01,3.750000000000000000e+01,3.510159647430736718e-01,7.849558959783679013e-01,3.605028440886472452e-01,8.343581035442783067e-01,1.680317920874244475e+00,-1.391761174253655753e+00,1.748639525987473187e+00,-2.413785291140126077e+00,-3.047192829284707027e+00,-1.274559164512020359e+01,-3.899310233628605626e+00,-4.467912972800689886e+00
1.045138888888888923e-01,3.762500000000000000e+01,3.515992287041382891e-01,7.844718675896279469e-01,3.611097758800850821e-01,8.335197159772138598e-01,1.679293808386063125e+00,-1.396270153880764475e+00,1.747288591809312397e+00,-2.415322323199486476e+00,-2.851695102642743063e+00,-1.322613100703282285e+01,-3.882045526684565040e+00,-4.385453643058211171e+00
1.048611111111111133e-01,3.775000000000000000e+01,3.521821488555121893e-01,7.839862446152627840e-01,3.617162396409226988e-01,8.326807996817793267e-01,1.678337577052965157e+00,-1.400945987452983488e+00,1.745943678424828782e+00,-2.416830788045094103e+00,-2.656197376000617894e+00,-1.370667036894564461e+01,-3.864630600891828749e+00,-4.303365713893241740e+00
1.052083333333333343e-01,3.787500000000000000e+01,3.527647487670404480e-01,7.834989691198751549e-01,3.623222374707523730e-01,8.318413645547705348e-01,1.677449226874951238e+00,-1.405788674970311236e+00,1.744604837848728662e+00,-2.418310814523302543e+00,-2.460699649358492280e+00,-1.418720973085846282e+01,-3.847066289205459899e+00,-4.221648539138794121e+00
1.055555555555555552e-01,3.800000000000000000e+01,3.533470520085684741e-01,7.830099831680673583e-01,3.629277714871767535e-01,8.310014204482838451e-01,1.676628757852021367e+00,-1.410798216432747720e+00,1.743272121806505925e+00,-2.419762531256099081e+00,-2.265201922716366667e+00,-1.466774909277128280e+01,-3.829353424580404397e+00,-4.140301472627902157e+00
1.059027777777777762e-01,3.812500000000000000e+01,3.539290821499416206e-01,7.825192288244421368e-01,3.635328438257083850e-01,8.301609771697940898e-01,1.675876169984176434e+00,-1.415974611840290720e+00,1.741945581734434478e+00,-2.421186066641108248e+00,-2.069704196074321434e+00,-1.514828845468390206e+01,-3.811492839971696966e+00,-4.059323868193609464e+00
1.062499999999999972e-01,3.825000000000000000e+01,3.545108627610059071e-01,7.820266481536012337e-01,3.641374566396691215e-01,8.293200444822328432e-01,1.675191463271414438e+00,-1.421317861192944454e+00,1.740625268779562473e+00,-2.422581548851593158e+00,-1.874206469432196265e+00,-1.562882781659672204e+01,-3.793485368334328367e+00,-3.978715079668922794e+00
1.065972222222222321e-01,3.837500000000000000e+01,3.550924174116066312e-01,7.815321832201477248e-01,3.647416121000903177e-01,8.284786321040659152e-01,1.674574637713736935e+00,-1.426827964490706702e+00,1.739311233799720746e+00,-2.423949105836451068e+00,-1.678708742790070874e+00,-1.610936717850954381e+01,-3.775331842623294687e+00,-3.898474460886876436e+00
1.069444444444444531e-01,3.850000000000000000e+01,3.556737696715891461e-01,7.810357760886834644e-01,3.653453123956124093e-01,8.276367497093711778e-01,1.674025693311143481e+00,-1.432504921733577463e+00,1.738003527363516820e+00,-2.425288865320215592e+00,-1.483211016147945260e+00,-1.658990654042235846e+01,-3.757033095793631539e+00,-3.818601365680518445e+00
1.072916666666666741e-01,3.862500000000000000e+01,3.562549431107990827e-01,7.805373688238110841e-01,3.659485597323837713e-01,8.267944069279168362e-01,1.673544630063634520e+00,-1.438348732921556961e+00,1.736702199750345343e+00,-2.426600954803058485e+00,-1.287713289505825198e+00,-1.707044590233517667e+01,-3.738589960800295486e+00,-3.739095147882852022e+00
1.076388888888888951e-01,3.875000000000000000e+01,3.568359612990815166e-01,7.800369034901333265e-01,3.665513563339602987e-01,8.259516133452391440e-01,1.673131447971209163e+00,-1.444359398054640309e+00,1.735407300950371434e+00,-2.427885501560787418e+00,-1.092215562863855682e+00,-1.755098526424760763e+01,-3.720003270598338574e+00,-3.659955161326925221e+00
1.079861111111111160e-01,3.887500000000000000e+01,3.574168478062828558e-01,7.795343221522520460e-01,3.671537044412059858e-01,8.251083785027202300e-01,1.672786147033867854e+00,-1.450536917132837056e+00,1.734118880664542450e+00,-2.429142632644845090e+00,-8.967178362217299581e-01,-1.803152462616042939e+01,-3.701273858142740014e+00,-3.581180759845772332e+00
1.083333333333333370e-01,3.900000000000000000e+01,3.579976262022481759e-01,7.790295668747696523e-01,3.677556063121921737e-01,8.242647118976662579e-01,1.672508727251610594e+00,-1.456881290156142317e+00,1.732836988304587322e+00,-2.430372474882312783e+00,-7.012201095796098960e-01,-1.851206398807324760e+01,-3.682402556388495896e+00,-3.502771297272394335e+00
1.086805555555555580e-01,3.912500000000000000e+01,3.585783200568226636e-01,7.785225797222889987e-01,3.683570642220957980e-01,8.234206229833849200e-01,1.672299188624437383e+00,-1.463392517124553649e+00,1.731561672993016110e+00,-2.431575154875907252e+00,-5.057223829375651070e-01,-1.899260334998586686e+01,-3.663390198290602751e+00,-3.424726127439846834e+00
1.090277777777777790e-01,3.925000000000000000e+01,3.591589529398524494e-01,7.780133027594118289e-01,3.689580804631005795e-01,8.225761211692637076e-01,1.672157531152348442e+00,-1.470070598038076382e+00,1.730292983563112008e+00,-2.432750799003980724e+00,-3.102246562954395492e-01,-1.947314271189868506e+01,-3.644237616804106850e+00,-3.347044604181141025e+00
1.093750000000000000e-01,3.937500000000000000e+01,3.597395484211827199e-01,7.775016780507408853e-01,3.695586573442962708e-01,8.217312158208478490e-01,1.672083754835343328e+00,-1.476915532896707406e+00,1.729030968558944226e+00,-2.433899533420524453e+00,-1.147269296533140470e-01,-1.995368207381150683e+01,-3.624945644883986962e+00,-3.269726081329321854e+00
1.097222222222222210e-01,3.950000000000000000e+01,3.603201300706589394e-01,7.769876476608785776e-01,3.701587971915779041e-01,8.208859162599179138e-01,1.672077859673422484e+00,-1.483927321700447166e+00,1.727775676235355773e+00,-2.435021484055163832e+00,8.077079698881149683e-02,-2.043422143572432503e+01,-3.605515115485228517e+00,-3.192769912717411618e+00
1.100694444444444420e-01,3.962500000000000000e+01,3.609007214581267942e-01,7.764711536544273152e-01,3.707585023475451491e-01,8.200402317645676398e-01,1.672139845666585467e+00,-1.491105964449295662e+00,1.726527154557972565e+00,-2.436116776613160173e+00,2.762685236309370129e-01,-2.091476079763714679e+01,-3.585946861562844479e+00,-3.116175452178433503e+00
1.104166666666666768e-01,3.975000000000000711e+01,3.614813461534311934e-01,7.759521380959898407e-01,3.713577751714019493e-01,8.191941715692823145e-01,1.672269712814832943e+00,-1.498451461143246899e+00,1.725285451203201204e+00,-2.437185536575415590e+00,4.717662502729011442e-01,-2.139530015954957420e+01,-3.566241716071858914e+00,-3.039942053545431122e+00
1.107638888888888978e-01,3.987500000000000000e+01,3.620620277264186559e-01,7.754305431417687355e-01,3.719566180388571008e-01,8.183477448650166020e-01,1.672467461118164023e+00,-1.505959701028448228e+00,1.724050613558224310e+00,-2.438227889198462783e+00,6.672639769150265909e-01,-2.175285466025623649e+01,-3.546400511967278568e+00,-2.964069070651422777e+00
1.111111111111111188e-01,4.000000000000000000e+01,3.626427897469341466e-01,7.749063323500441358e-01,3.725550333420232230e-01,8.175009607992718141e-01,1.672733090576579373e+00,-1.513485301176287656e+00,1.722822688721007856e+00,-2.439243959514475257e+00,8.627617035571523152e-01,-2.159460219129332259e+01,-3.526424082204066224e+00,-2.888555857329435650e+00
1.114583333333333398e-01,4.012500000000000000e+01,3.632236557848235181e-01,7.743795180424299929e-01,3.731530234893148390e-01,8.166538284761746258e-01,1.673066601190078995e+00,-1.520955952550184787e+00,1.721601723500293835e+00,-2.440233872331261544e+00,1.058259430199355755e+00,-2.143634972233034830e+01,-3.506313259737240617e+00,-2.813401767412504473e+00
1.118055555555555608e-01,4.025000000000000000e+01,3.638046494099312356e-01,7.738501192983627819e-01,3.737505909053503439e-01,8.158063569565543460e-01,1.673467992958662220e+00,-1.528371655150127628e+00,1.720387764415605591e+00,-2.441197752232266538e+00,1.253757156841322606e+00,-2.127809725336756586e+01,-3.486068877521825815e+00,-2.738606154733671971e+00
1.121527777777777818e-01,4.037500000000000000e+01,3.643857941921041510e-01,7.733181551972768686e-01,3.743477380308504743e-01,8.149585552580212999e-01,1.673937265882329717e+00,-1.535732408976130836e+00,1.719180857697246045e+00,-2.442135723576571049e+00,1.449254883483445555e+00,-2.111984478440465551e+01,-3.465691768512834336e+00,-2.664168373125940459e+00
1.125000000000000028e-01,4.050000000000000000e+01,3.649671137011871180e-01,7.727836448186076179e-01,3.749444673225379443e-01,8.141104323550444333e-01,1.674474419961081262e+00,-1.543038214028188415e+00,1.717981049286297468e+00,-2.443047910498893582e+00,1.644752610125571168e+00,-2.096159231544174162e+01,-3.445182765665228963e+00,-2.590087776422349108e+00
1.128472222222222238e-01,4.062500000000000000e+01,3.655486315070257675e-01,7.722466072417909499e-01,3.755407812530365819e-01,8.132619971790294722e-01,1.675079455194917077e+00,-1.550289070306300809e+00,1.716788384834617487e+00,-2.443934436909589447e+00,1.840250336767696338e+00,-2.080333984647882417e+01,-3.424542701934022215e+00,-2.516363718455946419e+00
1.131944444444444448e-01,4.075000000000000000e+01,3.661303711794653415e-01,7.717070615462625627e-01,3.761366823107715751e-01,8.124132586183964166e-01,1.675752371583836497e+00,-1.557484977810461579e+00,1.715602909704852408e+00,-2.444795426494646762e+00,2.035748063409741349e+00,-2.064508737751604528e+01,-3.403772410274244375e+00,-2.442995553059728930e+00
1.135416666666666657e-01,4.087500000000000000e+01,3.667123562883518040e-01,7.711650268114569329e-01,3.767321729998690527e-01,8.115642255186578113e-01,1.676493169127840410e+00,-1.564625936540682938e+00,1.714424668970419896e+00,-2.445631002715695335e+00,2.231245790051866518e+00,-2.048683490855313138e+01,-3.382872723640891088e+00,-2.369982634066746918e+00
1.138888888888888867e-01,4.100000000000000000e+01,3.672946104035305637e-01,7.706205221168098696e-01,3.773272558400552201e-01,8.107149066824965722e-01,1.677301847826928372e+00,-1.571711946496958889e+00,1.713253707415521410e+00,-2.446441288809998227e+00,2.426743516693989466e+00,-2.032858243959022104e+01,-3.361844474988924691e+00,-2.297324315310027121e+00
1.142361111111111216e-01,4.112500000000000711e+01,3.678771570948470293e-01,7.700735665417567377e-01,3.779219333665563285e-01,8.098653108698437020e-01,1.678178407681100159e+00,-1.578743007679289212e+00,1.712090069535133763e+00,-2.447226407790455305e+00,2.622241243336115080e+00,-2.017032997062731070e+01,-3.340688497273426094e+00,-2.225019950622588283e+00
1.145833333333333426e-01,4.125000000000000000e+01,3.684600199321461655e-01,7.695241791657332353e-01,3.785162081299975889e-01,8.090154467979565611e-01,1.679122848690355774e+00,-1.585719120087671241e+00,1.710933799535019117e+00,-2.447986482445604572e+00,2.817738969978082153e+00,-2.001207750166446431e+01,-3.319405623449328768e+00,-2.153068893837479347e+00
1.149305555555555636e-01,4.137500000000000000e+01,3.690432224852746024e-01,7.689723790681743942e-01,3.791100826963037518e-01,8.081653231414964722e-01,1.680135170854695659e+00,-1.592640283722110972e+00,1.709784941331714325e+00,-2.448721635339617730e+00,3.013236696620204658e+00,-1.985382503270155041e+01,-3.297996686471668770e+00,-2.081470498787717727e+00
1.152777777777777846e-01,4.150000000000000000e+01,3.696267883240773044e-01,7.684181853285158015e-01,3.797035596465974105e-01,8.073149485326066577e-01,1.681215374174120258e+00,-1.599506498582605074e+00,1.708643538552538699e+00,-2.449431988812305505e+00,3.208734423262330715e+00,-1.969557256373863297e+01,-3.276462519295430198e+00,-2.010224119306336821e+00
1.156250000000000056e-01,4.162500000000000000e+01,3.702107410183997360e-01,7.678616170261927110e-01,3.802966415771008024e-01,8.064643315609900664e-01,1.682363458648628241e+00,-1.606317764669153769e+00,1.707509634535588239e+00,-2.450117664979112764e+00,3.404232149904455440e+00,-1.953732009477572618e+01,-3.254803954875666427e+00,-1.939329109226354486e+00
