motor_time_fraction,motor_angle_deg,small_fraction_0_1,large_fraction_0_1,dsmall_dt,dlarge_dt
1.874999999999999931e-02,6.750000000000000000e+00,1.480094979387708287e-01,9.518354131871126222e-01,1.393125408552623901e+00,2.461307772594576004e+00
1.944444444444444475e-02,7.000000000000000000e+00,1.489775455850931296e-01,9.535306414738621283e-01,1.394864602070283510e+00,2.420904966675113457e+00
2.013888888888889020e-02,7.250000000000000888e+00,1.499468278131779186e-01,9.551977197548685572e-01,1.396681239276662101e+00,2.380236735322225350e+00
2.083333333333333565e-02,7.500000000000000888e+00,1.509173988888345974e-01,9.568364657536478912e-01,1.398576711639150982e+00,2.339308982578244933e+00
2.152777777777777762e-02,7.750000000000000000e+00,1.518893140301760536e-01,9.584467013132784707e-01,1.400552370234968480e+00,2.298127668520100197e+00
2.222222222222222307e-02,8.000000000000000000e+00,1.528626293793851343e-01,9.600282524348547897e-01,1.402609525218220687e+00,2.256698807933345652e+00
2.291666666666666852e-02,8.250000000000000000e+00,1.538374019741129695e-01,9.615809493150128118e-01,1.404749445301229471e+00,2.215028468972252362e+00
2.361111111111111049e-02,8.500000000000000000e+00,1.548136897185258543e-01,9.631046263825259190e-01,1.406973357250327128e+00,2.173122771806288878e+00
2.430555555555555594e-02,8.750000000000000000e+00,1.557915513540040764e-01,9.645991223339499543e-01,1.409282445396291772e+00,2.130987887253342983e+00
2.500000000000000139e-02,9.000000000000000000e+00,1.567710464295073991e-01,9.660642801683186898e-01,1.411677851159593322e+00,2.088630035400043994e+00
2.569444444444444683e-02,9.250000000000000000e+00,1.577522352716164145e-01,9.674999472208745122e-01,1.414160672590639711e+00,2.046055484209539088e+00
2.638888888888888881e-02,9.500000000000000000e+00,1.587351789542579827e-01,9.689059751958307709e-01,1.416731963925169868e+00,2.003270548117071392e+00
2.708333333333333426e-02,9.750000000000000000e+00,1.597199392681291630e-01,9.702822201981514683e-01,1.419392735154973550e+00,1.960281586613750404e+00
2.777777777777777971e-02,1.000000000000000000e+01,1.607065786898276838e-01,9.716285427643458483e-01,1.422143951614079471e+00,1.917095002818845595e+00
