motor_time_fraction,motor_angle_deg,small_linear,large_linear,small_6h,large_6h,delta_small,delta_large,dsmall6h_dt,dlarge6h_dt
5.633333333333333526e-01,2.028000000000000114e+02,7.095159064984165598e-01,5.434472997295466956e-02,7.501881532275066489e-01,2.930463162891931359e-02,4.067224672909008909e-02,-2.504009834403535598e-02,-4.677325311495191151e+00,-9.784916464516971724e-01
5.637500000000000844e-01,2.029500000000000171e+02,7.077672613453982464e-01,5.407217516784939421e-02,7.482378599935820551e-01,2.889782218314802115e-02,4.047059864818380870e-02,-2.517435298470137306e-02,-4.684050901631064079e+00,-9.741855756137832723e-01
5.641666666666667052e-01,2.031000000000000227e+02,7.060186161923804882e-01,5.379962036274418824e-02,7.462848035619360498e-01,2.849281711225171154e-02,4.026618736955556166e-02,-2.530680325049247670e-02,-4.690588674752155462e+00,-9.698305713076237344e-01
5.645833333333333259e-01,2.032500000000000000e+02,7.042699710393627299e-01,5.352706555763898921e-02,7.443290621705357379e-01,2.808963689942127126e-02,4.005909113117300802e-02,-2.543742865821771795e-02,-4.696938725958367478e+00,-9.654261822000276272e-01
5.650000000000000577e-01,2.034000000000000341e+02,7.025213258863445276e-01,5.325451075253371386e-02,7.423707140135819005e-01,2.768830221458760954e-02,3.984938812723737289e-02,-2.556620853794610432e-02,-4.703101170224535110e+00,-9.609719632875304285e-01
5.654166666666666785e-01,2.035500000000000114e+02,7.007726807333267693e-01,5.298195594742851483e-02,7.404098372332348355e-01,2.728883391176557469e-02,3.963715649990806611e-02,-2.569312203566294014e-02,-4.709076142369495344e+00,-9.564674759872588972e-01
5.658333333333334103e-01,2.037000000000000171e+02,6.990240355803085670e-01,5.270940114232323948e-02,7.384465099113505238e-01,2.689125302635936646e-02,3.942247433104195675e-02,-2.581814811596387302e-02,-4.714863797022068148e+00,-9.519122882265995678e-01
5.662500000000000311e-01,2.038500000000000227e+02,6.972753904272908088e-01,5.243684633721803351e-02,7.364808100612370012e-01,2.649558077243195642e-02,3.920541963394619245e-02,-2.594126556478607709e-02,-4.720464308583879109e+00,-9.473059745317318203e-01
5.666666666666666519e-01,2.040000000000000000e+02,6.955267452742730505e-01,5.216429153211283448e-02,7.345128156194218327e-01,2.610183853993683356e-02,3.898607034514878222e-02,-2.606245299217600092e-02,-4.725877871189114288e+00,-9.426481161149539156e-01
5.670833333333333837e-01,2.041500000000000057e+02,6.937781001212547372e-01,5.189173672700755913e-02,7.325426044374387935e-01,2.571004789191471546e-02,3.876450431618405634e-02,-2.618168883509284367e-02,-4.731104698661134478e+00,-9.379383009608076582e-01
5.675000000000000044e-01,2.043000000000000114e+02,6.920294549682369789e-01,5.161918192190236010e-02,7.305702542736375316e-01,2.532023056165376776e-02,3.854079930540055265e-02,-2.629895136024859234e-02,-4.736145024466007492e+00,-9.331761239109874762e-01
5.679166666666667362e-01,2.044500000000000171e+02,6.902808098152186655e-01,5.134662711679708474e-02,7.285958427850030006e-01,2.493240844981482046e-02,3.831503296978433504e-02,-2.641421866698226428e-02,-4.740999101662964677e+00,-9.283611867480278113e-01
5.683333333333333570e-01,2.046000000000000227e+02,6.885321646622009073e-01,5.107407231169187878e-02,7.266194475190096425e-01,2.454660362152271194e-02,3.808728285680873515e-02,-2.652746869016916684e-02,-4.745667202851748812e+00,-9.234930982777208586e-01
5.687500000000000888e-01,2.047500000000000284e+02,6.867835195091827050e-01,5.080151750658661036e-02,7.246411459054835635e-01,2.416283830342182484e-02,3.785762639630085857e-02,-2.663867920316478552e-02,-4.750149620116923543e+00,-9.185714744102916329e-01
5.691666666666667096e-01,2.049000000000000057e+02,6.850348743561649467e-01,5.052896270148140440e-02,7.226610152485035687e-01,2.378113488070087225e-02,3.762614089233862202e-02,-2.674782782078053214e-02,-4.754446664969091962e+00,-9.135959382403038287e-01
5.695833333333333304e-01,2.050500000000000114e+02,6.832862292031471885e-01,5.025640789637620537e-02,7.206791327183129647e-01,2.340151589408133448e-02,3.739290351516577626e-02,-2.685489200229487089e-02,-4.758558668283090931e+00,-9.085661201252537289e-01
5.700000000000000622e-01,2.052000000000000171e+02,6.815375840501289861e-01,4.998385309127093001e-02,7.186955753432682226e-01,2.302400403677630145e-02,3.715799129313923643e-02,-2.695984905449462857e-02,-4.762485980233124749e+00,-9.034816577628830281e-01
5.704166666666666829e-01,2.053499999999999943e+02,6.797889388971112279e-01,4.971129828616572405e-02,7.167104200018126203e-01,2.264862215141541860e-02,3.692148110470139244e-02,-2.706267613475030545e-02,-4.766228970224882566e+00,-8.983421962671855887e-01
5.708333333333334147e-01,2.055000000000000284e+02,6.780402937440929145e-01,4.943874348106044869e-02,7.147237434144735335e-01,2.227539322693980819e-02,3.668344967038061899e-02,-2.716335025412064050e-02,-4.769788026824640426e+00,-8.931473882430522870e-01
5.712500000000000355e-01,2.056500000000000057e+02,6.762916485910751563e-01,4.916618867595524967e-02,7.127356221358992494e-01,2.190434039546490866e-02,3.644397354482409312e-02,-2.726184828049034101e-02,-4.773163557685347946e+00,-8.878968938596258909e-01
5.716666666666666563e-01,2.057999999999999829e+02,6.745430034380573980e-01,4.889363387085005064e-02,7.107461325469176527e-01,2.153548692911391033e-02,3.620312910886025470e-02,-2.735814694173614031e-02,-4.776355989469747598e+00,-8.825903809222577223e-01
5.720833333333333881e-01,2.059500000000000171e+02,6.727943582850390847e-01,4.862107906574477528e-02,7.087553508466343244e-01,2.116885623682143031e-02,3.596099256159523971e-02,-2.745222282892334498e-02,-4.779365767770495488e+00,-8.772275249431331634e-01
5.725000000000000089e-01,2.060999999999999943e+02,6.710457131320213264e-01,4.834852426063956932e-02,7.067633530445628365e-01,2.080447186110780805e-02,3.571763991254151005e-02,-2.754405239953176127e-02,-4.782193357027329839e+00,-8.718080092105263690e-01
5.729166666666667407e-01,2.062500000000000284e+02,6.692970679790031241e-01,4.807596945553429396e-02,7.047702149527873550e-01,2.044235747482439983e-02,3.547314697378423087e-02,-2.763361198070989413e-02,-4.784839240441291608e+00,-8.663315248566344495e-01
5.733333333333333615e-01,2.064000000000000057e+02,6.675484228259853658e-01,4.780341465042909493e-02,7.027760121781656544e-01,2.008253687787227987e-02,3.522758935218028853e-02,-2.772087777255681507e-02,-4.787303919886019443e+00,-8.607977709240588471e-01
5.737499999999999822e-01,2.065499999999999829e+02,6.657997776729676076e-01,4.753085984532389591e-02,7.007808201145673266e-01,1.972503399389173226e-02,3.498104244159971898e-02,-2.780582585143216365e-02,-4.789587915816122532e+00,-8.552064544308570770e-01
5.741666666666667140e-01,2.067000000000000171e+02,6.640511325199494053e-01,4.725830504021862055e-02,6.987847139351502923e-01,1.936987286692624238e-02,3.473358141520088704e-02,-2.788843217329237817e-02,-4.791691767172657102e+00,-8.495572904341746057e-01
5.745833333333333348e-01,2.068499999999999943e+02,6.623024873669316470e-01,4.698575023511341459e-02,6.967877685846807223e-01,1.901707765806004771e-02,3.448528121774907529e-02,-2.796867257705336687e-02,-4.793616031285719004e+00,-8.438500020924690759e-01
5.750000000000000666e-01,2.070000000000000284e+02,6.605538422139133337e-01,4.671319543000813923e-02,6.947900587718885967e-01,1.866667264202954285e-02,3.423621655797526309e-02,-2.804652278797859638e-02,-4.795361283774184358e+00,-8.380843207262838046e-01
5.754166666666666874e-01,2.071500000000000057e+02,6.588051970608955754e-01,4.644064062490294020e-02,6.927916589618720034e-01,1.831868220381007578e-02,3.398646190097642794e-02,-2.812195842109286442e-02,-4.796928118442584932e+00,-8.322599858775810988e-01
5.758333333333334192e-01,2.073000000000000398e+02,6.570565519078773731e-01,4.616808581979766485e-02,6.907926433685384060e-01,1.797313083517859678e-02,3.373609146066103293e-02,-2.819495498461906807e-02,-4.798317147175176878e+00,-8.263767453676124086e-01
5.762500000000000400e-01,2.074500000000000171e+02,6.553079067548595038e-01,4.589553101469246582e-02,6.887930859470975387e-01,1.763004313125152850e-02,3.348517919223803485e-02,-2.826548788344093732e-02,-4.799528999827192166e+00,-8.204343553533539612e-01
5.766666666666666607e-01,2.075999999999999943e+02,6.535592616018417456e-01,4.562297620958725985e-02,6.867930603865937123e-01,1.728944378700068840e-02,3.323379878475196669e-02,-2.833353242258657145e-02,-4.800564324113299364e+00,-8.144325803824243870e-01
5.770833333333333925e-01,2.077500000000000284e+02,6.518106164488235432e-01,4.535042140448198450e-02,6.847926401024883036e-01,1.695135759374510886e-02,3.298202365366476041e-02,-2.839906381073687563e-02,-4.801423785493315499e+00,-8.083711934465758198e-01
5.775000000000000133e-01,2.079000000000000057e+02,6.500619712958057850e-01,4.507786659937678547e-02,6.827918982292939809e-01,1.661580943562325843e-02,3.272992693348819593e-02,-2.846205716375352704e-02,-4.802108067055146812e+00,-8.022499760336526675e-01
5.779166666666667451e-01,2.080500000000000398e+02,6.483133261427875826e-01,4.480531179427151012e-02,6.807909076132478976e-01,1.628282428604059182e-02,3.247758147046031496e-02,-2.852248750823091830e-02,-4.802617869395019667e+00,-7.960687181780805588e-01
5.783333333333333659e-01,2.082000000000000171e+02,6.465646809897698244e-01,4.453275698916631109e-02,6.787897408050500569e-01,1.595242720409996776e-02,3.222505981528023256e-02,-2.858032978506634333e-02,-4.802953910495013190e+00,-7.898272185098601517e-01
5.787499999999999867e-01,2.083499999999999943e+02,6.448160358367520661e-01,4.426020218406110512e-02,6.767884700526372033e-01,1.562464333100880599e-02,3.197243421588513712e-02,-2.863555885305230087e-02,-4.803116925597904263e+00,-7.835252843020212854e-01
5.791666666666667185e-01,2.085000000000000284e+02,6.430673906837338638e-01,4.398764737895582977e-02,6.747871672940224386e-01,1.529949788646888832e-02,3.171977661028857476e-02,-2.868814949248694318e-02,-4.803107667079352439e+00,-7.771627315165906547e-01
5.795833333333333393e-01,2.086500000000000057e+02,6.413187455307159945e-01,4.371509257385063074e-02,6.727859041501828008e-01,1.497701616504696492e-02,3.146715861946680626e-02,-2.873807640880366582e-02,-4.802926904317462942e+00,-7.707393848490424748e-01
5.800000000000000711e-01,2.088000000000000114e+02,6.395701003776977922e-01,4.344253776874535539e-02,6.707847519180011320e-01,1.465722353252577569e-02,3.121465154030333977e-02,-2.878531423621957797e-02,-4.802575423559725110e+00,-7.642550777711816234e-01
5.804166666666666918e-01,2.089500000000000171e+02,6.378214552246799229e-01,4.316998296364015636e-02,6.687837815632674543e-01,1.434014542223976084e-02,3.096232633858753136e-02,-2.882983754140039379e-02,-4.802054027787383106e+00,-7.577096525725540710e-01
5.808333333333334236e-01,2.091000000000000227e+02,6.360728100716617206e-01,4.289742815853488100e-02,6.667830637137320826e-01,1.402580733139170872e-02,3.071025364207036201e-02,-2.887162082714317402e-02,-4.801363536577229141e+00,-7.511029604002585902e-01
5.812500000000000444e-01,2.092500000000000284e+02,6.343241649186439624e-01,4.262487335342967504e-02,6.647826686522237960e-01,1.371423481735466014e-02,3.045850373357983365e-02,-2.891063853607501316e-02,-4.800504785960878706e+00,-7.444348612972674362e-01
5.816666666666666652e-01,2.094000000000000057e+02,6.325755197656262041e-01,4.235231854832447601e-02,6.627826663098208559e-01,1.340545349395705875e-02,3.020714654419465184e-02,-2.894686505436741553e-02,-4.799478628281518944e+00,-7.377052242391689552e-01
5.820833333333333970e-01,2.095500000000000114e+02,6.308268746126080018e-01,4.207976374321920066e-02,6.607831262590846411e-01,1.309948902775418499e-02,2.995625164647663929e-02,-2.898027471546501393e-02,-4.798285932048194091e+00,-7.309139271693643192e-01
5.825000000000000178e-01,2.097000000000000171e+02,6.290782294595902435e-01,4.180720893811400163e-02,6.587841177073576748e-01,1.279636713428372596e-02,2.970588824776743131e-02,-2.901084180383027566e-02,-4.796927581787617356e+00,-7.240608570327212723e-01
5.829166666666667496e-01,2.098500000000000227e+02,6.273295843065720412e-01,4.153465413300872627e-02,6.567857094901167203e-01,1.249611357430884494e-02,2.945612518354467912e-02,-2.903854055869987960e-02,-4.795404477893570494e+00,-7.171459098076553573e-01
5.833333333333333703e-01,2.100000000000000000e+02,6.255809391535542829e-01,4.126209932790352031e-02,6.547879700643969292e-01,1.219875415004802351e-02,2.920703091084264624e-02,-2.906334517785549854e-02,-4.793717536473887542e+00,-7.101689905366573852e-01
5.837499999999999911e-01,2.101500000000000057e+02,6.238322940005364137e-01,4.098954452279832128e-02,6.527909675022738334e-01,1.190431470139159155e-02,2.895867350173741972e-02,-2.908522982140673147e-02,-4.791867689195078661e+00,-7.031300133552429443e-01
5.841666666666667229e-01,2.103000000000000114e+02,6.220836488475182113e-01,4.071698971769304592e-02,6.507947694844148367e-01,1.161282110210742555e-02,2.871112063689662541e-02,-2.910416861558562038e-02,-4.789855883124605640e+00,-6.960289015193599216e-01
5.845833333333333437e-01,2.104500000000000171e+02,6.203350036945004531e-01,4.044443491258784690e-02,6.487994432936957656e-01,1.132429925603625244e-02,2.846443959919531252e-02,-2.912013565655159619e-02,-4.787683080570839245e+00,-6.888655874311986338e-01
5.850000000000000755e-01,2.106000000000000227e+02,6.185863585414821397e-01,4.017188010748257154e-02,6.468050558088824786e-01,1.103877509327374183e-02,2.821869726740033890e-02,-2.913310501420882798e-02,-4.785350258920740174e+00,-6.816400126634378775e-01
5.854166666666666963e-01,2.107500000000000000e+02,6.168377133884643815e-01,3.989932530237736558e-02,6.448116734983848630e-01,1.075627456634720147e-02,2.797396010992048154e-02,-2.914305073603016411e-02,-4.782858410475277822e+00,-6.743521279819387759e-01
5.858333333333333171e-01,2.109000000000000057e+02,6.150890682354466232e-01,3.962677049727216655e-02,6.428193624140750018e-01,1.047682364637812433e-02,2.773029417862837853e-02,-2.914994685089404222e-02,-4.780208542282624151e+00,-6.670018933668213634e-01
5.862500000000000488e-01,2.110500000000000114e+02,6.133404230824284209e-01,3.935421569216689119e-02,6.408281881851770612e-01,1.020044831923992007e-02,2.748776510274864027e-02,-2.915376737292697112e-02,-4.777401675969153771e+00,-6.595892780319998483e-01
5.866666666666666696e-01,2.111999999999999886e+02,6.115917779294106627e-01,3.908166088706168523e-02,6.388382160122341169e-01,9.927174581707380596e-03,2.724643808282345425e-02,-2.915448630535430463e-02,-4.774438847568292843e+00,-6.521142604431421352e-01
5.870833333333334014e-01,2.113500000000000227e+02,6.098431327763924603e-01,3.880910608195641681e-02,6.368495106611324896e-01,9.657028437596987952e-03,2.700637788474002932e-02,-2.915207764435942886e-02,-4.771321107347215040e+00,-6.445768283340094218e-01
5.875000000000000222e-01,2.115000000000000000e+02,6.080944876233747021e-01,3.853655127685121085e-02,6.348621364572166748e-01,9.390035893903286163e-03,2.676764883384197269e-02,-2.914651538294792468e-02,-4.768049519631460065e+00,-6.369769787212856693e-01
5.879166666666667540e-01,2.116500000000000341e+02,6.063458424703563887e-01,3.826399647174593549e-02,6.328761572794596724e-01,9.126222956926652308e-03,2.653031480910328366e-02,-2.913777351481928318e-02,-4.764625162627468491e+00,-6.293147179177563943e-01
5.883333333333333748e-01,2.118000000000000114e+02,6.045971973173386305e-01,3.799144166664073646e-02,6.308916365547256877e-01,8.865615628399632978e-03,2.629443923738705724e-02,-2.912582603824110522e-02,-4.761049128243089790e+00,-6.215900615439722277e-01
5.887499999999999956e-01,2.119499999999999886e+02,6.028485521643208722e-01,3.771888686153553050e-02,6.289086372520906743e-01,8.608239901604274047e-03,2.606008508776980204e-02,-2.911064695993125645e-02,-4.757322521906092838e+00,-6.138030345383016506e-01
5.891666666666667274e-01,2.121000000000000227e+02,6.010999070113025589e-01,3.744633205643026208e-02,6.269272218772520278e-01,8.354121757489736677e-03,2.582731486594946890e-02,-2.909221029894052540e-02,-4.753446462380697568e+00,-6.059536711654144314e-01
5.895833333333333481e-01,2.122500000000000000e+02,5.993512618582848006e-01,3.717377725132505611e-02,6.249474524670101117e-01,8.103287160783168713e-03,2.559619060872531104e-02,-2.907049009054188740e-02,-4.749422081582184596e+00,-5.980420150232047538e-01
5.900000000000000799e-01,2.124000000000000341e+02,5.976026167052665983e-01,3.690122244621978076e-02,6.229693905838250556e-01,7.855762056101486812e-03,2.536677387855845733e-02,-2.904546039011829395e-02,-4.745250524389604152e+00,-5.900681190481262828e-01
5.904166666666667007e-01,2.125500000000000114e+02,5.958539715522488400e-01,3.662866764111458173e-02,6.209930973104575980e-01,7.611572364057840774e-03,2.513912575820875794e-02,-2.901709527705674183e-02,-4.740932948456599405e+00,-5.820320455189669229e-01
5.908333333333333215e-01,2.126999999999999886e+02,5.941053263992310818e-01,3.635611283600938270e-02,6.190186332446833140e-01,7.370743977369327744e-03,2.491330684545223217e-02,-2.898536885864005583e-02,-4.736470524020437445e+00,-5.739338660590568297e-01
5.912500000000000533e-01,2.128500000000000227e+02,5.923566812462128794e-01,3.608355803090410041e-02,6.170460584940906656e-01,7.133302756963305624e-03,2.468937724787778620e-02,-2.895025527394079479e-02,-4.731864433709202622e+00,-5.657736616369010152e-01
5.916666666666666741e-01,2.130000000000000000e+02,5.906080360931951212e-01,3.581100322579890138e-02,6.150754326709603204e-01,6.899274528083109738e-03,2.446739657776519916e-02,-2.891172869771579251e-02,-4.727115872347268599e+00,-5.575515225652692974e-01
5.920833333333334059e-01,2.131500000000000341e+02,5.888593909401768078e-01,3.553844842069363297e-02,6.131068148872205192e-01,6.668685076395928363e-03,2.424742394704371140e-02,-2.886976334429770460e-02,-4.722226046759011808e+00,-5.492675484987119550e-01
5.925000000000000266e-01,2.133000000000000114e+02,5.871107457871590496e-01,3.526589361558842006e-02,6.111402637494924850e-01,6.441560144099936665e-03,2.402951796233343540e-02,-2.882433347148848427e-02,-4.717196175570874672e+00,-5.409218484295261753e-01
5.929166666666667584e-01,2.134500000000000455e+02,5.853621006341407362e-01,3.499333881048315165e-02,6.091758373542101035e-01,6.217925426036386739e-03,2.381373672006936726e-02,-2.877541338444676577e-02,-4.712027489011734183e+00,-5.325145406821658600e-01
5.933333333333333792e-01,2.136000000000000227e+02,5.836134554811229780e-01,3.472078400537795262e-02,6.072135932828318650e-01,5.997806565800812076e-03,2.360013780170888698e-02,-2.872297743957714228e-02,-4.706721228711695737e+00,-5.240457529061295361e-01
5.937500000000000000e-01,2.137500000000000000e+02,5.818648103281052197e-01,3.444822920027275359e-02,6.052535885971286334e-01,5.781229151860941065e-03,2.338877826902341361e-02,-2.866700004841181426e-02,-4.701278647499284702e+00,-5.155156220672627576e-01
5.941666666666667318e-01,2.139000000000000341e+02,5.801161651750870174e-01,3.417567439516747130e-02,6.032958798345614548e-01,5.568218713675445776e-03,2.317971465947443743e-02,-2.860745568149202639e-02,-4.695701009197102316e+00,-5.069242944375571547e-01
5.945833333333333526e-01,2.140500000000000114e+02,5.783675200220692592e-01,3.390311959006227227e-02,6.013405230037461857e-01,5.358800717820334791e-03,2.297300298167692656e-02,-2.854431887224193748e-02,-4.689989588415999222e+00,-4.982719255834213157e-01
5.950000000000000844e-01,2.142000000000000171e+02,5.766188748690510568e-01,3.363056478495698998e-02,5.993875735799969462e-01,5.153000564117886546e-03,2.276869871094588937e-02,-2.847756422083910430e-02,-4.684145670347736434e+00,-4.895586803523824804e-01
5.954166666666667052e-01,2.143500000000000227e+02,5.748702297160332986e-01,3.335800997985179095e-02,5.974370865009648313e-01,4.950843581772689829e-03,2.256685678493153269e-02,-2.840716639807910199e-02,-4.678170550556283835e+00,-4.807847328583262914e-01
5.958333333333333259e-01,2.145000000000000000e+02,5.731215845630155403e-01,3.308545517474659192e-02,5.954891161623574458e-01,4.752355025514741135e-03,2.236753159934190549e-02,-2.833310014923184905e-02,-4.672065534767663841e+00,-4.719502664651623047e-01
5.962500000000000577e-01,2.146500000000000341e+02,5.713729394099972270e-01,3.281290036964132351e-02,5.935437164137480348e-01,4.557560071747532825e-03,2.217077700375080784e-02,-2.825534029789378981e-02,-4.665831938658498323e+00,-4.630554737690185108e-01
5.966666666666666785e-01,2.148000000000000114e+02,5.696242942569794687e-01,3.254034556453611060e-02,5.916009405544785382e-01,4.366483814707211412e-03,2.197664629749906950e-02,-2.817386174982889832e-02,-4.659471087643219711e+00,-4.541005565789372755e-01
5.970833333333334103e-01,2.149500000000000171e+02,5.678756491039612664e-01,3.226779075943084218e-02,5.896608413296394735e-01,4.179151262625958180e-03,2.178519222567820712e-02,-2.808863949680488400e-02,-4.652984316660002229e+00,-4.450857258960305152e-01
5.975000000000000311e-01,2.151000000000000227e+02,5.661270039509433971e-01,3.199523595432564316e-02,5.877234709261540679e-01,3.995587333908681184e-03,2.159646697521067082e-02,-2.799964862041696284e-02,-4.646372969955484322e+00,-4.360112018912017939e-01
5.979166666666666519e-01,2.152500000000000000e+02,5.643783587979256389e-01,3.172268114922044413e-02,5.857888809689379972e-01,3.815816853315200704e-03,2.141052217101235833e-02,-2.790686429590524473e-02,-4.639638400868278723e+00,-4.268772138813488048e-01
5.983333333333333837e-01,2.154000000000000057e+02,5.626297136449074365e-01,3.145012634411516184e-02,5.838571225171608203e-01,3.639864548156200585e-03,2.122740887225338380e-02,-2.781026179595896125e-02,-4.632781971611324323e+00,-4.176840003041006888e-01
5.987500000000000044e-01,2.155500000000000114e+02,5.608810684918896783e-01,3.117757153900996281e-02,5.819282460605925689e-01,3.467755044497747817e-03,2.104717756870289058e-02,-2.770981649451221412e-02,-4.625805053053155369e+00,-4.084318086911005174e-01
5.991666666666667362e-01,2.157000000000000171e+02,5.591324233388714759e-01,3.090501673390468051e-02,5.800023015160428175e-01,3.299512863377424346e-03,2.086987817717134153e-02,-2.760550387052725790e-02,-4.618709024498054205e+00,-3.991208956398178409e-01
5.995833333333333570e-01,2.158500000000000227e+02,5.573837781858537177e-01,3.063246192879948149e-02,5.780793382238920142e-01,3.135162417034466787e-03,2.069556003803829647e-02,-2.749729951176501513e-02,-4.611495273465200384e+00,-3.897515267839151698e-01
6.000000000000000888e-01,2.160000000000000284e+02,5.556351330328355154e-01,3.035990712369421307e-02,5.761594049447139598e-01,2.974728005149999618e-03,2.052427191187844446e-02,-2.738517911854421172e-02,-4.604165195466811689e+00,-3.803239767621648393e-01
6.004166666666667096e-01,2.161500000000000057e+02,5.538864878798176461e-01,3.008735231858901404e-02,5.742425498559938779e-01,2.818233811101079813e-03,2.035606197617623181e-02,-2.726911850748793553e-02,-4.596720193785348130e+00,-3.708385291859621069e-01
6.008333333333333304e-01,2.163000000000000114e+02,5.521378427267998878e-01,2.981479751348380114e-02,5.723288205489344138e-01,2.665703898231251701e-03,2.019097782213452597e-02,-2.714909361525254944e-02,-4.589161679249773584e+00,-3.612954766053689815e-01
6.012500000000000622e-01,2.164500000000000171e+02,5.503891975737816855e-01,2.954224270837853272e-02,5.704182640253605552e-01,2.517162206130896512e-03,2.002906645157886967e-02,-2.702508050224763578e-02,-4.581491070010978106e+00,-3.516951204737918668e-01
6.016666666666666829e-01,2.165999999999999943e+02,5.486405524207638162e-01,2.926968790327333370e-02,5.685109266947149242e-01,2.372632546937078913e-03,1.987037427395110800e-02,-2.689705535633625522e-02,-4.573709791316350248e+00,-3.420377711112243535e-01
6.020833333333334147e-01,2.167500000000000284e+02,5.468919072677456139e-01,2.899713309816805140e-02,5.666068543711467731e-01,2.232138601645985033e-03,1.971494710340115919e-02,-2.676499449652206680e-02,-4.565819275283566014e+00,-3.323237476660987344e-01
6.025000000000000355e-01,2.169000000000000057e+02,5.451432621147278557e-01,2.872457829306285237e-02,5.647060922706994557e-01,2.095703916442600168e-03,1.956283015597160002e-02,-2.662887437662025264e-02,-4.557820960673628186e+00,-3.225533780757816604e-01
6.029166666666666563e-01,2.170499999999999829e+02,5.433946169617100974e-01,2.845202348795765335e-02,5.628086850085869397e-01,1.963351899048022126e-03,1.941406804687684229e-02,-2.648867158890963122e-02,-4.549716292663200434e+00,-3.127269990256498766e-01
6.033333333333333881e-01,2.172000000000000171e+02,5.416459718086918951e-01,2.817946868285237105e-02,5.609146765965682402e-01,1.835105815082107563e-03,1.926870478787634511e-02,-2.634436286777026501e-02,-4.541506722616263758e+00,-3.028449559068357999e-01
6.037500000000000089e-01,2.173499999999999943e+02,5.398973266556741368e-01,2.790691387774717203e-02,5.590241104404212180e-01,1.710988784445565672e-03,1.912678378474708119e-02,-2.619592509330160787e-02,-4.533193707855177834e+00,-2.929076027726337794e-01
6.041666666666667407e-01,2.175000000000000284e+02,5.381486815026559345e-01,2.763435907264190361e-02,5.571370293375008664e-01,1.591023777720273601e-03,1.898834783484493194e-02,-2.604333529492162957e-02,-4.524778711431114431e+00,-2.829153022935033679e-01
6.045833333333333615e-01,2.176500000000000057e+02,5.364000363496381762e-01,2.736180426753670458e-02,5.552534754744075096e-01,1.475233612588108334e-03,1.885343912476933337e-02,-2.588657065494859646e-02,-4.516263201894002322e+00,-2.728684257108334177e-01
6.050000000000000933e-01,2.178000000000000398e+02,5.346513911966198629e-01,2.708924946243142229e-02,5.533734904247368247e-01,1.363640950269716162e-03,1.872209922811696181e-02,-2.572560851216170591e-02,-4.507648653061916200e+00,-2.627673527892903649e-01
6.054166666666667140e-01,2.179500000000000171e+02,5.329027460436021046e-01,2.681669465732622326e-02,5.514971151469391097e-01,1.256268291983365926e-03,1.859436910333700510e-02,-2.556042636534285734e-02,-4.498936543790062359e+00,-2.526124717679486542e-01
6.058333333333333348e-01,2.180999999999999943e+02,5.311541008905843464e-01,2.654413985222102423e-02,5.496243899822638168e-01,1.153137975423542978e-03,1.847028909167947042e-02,-2.539100187679748169e-02,-4.490128357739310516e+00,-2.424041793100635833e-01
6.062500000000000666e-01,2.182500000000000284e+02,5.294054557375660330e-01,2.627158504711574194e-02,5.477553546528076689e-01,1.054272171263399274e-03,1.834989891524163586e-02,-2.521731287585234418e-02,-4.481225583144357039e+00,-2.321428804515898447e-01
6.066666666666666874e-01,2.184000000000000057e+02,5.276568105845482748e-01,2.599903024201054291e-02,5.458900482596579229e-01,9.596928796751817096e-04,1.823323767510964810e-02,-2.503933736233536142e-02,-4.472229712581581751e+00,-2.218289885484336643e-01
6.070833333333334192e-01,2.185500000000000398e+02,5.259081654315300725e-01,2.572647543690527450e-02,5.440285092811300016e-01,8.694219268753960918e-04,1.812034384959992916e-02,-2.485705351002987992e-02,-4.463142242736575227e+00,-2.114629252224305422e-01
6.075000000000000400e-01,2.187000000000000171e+02,5.241595202785123142e-01,2.545392063180006159e-02,5.421707755711053789e-01,7.834809616928007248e-04,1.801125529259306468e-02,-2.467043967010726022e-02,-4.453964674171451144e+00,-2.010451203060951431e-01
6.079166666666666607e-01,2.188499999999999943e+02,5.224108751254945560e-01,2.518136582669486256e-02,5.403168843574635005e-01,7.018914521583434875e-04,1.790600923196894456e-02,-2.447947437453651745e-02,-4.444698511091923265e+00,-1.905760117861234892e-01
6.083333333333333925e-01,2.190000000000000284e+02,5.206622299724763536e-01,2.490881102158959415e-02,5.384668722406125152e-01,6.246746821193966412e-04,1.780464226813616158e-02,-2.428413633947019631e-02,-4.435345261114247428e+00,-1.800560457456964469e-01
6.087500000000000133e-01,2.191500000000000057e+02,5.189135848194585954e-01,2.463625621648438124e-02,5.366207751921185931e-01,5.518517478793167567e-04,1.770719037265999773e-02,-2.408440446860506470e-02,-4.425906435032022301e+00,-1.694856763055650750e-01
6.091666666666667451e-01,2.193000000000000398e+02,5.171649396664402820e-01,2.436370141137911283e-02,5.347786285534270601e-01,4.834435548600275116e-04,1.761368888698677804e-02,-2.388025785651908678e-02,-4.416383546582899555e+00,-1.588653655639397644e-01
6.095833333333333659e-01,2.194500000000000171e+02,5.154162945134225238e-01,2.409114660627391380e-02,5.329404670346884476e-01,4.194708142912019250e-04,1.752417252126592384e-02,-2.367167579198271171e-02,-4.406778112215287813e+00,-1.481955835352284367e-01
6.099999999999999867e-01,2.195999999999999943e+02,5.136676493604047655e-01,2.381859180116871477e-02,5.311063247136740273e-01,3.599540399248675059e-04,1.743867535326926177e-02,-2.345863776124384667e-02,-4.397091650855018408e+00,-1.374768080875745646e-01
