motor_time_fraction,motor_angle_deg,source16_small,source16_large,mobile7_small,mobile7_large,source16_dsmall_dt,source16_dlarge_dt,mobile7_dsmall_dt,mobile7_dlarge_dt
6.236111111111111160e-01,2.245000000000000000e+02,3.220057901535534062e-01,2.565475453324494309e-02,2.688131217940872286e-01,6.133451960990092544e-02,-1.615646469630060311e+00,8.777697200281390222e-01,-1.823288601238548523e+00,1.439372406083075928e+00
6.239583333333333925e-01,2.246250000000000284e+02,3.214460802154139318e-01,2.596015469860936745e-02,2.681801417894355555e-01,6.183522293819954802e-02,-1.608295150573622934e+00,8.813291784877016477e-01,-1.822682423064050594e+00,1.444673573786003029e+00
6.243055555555555580e-01,2.247500000000000000e+02,3.208889099264046196e-01,2.626678448081786257e-02,2.675473658075778749e-01,6.233776154230023792e-02,-1.601018090641655789e+00,8.848523130510502765e-01,-1.822113429946739638e+00,1.449943594703572369e+00
6.246527777777778345e-01,2.248750000000000284e+02,3.203342535021068138e-01,2.657463126740678902e-02,2.669147809370354119e-01,6.284212460734728278e-02,-1.593815289834152660e+00,8.883391237181877953e-01,-1.821581621886615432e+00,1.455182468835789278e+00
6.250000000000000000e-01,2.250000000000000000e+02,3.197820851581026913e-01,2.688368244591188630e-02,2.662823742663303350e-01,6.334830131848410983e-02,-1.586686748151119541e+00,8.917896104891110953e-01,-1.821086998883678421e+00,1.460390196182648870e+00
6.253472222222222765e-01,2.251250000000000284e+02,3.192323791099736519e-01,2.719392540386950802e-02,2.656501328839844245e-01,6.385628086085534671e-02,-1.579632465592550661e+00,8.952037733638230632e-01,-1.820629560937927716e+00,1.465566776744155586e+00
6.256944444444444420e-01,2.252500000000000000e+02,3.186851095733016503e-01,2.750534752881554634e-02,2.650180438785196824e-01,6.436605241960462187e-02,-1.572652442158448904e+00,8.985816123423225887e-01,-1.820209308049364427e+00,1.470712210520307872e+00
6.260416666666667185e-01,2.253750000000000284e+02,3.181402507636684751e-01,2.781793620828600100e-02,2.643860943384574447e-01,6.487760517987584130e-02,-1.565746677848814272e+00,9.019231274246095609e-01,-1.819826240217987667e+00,1.475826497511103952e+00
6.263888888888888840e-01,2.255000000000000000e+02,3.175977768966562476e-01,2.813167882981683007e-02,2.637542713523201021e-01,6.539092832681293876e-02,-1.558915172663649429e+00,9.052283186106822033e-01,-1.819480357443798102e+00,1.480909637716544047e+00
6.267361111111111605e-01,2.256250000000000284e+02,3.170576621878460344e-01,2.844656278094431431e-02,2.631225620086288797e-01,6.590601104556040313e-02,-1.552157926602948823e+00,9.084971859005438466e-01,-1.819171659726795065e+00,1.485961631136630379e+00
6.270833333333333259e-01,2.257500000000000000e+02,3.165198808528203456e-01,2.876257544920419670e-02,2.624909533959058350e-01,6.642284252126136324e-02,-1.545474939666718228e+00,9.117297292941914932e-01,-1.818900147066979001e+00,1.490982477771360060e+00
6.274305555555556024e-01,2.258750000000000284e+02,3.159844071071604144e-01,2.907970422213278228e-02,2.618594326026728036e-01,6.694141193906057163e-02,-1.538866211854951649e+00,9.149259487916276967e-01,-1.818665819464349465e+00,1.495972177620736421e+00
6.277777777777777679e-01,2.260000000000000000e+02,3.154512151664484176e-01,2.939793648726585565e-02,2.612279867174517878e-01,6.746170848410149024e-02,-1.532331743167655302e+00,9.180858443928499035e-01,-1.818468676918907123e+00,1.500930730684755909e+00
6.281250000000000444e-01,2.261250000000000284e+02,3.149202792462657552e-01,2.971725963213979471e-02,2.605966028287642344e-01,6.798372134152852464e-02,-1.525871533604823194e+00,9.212094160978610002e-01,-1.818308719430651310e+00,1.505858136963422300e+00
6.284722222222222099e-01,2.262500000000000000e+02,3.143915735621943264e-01,3.003766104429040143e-02,2.599652680251322567e-01,6.850743969648527554e-02,-1.519485583166458209e+00,9.242966639066590995e-01,-1.818185946999582914e+00,1.510754396456734261e+00
6.288194444444444864e-01,2.263750000000000284e+02,3.138650723298161971e-01,3.035912811125374838e-02,2.593339693950774127e-01,6.903285273411600975e-02,-1.513173891852560127e+00,9.273475878192448674e-01,-1.818100359625701046e+00,1.515619509164690237e+00
6.291666666666666519e-01,2.265000000000000000e+02,3.133407497647129336e-01,3.068164822056574509e-02,2.587026940271218156e-01,6.955994963956432797e-02,-1.506936459663132055e+00,9.303621878356166386e-01,-1.818051957309006150e+00,1.520453475087289119e+00
6.295138888888889284e-01,2.266250000000000000e+02,3.128185800824663243e-01,3.100520875976265495e-02,2.580714290097865793e-01,7.008871959797459417e-02,-1.500773286598168221e+00,9.333404639557770777e-01,-1.818040740049497783e+00,1.525256294224535569e+00
6.298611111111110938e-01,2.267500000000000000e+02,3.122985374986582685e-01,3.132979711638029380e-02,2.574401614315945386e-01,7.061915179449033964e-02,-1.494684372657673954e+00,9.362824161797235201e-01,-1.818066707847176833e+00,1.530027966576424703e+00
6.302083333333333703e-01,2.268750000000000000e+02,3.117805962288702770e-01,3.165540067795502566e-02,2.568088783810666964e-01,7.115123541425608100e-02,-1.488669717841644369e+00,9.391880445074585193e-01,-1.818129860702042411e+00,1.534768492142960961e+00
6.305555555555555358e-01,2.270000000000000000e+02,3.112647304886842492e-01,3.198200683202265249e-02,2.561775669467254435e-01,7.168495964241551610e-02,-1.482729322150082130e+00,9.420573489389808541e-01,-1.818230198614094517e+00,1.539477870924142122e+00
6.309027777777778123e-01,2.271250000000000000e+02,3.107509144936820844e-01,3.230960296611918442e-02,2.555462142170920603e-01,7.222031366411275910e-02,-1.476863185582986349e+00,9.448903294742907466e-01,-1.818367721583333818e+00,1.544156102919968632e+00
6.312499999999999778e-01,2.272500000000000000e+02,3.102391224594456265e-01,3.263817646778058995e-02,2.549148072806888266e-01,7.275728666449120252e-02,-1.471071308140360800e+00,9.476869861133868644e-01,-1.818542429609759647e+00,1.548803188130437380e+00
6.315972222222222543e-01,2.273750000000000000e+02,3.097293286015563307e-01,3.296771472454321228e-02,2.542833332260370782e-01,7.329586782869569606e-02,-1.465353689822199490e+00,9.504473188562712060e-01,-1.818754322693372893e+00,1.553419126555553698e+00
6.319444444444444198e-01,2.275000000000000000e+02,3.092215071355963740e-01,3.329820512394279786e-02,2.536517791416588175e-01,7.383604634186947957e-02,-1.459710330628507524e+00,9.531713277029421061e-01,-1.819003400834172668e+00,1.558003918195312920e+00
6.322916666666666963e-01,2.276250000000000000e+02,3.087156322771472117e-01,3.362963505351555804e-02,2.530201321160759909e-01,7.437781138915697254e-02,-1.454141230559280684e+00,9.558590126534011189e-01,-1.819289664032159415e+00,1.562557563049718823e+00
6.326388888888888618e-01,2.277500000000000000e+02,3.082116782417909095e-01,3.396199190079738500e-02,2.523883792378104896e-01,7.492115215570188669e-02,-1.448646389614522967e+00,9.585103737076466901e-01,-1.819613112287332912e+00,1.567080061118768519e+00
6.329861111111111382e-01,2.278750000000000000e+02,3.077096192451088674e-01,3.429526305332449010e-02,2.517565075953837606e-01,7.546605782664850270e-02,-1.443225807794230375e+00,9.611254108656803741e-01,-1.819973745599693382e+00,1.571571412402463785e+00
6.333333333333333037e-01,2.280000000000000000e+02,3.072094295026830957e-01,3.462943589863289040e-02,2.511245042773180836e-01,7.601251758714058782e-02,-1.437879485098404464e+00,9.637041241275016157e-01,-1.820371563969240603e+00,1.576031616900804844e+00
6.336805555555555802e-01,2.281250000000000000e+02,3.067110832300954382e-01,3.496449782425853359e-02,2.504923563721346835e-01,7.656052062232225619e-02,-1.432607421527046121e+00,9.662465134931100819e-01,-1.820806567395974573e+00,1.580460674613790362e+00
6.340277777777778567e-01,2.282500000000000284e+02,3.062145546429275722e-01,3.530043621773744367e-02,2.498600509683557569e-01,7.711005611733719178e-02,-1.427409617080154458e+00,9.687525789625062167e-01,-1.821278755879895739e+00,1.584858585541421228e+00
6.343750000000000222e-01,2.283750000000000000e+02,3.057198179567615637e-01,3.563723846660556138e-02,2.492275751545030005e-01,7.766111325732949489e-02,-1.422286071757732140e+00,9.712223205356884659e-01,-1.821788129421003655e+00,1.589225349683695443e+00
6.347222222222222987e-01,2.285000000000000284e+02,3.052268473871787013e-01,3.597489195839916748e-02,2.485949160190982499e-01,7.821368122744329354e-02,-1.417236785559774725e+00,9.736557382126591609e-01,-1.822334688019298099e+00,1.593560967040615450e+00
6.350694444444444642e-01,2.286250000000000000e+02,3.047356171497612176e-01,3.631338408065407780e-02,2.479620606506635905e-01,7.876774921282224395e-02,-1.412261758486286656e+00,9.760528319934160812e-01,-1.822918431674779738e+00,1.597865437612179251e+00
6.354166666666667407e-01,2.287500000000000284e+02,3.042461014600905678e-01,3.665270222090658697e-02,2.473289961377203583e-01,7.932330639861076560e-02,-1.407360990537263490e+00,9.784136018779613364e-01,-1.823539360387447905e+00,1.602138761398389954e+00
6.357638888888889062e-01,2.288750000000000000e+02,3.037582745337485957e-01,3.699283376669257328e-02,2.466957095687907497e-01,7.988034196995255631e-02,-1.402534481712707670e+00,9.807380478662941492e-01,-1.824197474157303045e+00,1.606380938399245339e+00
6.361111111111111827e-01,2.290000000000000284e+02,3.032721105863172006e-01,3.733376610554804687e-02,2.460621880323962118e-01,8.043884511199173026e-02,-1.397782232012618531e+00,9.830261699584141866e-01,-1.824892772984345157e+00,1.610591968614745406e+00
6.364583333333333481e-01,2.291250000000000000e+02,3.027875838333782821e-01,3.767548662500895540e-02,2.454284186170590243e-01,8.099880500987188814e-02,-1.393104241436998736e+00,9.852779681543206713e-01,-1.825625256868573798e+00,1.614771852044889489e+00
6.368055555555556246e-01,2.292500000000000284e+02,3.023046684905132397e-01,3.801798271261166290e-02,2.447943884113001345e-01,8.156021084873744942e-02,-1.388500509985843845e+00,9.874934424540153799e-01,-1.826394925809990077e+00,1.618920588689680029e+00
6.371527777777777901e-01,2.293750000000000000e+02,3.018233387733042505e-01,3.836124175589177010e-02,2.441600845036424883e-01,8.212305181373205643e-02,-1.383971037659158076e+00,9.896725928574965359e-01,-1.827201779808592885e+00,1.623038178549113697e+00
6.375000000000000666e-01,2.295000000000000284e+02,3.013435688973328253e-01,3.870525114238575898e-02,2.435254939826070608e-01,8.268731709000004537e-02,-1.379515824456937434e+00,9.918154193647661376e-01,-1.828045818864382444e+00,1.627124621623194489e+00
6.378472222222222321e-01,2.296250000000000000e+02,3.008653330781809743e-01,3.904999825962933435e-02,2.428906039367162151e-01,8.325299586268504470e-02,-1.375134870379185692e+00,9.939219219758220758e-01,-1.828927042977358086e+00,1.631179917911918409e+00
6.381944444444445086e-01,2.297500000000000284e+02,3.003886055314300974e-01,3.939547049515874921e-02,2.422554014544912593e-01,8.382007731693129349e-02,-1.370828175425899520e+00,9.959921006906662377e-01,-1.829845452147521367e+00,1.635204067415288343e+00
6.385416666666666741e-01,2.298750000000000000e+02,2.999133604726623159e-01,3.974165523650990267e-02,2.416198736244542233e-01,8.438855063788264221e-02,-1.366595739597080028e+00,9.980259555092979573e-01,-1.830801046374871843e+00,1.639197070133303402e+00
6.388888888888889506e-01,2.300000000000000284e+02,2.994395721174592517e-01,4.008853987121895057e-02,2.409840075351269151e-01,8.495840501068308015e-02,-1.362437562892728105e+00,1.000023486431716568e+00,-1.831793825659408625e+00,1.643158926065963144e+00
6.392361111111111160e-01,2.301250000000000000e+02,2.989672146814030262e-01,4.043611178682169488e-02,2.403477902750314199e-01,8.552962962047631901e-02,-1.358353645312844415e+00,1.001984693457922182e+00,-1.832823790001132158e+00,1.647089635213267345e+00
6.395833333333333925e-01,2.302500000000000284e+02,2.984962623800748727e-01,4.078435837085449267e-02,2.397112089326890183e-01,8.610221365240690317e-02,-1.354343986857426740e+00,1.003909576587916019e+00,-1.833890939400043107e+00,1.650989197575217116e+00
6.399305555555555580e-01,2.303750000000000000e+02,2.980266894290571345e-01,4.113326701085302101e-02,2.390742505966221010e-01,8.667614629161815576e-02,-1.350408587526477078e+00,1.005798135821695860e+00,-1.834995273856140363e+00,1.654857613151810680e+00
6.402777777777778345e-01,2.305000000000000284e+02,2.975584700439311003e-01,4.148282509435376880e-02,2.384369023553518374e-01,8.725141672325464892e-02,-1.346547447319993429e+00,1.007650371159263925e+00,-1.836136793369424591e+00,1.658694881943050481e+00
6.406250000000000000e-01,2.306250000000000000e+02,2.970915784402788917e-01,4.183302000889228128e-02,2.377991512974006461e-01,8.782801413245985844e-02,-1.342760566237978237e+00,1.009466282600619103e+00,-1.837315497939895348e+00,1.662501003948933853e+00
6.409722222222222765e-01,2.307500000000000284e+02,2.966259888336820749e-01,4.218383914200504042e-02,2.371609845112898629e-01,8.840592770437825931e-02,-1.339047944280428615e+00,1.011245870145762060e+00,-1.838531387567553521e+00,1.666275979169463684e+00
6.413194444444444420e-01,2.308750000000000000e+02,2.961616754397223827e-01,4.253526988122787594e-02,2.365223890855413513e-01,8.898514662415353549e-02,-1.335409581447346117e+00,1.012989133794692354e+00,-1.839784462252398445e+00,1.670019807604638862e+00
6.416666666666667185e-01,2.310000000000000284e+02,2.956986124739818256e-01,4.288729961409678410e-02,2.358833521086771967e-01,8.956566007692967624e-02,-1.331845477738730521e+00,1.014696073547409982e+00,-1.841074721994430563e+00,1.673732489254458500e+00
6.420138888888888840e-01,2.311250000000000000e+02,2.952367741520422473e-01,4.323991572814772644e-02,2.352438606692192902e-01,9.014745724785042102e-02,-1.328355633154583826e+00,1.016366689403914503e+00,-1.842402166793648766e+00,1.677414024118921709e+00
6.423611111111111605e-01,2.312500000000000284e+02,2.947761346894851031e-01,4.359310561091704617e-02,2.346039018556889399e-01,9.073052732206018933e-02,-1.324940047694902701e+00,1.018000981364206803e+00,-1.843766796650054163e+00,1.681064412198031599e+00
6.427083333333333259e-01,2.313750000000000000e+02,2.943166683104744830e-01,4.394685664994042729e-02,2.339634627566085645e-01,9.131485948470240144e-02,-1.321598237655313035e+00,1.019598949428285772e+00,-1.845168611563645866e+00,1.684683653491784838e+00
6.430555555555556024e-01,2.315000000000000284e+02,2.938583528595276606e-01,4.430115623275416442e-02,2.333225304604993611e-01,9.190044292092180989e-02,-1.318304274720429214e+00,1.021160593596153188e+00,-1.846607611534425430e+00,1.688271748000185202e+00
6.434027777777777679e-01,2.316250000000000000e+02,2.934011754010002471e-01,4.465599174689432321e-02,2.326810920558833873e-01,9.248726681586189047e-02,-1.315043401319353045e+00,1.022685913867807717e+00,-1.848083796562391967e+00,1.691828695723229581e+00
6.437500000000000444e-01,2.317500000000000284e+02,2.929451244454707726e-01,4.501135057989672644e-02,2.320391346312825342e-01,9.307532035466664633e-02,-1.311815617452083638e+00,1.024174910243249359e+00,-1.849597166647545254e+00,1.695354496660918642e+00
6.440972222222222099e-01,2.318750000000000000e+02,2.924901885035180449e-01,4.536722011929738424e-02,2.313966452752188319e-01,9.366459272247981693e-02,-1.308620923118623214e+00,1.025627582722478115e+00,-1.851147721789883960e+00,1.698849150813252162e+00
6.444444444444444864e-01,2.320000000000000284e+02,2.920363560857202057e-01,4.572358775263266062e-02,2.307536110762135328e-01,9.425507310444602993e-02,-1.305459318318968887e+00,1.027043931305494429e+00,-1.852735461989410748e+00,1.702312658180231475e+00
6.447916666666666519e-01,2.321250000000000000e+02,2.915836157026561737e-01,4.608044086743816325e-02,2.301100191227890834e-01,9.484675068570846967e-02,-1.302330803053122876e+00,1.028423955992297856e+00,-1.854360387246124064e+00,1.705745018761854803e+00
6.451388888888889284e-01,2.322500000000000000e+02,2.911319558649039796e-01,4.643776685125037412e-02,2.294658565034666808e-01,9.543961465141183320e-02,-1.299235377321083185e+00,1.029767656782888841e+00,-1.856022497560024132e+00,1.709146232558124145e+00
6.454861111111110938e-01,2.323750000000000000e+02,2.906813650830427087e-01,4.679555309160490784e-02,2.288211104084162117e-01,9.603365418669952691e-02,-1.296173041122851588e+00,1.031075033677266939e+00,-1.857718936060532622e+00,1.712516299569036837e+00
6.458333333333333703e-01,2.325000000000000000e+02,2.902318318676504472e-01,4.715378697603825331e-02,2.281757754406114336e-01,9.662885847671606743e-02,-1.293143794458426532e+00,1.032346086675433039e+00,-1.859406599066505628e+00,1.715855219794596209e+00
6.461805555555555358e-01,2.326250000000000000e+02,2.897833447293059472e-01,4.751245589208608761e-02,2.275298585197781664e-01,9.722521670660505544e-02,-1.290147637327808683e+00,1.033580815777386253e+00,-1.861070985505126618e+00,1.719162993234800929e+00
6.465277777777778123e-01,2.327500000000000000e+02,2.893358921785877391e-01,4.787154722728462902e-02,2.268833677280576167e-01,9.782271806151063287e-02,-1.287184569730997818e+00,1.034779220983126802e+00,-1.862712095376396704e+00,1.722439619889649887e+00
6.468749999999999778e-01,2.328750000000000000e+02,2.888894627260745196e-01,4.823104836916969340e-02,2.262363111475917399e-01,9.842135172657638653e-02,-1.284254591667995715e+00,1.035941302292654465e+00,-1.864329928680314552e+00,1.725685099759143082e+00
6.472222222222222543e-01,2.330000000000000000e+02,2.884440448823445413e-01,4.859094670527763088e-02,2.255886968605213261e-01,9.902110688694684693e-02,-1.281357703138799931e+00,1.037067059705969907e+00,-1.865924485416882161e+00,1.728899432843282069e+00
6.475694444444444198e-01,2.331250000000000000e+02,2.879996271579766121e-01,4.895122962314412546e-02,2.249405329489883587e-01,9.962197272776543433e-02,-1.278493904143412463e+00,1.038156493223072019e+00,-1.867495765586097978e+00,1.732082619142065072e+00
6.479166666666666963e-01,2.332500000000000000e+02,2.875561980635489845e-01,4.931188451030558278e-02,2.242918274951337387e-01,1.002239384341767209e-01,-1.275663194681830870e+00,1.039209602843962355e+00,-1.869043769187962667e+00,1.735234658655493867e+00
6.482638888888888618e-01,2.333750000000000000e+02,2.871137461096402999e-01,4.967289875429790891e-02,2.236425885810991998e-01,1.008269931913243489e-01,-1.272865574754057150e+00,1.040226388568639582e+00,-1.870568496222475563e+00,1.738355551383568010e+00
6.486111111111111382e-01,2.335000000000000000e+02,2.866722598068290884e-01,5.003425974265703069e-02,2.229928242890262535e-01,1.014311261843523632e-01,-1.270101044360090192e+00,1.041206850397104144e+00,-1.872069946689637998e+00,1.741445297326287278e+00
6.489583333333333037e-01,2.336250000000000000e+02,2.862317276656942688e-01,5.039595486291896520e-02,2.223425427010564670e-01,1.020363265984044615e-01,-1.267369603499931996e+00,1.042150988329355821e+00,-1.873548120589448196e+00,1.744503896483650118e+00
6.493055555555555802e-01,2.337500000000000000e+02,2.857921381968137609e-01,5.075797150261994461e-02,2.216917518993307412e-01,1.026425836186250773e-01,-1.264671252173580118e+00,1.043058802365395277e+00,-1.875003017921907711e+00,1.747531348855659195e+00
6.496527777777778567e-01,2.338750000000000284e+02,2.853534799107664277e-01,5.112029704929590967e-02,2.210404599659909486e-01,1.032498864301578806e-01,-1.262005990381035003e+00,1.043930292505222290e+00,-1.876434638687016321e+00,1.750527654442312953e+00
6.500000000000000222e-01,2.340000000000000000e+02,2.849157413181309106e-01,5.148291889048273173e-02,2.203886749831786840e-01,1.038582242181467497e-01,-1.259373818122298649e+00,1.044765458748835973e+00,-1.877842982884772027e+00,1.753492813243610726e+00
6.503472222222222987e-01,2.341250000000000284e+02,2.844789109294855178e-01,5.184582441371678868e-02,2.197364050330348761e-01,1.044675861677360762e-01,-1.256774735397368614e+00,1.045564301096237436e+00,-1.879228050515177939e+00,1.756426825259554070e+00
6.506944444444444642e-01,2.342500000000000000e+02,2.840429772554090015e-01,5.220900100653379922e-02,2.190836581977015363e-01,1.050779614640693360e-01,-1.254208742206246674e+00,1.046326819547426235e+00,-1.880589841578231614e+00,1.759329690490141873e+00
6.510416666666667407e-01,2.343750000000000284e+02,2.836079288064796144e-01,5.257243605647006490e-02,2.184304425593194543e-01,1.056893392922910596e-01,-1.251675838548931274e+00,1.047053014102402368e+00,-1.881928356073934605e+00,1.762201408935375468e+00
6.513888888888889062e-01,2.345000000000000000e+02,2.831737540932760533e-01,5.293611695106145709e-02,2.177767662000304194e-01,1.063017088375448754e-01,-1.249176024425423082e+00,1.047742884761166060e+00,-1.883243594002286470e+00,1.765041980595254634e+00
6.517361111111111827e-01,2.346250000000000284e+02,2.827404416263769038e-01,5.330003107784406918e-02,2.171226372019759154e-01,1.069150592849747866e-01,-1.246709299835722096e+00,1.048396431523716643e+00,-1.884535555363286985e+00,1.767851405469778037e+00
6.520833333333333481e-01,2.347500000000000000e+02,2.823079799163608072e-01,5.366416582435377947e-02,2.164680636472975650e-01,1.075293798197246020e-01,-1.244275664779829427e+00,1.049013654390055006e+00,-1.885804240156935707e+00,1.770629683558946121e+00
6.524305555555556246e-01,2.348750000000000284e+02,2.818763574738060163e-01,5.402850857812693808e-02,2.158130536181364356e-01,1.081446596269386440e-01,-1.241875119257743298e+00,1.049594553360180482e+00,-1.887049648383233302e+00,1.773376814862759110e+00
6.527777777777777901e-01,2.350000000000000000e+02,2.814455628092913941e-01,5.439304672669922902e-02,2.151576151966342609e-01,1.087608878917604993e-01,-1.239507663269465265e+00,1.050139128434093072e+00,-1.888271780042179770e+00,1.776092799381216558e+00
6.531250000000000666e-01,2.351250000000000284e+02,2.810155844333951380e-01,5.475776765760698855e-02,2.145017564649320807e-01,1.093780537993346152e-01,-1.237173296814993551e+00,1.050647379611793664e+00,-1.889470635133774667e+00,1.778777637114320020e+00
6.534722222222222321e-01,2.352500000000000000e+02,2.805864108566959447e-01,5.512265875838619211e-02,2.138454855051716563e-01,1.099961465348047729e-01,-1.234872019894329487e+00,1.051119306893281369e+00,-1.890646213658018659e+00,1.781431328062068609e+00
6.538194444444445086e-01,2.353750000000000284e+02,2.801580305897723999e-01,5.548770741657275962e-02,2.131888103994943606e-01,1.106151552833148366e-01,-1.232603832507472408e+00,1.051554910278556410e+00,-1.891798515614910858e+00,1.784053872224462323e+00
6.541666666666666741e-01,2.355000000000000000e+02,2.797304321432030894e-01,5.585290101970272897e-02,2.125317392300418995e-01,1.112350692300085181e-01,-1.230368734654423868e+00,1.051954189767618564e+00,-1.892927541004451930e+00,1.786645269601499164e+00
6.545138888888889506e-01,2.356250000000000284e+02,2.793036040275663767e-01,5.621822695531224212e-02,2.118742800789551461e-01,1.118558775600304311e-01,-1.228166726335181203e+00,1.052317145360468276e+00,-1.894033289826642319e+00,1.789205520193182686e+00
6.548611111111111160e-01,2.357500000000000000e+02,2.788775347534410143e-01,5.658367261093724676e-02,2.112164410283761673e-01,1.124775694585239127e-01,-1.225997807549747076e+00,1.052643777057105323e+00,-1.895115762081480248e+00,1.791734623999510001e+00
6.552083333333333925e-01,2.358750000000000284e+02,2.784522128314053102e-01,5.694922537411390567e-02,2.105582301604458084e-01,1.131001341106335767e-01,-1.223861978298119269e+00,1.052934084857529706e+00,-1.896174957768967273e+00,1.794232581020483552e+00
6.555555555555555580e-01,2.360000000000000000e+02,2.780276267720380168e-01,5.731487263237800694e-02,2.098996555573059974e-01,1.137235607015027877e-01,-1.221759238580299778e+00,1.053188068761741425e+00,-1.897210876889103837e+00,1.796699391256100231e+00
6.559027777777778345e-01,2.361250000000000284e+02,2.776037650859174422e-01,5.768060177326599786e-02,2.092407253010978019e-01,1.143478384162759653e-01,-1.219689588396286606e+00,1.053405728769740479e+00,-1.898223519441888385e+00,1.799135054706363368e+00
6.562500000000000000e-01,2.362500000000000000e+02,2.771806162836222276e-01,5.804640018431359016e-02,2.085814474739628166e-01,1.149729564400970017e-01,-1.217653027746080863e+00,1.053587064881527091e+00,-1.899212885427321362e+00,1.801539571371271853e+00
6.565972222222222765e-01,2.363750000000000284e+02,2.767581688757309588e-01,5.841225525305691890e-02,2.079218301580424699e-01,1.155989039581097610e-01,-1.215649556629682326e+00,1.053732077097101039e+00,-1.900178974845403879e+00,1.803912941250824797e+00
6.569444444444444420e-01,2.365000000000000000e+02,2.763364113728222771e-01,5.877815436703186930e-02,2.072618814354785233e-01,1.162256701554579552e-01,-1.213679175047091885e+00,1.053840765416462100e+00,-1.901121787696134602e+00,1.806255164345022202e+00
6.572916666666667185e-01,2.366250000000000284e+02,2.759153322854744350e-01,5.914408491377473598e-02,2.066016093884118221e-01,1.168532442172861840e-01,-1.211741882998307984e+00,1.053913129839610496e+00,-1.902041323979514198e+00,1.808566240653864954e+00
6.576388888888888840e-01,2.367500000000000000e+02,2.754949201242663515e-01,5.951003428082132091e-02,2.059410220989843776e-01,1.174816153287377291e-01,-1.209837680483332178e+00,1.053949170366546451e+00,-1.902937583695541779e+00,1.810846170177351944e+00
6.579861111111111605e-01,2.368750000000000284e+02,2.750751633997761125e-01,5.987598985570796034e-02,2.052801276493371463e-01,1.181107726749572040e-01,-1.207966567502162913e+00,1.053948886997269963e+00,-1.903810566844218677e+00,1.813094952915484726e+00
6.583333333333333259e-01,2.370000000000000000e+02,2.746560506225825815e-01,6.024193902597046318e-02,2.046189341216117785e-01,1.187407054410883761e-01,-1.206128544054801077e+00,1.053912279731780588e+00,-1.904660273425544670e+00,1.815312588868262633e+00
6.586805555555556024e-01,2.371250000000000284e+02,2.742375703032641776e-01,6.060786917914489508e-02,2.039574495979496749e-01,1.193714028122750126e-01,-1.204323610141246448e+00,1.053839348570078327e+00,-1.905486703439519092e+00,1.817499078035685667e+00
6.590277777777777679e-01,2.372500000000000000e+02,2.738197109523995976e-01,6.097376770276721064e-02,2.032956821604926800e-01,1.200028539736610195e-01,-1.202551765761500135e+00,1.053730093512164068e+00,-1.906289856886141276e+00,1.819654420417752272e+00
6.593750000000000444e-01,2.373750000000000284e+02,2.734024610805671496e-01,6.133962198437362123e-02,2.026336398913815562e-01,1.206350481103908023e-01,-1.200813010915559920e+00,1.053584514558036478e+00,-1.907069733765413888e+00,1.821778616014464891e+00
6.597222222222222099e-01,2.375000000000000000e+02,2.729858091983455859e-01,6.170541941150003290e-02,2.019713308727583700e-01,1.212679744076078647e-01,-1.199107345603428021e+00,1.053402611707696668e+00,-1.907826334077333597e+00,1.823871664825822414e+00
6.600694444444444864e-01,2.376250000000000284e+02,2.725697438163132147e-01,6.207114737168263618e-02,2.013087631867639671e-01,1.219016220504567372e-01,-1.197434769825102663e+00,1.053184384961143971e+00,-1.908559657821902400e+00,1.825933566851824841e+00
6.604166666666666519e-01,2.377500000000000000e+02,2.721542534450488438e-01,6.243679325245719142e-02,2.006459449155403862e-01,1.225359802240807011e-01,-1.195795283580585178e+00,1.052929834318379054e+00,-1.909269704999120520e+00,1.827964322092471727e+00
6.607638888888889284e-01,2.378750000000000000e+02,2.717393265951305592e-01,6.280234444136024996e-02,1.999828841412281955e-01,1.231710381136246202e-01,-1.194188886869874011e+00,1.052638959779400807e+00,-1.909956475608987070e+00,1.829963930547764850e+00
6.611111111111110938e-01,2.380000000000000000e+02,2.713249517771374464e-01,6.316778832592723214e-02,1.993195889459699888e-01,1.238067849042314150e-01,-1.192615579692971162e+00,1.052311761344210561e+00,-1.910619969651502270e+00,1.831932392217701766e+00
6.614583333333333703e-01,2.381250000000000000e+02,2.709111175016477580e-01,6.353311229369459912e-02,1.986560674119063619e-01,1.244432097810460047e-01,-1.191075362049875075e+00,1.051948239012807207e+00,-1.911260187126666121e+00,1.833869707102284474e+00
6.618055555555555358e-01,2.382500000000000000e+02,2.704978122792401907e-01,6.389830373219812509e-02,1.979923276211792982e-01,1.250803019292115181e-01,-1.189568233940586861e+00,1.051548392785191410e+00,-1.911877128034479068e+00,1.835775875201511198e+00
6.621527777777778123e-01,2.383750000000000000e+02,2.700850246204929972e-01,6.426335260293372653e-02,1.973283776559296432e-01,1.257180505338726106e-01,-1.188094195365105410e+00,1.051137271112113858e+00,-1.912470792374939776e+00,1.837650896515383492e+00
6.624999999999999778e-01,2.385000000000000000e+02,2.696727430359850963e-01,6.462826331689246195e-02,1.966642255982994081e-01,1.263564447801728552e-01,-1.186653246323431832e+00,1.050752979611312199e+00,-1.913041180148049358e+00,1.839494771043900023e+00
6.628472222222222543e-01,2.386250000000000000e+02,2.692609560362946297e-01,6.499304532371967535e-02,1.959998795304295771e-01,1.269954738532566851e-01,-1.185245386815565016e+00,1.050395918033521836e+00,-1.913588291353808479e+00,1.841307498787062791e+00
