motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,power_sigmoid_small,power_sigmoid_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,power_sigmoid_dsmall_dt,power_sigmoid_dlarge_dt
1.982638888888889062e-01,7.137500000000000000e+01,5.499881401620604349e-01,6.100980841396137500e-01,7.209065194284967060e-01,7.668419172131470951e-01,2.270585924636984831e+00,-1.805392294993299229e+00,2.880137740311833561e+00,-2.917727833520669112e+00
1.986111111111111271e-01,7.150000000000000000e+01,5.507751391814196262e-01,6.094716274198475059e-01,7.219057438725270393e-01,7.658276742122752667e-01,2.262506590175024535e+00,-1.802998257449363484e+00,2.875392495409192506e+00,-2.924309571502142546e+00
1.989583333333333481e-01,7.162500000000000000e+01,5.515593101297512346e-01,6.088460021229221697e-01,7.229033179998131109e-01,7.648111482704768038e-01,2.254296235515567126e+00,-1.800603299426943638e+00,2.870631934229239679e+00,-2.930877545135682993e+00
1.993055555555555691e-01,7.175000000000000000e+01,5.523406075139308813e-01,6.082212085684485237e-01,7.238992365113400274e-01,7.637923441963430093e-01,2.245954860658619268e+00,-1.798207420926039912e+00,2.865856167021051615e+00,-2.937431585605513984e+00
1.996527777777777901e-01,7.187500000000000000e+01,5.531189858408338544e-01,6.075972470760382382e-01,7.248934941463938131e-01,7.627712668571074994e-01,2.237482465604184956e+00,-1.795810621946657415e+00,2.861065304148096011e+00,-2.943971523948020863e+00
2.000000000000000111e-01,7.200000000000000000e+01,5.538943996173367745e-01,6.069741179653005414e-01,7.258860856826010455e-01,7.617479211786970517e-01,2.228879050352256641e+00,-1.793412902488790373e+00,2.856259456083393378e+00,-2.950497191059385571e+00
2.003472222222222321e-01,7.212500000000000000e+01,5.546668033503151518e-01,6.063518215558465485e-01,7.268770059359638269e-01,7.607223121457774573e-01,2.220144614902838320e+00,-1.791014262552441005e+00,2.851438733404714654e+00,-2.957008417703285375e+00
2.006944444444444531e-01,7.225000000000000000e+01,5.554361515466448296e-01,6.057303581672869308e-01,7.278662497608980875e-01,7.596944448017993734e-01,2.211279159255929994e+00,-1.788614702137609092e+00,2.846603246789768615e+00,-2.963505034518610248e+00
2.010416666666666741e-01,7.237500000000000000e+01,5.562023987132017622e-01,6.051097281192321375e-01,7.288538120502660034e-01,7.586643242490402894e-01,2.202282683411530773e+00,-1.786214221244295075e+00,2.841753107011415480e+00,-2.969986872027242431e+00
2.013888888888888951e-01,7.250000000000000000e+01,5.569654993568613488e-01,6.044899317312932840e-01,7.298396877354081935e-01,7.576319556486428297e-01,2.193155187369645098e+00,-1.783812819872500510e+00,2.836888424932874742e+00,-2.976453760641892377e+00
2.017361111111111160e-01,7.262500000000000000e+01,5.577254079845002099e-01,6.038709693230801534e-01,7.308238717861739175e-01,7.565973442206523902e-01,2.183896671130265865e+00,-1.781410498022221622e+00,2.832009311502984072e+00,-2.982905530673965799e+00
2.020833333333333370e-01,7.275000000000000000e+01,5.584820791029939668e-01,6.032528412142035279e-01,7.318063592109512738e-01,7.555604952440500011e-01,2.174507134693395738e+00,-1.779007255693460188e+00,2.827115877751422701e+00,-2.989342012341480004e+00
2.024305555555555580e-01,7.287500000000000000e+01,5.592354672192177967e-01,6.026355477242743008e-01,7.327871450566935119e-01,7.545214140567843009e-01,2.164986578059043154e+00,-1.776603092886217317e+00,2.822208234783989855e+00,-2.995763035777024186e+00
2.027777777777777790e-01,7.300000000000000000e+01,5.599855268400487640e-01,6.020190891729028104e-01,7.337662244089447894e-01,7.534801060557991814e-01,2.155335001227193459e+00,-1.774198009600491011e+00,2.817286493777875211e+00,-3.002168431035772578e+00
2.031250000000000000e-01,7.312500000000000000e+01,5.607322124723621570e-01,6.014034658796996169e-01,7.347435923918637091e-01,7.524365766970591007e-01,2.145552404197852869e+00,-1.771792005836282602e+00,2.812350765976951106e+00,-3.008558028103540227e+00
2.034722222222222210e-01,7.325000000000000000e+01,5.614754786230339301e-01,6.007886781642753915e-01,7.357192441682468553e-01,7.513908314955727308e-01,2.135638786971021830e+00,-1.769385081593591647e+00,2.807401162687079843e+00,-3.014931656904870305e+00
2.038194444444444420e-01,7.337500000000000000e+01,5.622152797989398154e-01,6.001747263462406945e-01,7.366931749395482232e-01,7.503428760254114982e-01,2.125594149546700784e+00,-1.766977236872418588e+00,2.802437795271433441e+00,-3.021289147311176926e+00
2.041666666666666630e-01,7.350000000000000000e+01,5.629515705069551013e-01,5.995616107452065302e-01,7.376653799458993133e-01,7.492927159197277920e-01,2.115418491924898170e+00,-1.764568471672763872e+00,2.797460775145827583e+00,-3.027630329148927046e+00
2.045138888888888840e-01,7.362500000000000000e+01,5.636843052539571852e-01,5.989493316807826817e-01,7.386358544661257852e-01,7.482403568707685082e-01,2.105111814105592227e+00,-1.762158785994625720e+00,2.792470213774083110e+00,-3.033955032207874769e+00
2.048611111111111327e-01,7.375000000000001421e+01,5.644134385468209114e-01,5.983378894725802644e-01,7.396045938177632229e-01,7.471858046298863743e-01,2.094674116088800719e+00,-1.759748179838005466e+00,2.787466222663379067e+00,-3.040263086249305857e+00
2.052083333333333537e-01,7.387500000000001421e+01,5.651389248924221231e-01,5.977272844402097274e-01,7.405715933570728993e-01,7.461290650075484976e-01,2.084105397874518317e+00,-1.757336653202902443e+00,2.782448913359649278e+00,-3.046554321014372846e+00
2.055555555555555747e-01,7.400000000000000000e+01,5.658607187976366637e-01,5.971175169032819641e-01,7.415368484790532122e-01,7.450701438733424720e-01,2.073405659462750794e+00,-1.754924206089319538e+00,2.777418397442983800e+00,-3.052828566232415497e+00
2.059027777777777957e-01,7.412500000000000000e+01,5.665787747693410425e-01,5.965085871814069796e-01,7.425003546174495650e-01,7.440090471559774876e-01,2.062574900853487936e+00,-1.752510838497251866e+00,2.772374786523034373e+00,-3.059085651629377178e+00
2.062500000000000167e-01,7.425000000000000000e+01,5.672930473144105479e-01,5.959004955941956672e-01,7.434621072447669121e-01,7.429457808432861077e-01,2.051613122046735072e+00,-1.750096550426701869e+00,2.767318192234460739e+00,-3.065325406936205255e+00
2.065972222222222376e-01,7.437500000000000000e+01,5.680034909397211340e-01,5.952932424612585871e-01,7.444221018722751992e-01,7.418803509822193831e-01,2.040520323042491757e+00,-1.747681341877669547e+00,2.762248726232376939e+00,-3.071547661897341630e+00
2.069444444444444586e-01,7.450000000000000000e+01,5.687100601521482002e-01,5.946868281022064107e-01,7.453803340500160246e-01,7.408127636788413017e-01,2.029296503840767318e+00,-1.745265212850156011e+00,2.757166500187826053e+00,-3.077752246279215065e+00
2.072916666666666796e-01,7.462500000000000000e+01,5.694127094585688109e-01,5.940812528366495870e-01,7.463367993668083011e-01,7.397430250983199063e-01,2.017941664441543548e+00,-1.742848163344159040e+00,2.752071625783256703e+00,-3.083938989878786341e+00
2.076388888888889006e-01,7.475000000000000000e+01,5.701113933658581434e-01,5.934765169841984545e-01,7.472914934502508100e-01,7.386711414649147489e-01,2.006455804844829771e+00,-1.740430193359679301e+00,2.746964214708038199e+00,-3.090107722532132506e+00
2.079861111111111216e-01,7.487500000000000000e+01,5.708060663808920410e-01,5.928726208644641282e-01,7.482444119667238658e-01,7.375971190619624585e-01,1.994838925050625766e+00,-1.738011302896717458e+00,2.741844378653982783e+00,-3.096258274123058207e+00
2.083333333333333426e-01,7.500000000000000000e+01,5.714966830105460138e-01,5.922695647970575017e-01,7.491955506213892058e-01,7.365209642318577554e-01,1.983091025058941526e+00,-1.735591491955275734e+00,2.736712229310885647e+00,-3.102390474591758096e+00
2.086805555555555636e-01,7.512500000000000000e+01,5.721831977616967935e-01,5.916673491015878028e-01,7.501449051581891014e-01,7.354426833760328019e-01,1.971212104869756621e+00,-1.733170760535347910e+00,2.731567878362082258e+00,-3.108504153943495218e+00
2.090277777777777846e-01,7.525000000000000000e+01,5.728655651412200012e-01,5.910659740976665910e-01,7.510924713598429170e-01,7.343622829549341091e-01,1.959202164483081932e+00,-1.730749108636939093e+00,2.726411437480033229e+00,-3.114599142257326037e+00
2.093750000000000056e-01,7.537500000000000000e+01,5.735437396559912582e-01,5.904654401049043155e-01,7.520382450478424463e-01,7.332797694879931161e-01,1.947061203898916792e+00,-1.728326536260047508e+00,2.721243018321926499e+00,-3.120675269694872078e+00
2.097222222222222265e-01,7.550000000000000000e+01,5.742176758128860747e-01,5.898657474429119807e-01,7.529822220824463619e-01,7.321951495535981014e-01,1.934789223117266310e+00,-1.725903043404676040e+00,2.716062732525288403e+00,-3.126732366509088923e+00
2.100694444444444475e-01,7.562500000000000000e+01,5.748873281187810713e-01,5.892668964312993696e-01,7.539243983626719992e-01,7.311084297890599881e-01,1.922386222138120715e+00,-1.723478630070819806e+00,2.710870691703626267e+00,-3.132770263053103577e+00
2.104166666666666685e-01,7.575000000000000000e+01,5.755526510805519802e-01,5.886688873896773755e-01,7.548647698262869188e-01,7.300196168905764837e-01,1.909852200961484892e+00,-1.721053296258481247e+00,2.705667007442082550e+00,-3.138788789789069167e+00
2.107638888888888895e-01,7.587500000000000000e+01,5.762135992050743116e-01,5.880717206376566697e-01,7.558033324497976935e-01,7.289287176131917789e-01,1.897187159587358618e+00,-1.718627041967660141e+00,2.700451791293121406e+00,-3.144787777297052500e+00
2.111111111111111105e-01,7.600000000000000000e+01,5.768701269992237979e-01,5.874753964948481455e-01,7.567400822484383616e-01,7.278357387707550252e-01,1.884391098015747446e+00,-1.716199867198359152e+00,2.695225154772224574e+00,-3.150767056283946044e+00
2.114583333333333315e-01,7.612500000000000000e+01,5.775221889698771705e-01,5.868799152808615860e-01,7.576750152761561052e-01,7.267406872358745940e-01,1.871464016246641160e+00,-1.713771771950573397e+00,2.689987209353601472e+00,-3.156726457592426982e+00
2.118055555555555525e-01,7.625000000000000000e+01,5.781697396239094955e-01,5.862852773153079955e-01,7.586081276255972616e-01,7.256435699398686712e-01,1.858405914280043758e+00,-1.711342756224305761e+00,2.684738066465946371e+00,-3.162665812209928262e+00
2.121527777777777735e-01,7.637500000000000000e+01,5.788127334681970604e-01,5.856914829177981563e-01,7.595394154280898924e-01,7.245443938727142985e-01,1.845216792115956794e+00,-1.708912820019554912e+00,2.679477837488185354e+00,-3.168584951277646944e+00
2.124999999999999944e-01,7.650000000000000000e+01,5.794511250096150423e-01,5.850985324079425176e-01,7.604688748536259091e-01,7.234431660829920840e-01,1.831896649754390261e+00,-1.706481963336323515e+00,2.674206633745269901e+00,-3.174483706099578750e+00
2.128472222222222432e-01,7.662500000000001421e+01,5.800848687550402838e-01,5.845064261053514176e-01,7.613965021108416442e-01,7.223398936778275825e-01,1.818445487195322618e+00,-1.704050186174608239e+00,2.668924566503971363e+00,-3.180361908151579708e+00
2.131944444444444642e-01,7.675000000000000000e+01,5.807139192113482951e-01,5.839151643296357497e-01,7.623222934469977563e-01,7.212345838228311212e-01,1.804863304438764748e+00,-1.701617488534410860e+00,2.663631746968710967e+00,-3.186219389090464205e+00
2.135416666666666852e-01,7.687500000000000000e+01,5.813382308854149194e-01,5.833247474004059629e-01,7.632462451479550269e-01,7.201272437420325190e-01,1.791150101484716428e+00,-1.699183870415730713e+00,2.658328286277413355e+00,-3.192055980763101708e+00
2.138888888888889062e-01,7.700000000000000000e+01,5.819577582841158891e-01,5.827351756372725067e-01,7.641683535381523784e-01,7.190178807178135845e-01,1.777305878333178102e+00,-1.696749331818568907e+00,2.653014295497366337e+00,-3.197871515215575222e+00
2.142361111111111271e-01,7.712500000000000000e+01,5.825724559143271586e-01,5.821464493598466072e-01,7.650886149805812275e-01,7.179065020908378392e-01,1.763330634984154877e+00,-1.694313872742924998e+00,2.647689885621122396e+00,-3.203665824702337073e+00
2.145833333333333481e-01,7.725000000000000000e+01,5.831822782829245710e-01,5.815585688877380477e-01,7.660070258767575080e-01,7.167931152599764655e-01,1.749224371437636094e+00,-1.691877493188798098e+00,2.642355167562401519e+00,-3.209438741695393116e+00
2.149305555555555691e-01,7.737500000000000000e+01,5.837871798967843029e-01,5.809715345405577214e-01,7.669235826666953582e-01,7.156777276822301470e-01,1.734987087693626640e+00,-1.689440193156188430e+00,2.637010252152044654e+00,-3.215190098893527804e+00
2.152777777777777901e-01,7.750000000000000000e+01,5.843871152627815313e-01,5.803853466379167436e-01,7.678382818288763678e-01,7.145603468726509089e-01,1.720618783752133396e+00,-1.687001972645098435e+00,2.631655250133956958e+00,-3.220919729231519035e+00
2.156250000000000111e-01,7.762500000000000000e+01,5.849820388877928767e-01,5.798000054994246755e-01,7.687511198802198242e-01,7.134409804042557424e-01,1.706119459613143485e+00,-1.684562831655524784e+00,2.626290272161100781e+00,-3.226627465889415625e+00
2.159722222222222321e-01,7.775000000000000000e+01,5.855719052786939605e-01,5.792155114446926323e-01,7.696620933760492944e-01,7.123196359079423390e-01,1.691489115276663568e+00,-1.682122770187467919e+00,2.620915428791498414e+00,-3.232313142301789455e+00
2.163194444444444531e-01,7.787500000000000000e+01,5.861566689423605148e-01,5.786318647933311743e-01,7.705711989100595405e-01,7.111963210723974971e-01,1.676727750742693202e+00,-1.679681788240928952e+00,2.615530830484267710e+00,-3.237976592167048473e+00
2.166666666666666741e-01,7.800000000000000000e+01,5.867362859877163217e-01,5.780490658649508617e-01,7.714784331142815477e-01,7.100710436440050843e-01,1.661865589467977022e+00,-1.677239885815907883e+00,2.610136587595659918e+00,-3.243617649456742580e+00
2.170138888888888951e-01,7.812500000000000000e+01,5.873107578039474808e-01,5.774671149791625879e-01,7.723837926590463310e-01,7.089438114267485602e-01,1.647118267544191550e+00,-1.674797062912405154e+00,2.604732810375159691e+00,-3.249236148424901938e+00
2.173611111111111160e-01,7.825000000000000000e+01,5.878801363092878152e-01,5.768860124555765800e-01,7.732872742529462995e-01,7.078146322821111669e-01,1.632528118735758316e+00,-1.672353319530418769e+00,2.599319608961555783e+00,-3.254831923617381495e+00
2.177083333333333370e-01,7.837500000000000000e+01,5.884444760777357564e-01,5.763057586138031763e-01,7.741888746427968426e-01,7.066835141289746769e-01,1.618095143042689088e+00,-1.669908655669950281e+00,2.593897093379097019e+00,-3.260404809881232602e+00
2.180555555555555580e-01,7.850000000000000000e+01,5.890038316832889587e-01,5.757263537734539360e-01,7.750885906135960290e-01,7.055504649435111464e-01,1.603819340464996079e+00,-1.667463071331001689e+00,2.588465373533617608e+00,-3.265954642374083505e+00
2.184027777777777790e-01,7.862500000000000000e+01,5.895582576999466307e-01,5.751477982541380873e-01,7.759864189884825292e-01,7.044154927590741133e-01,1.589700711002655309e+00,-1.665016566513567220e+00,2.583024559208723758e+00,-3.271481256573542939e+00
2.187500000000000000e-01,7.875000000000000000e+01,5.901078087017070928e-01,5.745700923754671896e-01,7.768823566286927607e-01,7.032786056660869090e-01,1.575739254655678545e+00,-1.662569141217651980e+00,2.577574760061978942e+00,-3.276984488286601049e+00
2.190972222222222210e-01,7.887500000000000000e+01,5.906525392625683324e-01,5.739932364570514700e-01,7.777764004335154802e-01,7.021398118119251963e-01,1.561934971424066454e+00,-1.660120795443253972e+00,2.572116085621143355e+00,-3.282464173659066731e+00
2.194444444444444420e-01,7.900000000000000000e+01,5.911925039565288920e-01,5.734172308185015998e-01,7.786685473402472635e-01,7.009991194007981763e-01,1.548287861307818147e+00,-1.657671529190373638e+00,2.566648645280399599e+00,-3.287920149185006302e+00
2.197916666666666630e-01,7.912500000000000000e+01,5.917277573575869809e-01,5.728420757794286944e-01,7.795587943241455431e-01,6.998565366936260190e-01,1.534797924306939620e+00,-1.655221342459012757e+00,2.561172548296644536e+00,-3.293352251716183954e+00
2.201388888888888840e-01,7.925000000000000000e+01,5.922583540397415858e-01,5.722677716594422037e-01,7.804471383983792032e-01,6.987120720079151859e-01,1.521465160421419771e+00,-1.652770235249167996e+00,2.555687903785774040e+00,-3.298760318471524400e+00
2.204861111111111327e-01,7.937500000000001421e+01,5.927843485769903609e-01,5.716943187781533542e-01,7.813335766139792860e-01,6.975657337176265349e-01,1.508289569651264372e+00,-1.650318207560840467e+00,2.550194820719007716e+00,-3.304144187046598180e+00
2.208333333333333537e-01,7.950000000000001421e+01,5.933057955433322928e-01,5.711217174551728171e-01,7.822181060597893643e-01,6.964175302530462019e-01,1.495271151996472536e+00,-1.647865259394030613e+00,2.544693407919235817e+00,-3.309503695423084757e+00
2.211805555555555747e-01,7.962500000000000000e+01,5.938227495127651467e-01,5.705499680101113746e-01,7.831007238624120292e-01,6.952674701006470448e-01,1.482409907457050924e+00,-1.645411390748740210e+00,2.539183774057395482e+00,-3.314838681978271584e+00
2.215277777777777957e-01,7.975000000000000000e+01,5.943352650592879094e-01,5.699790707625788100e-01,7.839814271861555994e-01,6.941155618029517527e-01,1.469705836032987767e+00,-1.642956601624965485e+00,2.533666027648865615e+00,-3.320148985494542515e+00
2.218750000000000167e-01,7.987500000000000000e+01,5.948433967568987901e-01,5.694090260321861274e-01,7.848602132329799419e-01,6.929618139583888503e-01,1.457158937724288839e+00,-1.640500892022707768e+00,2.528140277049891527e+00,-3.325434445168892861e+00
2.222222222222222376e-01,8.000000000000000000e+01,5.953471991795959983e-01,5.688398341385439982e-01,7.857370792424410721e-01,6.918062352211484800e-01,1.444769212530954361e+00,-1.638044261941968172e+00,2.522606630454038434e+00,-3.330694900622426680e+00
2.225694444444444586e-01,8.012500000000000000e+01,5.958467269013778544e-01,5.682714954012634267e-01,7.866120224916330894e-01,6.906488343010331876e-01,1.432536660452993882e+00,-1.635586711382748470e+00,2.517065195888658291e+00,-3.335930191909866060e+00
2.229166666666666796e-01,8.025000000000000000e+01,5.963420344962431230e-01,5.677040101399543071e-01,7.874850402951293349e-01,6.894896199633040457e-01,1.420461281490387417e+00,-1.633128240345044224e+00,2.511516081211404128e+00,-3.341140159529092823e+00
2.232638888888889006e-01,8.037500000000000000e+01,5.968331765381902354e-01,5.671373786742271994e-01,7.883561300049253262e-01,6.883286010285282197e-01,1.408543075643145182e+00,-1.630668848828857875e+00,2.505959394106744842e+00,-3.346324644430637818e+00
2.236111111111111216e-01,8.050000000000000000e+01,5.973202076012172901e-01,5.665716013236931081e-01,7.892252890103753638e-01,6.871657863724172088e-01,1.396782042911266952e+00,-1.628208536834188758e+00,2.500395242082531944e+00,-3.351483488027222624e+00
2.239583333333333426e-01,8.062500000000000000e+01,5.978031822593223854e-01,5.660066784079627045e-01,7.900925147381324676e-01,6.860011849256663075e-01,1.385178183294757837e+00,-1.625747304361038648e+00,2.494823732466571187e+00,-3.356616532203283487e+00
2.243055555555555636e-01,8.075000000000000000e+01,5.982821550865046190e-01,5.654426102466459936e-01,7.909578046520836514e-01,6.848348056737889600e-01,1.373731496793608509e+00,-1.623285151409404881e+00,2.489244972403234613e+00,-3.361723619324486378e+00
2.246527777777777846e-01,8.087500000000000000e+01,5.987571806567618671e-01,5.648793971593538688e-01,7.918211562532869729e-01,6.836666576569473408e-01,1.362441983407822743e+00,-1.620822077979288789e+00,2.483659068850089024e+00,-3.366804592247254035e+00
2.250000000000000056e-01,8.100000000000000000e+01,5.992283135440928943e-01,5.643170394656970013e-01,7.926825670799058088e-01,6.824967499697813800e-01,1.351309643137401872e+00,-1.618358084070690150e+00,2.478066128574565763e+00,-3.371859294328292123e+00
2.253472222222222265e-01,8.112500000000000000e+01,5.996956083224956879e-01,5.637555374852863954e-01,7.935420347071419078e-01,6.813250917612324598e-01,1.340334475982349227e+00,-1.615893169683611630e+00,2.472466258150636254e+00,-3.376887569434106950e+00
2.256944444444444475e-01,8.125000000000000000e+01,6.001591195659690126e-01,5.631948915377318343e-01,7.943995567471674457e-01,6.801516922343651128e-01,1.329516481942655926e+00,-1.613427334818048342e+00,2.466859563955531520e+00,-3.381889261950521863e+00
2.260416666666666685e-01,8.137500000000000000e+01,6.006189018485109665e-01,5.626351019426439892e-01,7.952551308490568571e-01,6.789765606461850567e-01,1.318855661018327741e+00,-1.610960579474002952e+00,2.461246152166487455e+00,-3.386864216792187854e+00
2.263888888888888895e-01,8.150000000000000000e+01,6.010750097441202033e-01,5.620761690196337534e-01,7.961087546987166697e-01,6.777997063074538975e-01,1.308352013209363118e+00,-1.608492903651474792e+00,2.455626128757502080e+00,-3.391812279412091069e+00
2.267361111111111105e-01,8.162500000000000000e+01,6.015274978267945993e-01,5.615180930883117982e-01,7.969604260188137834e-01,6.766211385825007252e-01,1.298005538515771162e+00,-1.606024307350465641e+00,2.449999599496143876e+00,-3.396733295811055875e+00
2.270833333333333315e-01,8.175000000000000000e+01,6.019764206705331411e-01,5.609608744682884618e-01,7.978101425687038617e-01,6.754408668890297118e-01,1.287816236937534997e+00,-1.603554790570972832e+00,2.444366669940359227e+00,-3.401627112547242149e+00
2.274305555555555525e-01,8.187500000000000000e+01,6.024218328493341490e-01,5.604045134791741933e-01,7.986579021443577231e-01,6.742589006979257116e-01,1.277784108474662839e+00,-1.601084353312998143e+00,2.438727445435332264e+00,-3.406493576745622143e+00
2.277777777777777735e-01,8.200000000000000000e+01,6.028637889371957215e-01,5.598490104405798862e-01,7.995037025782871787e-01,6.730752495330554197e-01,1.267909153127154909e+00,-1.598612995576540241e+00,2.433082031110357146e+00,-3.411332536107464453e+00
2.281250000000000222e-01,8.212500000000001421e+01,6.033023435081159569e-01,5.592943656721164336e-01,8.003475417394688707e-01,6.718899229710652010e-01,1.258191370895019423e+00,-1.596140717361601569e+00,2.427430531875744535e+00,-3.416143838919804221e+00
2.284722222222222432e-01,8.225000000000001421e+01,6.037375511360942859e-01,5.587405794933936187e-01,8.011894175332685553e-01,6.707029306411766978e-01,1.248630761778239728e+00,-1.593667518668179239e+00,2.421773052419751160e+00,-3.420927334064888470e+00
2.288194444444444642e-01,8.237500000000000000e+01,6.041694663951283628e-01,5.581876522240223348e-01,8.020293279013632759e-01,6.695142822249784409e-01,1.239227325776824706e+00,-1.591193399496274585e+00,2.416109697205537366e+00,-3.425682871029632981e+00
2.291666666666666852e-01,8.250000000000000000e+01,6.045981438592166191e-01,5.576355841836134752e-01,8.028672708216619824e-01,6.683239874562139082e-01,1.229981062890773247e+00,-1.588718359845887829e+00,2.410440570468155741e+00,-3.430410299915052086e+00
2.295138888888889062e-01,8.262500000000000000e+01,6.050236381023575971e-01,5.570843756917772671e-01,8.037032443082267053e-01,6.671320561205671407e-01,1.220891973120086238e+00,-1.586242399717018303e+00,2.404765776211567729e+00,-3.435109471445668472e+00
2.298611111111111271e-01,8.275000000000000000e+01,6.054460036985493954e-01,5.565340270681248258e-01,8.045372464111906208e-01,6.659384980554438060e-01,1.211960056464767232e+00,-1.583765519109668674e+00,2.399085418205678888e+00,-3.439780236978927430e+00
2.302083333333333481e-01,8.287500000000000000e+01,6.058652952217910004e-01,5.559845386322660454e-01,8.053692752166784485e-01,6.647433231497505979e-01,1.203185312924808681e+00,-1.581287718023834721e+00,2.393399599983411896e+00,-3.444422448514585344e+00
2.305555555555555691e-01,8.300000000000000000e+01,6.062815672460802885e-01,5.554359107038117083e-01,8.061993288467214080e-01,6.635465413436707482e-01,1.194567742500210805e+00,-1.578808996459518221e+00,2.387708424837807097e+00,-3.449035958704066651e+00
2.309027777777777901e-01,8.312500000000000000e+01,6.066948743454154691e-01,5.548881436023729297e-01,8.070274054591741741e-01,6.623481626284348778e-01,1.186107345190987372e+00,-1.576329354416721173e+00,2.382011995819143468e+00,-3.453620620859842116e+00
2.312500000000000111e-01,8.325000000000000000e+01,6.071052710937955288e-01,5.543412376475591596e-01,8.078535032476305000e-01,6.611481970460915125e-01,1.177804120997121506e+00,-1.573848791895439136e+00,2.376310415732090231e+00,-3.458176288964742717e+00
2.315972222222222321e-01,8.337500000000000000e+01,6.075128120652186769e-01,5.537951931589819576e-01,8.086776204413371749e-01,6.599466546892709395e-01,1.169658069918619425e+00,-1.571367308895675441e+00,2.370603787132889106e+00,-3.462702817681289957e+00
2.319444444444444531e-01,8.350000000000000000e+01,6.079175518336830120e-01,5.532500104562516619e-01,8.094997553051070938e-01,6.587435457009492845e-01,1.161669191955481795e+00,-1.568884905417429421e+00,2.364892212326564991e+00,-3.467200062360988433e+00
2.322916666666666741e-01,8.362500000000000000e+01,6.083195449731872984e-01,5.527056898589788325e-01,8.103199061392319935e-01,6.575388802742065941e-01,1.153837487107708393e+00,-1.566401581460701076e+00,2.359175793364165941e+00,-3.471667879053595751e+00
2.326388888888888951e-01,8.375000000000000000e+01,6.087188460577293014e-01,5.521622316867744740e-01,8.111380712793931913e-01,6.563326686519831421e-01,1.146162955375305659e+00,-1.563917337025492404e+00,2.353454632040012928e+00,-3.476106124516385343e+00
2.329861111111111160e-01,8.387500000000000000e+01,6.091155096613081188e-01,5.516196362592482583e-01,8.119542490965726556e-01,6.551249211268317385e-01,1.138645596758260492e+00,-1.561432172111799188e+00,2.347728829889011770e+00,-3.480514656223362646e+00
2.333333333333333370e-01,8.400000000000000000e+01,6.095095903579221819e-01,5.510779038960114118e-01,8.127684379969615236e-01,6.539156480406682626e-01,1.131285411256579332e+00,-1.558946086719623647e+00,2.341998488183961502e+00,-3.484893332374478625e+00
2.336805555555555580e-01,8.412500000000000000e+01,6.099011427215691450e-01,5.505370349166743837e-01,8.135806364218697295e-01,6.527048597845168665e-01,1.124082398870265509e+00,-1.556459080848966670e+00,2.336263707932907163e+00,-3.489242011904813978e+00
2.340277777777777790e-01,8.425000000000000000e+01,6.102902213262481057e-01,5.499970296408475123e-01,8.143908428476327455e-01,6.514925667982536250e-01,1.117036559599313028e+00,-1.553971154499826479e+00,2.330524589876512565e+00,-3.493560554493721160e+00
2.343750000000000000e-01,8.437500000000000000e+01,6.106768807459571624e-01,5.494578883881418019e-01,8.151990557855195441e-01,6.502787795703468543e-01,1.110147893443724554e+00,-1.551482307672203520e+00,2.324781234485472137e+00,-3.497848820573953965e+00
2.347222222222222210e-01,8.450000000000000000e+01,6.110611755546946355e-01,5.489196114781673685e-01,8.160052737816358981e-01,6.490635086375934337e-01,1.103416400403500530e+00,-1.548992540366098458e+00,2.319033741957939210e+00,-3.502106671340771804e+00
2.350694444444444420e-01,8.462500000000000000e+01,6.114431603264591786e-01,5.483821992305353277e-01,8.168094954168322319e-01,6.478467645848524636e-01,1.096842080478640291e+00,-1.546501852581511072e+00,2.313282212216989819e+00,-3.506333968761001785e+00
2.354166666666666630e-01,8.475000000000000000e+01,6.118228896352486679e-01,5.478456519648563505e-01,8.176117193066060329e-01,6.466285580447763692e-01,1.090424933669146945e+00,-1.544010244318443137e+00,2.307526744908108274e+00,-3.510530575582083923e+00
2.357638888888889117e-01,8.487500000000001421e+01,6.122004180550620900e-01,5.473099699840827670e-01,8.184119441010054841e-01,6.454088996975370085e-01,1.084164959975015385e+00,-1.541518463108360271e+00,2.301767439396709136e+00,-3.514696355341077272e+00
2.361111111111111327e-01,8.500000000000001421e+01,6.125758001598976543e-01,5.467751496992482307e-01,8.192101684845308762e-01,6.441878002705524464e-01,1.078062159396248054e+00,-1.539052946514254616e+00,2.296004394765678747e+00,-3.518831172373622085e+00
2.364583333333333537e-01,8.512500000000001421e+01,6.129490905237535703e-01,5.462411786538813319e-01,8.200063911760379076e-01,6.429652705382047362e-01,1.072116531932844508e+00,-1.536626843773989615e+00,2.290237709812953160e+00,-3.522934891822908643e+00
2.368055555555555747e-01,8.525000000000000000e+01,6.133203437206280473e-01,5.457080431626165629e-01,8.208006109286369867e-01,6.417413213215610313e-01,1.066328077584810297e+00,-1.534240154887565710e+00,2.284467483049114733e+00,-3.527007379648561702e+00
2.371527777777777957e-01,8.537500000000000000e+01,6.136896143245200719e-01,5.451757295400874170e-01,8.215928265295928679e-01,6.405159634880861486e-01,1.060696796352135207e+00,-1.531892879854981793e+00,2.278693812695025578e+00,-3.531048502635530717e+00
