motor_time_fraction,motor_angle_deg,source_small,source_large,fit_small,fit_large,source_dsmall_dt,source_dlarge_dt,fit_dsmall_dt,fit_dlarge_dt,source_ddsmall_dt2,source_ddlarge_dt2,fit_ddsmall_dt2,fit_ddlarge_dt2
5.298611111111111160e-01,1.907500000000000000e+02,6.949689865607385775e-01,2.467636820130625352e-02,7.044787766143626451e-01,3.342720445453584155e-02,-5.620937740676396288e+00,-9.650022554220906157e-01,-4.703212741102877459e+00,-1.031038402396178943e+00,3.303126998406594339e+01,1.784270632336662743e+01,6.161674432027260906e+01,1.655693516763539108e+01
5.300347222222222543e-01,1.908125000000000000e+02,6.939936273212410356e-01,2.450910206539151648e-02,7.036631754612606704e-01,3.324845428535794234e-02,-5.615199474913035615e+00,-9.619031637973110005e-01,-4.692511189866314325e+00,-1.028163353308817252e+00,3.307355160985391507e+01,1.785882919410193992e+01,6.166349487191160250e+01,1.656361301011273923e+01
5.302083333333333925e-01,1.908750000000000284e+02,6.930192649456390352e-01,2.434237420919537973e-02,7.028494328716761164e-01,3.307020335676225109e-02,-5.609453868589638681e+00,-9.588012730630266489e-01,-4.681802373382786264e+00,-1.025287153894973269e+00,3.311583323564192938e+01,1.787495206483726662e+01,6.170043039519280370e+01,1.657018689273300893e+01
5.303819444444444198e-01,1.909375000000000000e+02,6.920459007083369363e-01,2.417618511867457298e-02,7.020375499587319101e-01,3.289245186689104816e-02,-5.603700921706214366e+00,-9.556965832192417798e-01,-4.671088000634719073e+00,-1.022409822221973297e+00,3.315811486142990105e+01,1.789107493557257911e+01,6.172749346936001302e+01,1.657665659962743732e+01
5.305555555555555580e-01,1.910000000000000000e+02,6.910735358837372111e-01,2.401053527978546168e-02,7.012275275379863393e-01,3.271520001074523787e-02,-5.597940634262758230e+00,-9.525890942659556160e-01,-4.660369790573398063e+00,-1.019531376394616773e+00,3.320039648721785142e+01,1.790719780630788094e+01,6.174462667365705926e+01,1.658302191492722955e+01
5.307291666666666963e-01,1.910625000000000000e+02,6.901021717462407778e-01,2.384542517848430715e-02,7.004193661257042125e-01,3.253844798018046269e-02,-5.592173006259261392e+00,-9.494788062031617182e-01,-4.649649472119013360e+00,-1.016651834555184708e+00,3.324267811300587994e+01,1.792332067704321119e+01,6.175177258732775698e+01,1.658928262276361210e+01
5.309027777777778345e-01,1.911250000000000284e+02,6.891318095702523294e-01,2.368085530072795014e-02,6.996130659371251337e-01,3.236219596389922071e-02,-5.586398037695733620e+00,-9.463657190308665257e-01,-4.638928784160628815e+00,-1.013771214883433025e+00,3.328495973879388714e+01,1.793944354777853789e+01,6.174887378961592077e+01,1.659543850726780789e+01
5.310763888888888618e-01,1.911875000000000000e+02,6.881624506301760036e-01,2.351682613247318976e-02,6.988086268847331084e-01,3.218644414744420423e-02,-5.580615728572185574e+00,-9.432498327490748125e-01,-4.628209475556196217e+00,-1.010889535596597000e+00,3.332724136458180197e+01,1.795556641851382906e+01,6.173587285976537231e+01,1.660148935257102920e+01
5.312500000000000000e-01,1.912500000000000000e+02,6.871940962004109421e-01,2.335333815967572529e-02,6.980060485765242628e-01,3.201119271319230464e-02,-5.574826078888593273e+00,-9.401311473577743660e-01,-4.617493305132525094e+00,-1.008006814949385044e+00,3.336952299036980918e+01,1.797168928924915932e+01,6.171271237701989065e+01,1.660743494280450250e+01
5.314236111111111382e-01,1.913125000000000000e+02,6.862267475553615048e-01,2.319039186829254667e-02,6.972053303142792258e-01,3.183644184034783997e-02,-5.569029088644964709e+00,-9.370096628569697383e-01,-4.606782041685332452e+00,-1.005123071233987142e+00,3.341180461615783059e+01,1.798781215998448957e+01,6.167933492062334011e+01,1.661327506209945071e+01
5.315972222222222765e-01,1.913750000000000284e+02,6.852604059694320515e-01,2.302798774428028994e-02,6.964064710918296264e-01,3.166219170493622670e-02,-5.563224757841314982e+00,-9.338853792466675907e-01,-4.596077463979203692e+00,-1.002238322780067969e+00,3.345408624194578806e+01,1.800393503071979495e+01,6.163568306981949974e+01,1.661900949458708610e+01
5.317708333333333037e-01,1.914375000000000000e+02,6.842950727170238334e-01,2.286612627359529276e-02,6.956094695933293659e-01,3.148844247979754041e-02,-5.557413086477628994e+00,-9.307582965268617059e-01,-4.585381360747617485e+00,-9.993525879547719981e-01,3.349636786773376684e+01,1.802005790145510389e+01,6.158169940385224095e+01,1.662463802439863514e+01
