motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,structured15_small,structured15_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,structured15_dsmall_dt,structured15_dlarge_dt,source16_aligned_ddsmall_dt2,source16_aligned_ddlarge_dt2,structured15_ddsmall_dt2,structured15_ddlarge_dt2
4.347222222222222321e-01,1.565000000000000000e+02,9.787341487369282111e-01,1.802331517806340933e-01,9.987316923489144571e-01,1.677736710589837754e-01,1.888607073313343099e+00,-2.025987857649590218e+00,3.918280985090093482e-01,-2.281955896908013148e+00,-6.177529394048627154e+01,5.224868889837350761e-01,-5.804156963967593441e+01,7.505276758340118093e+00
4.350694444444444531e-01,1.566250000000000000e+02,9.793861694247901761e-01,1.795297170801581077e-01,9.988642369543602184e-01,1.669817793608505685e-01,1.866969473920087941e+00,-2.025790806342265160e+00,3.716058332089071103e-01,-2.279335478084794975e+00,-6.285727856464806962e+01,6.125286412085002574e-01,-5.843893449792752648e+01,7.588328794603265592e+00
4.354166666666666741e-01,1.567500000000000000e+02,9.800306118335041505e-01,1.788263562281389996e-01,9.989897359552273315e-01,1.661908025360366858e-01,1.844956185421220418e+00,-2.025562490537639260e+00,3.512453271660471721e-01,-2.276686229043973775e+00,-6.393926318880987480e+01,7.025703934332627743e-01,-5.883783677185792271e+01,7.671338408552600185e+00
4.357638888888888951e-01,1.568750000000000000e+02,9.806673455154637509e-01,1.781230800803055014e-01,9.991081412585253174e-01,1.654007505924283139e-01,1.822567207816754742e+00,-2.025302910235714737e+00,3.307460460827886806e-01,-2.274008164935499288e+00,-6.502124781297099787e+01,7.926121456579717783e-01,-5.923827918435394224e+01,7.754303181098024744e+00
4.361111111111111160e-01,1.570000000000000000e+02,9.812962400230635929e-01,1.774198994923849582e-01,9.992194045855796736e-01,1.646116335325057412e-01,1.799802541106664711e+00,-2.025012065436488484e+00,3.101074547160913020e-01,-2.271301301749286683e+00,-6.610323243713281727e+01,8.826538978827342952e-01,-5.964026445830158707e+01,7.837220693149411055e+00
4.364583333333333370e-01,1.571250000000000000e+02,9.819171649086970710e-01,1.767168253201060191e-01,9.993234774717031366e-01,1.638234613530510364e-01,1.776662185290961649e+00,-2.024689956139962277e+00,2.893290168774423354e-01,-2.268565656315208567e+00,-6.718521706129459403e+01,9.726956501074995876e-01,-6.004379531658727132e+01,7.920088525616617581e+00
4.368055555555555580e-01,1.572500000000000000e+02,9.825299897247576908e-01,1.760138684191974168e-01,9.994203112658678334e-01,1.630362440448569483e-01,1.753146140369662653e+00,-2.024336582346135671e+00,2.684101954329089490e-01,-2.265801246303102978e+00,-6.826720168545574552e+01,1.062737402332208481e+00,-6.044887448209688330e+01,8.002904259409554300e+00
4.371527777777777790e-01,1.573750000000000000e+02,9.831345840236405120e-01,1.753110396453863851e-01,9.995098571303770996e-01,1.622499915924351388e-01,1.729254406342736416e+00,-2.023951944055009111e+00,2.473504523030626290e-01,-2.263008090222767610e+00,-6.934918630961753649e+01,1.152779154556970997e+00,-6.085550467771732741e+01,8.085665475438089445e+00
4.375000000000000000e-01,1.575000000000000000e+02,9.837308173577384851e-01,1.746083498544017398e-01,9.995920660405369640e-01,1.614647139737238613e-01,1.704986983210198925e+00,-2.023536041266582153e+00,2.261492484630734101e-01,-2.260186207423962479e+00,-7.043117093377932747e+01,1.242820906781736179e+00,-6.126368862633460566e+01,8.168369754612095690e+00
4.378472222222222210e-01,1.576250000000000000e+02,9.843185592794457817e-01,1.739058099019716030e-01,9.996668887843274121e-01,1.606804211597976373e-01,1.680343870972049736e+00,-2.023088873980855684e+00,2.048060439426533652e-01,-2.257335618096410812e+00,-7.151315555794113266e+01,1.332862659006498696e+00,-6.167342905083492610e+01,8.251014677841434164e+00
4.381944444444444420e-01,1.577500000000000000e+02,9.848976793411560182e-01,1.732034306438242355e-01,9.997342759620752028e-01,1.598971231145743799e-01,1.655325069628288182e+00,-2.022610442197827929e+00,1.833202978260720095e-01,-2.254456343269794161e+00,-7.259514018210293784e+01,1.422904411231264099e+00,-6.208472867410443996e+01,8.333597826036026390e+00
4.385416666666666630e-01,1.578750000000000000e+02,9.854680470952630333e-01,1.725012229356883142e-01,9.997941779861247991e-01,1.591148297945242929e-01,1.629930579178930694e+00,-2.022100745917500664e+00,1.616914682521174984e-01,-2.251548404813760840e+00,-7.367712480626406091e+01,1.512946163455973103e+00,-6.249759021902993794e+01,8.416116780105722839e+00
4.388888888888888840e-01,1.580000000000000000e+02,9.860295320941614428e-01,1.717991976332911563e-01,9.998465450805104071e-01,1.583335511483782154e-01,1.604160399623946853e+00,-2.021559785139872556e+00,1.399190124141736769e-01,-2.248611825437917044e+00,-7.475910943042586609e+01,1.602987915680735398e+00,-6.291201640849741494e+01,8.498569120960397072e+00
4.392361111111111049e-01,1.581250000000000000e+02,9.865820038902444189e-01,1.710973655923614944e-01,9.998913272806273511e-01,1.575532971168357443e-01,1.578014530963349982e+00,-2.020987559864943606e+00,1.180023865601661504e-01,-2.245646628691833069e+00,-7.584109405458764286e+01,1.693029667905500801e+00,-6.332800996539312877e+01,8.580952429509954626e+00
4.395833333333333259e-01,1.582500000000000000e+02,9.871253320359059114e-01,1.703957376686279501e-01,9.999284744329037800e-01,1.567740776322738006e-01,1.551492973197157843e+00,-2.020384070092716033e+00,9.594104599257430310e-02,-2.242652838965039752e+00,-7.692307867874879435e+01,1.783071420130208473e+00,-6.374557361260324484e+01,8.663264286664267289e+00
4.399305555555555469e-01,1.583750000000000000e+02,9.876593860835403138e-01,1.696943247178178404e-01,9.999579361944733735e-01,1.559959026184549735e-01,1.524595726325338463e+00,-2.019749315823187175e+00,7.373444506841084212e-02,-2.239630481487029812e+00,-7.800506330291059953e+01,1.873113172354972100e+00,-6.416471007301437623e+01,8.745502273333183751e+00
4.402777777777777679e-01,1.585000000000000000e+02,9.881840355855410207e-01,1.689931375956599258e-01,9.999796620328456065e-01,1.552187819902353105e-01,1.497322790347907384e+00,-2.019083297056357917e+00,5.138203719926161261e-02,-2.236579582327258731e+00,-7.908704792707239051e+01,1.963154924579736171e+00,-6.458542206951274522e+01,8.827663970426621987e+00
4.406250000000000444e-01,1.586250000000000284e+02,9.886991500943023148e-01,1.682921871578823836e-01,9.999936012255784545e-01,1.544427256532736603e-01,1.469674165264863941e+00,-2.018386013792228706e+00,2.888327485126585339e-02,-2.233500168395143426e+00,-8.016903255123419569e+01,2.053196676804499798e+00,-6.500771232498455277e+01,8.909746958854459109e+00
4.409722222222222654e-01,1.587500000000000284e+02,9.892045991622175904e-01,1.675914842602133914e-01,9.999997028599498794e-01,1.536677435037399064e-01,1.441649851076209021e+00,-2.017657466030799096e+00,6.237609545116309592e-03,-2.230392267440062692e+00,-8.125101717539597246e+01,2.143238429029263870e+00,-6.543158356231600692e+01,8.991748819526529601e+00
4.413194444444444864e-01,1.588750000000000284e+02,9.897002523416806863e-01,1.668910397583817096e-01,9.999979117654498317e-01,1.528938454280217574e-01,1.413249847781959279e+00,-2.016897653772069976e+00,-1.660382912224186644e-02,-2.227255908051357203e+00,-8.233300179955712395e+01,2.233280181253972874e+00,-6.623895041966235908e+01,9.073667133352760317e+00
4.416666666666667074e-01,1.590000000000000284e+02,9.901859791850861070e-01,1.661908645081146829e-01,9.999881346343775235e-01,1.521210413024347563e-01,1.384474155382080740e+00,-2.016106577016040013e+00,-3.976669273550260952e-02,-2.224091119658328619e+00,-8.341498642371890071e+01,2.323321933478736501e+00,-6.717633792627765388e+01,9.155499481243012383e+00
4.420138888888889284e-01,1.591250000000000000e+02,9.906616492448273581e-01,1.654909693651409330e-01,9.999702586729642961e-01,1.513493409929306255e-01,1.355322773876590725e+00,-2.015284235762709208e+00,-6.325211997845989198e-02,-2.220897932530243146e+00,-8.449697104788072011e+01,2.413363685703500572e+00,-6.809693087295207192e+01,9.237243444107150481e+00
4.423611111111111494e-01,1.592500000000000000e+02,9.911271320732986112e-01,1.647913651851886929e-01,9.999441728906720561e-01,1.505787543548042784e-01,1.325795703265489234e+00,-2.014430630012078449e+00,-8.705429393402060179e-02,-2.217676377776323537e+00,-8.557895567204251108e+01,2.503405437928264199e+00,-6.900081293711100727e+01,9.318896602855085476e+00
4.427083333333333703e-01,1.593750000000000000e+02,9.915822972228934828e-01,1.640920628239860568e-01,9.999097683116812130e-01,1.498092912324034964e-01,1.295892943548769161e+00,-2.013545759764147736e+00,-1.111674267397532306e-01,-2.214426487345760641e+00,-8.666094029620452943e+01,2.593447190153046922e+00,-6.988806779617992504e+01,9.400456538396673167e+00
4.430555555555555913e-01,1.595000000000000000e+02,9.920270142460052565e-01,1.633930731372619793e-01,9.998669379648026379e-01,1.490409614588367182e-01,1.265614494726461592e+00,-2.012629625018917512e+00,-1.355857595878878774e-01,-2.211148294027702299e+00,-8.774292492036566671e+01,2.683488942377755926e+00,-7.075877912758427613e+01,9.481920831641804881e+00
4.434027777777778123e-01,1.596250000000000000e+02,9.924611526950289919e-01,1.626944069807436666e-01,9.998155768733886228e-01,1.482737748556813839e-01,1.234960356798525005e+00,-2.011682225776386002e+00,-1.603035627253163453e-01,-2.207841831451262227e+00,-8.882490954452748610e+01,2.773530694602519553e+00,-7.161303060874951143e+01,9.563287063500338192e+00
4.437500000000000333e-01,1.597500000000000000e+02,9.928845821223579726e-01,1.619960752101597956e-01,9.997555820452453945e-01,1.475077412326919468e-01,1.203930529764976054e+00,-2.010703562036554093e+00,-1.853151354535918505e-01,-2.204507134085512465e+00,-8.990689416868926287e+01,2.863572446827284068e+00,-7.245090591710109607e+01,9.644552814882178637e+00
4.440972222222222543e-01,1.598750000000000000e+02,9.932971720803859261e-01,1.612980886812390435e-01,9.996868524625437402e-01,1.467428703875094387e-01,1.172525013625834278e+00,-2.009693633799422674e+00,-2.106148061289293549e-01,-2.201144237239487822e+00,-9.098887879285041436e+01,2.953614199051991296e+00,-7.327248873006443830e+01,9.725715666697192674e+00
4.444444444444444753e-01,1.600000000000000000e+02,9.936987921215070241e-01,1.606004582497087274e-01,9.996092890717311885e-01,1.459791721053683711e-01,1.140743808381062374e+00,-2.008652441064990413e+00,-2.361969321622054974e-01,-2.197753177062187646e+00,-9.207086341701220533e+01,3.043655951276755367e+00,-7.407786272506503167e+01,9.806773199855250311e+00
4.447916666666666963e-01,1.601250000000000000e+02,9.940893117981153271e-01,1.599031947712975521e-01,9.995227947734433016e-01,1.452166561588055238e-01,1.108586914030678106e+00,-2.007579983833257753e+00,-2.620559000189584542e-01,-2.194333990542569168e+00,-9.315284804117399631e+01,3.133697703501518994e+00,-7.486711157952828444e+01,9.887722995266251758e+00
4.451388888888889173e-01,1.602500000000000000e+02,9.944686006626042296e-01,1.592063091017337506e-01,9.994272744124153007e-01,1.444553323073688444e-01,1.076054330574682583e+00,-2.006476262104225139e+00,-2.881861252193879674e-01,-2.190886715509553273e+00,-9.423483266533578728e+01,3.223739455726282621e+00,-7.564031897087966172e+01,9.968562633840068798e+00
4.454861111111111382e-01,1.603750000000000000e+02,9.948365282673679033e-01,1.585098120967454727e-01,9.993226347673939136e-01,1.436952102973257928e-01,1.043146058013074473e+00,-2.005341275877892127e+00,-3.145820523383554557e-01,-2.187411390632023611e+00,-9.531681728949759247e+01,3.313781207951046248e+00,-7.639756857654461442e+01,1.004928969648656079e+01
4.458333333333333592e-01,1.605000000000000000e+02,9.951929641648000757e-01,1.578137146120615064e-01,9.992087845410484448e-01,1.429362998613704638e-01,1.009862096345875315e+00,-2.004175025154259604e+00,-3.412381550053839585e-01,-2.183908055418823935e+00,-9.639880191365871553e+01,3.403822960175755696e+00,-7.713894407394857922e+01,1.012990176411563858e+01
4.461805555555555802e-01,1.606250000000000000e+02,9.955377779072948075e-01,1.571180275034091134e-01,9.990856343498827341e-01,1.421786107183328207e-01,9.762024455730446970e-01,-2.002977509933326239e+00,-3.681489359046579701e-01,-2.180376750218760762e+00,-9.748078653782053493e+01,3.493864712400519767e+00,-7.786452914051702123e+01,1.021039641763716332e+01
4.465277777777778012e-01,1.607500000000000000e+02,9.958708390472460481e-01,1.564227616265169984e-01,9.989530967141467821e-01,1.414221525728882600e-01,9.421671056946020473e-01,-2.001748730215092031e+00,-3.953089267750241054e-01,-2.176817516220603377e+00,-9.856277116198231170e+01,3.583906464625282950e+00,-7.857440745367537716e+01,1.029077123796100324e+01
4.468750000000000222e-01,1.608750000000000000e+02,9.961920171370473032e-01,1.557279278371138387e-01,9.988110860477478203e-01,1.406669351152627367e-01,9.077560767105682382e-01,-2.000488685999558758e+00,-4.227126884099898230e-01,-2.173230395453080277e+00,-9.964475578614347739e+01,3.673948216849992399e+00,-7.926866269084911210e+01,1.037102380599706031e+01
4.472222222222222432e-01,1.610000000000000000e+02,9.965011817290930773e-01,1.550335369909269234e-01,9.986595186481624919e-01,1.399129680209447724e-01,8.729693586209021916e-01,-1.999197377286724198e+00,-4.503548106577248133e-01,-2.169615430784885390e+00,-1.007267404103052399e+02,3.763989969074756470e+00,-7.994737852946366274e+01,1.045115170265520455e+01
4.475694444444444642e-01,1.611250000000000000e+02,9.967982023757765431e-01,1.543395999436850408e-01,9.984983126863481440e-01,1.391602609503913568e-01,8.378069514256241135e-01,-1.997874804076590127e+00,-4.782299124210598884e-01,-2.165972665924670526e+00,-1.018087250344670593e+02,3.854031721299519653e+00,-8.061063864694446579e+01,1.053115250884532017e+01
4.479166666666666852e-01,1.612500000000000000e+02,9.970829486294922051e-01,1.536461275511163127e-01,9.983273881966542307e-01,1.384088235487368479e-01,8.022688551247344479e-01,-1.996520966369154992e+00,-5.063326416574881472e-01,-2.162302145421052479e+00,-1.028907096586288645e+02,3.944073473524284168e+00,-8.125852672071697214e+01,1.061102380547725765e+01
4.482638888888889062e-01,1.613750000000000000e+02,9.973552900426333467e-01,1.529531306689490278e-01,9.981466670667344943e-01,1.376586654455020930e-01,7.663550697182330840e-01,-1.995135864164419681e+00,-5.346576753791637548e-01,-2.158603914662609036e+00,-1.039726942827906413e+02,4.034115225749046907e+00,-8.189112642820664689e+01,1.069076317346094029e+01
4.486111111111111271e-01,1.615000000000000000e+02,9.976150961675943618e-01,1.522606201529117798e-01,9.979560730274577018e-01,1.369097962543014413e-01,7.300655952061416709e-01,-1.993719497462385748e+00,-5.631997196529026084e-01,-2.154878019877878081e+00,-1.050546789069517644e+02,4.124156977973757243e+00,-8.250852144683892675e+01,1.077036819370621679e+01
4.489583333333333481e-01,1.616250000000000000e+02,9.978622365567687558e-01,1.515686068587319968e-01,9.977555316428198262e-01,1.361622255725527531e-01,6.934004315884171321e-01,-1.992271866263049862e+00,-5.919535096001823371e-01,-2.151124508135362490e+00,-1.061366635311135838e+02,4.214198730198520870e+00,-8.311079545403924840e+01,1.084983644712296602e+01
4.493055555555555691e-01,1.617500000000000000e+02,9.980965807625510333e-01,1.508771016421383004e-01,9.975449702998555601e-01,1.354159629811839682e-01,6.563595788650800067e-01,-1.990792970566413800e+00,-6.209138093971418026e-01,-2.147343427343523903e+00,-1.072186481552753747e+02,4.304240482423284497e+00,-8.369803212723311958e+01,1.092916551462108465e+01
4.496527777777777901e-01,1.618750000000000000e+02,9.983179983373342559e-01,1.501861153588593956e-01,9.973243181985496086e-01,1.346710180443430049e-01,6.189430370361552747e-01,-1.989282810372478894e+00,-6.500754122745823205e-01,-2.143534826250788505e+00,-1.083006327794365120e+02,4.394282234647993945e+00,-8.427031514384589173e+01,1.100835297711044269e+01
