motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,power_sigmoid_small,power_sigmoid_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,power_sigmoid_dsmall_dt,power_sigmoid_dlarge_dt
6.055555555555556246e-01,2.180000000000000284e+02,3.813310452179012877e-01,5.567639376642631241e-03,6.789342984579551654e-01,9.557449951189612297e-03,-2.507754773025346218e+00,4.480548982663560276e-01,-4.810584676032244822e+00,5.160455059850266313e-01
6.059027777777777901e-01,2.181250000000000000e+02,3.804626673618736188e-01,5.724285197019467544e-03,6.772622262734627752e-01,9.737637669451388797e-03,-2.494114054216197474e+00,4.542244063447870017e-01,-4.820538220861489975e+00,5.218401196753219562e-01
6.062500000000000666e-01,2.182500000000000284e+02,3.795990129743337382e-01,5.883072561076604055e-03,6.755867114557435604e-01,9.919841959256761252e-03,-2.480547594531504085e+00,4.603901898638481649e-01,-4.830414139740886625e+00,5.276609650070757107e-01
6.065972222222222321e-01,2.183750000000000000e+02,3.787400562708648222e-01,6.044000175563864555e-03,6.739077810660587531e-01,1.010407193602186338e-02,-2.467055393971289590e+00,4.665522488235242515e-01,-4.840211812255862611e+00,5.335080834578026510e-01
6.069444444444445086e-01,2.185000000000000284e+02,3.778857714670476597e-01,6.207066747231822224e-03,6.722254623805162810e-01,1.029033672952592640e-02,-2.453637452535536667e+00,4.727105832238266414e-01,-4.849930621309757939e+00,5.393815162790386308e-01
6.072916666666666741e-01,2.186250000000000000e+02,3.770361327784644279e-01,6.372270982830577531e-03,6.705397828889082534e-01,1.047864548383058148e-02,-2.440293770224250647e+00,4.788651930647516708e-01,-4.859569953201033243e+00,5.452813044850656210e-01
6.076388888888889506e-01,2.187500000000000284e+02,3.761911144206974700e-01,6.539611589110155485e-03,6.688507702935145849e-01,1.066900735719603262e-02,-2.427024347037443519e+00,4.850160783462954539e-01,-4.869129197700399203e+00,5.512074888417632934e-01
6.079861111111111160e-01,2.188750000000000000e+02,3.753506906093272422e-01,6.709087272821070286e-03,6.671584525078886330e-01,1.086143152199223368e-02,-2.413829182975091303e+00,4.911632390684653737e-01,-4.878607748127744337e+00,5.571601098555230003e-01
6.083333333333333925e-01,2.190000000000000284e+02,3.745148355599362544e-01,6.880696740713344341e-03,6.654628576556075314e-01,1.105592716460755340e-02,-2.400708278037206878e+00,4.973066752312578775e-01,-4.888005001428946450e+00,5.631392077622896508e-01
6.086805555555555580e-01,2.191250000000000000e+02,3.736835234881065171e-01,7.054438699537215161e-03,6.637640140690032053e-01,1.125250348535231266e-02,-2.387661632223794683e+00,5.034463868346693571e-01,-4.897320358252487793e+00,5.691448225166502173e-01
6.090277777777778345e-01,2.192500000000000284e+02,3.728567286094189304e-01,7.230311856043124957e-03,6.620619502878598572e-01,1.145116969835987576e-02,-2.374689245534838733e+00,5.095823738787108592e-01,-4.906553223025868604e+00,5.751769937810402578e-01
6.093750000000000000e-01,2.193750000000000000e+02,3.720344251394565038e-01,7.408314916980895774e-03,6.603566950580939121e-01,1.165193503148266238e-02,-2.361791117970360787e+00,5.157146363633671182e-01,-4.915703004031835022e+00,5.812357609149866322e-01
6.097222222222222765e-01,2.195000000000000284e+02,3.712165872938001931e-01,7.588446589101030537e-03,6.586482773303947713e-01,1.185480872618578305e-02,-2.348967249530344858e+00,5.218431742886497915e-01,-4.924769113484369853e+00,5.873211629644597975e-01
6.100694444444444420e-01,2.196250000000000000e+02,3.704031892880319532e-01,7.770705579153703441e-03,6.569367262588533540e-01,1.205980003743581559e-02,-2.336217640214795388e+00,5.279679876545552153e-01,-4.933750967604432880e+00,5.934332386512524149e-01
6.104166666666667185e-01,2.197500000000000284e+02,3.695942053377343495e-01,7.955090593888942962e-03,6.552220711995542235e-01,1.226691823358668811e-02,-2.323542290023723478e+00,5.340890764610790598e-01,-4.942647986695466678e+00,5.995720263624515489e-01
6.107638888888888840e-01,2.198750000000000000e+02,3.687896096584876715e-01,8.141600326594250481e-03,6.535043417091469520e-01,1.247617259626137252e-02,-2.310941198957108700e+00,5.402058365323634259e-01,-4.951459595218609344e+00,6.057375641399419530e-01
6.111111111111111605e-01,2.200000000000000284e+02,3.679893764658744293e-01,8.330230324997864658e-03,6.517835675433862885e-01,1.268757242023066910e-02,-2.298414367014960824e+00,5.462969002896843618e-01,-4.960185221867646987e+00,6.119298896699894019e-01
6.114583333333333259e-01,2.201250000000000000e+02,3.671934799754768552e-01,8.520968969862893413e-03,6.500597786556530089e-01,1.290112701328745108e-02,-2.285961794197285180e+00,5.523516401507886364e-01,-4.968824299643615383e+00,6.181490402728458955e-01
6.118055555555556024e-01,2.202500000000000284e+02,3.664018944028752944e-01,8.713803648725764947e-03,6.483330051954434570e-01,1.311684569611806447e-02,-2.273583480504061782e+00,5.583700561156890174e-01,-4.977376265929137844e+00,6.243950528924196997e-01
6.121527777777777679e-01,2.203750000000000000e+02,3.656145939636538111e-01,8.908721749121953359e-03,6.466032775068368821e-01,1.333473780216958872e-02,-2.261279425935325271e+00,5.643521481843667420e-01,-4.985840562562374956e+00,6.306679640859741420e-01
6.125000000000000444e-01,2.205000000000000284e+02,3.648315528733923063e-01,9.105710658588013484e-03,6.448706261269322448e-01,1.355481267751433572e-02,-2.249049630491045448e+00,5.702979163568382415e-01,-4.994216635910671442e+00,6.369678100138890242e-01
6.128472222222222099e-01,2.206250000000000000e+02,3.640527453476731790e-01,9.304757764659686570e-03,6.431350817842682588e-01,1.377707968070950029e-02,-2.236894094171233416e+00,5.762073606330956332e-01,-5.002503936943784701e+00,6.432946264294179262e-01
6.131944444444444864e-01,2.207500000000000284e+02,3.632781456020784949e-01,9.505850454872928970e-03,6.413966753972066837e-01,1.400154818265483131e-02,-2.224812816975893170e+00,5.820804810131370299e-01,-5.010701921306774942e+00,6.496484486685267790e-01
6.135416666666666519e-01,2.208750000000000000e+02,3.625077278521894875e-01,9.708976116764087352e-03,6.396554380723005195e-01,1.422822756644536585e-02,-2.212805798905014498e+00,5.879172774969692039e-01,-5.018810049392459227e+00,6.560293116397214463e-01
6.138888888888889284e-01,2.210000000000000000e+02,3.617414663135882225e-01,9.914122137868982762e-03,6.379114011026313369e-01,1.445712722722158547e-02,-2.200873039958604060e+00,5.937177500845887135e-01,-5.026827786413474719e+00,6.624372498139265986e-01
6.142361111111110938e-01,2.211250000000000000e+02,3.609793352018570989e-01,1.012127590572362359e-02,6.361645959661254013e-01,1.468825657201534678e-02,-2.189014540136668963e+00,5.994818987759921169e-01,-5.034754602473887175e+00,6.688722972143754664e-01
6.145833333333333703e-01,2.212500000000000000e+02,3.602213087325759067e-01,1.033042480786443458e-02,6.344150543238374906e-01,1.492162501959347527e-02,-2.177230299439183003e+00,6.052097235711899614e-01,-5.042589972640388218e+00,6.753344874065486669e-01
6.149305555555555358e-01,2.213750000000000000e+02,3.594673611213290432e-01,1.054155623182682043e-02,6.326628080182225000e-01,1.515724200029602321e-02,-2.165520317866182598e+00,6.109012244701682581e-01,-5.050333377012975689e+00,6.818238534880872725e-01
6.152777777777778123e-01,2.215000000000000000e+02,3.587174665836965204e-01,1.075465756514727353e-02,6.309078890713704091e-01,1.539511695587286039e-02,-2.153884595417639769e+00,6.165564014729369990e-01,-5.057984300795206778e+00,6.883404280787684959e-01
6.156249999999999778e-01,2.216250000000000000e+02,3.579715993352605707e-01,1.096971619536174329e-02,6.291503296832248182e-01,1.563525933931567136e-02,-2.142323132093564286e+00,6.221752545794934086e-01,-5.065542234363921814e+00,6.948842433104733818e-01
6.159722222222222543e-01,2.217500000000000000e+02,3.572297335916033156e-01,1.118671951000610280e-02,6.273901622297715086e-01,1.587767861468712682e-02,-2.130835927893960591e+00,6.277577837898336011e-01,-5.073006673338473327e+00,7.014553308171803669e-01
6.163194444444444198e-01,2.218750000000000000e+02,3.564918435683059883e-01,1.140565489661664496e-02,6.256274192612119034e-01,1.612238425694551697e-02,-2.119422982818818912e+00,6.333039891039646818e-01,-5.080377118649414214e+00,7.080537217249439630e-01
6.166666666666666963e-01,2.220000000000000000e+02,3.557579034809506546e-01,1.162650974272925151e-02,6.238621335001003354e-01,1.636938575176768648e-02,-2.108084296868144136e+00,6.388138705218830982e-01,-5.087653076606663660e+00,7.146794466419319480e-01
6.170138888888888618e-01,2.221250000000000000e+02,3.550278875451196581e-01,1.184927143587986322e-02,6.220943378394689915e-01,1.661869259536669780e-02,-2.096819870041946476e+00,6.442874280435854084e-01,-5.094834058967104617e+00,7.213325356484224793e-01
6.173611111111111382e-01,2.222500000000000000e+02,3.543017699763930106e-01,1.207392736360490999e-02,6.203240653409228811e-01,1.687031429430717669e-02,-2.085629702340197511e+00,6.497246616690818266e-01,-5.101919583001600422e+00,7.280130182868356226e-01
6.177083333333333037e-01,2.223750000000000000e+02,3.535795249903549431e-01,1.230046491343992840e-02,6.185513492327162632e-01,1.712426036531642173e-02,-2.074513793762933211e+00,6.551255713983591411e-01,-5.108909171561431428e+00,7.347209235517523362e-01
6.180555555555555802e-01,2.225000000000000000e+02,3.528611268025853009e-01,1.252887147292127551e-02,6.167762229077979885e-01,1.738054033509331756e-02,-2.063472144310127376e+00,6.604901572314266778e-01,-5.115802353144136561e+00,7.414562798799690935e-01
6.184027777777778567e-01,2.226250000000000284e+02,3.521465496286665942e-01,1.275913442958496839e-02,6.149987199218468481e-01,1.763916374011183924e-02,-2.052504753981788443e+00,6.658184191682821051e-01,-5.122598661958705613e+00,7.482191151405027663e-01
6.187500000000000222e-01,2.227500000000000000e+02,3.514357676841808331e-01,1.299124117096674483e-02,6.132188739912733944e-01,1.790014012642274568e-02,-2.041611622777921298e+00,6.711103572089213154e-01,-5.129297637990180014e+00,7.550094566246401406e-01
6.190972222222222987e-01,2.228750000000000284e+02,3.507287551847090290e-01,1.322517908460323945e-02,6.114367189912002232e-01,1.816347904945153635e-02,-2.030792750698512172e+00,6.763659713533544116e-01,-5.135898827063577698e+00,7.618273310359781059e-01
6.194444444444444642e-01,2.230000000000000000e+02,3.500254863458339138e-01,1.346093555802978410e-02,6.096522889534314871e-01,1.842919007379186652e-02,-2.020048137743578831e+00,6.815852616015681820e-01,-5.142401780907137621e+00,7.686727644804363102e-01
6.197916666666667407e-01,2.231250000000000284e+02,3.493259353831366099e-01,1.369849797878293883e-02,6.078656180643829954e-01,1.869728277299714109e-02,-2.009377783913108395e+00,6.867682279535728407e-01,-5.148806057214932785e+00,7.755457824563058988e-01
6.201388888888889062e-01,2.232500000000000000e+02,3.486300765121990719e-01,1.393785373439851427e-02,6.060767406630064302e-01,1.896776672936719213e-02,-1.998781689207105305e+00,6.919148704093647240e-01,-5.155111219708746084e+00,7.824464098442585058e-01
6.204861111111111827e-01,2.233750000000000284e+02,3.479378839486037545e-01,1.417899021241246504e-02,6.042856912386828094e-01,1.924065153373238565e-02,-1.988259853625577112e+00,6.970251889689409452e-01,-5.161316838199264012e+00,7.893746708973718995e-01
6.208333333333333481e-01,2.235000000000000000e+02,3.472493319079312246e-01,1.442189480036106496e-02,6.024925044291002951e-01,1.951594678523373497e-02,-1.977812277168507826e+00,7.020991836323074997e-01,-5.167422488646530532e+00,7.963305892311369760e-01
6.211805555555556246e-01,2.236250000000000284e+02,3.465643946057634928e-01,1.466655488578034322e-02,6.006972150181046910e-01,1.979366209110013097e-02,-1.967438959835902113e+00,7.071368543994626110e-01,-5.173427753219674408e+00,8.033141878134711922e-01
6.215277777777777901e-01,2.237500000000000000e+02,3.458830462576836240e-01,1.491295785620596996e-02,5.988998579335369499e-01,2.007380706642140911e-02,-1.957139901627775513e+00,7.121382012703998399e-01,-5.179332220355881589e+00,8.103254889547070183e-01
6.218750000000000666e-01,2.238750000000000284e+02,3.452052610792713527e-01,1.516109109917464053e-02,5.971004682450433698e-01,2.035639133391871011e-02,-1.946915102544099385e+00,7.171032242451325089e-01,-5.185135484818618856e+00,8.173645142975877187e-01
6.222222222222222321e-01,2.240000000000000000e+02,3.445310132861106323e-01,1.541094200222169024e-02,5.952990811618737999e-01,2.064142452371020217e-02,-1.936764562584906590e+00,7.220319233236454082e-01,-5.190837147755033243e+00,8.244312848072302691e-01
6.225694444444445086e-01,2.241250000000000284e+02,3.438602770937816411e-01,1.566249795288354729e-02,5.934957320306482043e-01,2.092891627307506136e-02,-1.926688281750172704e+00,7.269242985059488626e-01,-5.196436816752617815e+00,8.315258207611156971e-01
6.229166666666666741e-01,2.242500000000000000e+02,3.431930267178667782e-01,1.591574633869622182e-02,5.916904563331190081e-01,2.121887622621185937e-02,-1.916686260039906164e+00,7.317803497920396527e-01,-5.201934105895020366e+00,8.386481417390166948e-01
6.232638888888889506e-01,2.243750000000000284e+02,3.425292363739479429e-01,1.617067454719559733e-02,5.898832896838974715e-01,2.151131403399561201e-02,-1.906758497454110524e+00,7.366000771819156689e-01,-5.207328635817071394e+00,8.457982666129686411e-01
6.236111111111111160e-01,2.245000000000000000e+02,3.418688802776065350e-01,1.642726996591788863e-02,5.880742678281767333e-01,2.180623935372948824e-02,-1.896904993992778676e+00,7.413834806755812412e-01,-5.212620033758946114e+00,8.529762135371792287e-01
6.239583333333333925e-01,2.246250000000000284e+02,3.412119326444244538e-01,1.668551998239905035e-02,5.862634266394238791e-01,2.210366184889431262e-02,-1.887125749655913287e+00,7.461305602730339270e-01,-5.217807933619510230e+00,8.601819999379617387e-01
6.243055555555555580e-01,2.247500000000000000e+02,3.405583676899841539e-01,1.694541198417488792e-02,5.844508021170632395e-01,2.240359118889356446e-02,-1.877420764443522572e+00,7.508413159742703957e-01,-5.222891976008773973e+00,8.674156425036233520e-01
6.246527777777778345e-01,2.248750000000000284e+02,3.399081596298657582e-01,1.720693335878216781e-02,5.826364303841318204e-01,2.270603704879611134e-02,-1.867790038355583659e+00,7.555157477793014165e-01,-5.227871808299510370e+00,8.746771571743747753e-01
6.250000000000000000e-01,2.250000000000000000e+02,3.392612826796531644e-01,1.747007149375595647e-02,5.808203476849271851e-01,2.301100910907398836e-02,-1.858233571392127637e+00,7.601538556881126674e-01,-5.232747084677962235e+00,8.819665591321889098e-01
6.253472222222222765e-01,2.251250000000000284e+02,3.386177110549266622e-01,1.773481377663300995e-02,5.790025903826296894e-01,2.331851705533781113e-02,-1.848751363553130522e+00,7.647556397007148066e-01,-5.237517466193661875e+00,8.892838627906699545e-01
6.256944444444444420e-01,2.252500000000000000e+02,3.379774189712683730e-01,1.800114759494907818e-02,5.771831949569146136e-01,2.362857057806774103e-02,-1.839343414838600532e+00,7.693210998171042814e-01,-5.242182620808327975e+00,8.966290817848899808e-01
6.260416666666667185e-01,2.253750000000000284e+02,3.373403806442605291e-01,1.826906033624017822e-02,5.753621980015375392e-01,2.394117937234223337e-02,-1.830009725248541663e+00,7.738502360372793154e-01,-5.246742223443892961e+00,9.040022289612343886e-01
6.263888888888888840e-01,2.255000000000000000e+02,3.367065702894841972e-01,1.853853938804252491e-02,5.735396362219171706e-01,2.425635313756126579e-02,-1.820750294782945922e+00,7.783430483612436834e-01,-5.251195956029508061e+00,9.114033163671887428e-01
6.267361111111111605e-01,2.256250000000000284e+02,3.360759621225216098e-01,1.880957213789199653e-02,5.717155464326868497e-01,2.457410157716836269e-02,-1.811565123441817526e+00,7.827995367889951650e-01,-5.255543507547697502e+00,9.188323552411659101e-01
6.270833333333333259e-01,2.257500000000000000e+02,3.354485303589549994e-01,1.908214597332454771e-02,5.698899655552431831e-01,2.489443439836702687e-02,-1.802454211225163583e+00,7.872197013205305405e-01,-5.259784574079491293e+00,9.262893560022619210e-01
6.274305555555556024e-01,2.258750000000000284e+02,3.348242492143645443e-01,1.935624828187673327e-02,5.680629306152704672e-01,2.521736131183490576e-02,-1.793417558132961442e+00,7.916035419558604680e-01,-5.263918858848625426e+00,9.337743282400323697e-01
6.277777777777777679e-01,2.260000000000000000e+02,3.342030929043341425e-01,1.963186645108375497e-02,5.662344787402551205e-01,2.554289203143357209e-02,-1.784455164165241747e+00,7.959510586949706257e-01,-5.267946072264733992e+00,9.412872807042264034e-01
6.281250000000000444e-01,2.261250000000000284e+02,3.335850356444440279e-01,1.990898786848230642e-02,5.644046471569801326e-01,2.587103627391585878e-02,-1.775567029321981627e+00,8.002622515378716717e-01,-5.271865931965611374e+00,9.488282212945344796e-01
6.284722222222222099e-01,2.262500000000000000e+02,3.329700516502765995e-01,2.018759992160826591e-02,5.625734731890117413e-01,2.620180375862821501e-02,-1.766753153603188187e+00,8.045371204845600532e-01,-5.275678162858390863e+00,9.563971570502840525e-01
6.288194444444444864e-01,2.263750000000000284e+02,3.323581151374137010e-01,2.046768999799745276e-02,5.607409942541656811e-01,2.653520420721051931e-02,-1.758013537008866090e+00,8.087756655350339940e-01,-5.279382497159797794e+00,9.639940941401413665e-01
6.291666666666666519e-01,2.265000000000000000e+02,3.317492003214366214e-01,2.074924548518621709e-02,5.589072478619652173e-01,2.687124734329158354e-02,-1.749348179539006898e+00,8.129778866892971578e-01,-5.282978674435305777e+00,9.716190378517808313e-01
6.295138888888889284e-01,2.266250000000000000e+02,3.311432814179275375e-01,2.103225377071043720e-02,5.570722716110764194e-01,2.720994289218261683e-02,-1.740757081193615274e+00,8.171437839473474352e-01,-5.286466441637354130e+00,9.792719925815702720e-01
6.298611111111110938e-01,2.267500000000000000e+02,3.305403326424686261e-01,2.131670224210592546e-02,5.552361031867472096e-01,2.755130058056397269e-02,-1.732240241972697437e+00,8.212733573091820505e-01,-5.289845553142419554e+00,9.869529618241701385e-01
6.302083333333333703e-01,2.268750000000000000e+02,3.299403282106402879e-01,2.160257828690944487e-02,5.533987803582129938e-01,2.789533013617226040e-02,-1.723797661876232956e+00,8.253666067748104407e-01,-5.293115770787137464e+00,9.946619481622038794e-01
6.305555555555555358e-01,2.270000000000000000e+02,3.293432423380259211e-01,2.188986929265619719e-02,5.515603409761057341e-01,2.824204128748062856e-02,-1.715429340904246036e+00,8.294235323442212815e-01,-5.296276863903307763e+00,1.002398953255837499e+00
6.309027777777778123e-01,2.271250000000000000e+02,3.287490492402063147e-01,2.217856264688267826e-02,5.497208229698444804e-01,2.859144376337712998e-02,-1.707135279056722243e+00,8.334441340174210122e-01,-5.299328609351859676e+00,1.010163977832382542e+00
6.312499999999999778e-01,2.272500000000000000e+02,3.281577231327635347e-01,2.246864573712482882e-02,5.478802643450162435e-01,2.894354729283860408e-02,-1.698915476333666241e+00,8.374284117944083006e-01,-5.302270791555721452e+00,1.017957021675860219e+00
6.315972222222222543e-01,2.273750000000000000e+02,3.275692382312799800e-01,2.276010595091846819e-02,5.460387031807416580e-01,2.929836160460212030e-02,-1.690769932735083358e+00,8.413763656751794828e-01,-5.305103202531632256e+00,1.025778083616579073e+00
6.319444444444444198e-01,2.275000000000000000e+02,3.269835687513362177e-01,2.305293067580000549e-02,5.441961776270363149e-01,2.965589642683111662e-02,-1.682698648260961383e+00,8.452879956597414424e-01,-5.307825641920855375e+00,1.033627161520650262e+00
6.322916666666666963e-01,2.276250000000000000e+02,3.264006889085147023e-01,2.334710729930540574e-02,5.423527259021562186e-01,3.001616148677938023e-02,-1.674701622911306087e+00,8.491633017480908485e-01,-5.310437917018780318e+00,1.041504252279528808e+00
6.326388888888888618e-01,2.277500000000000000e+02,3.258205729183974442e-01,2.364262320897040151e-02,5.405083862899368041e-01,3.037916651045043451e-02,-1.666778856686121468e+00,8.530022839402257029e-01,-5.312939842803423574e+00,1.049409351799514445e+00
6.329861111111111382e-01,2.278750000000000000e+02,3.252431949965653990e-01,2.393946579233155458e-02,5.386631971371171890e-01,3.074492122225420260e-02,-1.658930349585397535e+00,8.568049422361512235e-01,-5.315331241962845787e+00,1.057342454991251568e+00
6.333333333333333037e-01,2.280000000000000000e+02,3.246685293586012433e-01,2.423762243692427834e-02,5.368171968506635361e-01,3.111343534465856042e-02,-1.651156101609146942e+00,8.605712766358609711e-01,-5.317611944921396550e+00,1.065303555759188781e+00
6.336805555555555802e-01,2.281250000000000000e+02,3.240965502200862658e-01,2.453708053028504088e-02,5.349704238950738766e-01,3.148471859783906479e-02,-1.643456112757360366e+00,8.643012871393597196e-01,-5.319781789864876487e+00,1.073292646991059529e+00
6.340277777777778567e-01,2.282500000000000284e+02,3.235272317966024769e-01,2.483782745994981764e-02,5.331229167896809340e-01,3.185878069932361611e-02,-1.635830383030040691e+00,8.679949737466456927e-01,-5.321840622764548279e+00,1.081309720547315001e+00
6.343750000000000222e-01,2.283750000000000000e+02,3.229605483037318869e-01,2.513985061345433425e-02,5.312747141059459555e-01,3.223563136363379739e-02,-1.628278912427194136e+00,8.716523364577160038e-01,-5.323788297400005476e+00,1.089354767250555911e+00
6.347222222222222987e-01,2.285000000000000284e+02,3.223964739570551741e-01,2.544313737833535718e-02,5.294258544647407749e-01,3.261528030192313576e-02,-1.620801700948803159e+00,8.752733752725798677e-01,-5.325624675380910666e+00,1.097427776874957184e+00
6.350694444444444642e-01,2.286250000000000000e+02,3.218349829721557365e-01,2.574767514212795635e-02,5.275763765336282107e-01,3.299773722161076367e-02,-1.613398748594890630e+00,8.788580901912248500e-01,-5.327349626167559471e+00,1.105528738135658440e+00
6.354166666666667407e-01,2.287500000000000284e+02,3.212760495646140302e-01,2.605345129236889129e-02,5.257263190241298068e-01,3.338301182601245698e-02,-1.606070055365439453e+00,8.824064812136603875e-01,-5.328963027090328097e+00,1.113657638678170692e+00
6.357638888888889062e-01,2.288750000000000000e+02,3.207196479500123432e-01,2.636045321659396742e-02,5.238757206889947948e-01,3.377111381396636497e-02,-1.598815621260455622e+00,8.859185483398830385e-01,-5.330464763367904091e+00,1.121814465067725752e+00
6.361111111111111827e-01,2.290000000000000284e+02,3.201657523439326858e-01,2.666866830233908733e-02,5.220246203194512935e-01,3.416205287945742880e-02,-1.591635446279941135e+00,8.893942915698918039e-01,-5.331854728124416631e+00,1.129999202778672274e+00
6.364583333333333481e-01,2.291250000000000000e+02,3.196143369619563468e-01,2.697808393714058034e-02,5.201730567424662777e-01,3.455583871123526357e-02,-1.584529530423891552e+00,8.928337109036891261e-01,-5.333132822405331375e+00,1.138211836183789849e+00
6.368055555555556246e-01,2.292500000000000284e+02,3.190653760196653921e-01,2.728868750853433167e-02,5.183210688179844539e-01,3.495248099243136730e-02,-1.577497873692308428e+00,8.962368063412741170e-01,-5.334298955192237734e+00,1.146452348543668398e+00
6.371527777777777901e-01,2.293750000000000000e+02,3.185188437326420541e-01,2.760046640405609819e-02,5.164686954361785709e-01,3.535198940016955754e-02,-1.570540476085198422e+00,8.996035778826434459e-01,-5.335353043416390051e+00,1.154720721995997401e+00
6.375000000000000666e-01,2.295000000000000284e+02,3.179747143164666778e-01,2.791340801124269841e-02,5.146159755146785253e-01,3.575437360517566554e-02,-1.563657337602544217e+00,9.029340255278056615e-01,-5.336295011971136759e+00,1.163016937544917973e+00
6.378472222222222321e-01,2.296250000000000000e+02,3.174329619867229946e-01,2.822749971762912938e-02,5.127629479958131231e-01,3.615964327138071477e-02,-1.556848458244368238e+00,9.062281492767501057e-01,-5.337124793723104332e+00,1.171340975050300104e+00
6.381944444444445086e-01,2.297500000000000284e+02,3.168935609589912383e-01,2.854272891075229981e-02,5.109096518438318579e-01,3.656780805552303781e-02,-1.550113838010653833e+00,9.094859491294843279e-01,-5.337842329522241691e+00,1.179692813217067870e+00
6.385416666666666741e-01,2.298750000000000000e+02,3.163564854488538081e-01,2.885908297814780699e-02,5.090561260421371248e-01,3.697887760674449520e-02,-1.543453476901406551e+00,9.127074250860059967e-01,-5.338447568210642480e+00,1.188072429584471346e+00
6.388888888888889506e-01,2.300000000000000284e+02,3.158217096718925476e-01,2.917654930735174429e-02,5.072024095905061092e-01,3.739286156618409213e-02,-1.536867374916629059e+00,9.158925771463135579e-01,-5.338940466630186066e+00,1.196479800515370284e+00
6.392361111111111160e-01,2.301250000000000000e+02,3.152892078436889678e-01,2.949511528590031961e-02,5.053485415023120098e-01,3.780976956656747351e-02,-1.530355532056315804e+00,9.190414053104098979e-01,-5.339320989628999925e+00,1.204914901185506926e+00
6.395833333333333925e-01,2.302500000000000284e+02,3.147589541798250234e-01,2.981476830132942513e-02,5.034945608017395990e-01,3.822961123179399040e-02,-1.523917948320469895e+00,9.221539095782935735e-01,-5.339589110066702560e+00,1.213377705572793674e+00
6.399305555555555580e-01,2.303750000000000000e+02,3.142309228958828360e-01,3.013549574117486973e-02,5.016405065210103320e-01,3.865239617651700099e-02,-1.517554623709095996e+00,9.252300899499620312e-01,-5.339744808818462474e+00,1.221868186446537718e+00
6.402777777777778345e-01,2.305000000000000284e+02,3.137050882074429725e-01,3.045728499297347194e-02,4.997864176975905237e-01,3.907813400572407447e-02,-1.511265558222178784e+00,9.282699464254227095e-01,-5.339788074777863436e+00,1.230386315356725602e+00
6.406250000000000000e-01,2.306250000000000000e+02,3.131814243300888312e-01,3.078012344426031208e-02,4.979323333714132938e-01,3.950683431431066539e-02,-1.505050751859736913e+00,9.312734790046671707e-01,-5.339718904858545834e+00,1.238932062623259611e+00
6.409722222222222765e-01,2.307500000000000284e+02,3.126599054794011456e-01,3.110399848257201783e-02,4.960782925820882427e-01,3.993850668665193532e-02,-1.498910204621758835e+00,9.342406876877002997e-01,-5.339537303994696060e+00,1.247505397325215037e+00
6.413194444444444420e-01,2.308750000000000000e+02,3.121405058709619262e-01,3.142889749544445360e-02,4.942243343661220090e-01,4.037316069616921771e-02,-1.492843916508248325e+00,9.371715724745207643e-01,-5.339243285140282680e+00,1.256106287290070789e+00
6.416666666666667185e-01,2.310000000000000284e+02,3.116231997203534609e-01,3.175480787041336933e-02,4.923704977541298322e-01,4.081080590489404719e-02,-1.486851887519209825e+00,9.400661333651260110e-01,-5.338836869267141516e+00,1.264734699082956215e+00
6.420138888888888840e-01,2.311250000000000000e+02,3.111079612431566499e-01,3.208171699501540658e-02,4.905168217680546672e-01,4.125145186302799777e-02,-1.480934117654633120e+00,9.429243703595212578e-01,-5.338318085361823506e+00,1.273390597995899043e+00
6.423611111111111605e-01,2.312500000000000284e+02,3.105947646549537811e-01,3.240961225678621466e-02,4.886633454183811898e-01,4.169510810849899607e-02,-1.475090606914524205e+00,9.457462834577038402e-01,-5.337686970421268384e+00,1.282073948037058653e+00
6.427083333333333259e-01,2.313750000000000000e+02,3.100835841713266983e-01,3.273848104326183145e-02,4.868101077013621270e-01,4.214178416651254838e-02,-1.469321355298883969e+00,9.485318726596723149e-01,-5.336943569447285540e+00,1.290784711919954697e+00
6.430555555555556024e-01,2.315000000000000284e+02,3.095743940078566347e-01,3.306831074197867648e-02,4.849571475962307643e-01,4.259148954910230156e-02,-1.463626362807706860e+00,9.512811379654306787e-01,-5.336087935439808305e+00,1.299522851052738348e+00
6.434027777777777679e-01,2.316250000000000000e+02,3.090671683801262670e-01,3.339908874047221865e-02,4.831045040624342146e-01,4.304423375467276991e-02,-1.458005629441001094e+00,9.539940793749742687e-01,-5.335120129388994492e+00,1.308288325527394269e+00
6.437500000000000444e-01,2.317500000000000284e+02,3.085618815037165508e-01,3.373080242627880809e-02,4.812522160368557511e-01,4.350002626754174984e-02,-1.452459155198760232e+00,9.566706968883059714e-01,-5.334040220266114574e+00,1.317081094109016748e+00
6.440972222222222099e-01,2.318750000000000000e+02,3.080585075942097184e-01,3.406343918693446882e-02,4.794003224310456890e-01,4.395887655747747480e-02,-1.446986940080986495e+00,9.593109905054254538e-01,-5.332848285013245260e+00,1.325901114225045863e+00
6.444444444444444864e-01,2.320000000000000284e+02,3.075570208671878913e-01,3.439698640997500972e-02,4.775488621284545987e-01,4.442079407923262002e-02,-1.441588984087684100e+00,9.619149602263298293e-01,-5.331544408531792456e+00,1.334748341954534068e+00
