motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,beta_cdf_small,beta_cdf_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,beta_cdf_dsmall_dt,beta_cdf_dlarge_dt
5.666666666666666519e-01,2.040000000000000000e+02,5.124839161803166343e-01,1.885975918247956426e-03,8.422437918167399173e-01,2.402174999541583852e-02,-4.240246433153905592e+00,-2.664990182588256595e-01,-3.399162973449306513e+00,-8.041956788189733585e-01
5.670138888888889284e-01,2.041250000000000000e+02,5.110141416159980077e-01,1.794585161819246604e-03,8.410618964627046834e-01,2.374327168225565110e-02,-4.225650163613311250e+00,-2.599123595301151002e-01,-3.408547687315762076e+00,-7.998384407640963811e-01
5.673611111111110938e-01,2.042500000000000000e+02,5.095494402984375171e-01,1.705480793046560816e-03,8.398767493801124751e-01,2.346630730328502779e-02,-4.211024531832594953e+00,-2.533294253607858981e-01,-3.417892929746081609e+00,-7.954754181362221344e-01
5.677083333333333703e-01,2.043750000000000000e+02,5.080898224228542759e-01,1.618661518679863354e-03,8.386883642745255329e-01,2.319085886677385924e-02,-4.196369537811726502e+00,-2.467502157508249250e-01,-3.427198699569533602e+00,-7.911066124529352317e-01
5.680555555555555358e-01,2.045000000000000000e+02,5.066352981844749470e-01,1.534126045469591222e-03,8.374967548519123284e-01,2.291692838046155770e-02,-4.181685181550750308e+00,-2.401747307002506659e-01,-3.436464995625768015e+00,-7.867320252492847610e-01
5.684027777777778123e-01,2.046250000000000000e+02,5.051858777785186438e-01,1.451873080165910811e-03,8.363019348186414570e-01,2.264451785155052743e-02,-4.166971463049632618e+00,-2.336029702090500482e-01,-3.445691816764731019e+00,-7.823516580780797147e-01
5.687499999999999778e-01,2.047500000000000000e+02,5.037415714002085876e-01,1.371901329518920637e-03,8.351039178814805286e-01,2.237362928670305617e-02,-4.152228382308386756e+00,-2.270349342772267631e-01,-3.454879161846538427e+00,-7.779655125102199476e-01
5.690972222222222543e-01,2.048750000000000000e+02,5.023023892447678884e-01,1.294209500279059873e-03,8.339027177475895058e-01,2.210426469203064306e-02,-4.137455939327017163e+00,-2.204706229047849464e-01,-3.464027029741388652e+00,-7.735735901350118127e-01
5.694444444444444198e-01,2.050000000000000000e+02,5.008683415074172141e-01,1.218796299196288910e-03,8.326983481245198160e-01,2.183642607309099412e-02,-4.122654134105507850e+00,-2.139100360917165766e-01,-3.473135419329442364e+00,-7.691758925605068908e-01
5.697916666666666963e-01,2.051250000000000000e+02,4.994394383833794526e-01,1.145660433020914215e-03,8.314908227202097990e-01,2.157011543487885943e-02,-4.107822966643869478e+00,-2.073531738380256229e-01,-3.482204329500719009e+00,-7.647724214138463816e-01
5.701388888888888618e-01,2.052500000000000000e+02,4.980156900678779364e-01,1.074800608503299936e-03,8.302801552429821541e-01,2.130533478182250473e-02,-4.092962436942109150e+00,-2.008000361437162207e-01,-3.491233759155006666e+00,-7.603631783416117118e-01
5.704861111111111382e-01,2.053750000000000000e+02,4.965971067561322227e-01,1.006215532393414051e-03,8.290663594015382776e-01,2.104208611777369509e-02,-4.078072545000200222e+00,-1.942506230087761576e-01,-3.500223707201750578e+00,-7.559481650101760319e-01
5.708333333333333037e-01,2.055000000000000000e+02,4.951836986433681420e-01,9.399039114416917222e-04,8.278494489049585958e-01,2.078037144600231034e-02,-4.063153290818179109e+00,-1.877049344332216707e-01,-3.509174172559950566e+00,-7.515273831060891307e-01
5.711805555555555802e-01,2.056250000000000000e+02,4.937754759248052516e-01,8.758644523982320098e-04,8.266294374626957930e-01,2.052019276918914947e-02,-4.048204674396017388e+00,-1.811629704170406585e-01,-3.518085154158081096e+00,-7.471008343364428095e-01
5.715277777777777457e-01,2.057500000000000000e+02,4.923724487956667728e-01,8.140958620132699320e-04,8.254063387845738120e-01,2.026155208941904373e-02,-4.033226695733725720e+00,-1.746247309602370623e-01,-3.526956650933975812e+00,-7.426685204292625686e-01
5.718750000000000222e-01,2.058750000000000000e+02,4.909746274511757602e-01,7.545968470370390977e-04,8.241801665807824140e-01,2.000445140817230794e-02,-4.018219354831312096e+00,-1.680902160628149067e-01,-3.535788661834756041e+00,-7.382304431339037354e-01
5.722222222222222987e-01,2.060000000000000284e+02,4.895820220865521599e-01,6.973661142197055702e-04,8.229509345618778449e-01,1.974889272631885628e-02,-4.003182651688749871e+00,-1.615594257247622567e-01,-3.544581185816705116e+00,-7.337866042214710172e-01
5.725694444444444642e-01,2.061250000000000000e+02,4.881946428970212470e-01,6.424023703115718052e-04,8.217186564387751746e-01,1.949487804410932057e-02,-3.988116586306076794e+00,-1.550323599460950996e-01,-3.553334221845205754e+00,-7.293370054852198470e-01
5.729166666666667407e-01,2.062500000000000284e+02,4.868125000778029676e-01,5.897043220628040826e-04,8.204833459227467429e-01,1.924240936116816680e-02,-3.973021158683263110e+00,-1.485090187268013340e-01,-3.562047768894645472e+00,-7.248816487409971421e-01
5.732638888888889062e-01,2.063750000000000000e+02,4.854356038241204319e-01,5.392706762235685743e-04,8.192450167254219373e-01,1.899148867648492445e-02,-3.957896368820317701e+00,-1.419894020668850676e-01,-3.570721825948309558e+00,-7.204205358276868365e-01
5.736111111111111827e-01,2.065000000000000284e+02,4.840639643311967499e-01,4.911001395441693621e-04,8.180036825587784222e-01,1.874211798840641485e-02,-3.942742216717252113e+00,-1.354735099663502140e-01,-3.579356391998325559e+00,-7.159536686076466427e-01
5.739583333333333481e-01,2.066250000000000000e+02,4.826975917942524785e-01,4.451914187747709373e-04,8.167593571351456916e-01,1.849429929462997890e-02,-3.927558702374047250e+00,-1.289613424251888629e-01,-3.587951466045535831e+00,-7.114810489671956617e-01
5.743055555555556246e-01,2.067500000000000284e+02,4.813364964085106723e-01,4.015432206656757556e-04,8.155120541671951884e-01,1.824803459219215274e-02,-3.912345825790710663e+00,-1.224528994434050250e-01,-3.596507047099456233e+00,-7.070026788170689080e-01
5.746527777777777901e-01,2.068750000000000000e+02,4.799806883691945525e-01,3.601542519669827681e-04,8.142617873679438567e-01,1.800332587746245050e-02,-3.897103586967253896e+00,-1.159481810210025166e-01,-3.605023134178155342e+00,-7.025185600929299001e-01
5.750000000000000666e-01,2.070000000000000284e+02,4.786301778715238431e-01,3.210232194289253669e-04,8.130085704507460376e-01,1.776017514613381643e-02,-3.881831985903647197e+00,-1.094471871579696248e-01,-3.613499726308206927e+00,-6.980286947558576038e-01
5.753472222222222321e-01,2.071250000000000000e+02,4.772849751107239857e-01,2.841488298017387330e-04,8.117524171292942459e-01,1.751858439321385408e-02,-3.866531022599928313e+00,-1.029499178543220178e-01,-3.621936822524568722e+00,-6.935330847928765641e-01
5.756944444444445086e-01,2.072500000000000284e+02,4.759450902820150930e-01,2.495297898357253766e-04,8.104933411176122871e-01,1.727855561301538945e-02,-3.851200697056070155e+00,-9.645637311004801040e-02,-3.630334421870549999e+00,-6.890317322174799308e-01
5.760416666666666741e-01,2.073750000000000000e+02,4.746105335806199421e-01,2.171648062809824326e-04,8.092313561300574776e-01,1.704009079914758917e-02,-3.835841009272082047e+00,-8.996655292515137736e-02,-3.638692523397687673e+00,-6.845246390701895667e-01
5.763888888888889506e-01,2.075000000000000284e+02,4.732813152017617542e-01,1.870525858877468439e-04,8.079664758813127623e-01,1.680319194450652365e-02,-3.820451959247971541e+00,-8.348045729963630979e-02,-3.647011126165704109e+00,-6.800118074191012774e-01
5.767361111111111160e-01,2.076250000000000000e+02,4.719574453406611414e-01,1.591918354063175697e-04,8.066987140863882688e-01,1.656786104126506398e-02,-3.805033546983721315e+00,-7.699808623349459202e-02,-3.655290229242406319e+00,-6.754932393604836660e-01
5.770833333333333925e-01,2.077500000000000284e+02,4.706389341925409919e-01,1.335812615867935341e-04,8.054280844606138690e-01,1.633410008086300103e-02,-3.789585772479338477e+00,-7.051943972672913841e-02,-3.663529831703630890e+00,-6.709689370193566704e-01
5.774305555555555580e-01,2.078750000000000000e+02,4.693257919526249711e-01,1.102195711794789140e-04,8.041546007196417323e-01,1.610191105399783051e-02,-3.774108635734839456e+00,-6.404451777934765111e-02,-3.671729932633147175e+00,-6.664389025501158414e-01
5.777777777777778345e-01,2.080000000000000284e+02,4.680180288161321367e-01,8.910547093453990801e-05,8.028782765794384435e-01,1.587129595061353982e-02,-3.758602136750185618e+00,-5.757332039133306739e-02,-3.679890531122610220e+00,-6.619031381371556222e-01
5.781250000000000000e-01,2.081250000000000000e+02,4.667156549782885966e-01,7.023766760220994906e-05,8.015991257562858907e-01,1.564225675988983877e-02,-3.743066275525423148e+00,-5.110584756270521167e-02,-3.688011626271471499e+00,-6.573616459955203828e-01
5.784722222222222765e-01,2.082500000000000284e+02,4.654186806343140193e-01,5.361486793272249020e-05,8.003171619667768244e-01,1.541479547023261350e-02,-3.727501052060520070e+00,-4.464209929345096250e-02,-3.696093217186915414e+00,-6.528144283715738849e-01
5.788194444444444420e-01,2.083750000000000000e+02,4.641271159794314594e-01,3.923577867631272605e-05,7.990323989278134142e-01,1.518891406926226040e-02,-3.711906466355486600e+00,-3.818207558357410158e-02,-3.704135302983777578e+00,-6.482614875436897295e-01
5.791666666666667185e-01,2.085000000000000284e+02,4.628409712088638051e-01,2.709910658307956025e-05,7.977448503566025861e-01,1.496461454380115623e-02,-3.696282518410332507e+00,-3.172577643307857020e-02,-3.712137882784497300e+00,-6.437028258229476885e-01
5.795138888888888840e-01,2.086250000000000000e+02,4.615602565178321126e-01,1.720355840339098523e-05,7.964545299706558001e-01,1.474189887986532450e-02,-3.680629208225038695e+00,-2.527320184195662109e-02,-3.720100955719034541e+00,-6.391384455538779985e-01
5.798611111111111605e-01,2.087500000000000284e+02,4.602849821015591592e-01,9.547840887349363893e-06,7.951614514877846096e-01,1.452076906264920635e-02,-3.664946535799613603e+00,-1.882435181021218512e-02,-3.728024520924805074e+00,-6.345683491152037670e-01
5.802083333333333259e-01,2.088750000000000000e+02,4.590151581552679994e-01,4.130660785253697855e-06,7.938656286260999950e-01,1.430122707651637626e-02,-3.649234501134067443e+00,-1.237922633784908216e-02,-3.735908577546615206e+00,-6.299925389206250115e-01
5.805555555555556024e-01,2.090000000000000284e+02,4.577507948741786348e-01,9.507248472718945973e-07,7.925670751040060358e-01,1.408327490498539718e-02,-3.633493104228372239e+00,-5.937825424855630585e-03,-3.743753124736609372e+00,-6.254110174195979255e-01
5.809027777777777679e-01,2.091250000000000000e+02,4.564919024535163405e-01,6.739823637406286349e-09,7.912658046402032408e-01,1.386691453071831059e-02,-3.617722345082565294e+00,4.998509287525614367e-04,-3.751558161654176882e+00,-6.208237870981888618e-01
5.812500000000000444e-01,2.092500000000000284e+02,4.552384910885013403e-01,1.297412464516416678e-06,7.899618309536799998e-01,1.365214793550739540e-02,-3.601922223696618186e+00,6.933802722987276144e-03,-3.759323687465921715e+00,-6.162308504798926778e-01
5.815972222222222099e-01,2.093750000000000000e+02,4.539905709743564111e-01,4.821449520211374713e-06,7.886551677637143598e-01,1.343897710026209329e-02,-3.586092740070540685e+00,1.336402995784437622e-02,-3.767049701345584811e+00,-6.116322101265304623e-01
5.819444444444444864e-01,2.095000000000000284e+02,4.527481523063046076e-01,1.057755774089018734e-05,7.873458287898692509e-01,1.322740400499533564e-02,-3.570233894204342118e+00,1.979053263332025345e-02,-3.774736202473982338e+00,-6.070278686391448186e-01
5.822916666666666519e-01,2.096250000000000000e+02,4.515112452795667086e-01,1.856444387678458544e-05,7.860338277519921535e-01,1.301743062881055742e-02,-3.554345686098003387e+00,2.621331074942244085e-02,-3.782383190038937304e+00,-6.024178286589355613e-01
5.826388888888889284e-01,2.097500000000000000e+02,4.502798600893658798e-01,2.878081467806419821e-05,7.847191783702093248e-01,1.280905894988626503e-02,-3.538428115751534264e+00,3.263236430614721573e-02,-3.789990663235248025e+00,-5.978020928682189483e-01
5.829861111111110938e-01,2.098750000000000000e+02,4.490540069309249538e-01,4.122537689496075589e-05,7.834018943649269096e-01,1.260229094546305717e-02,-3.522481183164944518e+00,3.904769330349067841e-02,-3.797558621264601975e+00,-5.931806639914301016e-01
5.833333333333333703e-01,2.100000000000000000e+02,4.478336959994639321e-01,5.589683727777498633e-05,7.820819894568260544e-01,1.239712859182739817e-02,-3.506504888338204395e+00,4.545929774146436481e-02,-3.805087063335527819e+00,-5.885535447961416367e-01
5.836805555555555358e-01,2.101250000000000000e+02,4.466189374902082565e-01,7.279390257660924230e-05,7.807594773668635746e-01,1.219357386429786860e-02,-3.490499231271353420e+00,5.186717762005290527e-02,-3.812575988663333248e+00,-5.839207380941388026e-01
5.840277777777778123e-01,2.102500000000000000e+02,4.454097415983777619e-01,9.191527954176426519e-05,7.794343718162639600e-01,1.199162873720793950e-02,-3.474464211964361393e+00,5.827133293926786001e-02,-3.820025396470067669e+00,-5.792822467424949551e-01
5.843749999999999778e-01,2.103750000000000000e+02,4.442061185191956696e-01,1.132596749234062198e-04,7.781066865265243715e-01,1.179129518389177185e-02,-3.458399830417239862e+00,6.467176369910535016e-02,-3.827435285984440494e+00,-5.746380736447318505e-01
5.847222222222222543e-01,2.105000000000000000e+02,4.430080784478847011e-01,1.368257954717685661e-04,7.767764352194065358e-01,1.159257517666700821e-02,-3.442306086629996820e+00,7.106846989956142058e-02,-3.834805656441786059e+00,-5.699882217519758321e-01
5.850694444444444198e-01,2.106250000000000000e+02,4.418156315796659128e-01,1.626123479370864715e-04,7.754436316169368570e-01,1.139547068681823032e-02,-3.426182980602614059e+00,7.746145154064400240e-02,-3.842136507083998342e+00,-5.653326940641730802e-01
5.854166666666666963e-01,2.107500000000000000e+02,4.406287881097622483e-01,1.906180390695261348e-04,7.741082894414040849e-01,1.119998368457941935e-02,-3.410030512335100461e+00,8.385070862234907108e-02,-3.849427837159485222e+00,-5.606714936313507147e-01
5.857638888888888618e-01,2.108750000000000000e+02,4.394475582333965957e-01,2.208415756193227370e-04,7.727704224153574275e-01,1.100611613911661908e-02,-3.393848681827466240e+00,9.023624114467278245e-02,-3.856679645923108968e+00,-5.560046235549158666e-01
5.861111111111111382e-01,2.110000000000000000e+02,4.382719521457889011e-01,2.532816643367769992e-04,7.714300442616025544e-01,1.081387001851019658e-02,-3.377637489079677646e+00,9.661804910762812615e-02,-3.863891932636142723e+00,-5.513320869889912768e-01
5.864583333333333037e-01,2.111250000000000000e+02,4.371019800421648283e-01,2.879370119719205706e-04,7.700871687032008195e-01,1.062324728973573947e-02,-3.361396934091782640e+00,1.029961325111969778e-01,-3.871064696566218988e+00,-5.466538871418215040e-01
5.868055555555555802e-01,2.112500000000000000e+02,4.359376521177441011e-01,3.248063252751214199e-04,7.687418094634670407e-01,1.043424991864516475e-02,-3.345127016863747027e+00,1.093704913553922298e-01,-3.878197936987267447e+00,-5.419700272772083327e-01
5.871527777777777457e-01,2.113750000000000000e+02,4.347789785677497743e-01,3.638883109965491882e-04,7.673939802659680565e-01,1.024687986994821109e-02,-3.328827737395581021e+00,1.157411256402099548e-01,-3.885291653179473670e+00,-5.372805107160139038e-01
5.875000000000000222e-01,2.115000000000000000e+02,4.336259695874049580e-01,4.051816758864373218e-04,7.660436948345166197e-01,1.006113910718964277e-02,-3.312499095687293948e+00,1.221080353656463641e-01,-3.892345844429246693e+00,-5.325853408376941545e-01
5.878472222222222987e-01,2.116250000000000284e+02,4.324786353719296539e-01,4.486851266950175865e-04,7.646909668931751725e-01,9.877029592732067265e-03,-3.296141091738856055e+00,1.284712205317131151e-01,-3.899360510029135529e+00,-5.278845210819312905e-01
5.881944444444444642e-01,2.117500000000000000e+02,4.313369861165489150e-01,4.943973701724595693e-04,7.633358101662499617e-01,9.694553287731944025e-03,-3.279753725550308197e+00,1.348306811383946369e-01,-3.906335649277808741e+00,-5.231780549502840216e-01
5.885416666666667407e-01,2.118750000000000284e+02,4.302010320164830759e-01,5.423171130689968247e-04,7.619782383782885971e-01,9.513712152119714952e-03,-3.263336997121619287e+00,1.411864171857025174e-01,-3.913271261480000263e+00,-5.184659460079206195e-01
5.888888888888889062e-01,2.120000000000000000e+02,4.290707832669549138e-01,5.924430621347936271e-04,7.606182652540807165e-01,9.334508144576257258e-03,-3.246890906452799985e+00,1.475384286736330652e-01,-3.920167345946463211e+00,-5.137481978854260278e-01
5.892361111111111827e-01,2.121250000000000284e+02,4.279462500631875388e-01,6.447739241201542754e-04,7.592559045186519917e-01,9.156943222510259203e-03,-3.230415453543860949e+00,1.538867156021821725e-01,-3.927023901993924593e+00,-5.090248142806497178e-01
5.895833333333333481e-01,2.122500000000000000e+02,4.268274426004016742e-01,6.993084057753122702e-04,7.578911698972673472e-01,8.981019342033989480e-03,-3.213910638394780417e+00,1.602312779713577218e-01,-3.933840928945029791e+00,-5.042957989606640101e-01
5.899305555555556246e-01,2.123750000000000284e+02,4.257143710738204301e-01,7.560452138503663457e-04,7.565240751154227450e-01,8.806738457940110898e-03,-3.197376461005569492e+00,1.665721157811557440e-01,-3.940618426128323470e+00,-4.995611557637610334e-01
5.902777777777777901e-01,2.125000000000000000e+02,4.246070456786667502e-01,8.149830550955518456e-04,7.551546338988487372e-01,8.634102523675690755e-03,-3.180812921376238833e+00,1.729092290315725200e-01,-3.947356392878173192e+00,-4.948208886015574293e-01
5.906250000000000666e-01,2.126250000000000284e+02,4.235054766101607471e-01,8.761206362612368199e-04,7.537828599735041379e-01,8.463113491316455808e-03,-3.164220019506756465e+00,1.792426177226195128e-01,-3.954054828534761867e+00,-4.900750014611640060e-01
5.909722222222222321e-01,2.127500000000000000e+02,4.224096740635274738e-01,9.394566640975198944e-04,7.524087670655777993e-01,8.293773311540133045e-03,-3.147597755397164576e+00,1.855722818542813457e-01,-3.960713732444007817e+00,-4.853234984074626945e-01
5.913194444444445086e-01,2.128750000000000284e+02,4.213196482339871540e-01,1.004989845354569301e-03,7.510323689014823945e-01,8.126083933599701978e-03,-3.130946129047431636e+00,1.918982214265695374e-01,-3.967333103957555007e+00,-4.805663835854465660e-01
5.916666666666666741e-01,2.130000000000000000e+02,4.202354087407382810e-01,1.072718886782687278e-03,7.496536792078571931e-01,7.960047305293984146e-03,-3.114276007454443995e+00,1.982204364394803686e-01,-3.973912942432708650e+00,-4.758036612226971274e-01
5.920138888888889506e-01,2.131250000000000284e+02,4.191569489222318201e-01,1.142642495132038371e-03,7.482727117115609561e-01,7.795665372939296865e-03,-3.097664923666616499e+00,2.045389268930097593e-01,-3.980453247232411673e+00,-4.710353356319195162e-01
5.923611111111111160e-01,2.132500000000000000e+02,4.180842439489418916e-01,1.214759377152924927e-03,7.468894801396757099e-01,7.632940081340079154e-03,-3.081128099003245246e+00,2.108536927871656474e-01,-3.986954017725188315e+00,-4.662614112136289624e-01
5.927083333333333925e-01,2.133750000000000284e+02,4.170172680364509499e-01,1.289068239595445899e-03,7.455039982194990866e-01,7.471873373756097655e-03,-3.064665533464341340e+00,2.171647341219439808e-01,-3.993415253285121036e+00,-4.614818924589136895e-01
5.930555555555555580e-01,2.135000000000000000e+02,4.159559954003414495e-01,1.365567789209836628e-03,7.441162796785462108e-01,7.312467191872729089e-03,-3.048277227049914551e+00,2.234720508973410680e-01,-3.999836953291795005e+00,-4.566967839523408679e-01
5.934027777777778345e-01,2.136250000000000284e+02,4.149004002561932913e-01,1.444256732746464949e-03,7.427263382445470352e-01,7.154723475765511174e-03,-3.031963179759935123e+00,2.297756431133683996e-01,-4.006219117130273233e+00,-4.519060903749811953e-01
5.937500000000000000e-01,2.137500000000000000e+02,4.138504568195907063e-01,1.525133776955364326e-03,7.413341876454442314e-01,6.998644163868418012e-03,-3.015723391594442138e+00,2.360755107700105160e-01,-4.012561744191040169e+00,-4.471098165075705344e-01
5.940972222222222765e-01,2.138750000000000284e+02,4.128061393061136508e-01,1.608197628586767935e-03,7.399398416093891928e-01,6.844231192937421347e-03,-2.999557862553407617e+00,2.423716538672790188e-01,-4.018864833869990605e+00,-4.423079672337947854e-01
5.944444444444444420e-01,2.140000000000000000e+02,4.117674219313442463e-01,1.693446994391044260e-03,7.385433138647452544e-01,6.691486498013874892e-03,-2.983466592636835557e+00,2.486640724051714102e-01,-4.025128385568365275e+00,-4.375005475437578339e-01
5.947916666666667185e-01,2.141250000000000284e+02,4.107342789108656134e-01,1.780880581118224381e-03,7.371446181400798103e-01,6.540412012388308050e-03,-2.967449581844747275e+00,2.549527663836798075e-01,-4.031352398692737538e+00,-4.326875625375683487e-01
5.951388888888888840e-01,2.142500000000000000e+02,4.097066844602574864e-01,1.870497095518680250e-03,7.357437681641672000e-01,6.391009667560232366e-03,-2.951506830177109908e+00,2.612377358028172281e-01,-4.037536872654957421e+00,-4.278690174291186477e-01
5.954861111111111605e-01,2.143750000000000284e+02,4.086846127951027641e-01,1.962295244342510386e-03,7.343407776659839348e-01,6.243281393198518714e-03,-2.935638337633942996e+00,2.675189806625759559e-01,-4.043681806872127638e+00,-4.230449175500303194e-01
5.958333333333333259e-01,2.145000000000000000e+02,4.076680381309837342e-01,2.056273734339946879e-03,7.329356603747101406e-01,6.097229117099645969e-03,-2.919844104215252312e+00,2.737965009629533819e-01,-4.049787200766560069e+00,-4.182152683537912474e-01
5.961805555555556024e-01,2.146250000000000284e+02,4.066569346834802423e-01,2.152431272261291859e-03,7.315284300197222311e-01,5.952854765145399775e-03,-2.904124129921009878e+00,2.800702967039608859e-01,-4.055853053765756222e+00,-4.133800754200718797e-01
5.965277777777777679e-01,2.147500000000000000e+02,4.056512766681766302e-01,2.250766564856646230e-03,7.301191003305973481e-01,5.810160261256135626e-03,-2.888478414751252998e+00,2.863403678855833134e-01,-4.061879365302353939e+00,-4.085393444592819723e-01
5.968750000000000444e-01,2.148750000000000284e+02,4.046510383006527989e-01,2.351278318876379343e-03,7.287076850371074777e-01,5.669147527347815838e-03,-2.872906958705954139e+00,2.926067145078322107e-01,-4.067866134814106083e+00,-4.036930813173228438e-01
5.972222222222222099e-01,2.150000000000000000e+02,4.036561937964911473e-01,2.453965241070520109e-03,7.272941978692201159e-01,5.529818483281268883e-03,-2.857409761785122626e+00,2.988693365707035809e-01,-4.073813361743836126e+00,-3.988412919805903734e-01
5.975694444444444864e-01,2.151250000000000284e+02,4.026667173712740744e-01,2.558826038189373261e-03,7.258786525570928294e-01,5.392175046813552086e-03,-2.841986823988768229e+00,3.051282340741936494e-01,-4.079721045539425717e+00,-3.939839825812144203e-01
5.979166666666666519e-01,2.152500000000000000e+02,4.016825832405820362e-01,2.665859416983237026e-03,7.244610628310768075e-01,5.256219133547125090e-03,-2.826638145316870521e+00,3.113834070183101321e-01,-4.085589185653755173e+00,-3.891211594025928422e-01
5.982638888888889284e-01,2.153750000000000000e+02,4.007037656199976539e-01,2.775064084202215342e-03,7.230414424217110891e-01,5.121952656874650088e-03,-2.811363725769440158e+00,3.176348554030490878e-01,-4.091417781544691046e+00,-3.842528288851739249e-01
5.986111111111110938e-01,2.155000000000000000e+02,3.997302387251031042e-01,2.886438746596468961e-03,7.216198050597218971e-01,4.989377527925388002e-03,-2.796163565346486024e+00,3.238825792284067417e-01,-4.097206832675046151e+00,-3.793789976325729341e-01
5.989583333333333703e-01,2.156250000000000000e+02,3.987619767714784547e-01,2.999982110916440525e-03,7.201961644760213055e-01,4.858495655505890888e-03,-2.781037664047981028e+00,3.301265784943945847e-01,-4.102956338512552037e+00,-3.744996724179883718e-01
5.993055555555555358e-01,2.157500000000000000e+02,3.977989539747078251e-01,3.115692883912159379e-03,7.187705344017061293e-01,4.729308946040178263e-03,-2.765986021873960699e+00,3.363668532009974066e-01,-4.108666298529821681e+00,-3.696148601909854947e-01
5.996527777777778123e-01,2.158750000000000000e+02,3.968411445503713941e-01,3.233569772333857398e-03,7.173429285680541501e-01,4.601819303508002633e-03,-2.751008638824399277e+00,3.426034033482265317e-01,-4.114336712204328173e+00,-3.647245680846227800e-01
5.999999999999999778e-01,2.160000000000000000e+02,3.958885227140512830e-01,3.353611482931838882e-03,7.159133607065248928e-01,4.476028629379902313e-03,-2.736105514899303426e+00,3.488362289360781854e-01,-4.119967579018365633e+00,-3.598288034229925048e-01
6.003472222222222543e-01,2.161250000000000000e+02,3.949410626813300018e-01,3.475816722456202563e-03,7.144818445487557401e-01,4.351938822547585239e-03,-2.721276650098685579e+00,3.550653299645485927e-01,-4.125558898459032342e+00,-3.549275737291750499e-01
6.006944444444444198e-01,2.162500000000000000e+02,3.939987386677881176e-01,3.600184197657251006e-03,7.130483938265630428e-01,4.229551779256324195e-03,-2.706522044422524420e+00,3.612907064336453034e-01,-4.131110670018175668e+00,-3.500208867336484508e-01
6.010416666666666963e-01,2.163750000000000000e+02,3.930615248890080293e-01,3.726712615285216086e-03,7.116130222719361242e-01,4.108869393029124240e-03,-2.691841697870831052e+00,3.675123583433645980e-01,-4.136622893192399175e+00,-3.451087503831605785e-01
6.013888888888888618e-01,2.165000000000000000e+02,3.921293955605719694e-01,3.855400682090198271e-03,7.101757436170410553e-01,3.989893554591005496e-03,-2.677235610443613467e+00,3.737302856937025908e-01,-4.142095567483006668e+00,-3.401911728501642584e-01
6.017361111111111382e-01,2.166250000000000000e+02,3.912023248980602830e-01,3.986247104822633266e-03,7.087365715942139932e-01,3.872626151788626479e-03,-2.662703782140845465e+00,3.799444884846707726e-01,-4.147528692395977323e+00,-3.352681625427662016e-01
6.020833333333333037e-01,2.167500000000000000e+02,3.902802871170567012e-01,4.119250590232420746e-03,7.072955199359637346e-01,3.757069069506679525e-03,-2.648246212962561685e+00,3.861549667162538224e-01,-4.152922267441952364e+00,-3.303397281152976039e-01
6.024305555555555802e-01,2.168750000000000000e+02,3.893632564331415691e-01,4.254409845070062333e-03,7.058526023749661649e-01,3.643224189580963369e-03,-2.633862902908736814e+00,3.923617203884632865e-01,-4.158276292136195984e+00,-3.254058784795273440e-01
6.027777777777777457e-01,2.170000000000000000e+02,3.884512070618971191e-01,4.391723576085589109e-03,7.044078326440669224e-01,3.531093390705786206e-03,-2.619553851979378845e+00,3.985647495012952235e-01,-4.163590765998566923e+00,-3.204666228165780617e-01
6.031250000000000222e-01,2.171250000000000000e+02,3.875441132189056948e-01,4.531190490029305372e-03,7.029612244762759588e-01,3.420678548339495251e-03,-2.605319060174496215e+00,4.047640540547460253e-01,-4.168865688553496263e+00,-3.155219705895740967e-01
6.034722222222222987e-01,2.172500000000000284e+02,3.866419491197474190e-01,4.672809293651577871e-03,7.015127916047676493e-01,3.311981534603880128e-03,-2.591158527494063613e+00,4.109596340488281263e-01,-4.174101059329966112e+00,-3.105719315571231487e-01
6.038194444444444642e-01,2.173750000000000000e+02,3.857446889800060230e-01,4.816578693702237325e-03,7.000625477628805715e-01,3.205004218177931029e-03,-2.577072253938112567e+00,4.171514894835238185e-01,-4.179296877861468751e+00,-3.056165157876669092e-01
6.041666666666667407e-01,2.175000000000000284e+02,3.848523070152621850e-01,4.962497396931784925e-03,6.986105066841122868e-01,3.099748464190255071e-03,-2.563060239506622651e+00,4.233396203588459805e-01,-4.184453143685997745e+00,-3.006557336747731624e-01
6.045138888888889062e-01,2.176250000000000000e+02,3.839647774410979153e-01,5.110564110090459918e-03,6.971566821021224492e-01,2.996216134100726947e-03,-2.549122484199600081e+00,4.295240266747905600e-01,-4.189569856346007981e+00,-2.956895959534800444e-01
6.048611111111111827e-01,2.177500000000000284e+02,3.830820744730957239e-01,5.260777539928223993e-03,6.957010877507261437e-01,2.894409085579918717e-03,-2.535258988017055515e+00,4.357047084313540042e-01,-4.194647015388407674e+00,-2.907181137177344832e-01
6.052083333333333481e-01,2.178750000000000000e+02,3.822041723268360669e-01,5.413136393195580078e-03,6.942437373638974396e-01,2.794329172381981429e-03,-2.521469750958967193e+00,4.418816656285437516e-01,-4.199684620364511289e+00,-2.857412984390803601e-01
