index,label,feasible,small_min_deg,small_max_deg,large_max_deg,h_s_low_before,h_s_low_after,h_s_high_before,h_s_high_after,h_l_low_before,h_l_low_after,h_l_high_before,h_l_high_after,sector_smin_to_lmin_deg,sector_lmin_to_smax_deg,sector_smax_to_lmax_deg,sector_lmax_to_next_smin_deg,cross_symmetry_rms_h,cross_symmetry_max_abs_h,delta_cross_low_before,delta_cross_low_after,delta_cross_high_before,delta_cross_high_after,indicated_thermal_efficiency,indicated_power_w,heat_input_w,heat_out_w,maximum_pressure_pa,maximum_temperature_k,maximum_tube_reynolds,maximum_tube_mach_number,maximum_absolute_mass_flow_kg_s,cold_isothermality_error,hot_isothermality_error,pressure_equalization_error,small_max_abs_dV_dtheta,large_max_abs_dV_dtheta,small_max_abs_d2V_dtheta2,large_max_abs_d2V_dtheta2,convergence_cycles,constraint_power_ok,constraint_pressure_ok,constraint_temperature_ok,constraint_mass_flow_ok,constraint_validity_ok
140,sobol,True,68.67502007633448,239.8463351186365,366.1284890845418,-0.5959225176367908,0.2698834520298987,-0.5809587035328152,-1.5497887883335353,-0.5858754517044872,-0.2509220480918884,-0.7406473577022554,-1.6941356517374515,111.32497992366552,59.84633511863649,126.28215396590531,62.54653099179268,0.8284354830167983,1.1131769482046363,-0.8557589037343859,0.34500046954490243,0.8091414306312799,-1.1131769482046363,0.1903342553276412,51.36851735928285,269.885824130066,-218.4611802373659,492029.9972339161,584.2315135326818,676.4975686817622,0.041904360822836446,0.013002886823059426,0.03312332719714649,0.06479387622218157,0.011419324404702608,0.0004533884814088039,0.0006127124558500613,0.0009634766194188473,0.0014294073954248805,26,True,True,True,True,True
141,sobol,True,75.74145248625427,230.66780909430236,373.97465135902166,0.047000402677804254,-0.5927908629179001,-1.1420436741784217,-0.8510330226272346,-0.08401309936307366,0.2562189877033233,-1.5814331846311689,-0.8671789404004814,104.25854751374573,50.667809094302356,143.3068422647193,61.76680112723261,0.4774050291780876,0.7304001620039343,0.5087777635548264,0.20921858502551904,-0.7304001620039343,0.2748647337779403,0.17782877440460723,53.72154173193194,302.09701389327074,-248.3511881050475,423006.88225857244,579.8726410937377,697.142420408351,0.04309596822806174,0.013399699292027748,0.037084340995114755,0.08554580598647193,0.010827283804522332,0.00048232098735352934,0.0005905318712643581,0.001202402331944996,0.0011004354423222642,22,True,True,True,True,True
142,sobol,True,78.38502215687186,243.3006016118452,363.21754249185324,-0.3413528770208359,-0.16024764836765826,-1.6172539792954923,-1.3127246657386422,0.2148441107477993,-0.00984986075200145,-1.2070186519995332,-0.5048618832603098,101.61497784312814,63.300601611845195,119.91694088000804,75.16747966501862,0.6122046255570565,1.1123920960351825,0.37509175911545756,0.33150301626883444,0.10570601373910904,1.1123920960351825,0.1833219076258743,41.18302905808844,224.64870451891264,-183.4743839270699,586993.5433933119,590.7052326123282,652.4431110018905,0.04696045355305943,0.012540538685709977,0.029902341973031873,0.08451871933772363,0.012727012904584296,0.0005579036845253444,0.0005439350282705705,0.0012965679473255908,0.0010545441158965989,32,True,True,True,True,True
143,sobol,True,71.42207607626915,233.8419672753662,370.93554247170687,0.27188008190132673,-0.017033211607486054,-1.057351943664253,-0.6112988518550992,-0.2908160409424454,-0.4527668083552271,-1.0443526513874533,-1.3345950631424786,108.57792392373085,53.84196727536619,137.09357519634068,60.48653360456228,0.46488425811823725,0.7246468902565538,-0.27378282933495934,-0.7246468902565538,-0.433053799532354,-0.27724311947822566,0.199438052175955,53.67721997330956,269.14231957075384,-215.42467750902492,468657.07878331054,582.2943147164565,602.5846707162609,0.041310900569015624,0.011582214981056303,0.029570465764979823,0.06610323323366143,0.011266489754360832,0.0004937998951277141,0.0005859631257007281,0.0010507566648226623,0.0013100855121177277,22,True,True,True,True,True
144,sobol,True,70.8827727753669,243.9856069907546,366.7406925410032,-0.4259536997880786,-0.3773489081300795,-1.1554983196780086,-0.7983351493254305,0.17878796751610937,-0.5175061052665114,-1.1144380364567041,-1.288741260766983,109.1172272246331,63.985606990754604,122.75508555024862,64.14208023436368,0.32990331311050763,0.5561368756461889,0.5561368756461889,-0.0915524054784328,-0.31610288713127366,-0.1332429410889744,0.19398710861995316,47.180849107983896,243.21641496506618,-196.074787305864,528767.4989271663,585.1825102916541,653.9620843186598,0.040552861159218,0.012569734708045555,0.02678420868849684,0.07999808671164524,0.011501091406736575,0.00044852479295832796,0.0006063964780683561,0.0009691974384732042,0.0012229169870646578,32,True,True,True,True,True
145,sobol,True,78.91883251722902,234.56274876836687,371.106222987175,-0.11887424364686011,0.17338009900413454,-0.6434238009154798,-1.49683437962085,-0.2693499066401273,0.04781402293592696,-0.9516920497640968,-0.5492418665438892,101.08116748277098,54.56274876836687,136.54347421880811,67.81260953005403,0.3639523432668645,0.5451423298567533,-0.44273000564426185,0.16668826658278707,0.5451423298567533,0.09418193437159061,0.1888097496930085,52.35727214052522,277.30174011487486,-224.8996127915967,471955.2867903054,583.3882888686522,755.0845470937761,0.04234061896649303,0.014513398661333797,0.03495222436407917,0.06447193383072655,0.010858403846249934,0.0004893392420526896,0.0004918710689446489,0.0009140224518198174,0.0008711334962686339,22,True,True,True,True,True
146,sobol,True,76.17272043135017,239.6250398689881,363.7242879271507,-0.20552085069939496,0.02005871422588823,-1.0434004159644248,-0.7283827114850283,-0.5646485626231879,0.19849353204481301,-0.6596026657149197,-0.9088465811684728,103.82727956864983,59.6250398689881,124.09924805816263,72.44843250419945,0.36329934290433286,0.5847072768490761,-0.5847072768490761,0.404014382744208,0.06878004577010866,0.13455383479595195,0.19744712897329383,51.44574639036633,260.55454266607614,-209.05214011305037,469646.07053806854,583.4968322107426,672.5865705112506,0.04298299240644861,0.012927713948934466,0.03111231567944239,0.06479074943906006,0.01258327143601043,0.0004922107886070051,0.000498058064080526,0.0010304901097044534,0.0009853232250572846,24,True,True,True,True,True
147,sobol,True,68.23825874365866,230.41989121586084,368.17257069051266,0.13124358742497855,-0.3159016519319266,-1.5539181593805553,-1.4297232639044524,-0.1203084878157824,-0.18612835635431113,-1.5004788260906936,-1.6510369112715126,111.76174125634134,50.419891215860844,137.7526794746518,60.065688053146005,0.19584435024807195,0.3173719437792897,0.1955931641161442,-0.3173719437792897,-0.07075556218624124,-0.09711875189095731,0.1882117694706124,52.34084637027623,278.0955012404194,-225.72968743636193,502659.02149662643,583.1245587238162,589.2128197455224,0.042700850730420715,0.011325196075391734,0.027413007502086213,0.0830594271223975,0.010116165744445496,0.0005462628151431659,0.0006466992647731316,0.0013082030715202658,0.0014402053814822034,22,True,True,True,True,True
148,sobol,True,66.26130519900471,238.7843036884442,373.3290966898203,0.32579389796592295,-0.1996755506377667,-1.4343845685943961,-0.5180069748312237,-0.3843349830713123,0.2656689987517893,-0.8824448443949223,-0.9567935451865197,113.73869480099529,58.7843036884442,134.5447930013761,52.93220850918442,0.31568269508483476,0.4775910234078764,-0.1846594324335456,-0.060124899214133665,-0.3644378695636986,0.4775910234078764,0.1879419766458815,53.92568284519496,286.9272943042481,-232.97006260649138,449841.37131147756,582.4925053974454,579.4705067020124,0.044694605158835034,0.011137940126864932,0.0298475312679264,0.06341098052682821,0.012341666810222116,0.0005033881232780395,0.0005192060700061484,0.0011019611021446626,0.0011298446918729104,22,True,True,True,True,True
149,sobol,True,74.16552897542715,233.19468785077333,366.06812795996666,-0.2800173841416836,-0.12325980439782142,-0.5504751041531564,-1.219347381219268,0.06368763209320605,-0.29597643157467246,-1.441568391956389,-1.6036653969436885,105.83447102457285,53.194687850773335,132.87344010919333,68.09740101546049,0.5463048612374709,1.0531902927905321,0.18694743649102746,-0.01595904743298887,-0.2222210107371212,-1.0531902927905321,0.17308184128904236,43.920925838759835,253.7581384139136,-209.87156519295684,583143.7025951437,602.2720304826696,700.7759387924197,0.04200524548747645,0.013469538757097246,0.026952758479504086,0.06586882927481522,0.010681259161379943,0.00043399894636753615,0.0006455990187567742,0.0008260076622726732,0.001380441945333058,24,True,True,True,True,True
150,sobol,False,77.1469559520483,243.0735669657588,370.2627379000187,0.10440752031281586,0.3167348430957645,-0.764495516754687,-0.9321483859792352,0.23971443041227758,-0.45038907318376004,-1.7448943482711912,-1.244081379659474,102.8530440479517,63.0735669657588,127.18917093425989,66.88421805202961,0.5487007388470846,0.812745962291956,-0.07702041268348692,-0.554796593496576,-0.812745962291956,-0.4795858629047871,0.16214525322328724,34.69009329434589,213.94455036296873,-179.25736336312403,648811.2079513019,596.8753894296171,712.7040472074325,0.04776356627954018,0.013698807642772367,0.021775618227817546,0.08857641202515648,0.01238659322189658,0.00048550767422917123,0.0006181502979572561,0.000863496642243349,0.001249331622799203,22,False,True,True,True,True
151,sobol,True,69.13925210479647,237.29164744261652,363.0845443755388,-0.5310933268163353,-0.4939881552942097,-1.6468855898827315,-1.6306477623060347,-0.2047423189971596,-0.06197652011178434,-0.5076406270265581,-0.5945172464475037,110.86074789520353,57.29164744261652,125.7928969329223,66.05470772925764,0.8173674033598779,1.1230071352794766,0.2892458362970501,0.4691168067045509,1.1230071352794766,1.0523683434352278,0.1855788396429418,52.46600799288528,282.7154652644189,-230.21116722355586,459891.404259964,583.4049867064485,565.2565998326822,0.04392019542189788,0.01086473615556973,0.03340576583055238,0.06545273550252247,0.012246636663995836,0.0005301606351768582,0.00045797230005091013,0.00126124579753265,0.0008171273423279011,22,True,True,True,True,True
152,sobol,True,70.42446341365576,240.4255459178239,370.1666476391256,-0.32734625968150793,0.13539954060688608,-1.5142076989635826,-0.43361777700483817,-0.47684183018282056,0.3470410515088588,-1.572840296663344,-0.7037712750956417,109.57553658634424,60.42554591782391,129.74110172130167,60.25781577453017,0.8343070310188514,1.1392225196585057,-0.6122413707897066,0.6743873111903667,-1.1392225196585057,0.8104364238679409,0.18275003466356804,47.79407550602593,261.52703934646024,-213.71535902809228,525145.4461617094,587.0661162348227,693.075470728399,0.046560559234161934,0.013321528890755586,0.029634356400802867,0.07851069536278724,0.012853702335602204,0.0005471177072854474,0.000608623520710012,0.0011721145197671767,0.001141134623281824,32,True,True,True,True,True
153,sobol,True,77.50830738339573,231.08469875063747,362.43914906308055,0.254343725182116,-0.4304015279281884,-0.9966778650879861,-1.1349369879812004,0.030700262170284986,-0.33431087839417156,-0.6636314667761327,-1.1779925474897028,102.49169261660427,51.08469875063747,131.35445031244308,75.06915832031518,0.4511465979912707,0.5886546035762876,0.4611017900984734,-0.5886546035762876,0.47130552120506763,-0.18131468240171678,0.1912663850229597,48.48080637603428,253.47269657558815,-204.93699301681147,525283.0338177839,590.162948456622,730.511029094404,0.042062769210254994,0.014041073721551847,0.028581813026882032,0.06627758236194821,0.011596133779229715,0.00047560839624078327,0.0005605821182932391,0.001140595989299805,0.0011080400525226798,28,True,True,True,True,True
154,sobol,True,72.87254998926073,244.71289256121963,373.24169240519404,-0.5487059106118977,-0.2631894970312714,-0.6857032844796778,-1.0288849959149957,0.3255640568211674,-0.3693788521923125,-1.0763698071241379,-1.4938165094703437,107.12745001073927,64.71289256121963,128.5287998439744,59.63085758406669,0.5084512594034163,0.808113224990666,0.5887535538524389,0.17932705841958518,-0.047484811209142164,-0.808113224990666,0.17920447137069187,42.02321303289396,234.49868583896662,-192.49294115374153,586710.2701892417,597.9578965766315,718.1442352900823,0.03984584106434667,0.013803372911310867,0.025372304131072124,0.06910771817062235,0.01078322786977003,0.00039925718481755403,0.0006786337963957023,0.0007721046751361713,0.001438410654372297,22,True,True,True,True,True
155,sobol,True,65.91959469020367,235.1835758704692,365.4080041907728,0.0032990391831845267,0.05814818614162509,-1.2017030458897353,-1.7274055676534772,-0.17812225278466942,-0.10067279869690537,-1.2637091444805266,-1.022286266833544,114.08040530979633,55.18357587046921,130.22442832030356,60.511590499430895,0.28010650512478,0.46369642317295057,-0.2362704389262945,-0.1039718378800899,0.46369642317295057,0.17941677905619136,0.1869151746806589,52.932938842395295,283.19230331528854,-230.23314164823583,472528.5456394171,583.6078766798522,596.0838891196103,0.044858967121485904,0.011457264158945603,0.029253436746078002,0.07796176509016904,0.010922077664219114,0.0005072271040713073,0.0005383112215419499,0.001035382325095186,0.001064111412697438,22,True,True,True,True,True
156,sobol,False,67.66311851795763,241.87779271509498,364.75201892480254,-0.010343914059922077,-0.04259997173212471,-1.7821697471663356,-0.8998567486181857,0.15310700125992294,-0.5988496246282011,-0.47046153452247386,-1.717125420086086,112.33688148204237,61.877792715094984,122.87422620970756,62.911099593155086,0.37856677251933035,0.588505710568279,0.19570697299204765,-0.588505710568279,0.4293952140957118,0.06504432708024965,0.17323675587589588,34.58267317919677,199.62664969304353,-165.05185535397692,606745.1139544355,592.8346353322657,522.513349778916,0.041683027259824694,0.010043172755154461,0.02168395773159241,0.09564116995528768,0.01201082118208837,0.0005604209589674423,0.000667592192475994,0.001235057228500715,0.0014190415508290074,22,False,True,True,True,True
157,sobol,True,74.64442339725792,236.20181706734002,369.3980440609157,-0.41576296444982286,-0.1336384115740657,-0.8927782647311688,-1.598377508111298,-0.35431937910616396,0.08611901975236835,-1.683121905103326,-0.7995928550139071,105.35557660274208,56.201817067340016,133.1962269935757,65.24637933634222,0.2812697765950636,0.5018819842021912,-0.22068096753209826,0.5018819842021912,-0.08474439699202785,0.09318540971726175,0.1778765873018729,53.32072069057806,299.7624448465941,-246.41284038502624,425636.43131745484,580.0153348296918,638.8175784197492,0.04281549088639967,0.01227864379314631,0.03487616776526876,0.08776870244342456,0.010314262618284475,0.00046345332636232297,0.0006071953590894547,0.000977053775297221,0.0011997236158159856,22,True,True,True,True,True
158,sobol,True,79.51550194062293,237.51525123603642,367.78317488357425,0.2101156617514789,-0.5596844260115176,-0.41774920541793126,-0.6610835243016482,-0.5307230836711824,0.11751274690031999,-1.2817055862396955,-0.48374953083693994,100.48449805937707,57.51525123603642,130.26792364753783,71.73232705704868,0.31580921689713776,0.6206220619380474,0.028961342340335205,-0.0926029148511589,-0.6206220619380474,-0.06600032541900869,0.17241111898646533,53.063451717590155,307.7727934806557,-254.6808780784656,386199.002050204,579.5655997111995,718.0025392294774,0.04406782477604522,0.013800649386608615,0.040114862596452715,0.07175425362169992,0.012338646593604542,0.0004026791361908058,0.0005529771242460871,0.0008417762059725521,0.0010378612118085234,22,True,True,True,True,True
159,sobol,True,72.40141385700554,232.06093297805637,372.3229874931276,-0.16561387670226396,0.23596651451662176,-1.3055945936590434,-1.3624025475233794,-0.026920552458614133,-0.147460625320673,-0.7909147081896664,-1.3985897414386272,107.59858614299446,52.06093297805637,140.2620545150712,60.07842636387795,0.3180745189949314,0.571487839333713,-0.2628870669752359,0.018153251381590962,0.571487839333713,-0.09299514777958384,0.19357695411304038,47.008984806642964,242.84391198340583,-195.87494584683168,555413.9797641387,589.8192072119082,643.1797678556993,0.04101315819015606,0.012362488965933746,0.024976864457183234,0.08289251223556174,0.01046943429888515,0.0005602981003928075,0.0006254046978301399,0.0012186133600928168,0.001368361619730197,29,True,True,True,True,True
160,sobol,True,72.24924011155963,241.34121203795075,368.43072482571006,-0.5169529121834785,-0.21595865781418977,-1.2310328578576446,-0.7267594918608666,0.03971288944594564,0.024042682256549597,-1.4133271200582387,-1.4864627290517092,107.75075988844037,61.341212037950754,127.0895127877593,63.81851528584957,0.4729333199481435,0.686567628197372,0.2556715472601354,0.5409955944400281,-0.686567628197372,-0.2554298711940646,0.19555068670890874,47.278681452284566,241.77200422038038,-194.51765164218645,541313.352061798,585.778764701592,605.5293878120323,0.04375802281794634,0.011638815070834684,0.024264240578838723,0.06968898871337595,0.011985002091519004,0.0004822653675743242,0.0006321421639280023,0.0010513095943320858,0.0013548666298506605,32,True,True,True,True,True
161,sobol,True,79.19848312158138,235.79356637317687,364.1721421889961,0.08700457690283658,-0.07714547030627728,-0.6697449505329134,-1.425536609441042,-0.4639729671645909,-0.5387261764146387,-0.9197429563850166,-1.0966642886400224,100.80151687841862,55.79356637317687,128.3785758158192,75.0263409325853,0.49478829530782525,0.6257307533174753,-0.38682749685831364,-0.6257307533174753,0.5057936530560254,-0.426919338107109,0.19325583381553196,52.48340255402308,271.57473861368624,-219.0560188211065,463927.8455627035,581.7596889314668,684.595047173309,0.04148318926850081,0.013158527584020197,0.03336441263988562,0.069136498930512,0.011210754266589299,0.0004573705674480419,0.0005084535961363998,0.0009174137893580656,0.001087793466147007,22,True,True,True,True,True
162,sobol,True,74.4592396216467,238.17268241662532,371.4149607233703,-0.2927663458511233,0.3335977417882532,-0.9712787145748736,-0.8326006380841137,-0.16871054018847642,-0.2094359430950135,-0.5124678689986468,-0.7124495705589653,105.5407603783533,58.17268241662532,133.242278306745,63.04427889827639,0.3273893254980398,0.5023082819767296,-0.5023082819767296,0.08333040275610981,0.32013276908546684,0.2588291440159083,0.19291350100925375,46.85885026130494,242.90083387713332,-196.07978673738756,531305.3245309342,588.0697907211991,732.6350214200144,0.03922308078099158,0.014081898749019092,0.028316793641643728,0.07317017402379797,0.011174532710911726,0.0005139379403966718,0.0004993918477567748,0.0009909474904224117,0.000966436525509451,29,True,True,True,True,True
163,sobol,True,67.37910794094205,232.34833316877484,367.2376655600965,0.34087754082866006,-0.5404503189958632,-1.5310205277055502,-1.534005100093782,0.33883109916932874,0.17773721483536065,-1.7279325401410461,-1.1050244065001609,112.62089205905795,52.34833316877484,134.88933239132166,60.14144238084555,0.504685824444553,0.8792814181651919,0.8792814181651919,-0.16314032599329942,-0.19392744004726414,0.4259961212053893,0.17833271103781467,51.155468971609515,286.85409801661245,-235.6790152409057,480409.4410131184,585.7430859249622,696.8302575512537,0.04727582252364186,0.013393699243411005,0.03511784026481611,0.09778264638069638,0.010789065140967094,0.0005186272149493112,0.00062849028948819,0.0012530302074176274,0.0012480746646372695,22,True,True,True,True,True
164,sobol,True,65.60628816019744,240.9473565639928,363.3940143547952,0.11988597246818244,-0.3944646348245442,-1.2802368951961398,-0.9606032861396672,-0.33415230526588857,-0.27591606378555295,-0.9461801918223501,-0.4108024183660748,114.39371183980256,60.9473565639928,122.44665779080242,62.21227380540222,0.4786494448314576,0.869434476830065,0.06031232955865562,-0.3958020362537354,0.014423094317317031,0.869434476830065,0.1787335741058218,53.19528143050281,297.6233295654222,-244.39671555707747,421850.8105255276,580.4225346120281,558.0982013666504,0.043189899030717904,0.010727145350521381,0.03379897283420724,0.0691977348312153,0.012164206013322826,0.0004596450459101721,0.0004799886077494238,0.0009992751234427983,0.0009281230591574504,22,True,True,True,True,True
165,sobol,True,72.7166639547795,231.5077051706612,370.75897831842303,-0.18904705019667745,0.22003891929052766,-0.4346033610403539,-1.6620079776272179,0.16965067894197994,0.2905999720096588,-1.130715896189213,-1.4072897329926493,107.2833360452205,51.50770517066121,139.25127314776182,61.95768563635647,0.6043571573699767,0.9726863719522953,-0.05038824034854772,0.47964702220633626,0.5312920814380049,-0.9726863719522953,0.16981359480388097,44.33885355982791,261.1030854804952,-216.79109809775963,580402.9914519591,598.7324047579668,723.4411904261285,0.04438789104077248,0.013905185114827053,0.028389743732758935,0.07398035277648386,0.010511589139659577,0.0004771862515237697,0.0006393280108673538,0.0008859022316875395,0.0013480620183628684,22,True,True,True,True,True
166,sobol,False,77.22058451734483,244.07023141160607,366.3284791819751,-0.10519710164517165,0.036594536155462265,-0.9220666246488691,-0.5003193438053133,-0.006339904526248552,-0.042379906261339806,-1.5266689620912075,-1.7914824133738876,102.77941548265517,64.07023141160607,122.25824777036905,70.8921053353697,0.673622059999613,1.0263496182858942,-0.04293444068171082,0.06281719538383185,-1.0263496182858942,-0.8694157887250185,0.1669064950629063,35.39933239087399,212.09080196389084,-176.69556477014686,635443.1964823481,597.0454091411181,616.1748103872545,0.04824730952875925,0.011843429590291107,0.02236305098492912,0.07903553358253662,0.013568812005279984,0.0004685799247969164,0.0006737526945596671,0.0009302262959356306,0.0014844606075318507,22,False,True,True,True,True
167,sobol,True,70.24299192707986,234.88141995389014,373.7747535072267,-0.44381917971186335,-0.36221252935938536,-1.766170086339116,-1.1990962319076062,-0.5137667378876358,-0.4259218538645655,-0.6202527502551676,-0.7922173785045743,109.75700807292014,54.881419953890145,138.89333355333656,56.46823841985315,0.5716057744951634,0.9739527078345418,-0.15155420852825047,0.017897325847297862,0.5788434816524386,0.9739527078345418,0.18036896615194803,52.05545768229588,288.6054003239274,-236.50493590405392,468709.4109050409,582.6664721833149,595.1180110577568,0.03651247709980713,0.011438699120866265,0.03183428596803333,0.07150537464050485,0.00999745560950888,0.0005692394146310573,0.0004801374337691984,0.0013749559973224837,0.0010403755826423066,22,True,True,True,True,True
168,sobol,True,68.94352632574737,239.30620125494897,365.1014608591795,-0.17697213576175275,-0.02606318718753753,-1.572652174346149,-1.0409336460754277,-0.25653178440406915,-0.3583177730906755,-1.6994852975010872,-0.857368908263743,111.05647367425263,59.306201254948974,125.79525960423052,63.842065466567874,0.5077702341645693,0.715283266082406,-0.23046859721653162,-0.18134563732892273,-0.6585516514256595,0.715283266082406,0.18697395974908543,49.55913238557577,265.0590084955303,-215.45060760336057,517188.32533488673,585.2258731678589,598.7699009694228,0.04498107751362718,0.011508891703086768,0.028304330400872223,0.07495894490265322,0.011763968587482389,0.0005426435792294317,0.0005915627790400761,0.001194272682595928,0.0012637317880666815,22,True,True,True,True,True
169,sobol,True,76.8743760837242,233.61760735046118,372.7483843564987,0.22658999310806394,-0.1799484396353364,-1.01684645190835,-1.7423595329746604,0.18780783740803597,0.3260492935311049,-0.4648639770224692,-1.6819747177883984,103.1256239162758,53.617607350461185,139.13077700603753,64.12599172722548,0.7449039094567232,1.2774955559521912,0.3677562770433724,0.09945930042304096,1.2774955559521912,-0.6651282658800484,0.17462274520462095,41.82794432911426,239.53319643498187,-197.71422165419446,609548.9855642573,598.9102798227707,701.6329180449765,0.0486313981543517,0.013486010662905305,0.023669224789268133,0.07340392975843277,0.012346106218952135,0.0004910672397973,0.0006962810330271276,0.001106033201904614,0.0015378190493484142,22,True,True,True,True,True
170,sobol,True,73.99548727553338,242.4308206839487,362.1758651137352,-0.40208556056022643,-0.5768010020721703,-0.6293040411546829,-0.41046139597892783,-0.10707768332213163,-0.1242159394547343,-0.751479426957667,-1.3415433444082738,106.00451272446662,62.430820683948696,119.7450444297865,71.81962216179818,0.4799556346847689,0.712239303253591,0.4697233187500387,0.2778696211054921,-0.3410180309787392,-0.712239303253591,0.1832522232038005,47.34004833187393,258.33273672879585,-211.0239309945495,512973.0858228291,595.3578843547134,703.9141710612486,0.040172376915864144,0.013529858381150844,0.02856314240037867,0.06740571827973325,0.012244706139778279,0.00037075655848852737,0.0005734615557349254,0.000773763772253955,0.00118772060580585,32,True,True,True,True,True
171,sobol,True,65.96303946338594,236.989576658234,369.7180638164282,-0.02820976912043993,0.28262437218800185,-1.1835903722792864,-1.1092170886695385,-0.555215104483068,-0.38990685623139143,-1.3079809211194515,-0.519714003428817,114.03696053661406,56.989576658234,132.72848715819418,56.244975646957755,0.5729394963042043,0.8378394766710698,-0.8378394766710698,-0.3616970871109515,-0.19876383244991302,0.6638763688504694,0.18046545586300192,52.099051803041675,288.6926561867442,-236.55539144926823,464885.71430197544,581.3266492739496,721.3723704778811,0.0409851433880157,0.013865420549676039,0.03462375150869289,0.06326165885726624,0.010586206078387596,0.0005114665599015933,0.0005105350095389402,0.0010058117766056389,0.001028508190098201,22,True,True,True,True,True
172,sobol,False,67.96929080504924,243.44916827511042,372.06190098822117,0.017439149459823944,0.15226158993318673,-1.6328071152791381,-0.6211790546774865,0.08025304116308685,0.10641495571471749,-0.7010149445384741,-1.2145318204537034,112.03070919495076,63.449168275110424,128.61273271311074,55.90738981682807,0.2204710393486434,0.4182752948254347,-0.07200854877009988,0.08897580625489354,-0.07983588986098766,0.4182752948254347,0.18036881080540573,39.55168002762757,219.28225756446685,-179.756801847895,605552.7466795989,592.4060530659943,584.4416186456647,0.04451363951742624,0.011233489333514746,0.023478093846927693,0.09104318264399382,0.012510564775055428,0.0005479374796878124,0.0006036302175075886,0.0011519544262413282,0.0012594347536354288,23,False,True,True,True,True
173,sobol,True,75.9733827225864,234.15435611270368,367.3323939740658,-0.5661084364168346,-0.476864654244855,-0.792629063129425,-1.319934643059969,-0.36420416124165056,-0.574146950384602,-1.5445138258859517,-0.6472983015701177,104.0266172774136,54.15435611270368,133.1780378613621,68.64098874852061,0.14518423124148974,0.22457918282598266,0.11266049300320446,-0.008038513967767336,-0.22457918282598266,0.14533076155930735,0.17610165807741646,54.02029323859873,306.756301038635,-252.70573415993454,400421.62393186626,579.6362321600199,669.0890674716896,0.03745692875742372,0.01286048882013565,0.03725346578899107,0.07172467680153645,0.009725638038779296,0.0004271619902572502,0.0005437764364543603,0.0009652833177963787,0.0011629799658614299,22,True,True,True,True,True
174,sobol,True,78.61695485189557,240.2823272999376,369.09223333001137,0.24159536510705948,-0.2794716415926814,-0.5691678339615465,-0.9067784873768688,-0.1877787164412439,-0.12762844329699874,-1.2466618036851287,-0.9877530477941037,101.38304514810443,60.282327299937606,128.80990603007376,69.5247215218842,0.3299500201391008,0.4185852138325572,0.09169292515143751,-0.3692238084040582,-0.33988331630825985,-0.4185852138325572,0.19189018196086335,52.24928940655044,272.28745563025655,-219.99671530936016,472590.0443885225,581.6932036776726,699.3298412744491,0.04454582597123619,0.013441743472632413,0.0327009877206831,0.06377458897959058,0.012122427307628513,0.0004102985309439264,0.0005304339805206558,0.0008089217148287809,0.0010915201007538425,22,True,True,True,True,True
175,sobol,False,70.71634300518781,230.7074351562187,364.25797863304615,-0.3122631052043289,0.10426336959935723,-1.4077891107648612,-1.60820447858423,0.26024435171857474,0.14175166720524424,-1.081282748654485,-1.5522087525576354,109.28365699481219,50.70743515621871,133.55054347682744,66.45836437214166,0.3636492206635058,0.5269217299297451,0.15598098211921751,0.4540147724095731,0.5269217299297451,-0.1444196417927741,0.17309472266423817,39.575966811903186,228.6376280152167,-189.07200868506476,624850.4683124415,595.5903500582375,584.5694498540619,0.04540201995768938,0.01123594636338772,0.0225432976622928,0.09031607537262096,0.011102523440821653,0.0005626699765868911,0.0006473713612999489,0.001267352061807914,0.0013254333264021408,22,False,True,True,True,True
176,sobol,True,71.12014837097377,239.56247555557638,373.0432594195008,-0.08931327178142967,-0.4993343730922788,-0.8067046966403724,-1.376691852323711,-0.22383398907259106,0.31462787878699594,-1.1650079600512981,-1.5967600541189313,108.87985162902623,59.562475555576384,133.48078386392444,58.07688895147294,0.47646260421089476,0.7900553574785589,0.27550038401968774,0.4039411505684256,0.2116838922724129,-0.7900553574785589,0.17829677767393953,51.65045136865127,289.68808097646667,-238.00632852990373,486069.5767284241,591.8968860847723,649.9911958334873,0.04447276686945081,0.01249341068864028,0.03003903678920921,0.082726350890312,0.011215817387996202,0.00045288473639333327,0.0006470790101173229,0.0008726628717669019,0.001494226729463388,22,True,True,True,True,True
177,sobol,False,78.2186424266547,230.02150002866983,365.60652946680784,-0.45576738640666004,0.2932923106476665,-1.6959359670057894,-0.6781924655660989,0.2817094880156219,-0.3073490511160344,-0.9995490023866297,-0.9420693850144745,101.7813575733453,50.021500028669834,135.585029438138,72.61211295984685,0.41645738414365974,0.753866581991315,-0.011582822632044576,0.14841833529062565,-0.3213565368205308,0.753866581991315,0.13421928542718328,25.57241615340925,190.52713678231294,-164.95537632561778,699295.6739525676,601.2537272564042,655.2043782995501,0.04004389840095107,0.012593612706699654,0.022341525006099143,0.11691178326110495,0.010942936791143717,0.0006554462366387837,0.0005645944671799233,0.001576240741589564,0.0010242308631603556,22,False,True,True,True,True
