time_s,cycle_progress_rad,S_pressure_Pa,S_temperature_K,L_pressure_Pa,L_temperature_K,H_i_pressure_Pa,H_i_temperature_K,H_o_pressure_Pa,H_o_temperature_K,S_to_H_i_mass_flow_kg_s,H_i_to_L_mass_flow_kg_s,L_to_H_o_mass_flow_kg_s,H_o_to_S_mass_flow_kg_s,H_i_heat_received_W,H_o_heat_received_W
2.3099853012156735,2.1991308524508866,123875.23335187664,308.96492377297244,124732.06983983837,444.3968469832882,123874.86001463493,599.9413092129623,124278.3542845799,314.57856966296555,0.0007369523672021988,0.0,0.012486952111699211,0.013966965192382965,7.336348379709534,-1822.3212078706936
2.309987928924465,2.1991333540579188,123875.61360555231,308.96520001017194,124714.47838550332,444.37893892008026,123875.23706369428,599.9406814470955,124277.22590688906,314.57715210945906,0.0007403436564236948,0.0,0.01225854836606703,0.01394086278368921,7.414819113066073,-1822.144013682383
2.3099907374108697,2.199136027767184,123876.01962979107,308.96549495994196,124696.03449344962,444.36016113829095,123875.64143901101,599.9400088322639,124275.85667188949,314.57542466809684,0.0007420831576314954,0.0,0.012017047465847397,0.013910082854433091,7.498895967017916,-1821.9280835121053
2.309993545897275,2.199138701476449,123876.4252323315,308.9657895934096,124677.95623426128,444.34175368314914,123876.04651500045,599.9393358744386,124274.32239855388,314.5734816006489,0.0007426383790085197,0.0,0.011778303484959205,0.013876369090116043,7.583015695175277,-1821.685200081113
2.30999635438368,2.199141375185714,123876.83038745147,308.9660838908727,124660.23933226825,444.32371231565014,123876.4518117411,599.9386634728369,124272.62684109136,314.5713268632819,0.0007424901792657247,0.0,0.01154237091930654,0.01383976586784226,7.667065895390124,-1821.4158579102389
2.310003099461627,2.199147796572468,123877.80144464553,308.9667891994493,124619.14061176727,444.2818539184702,123877.42465713198,599.9370535596626,124267.91687864646,314.56530952407894,0.0007406075672356833,0.0,0.010987606541017849,0.013740283331597438,7.868305042180168,-1820.6636905098676
2.3100098445395734,2.199154217959222,123878.76931174833,308.96749210953567,124580.0373901767,444.242018724571,123878.39443686839,599.935454952544,124262.3520803066,314.55815136848094,0.0007385885650924211,0.0,0.010450130456706319,0.013624978911309173,8.06813093200276,-1819.768921060117
2.31001658961752,2.1991606393459757,123879.73350447262,308.9681922590865,124542.86561553543,444.20414285125884,123879.36191986264,599.9338661657569,124255.9847958265,314.5499084615546,0.0007351010586720552,0.0,0.009930770191647382,0.013494390131530011,8.266729280393292,-1818.7385576943243
2.310018275887007,2.199162244692664,123879.97392073623,308.96836682199853,124533.86658998622,444.19497215299924,123879.60358135919,599.9334702172852,124254.27388663485,314.5476850231886,0.000733776668329633,0.0,0.009803855527428457,0.01345941755265995,8.316222839354737,-1818.4606278985739
2.3100199621564936,2.1991638500393527,123880.21408207869,308.9685411930855,124524.9829471009,444.18591857437673,123879.84465625524,599.9330757114232,124252.51704515859,314.5453983447756,0.0007328036804946106,0.0,0.009678135574114986,0.013423531166529633,8.365536072105328,-1818.1747930969507
2.3100216484259803,2.199165455386041,123880.4539734498,308.968715361375,124516.21358817637,444.1769810133666,123880.08548726307,599.9326820036028,124250.71512411503,314.5430493509122,0.000731801571741846,0.0,0.009553622802060324,0.013386739238525769,8.41474954964383,-1817.8811688640267
2.310023334695467,2.1991670607327296,123880.69358804733,308.9688893217762,124507.55739982873,444.168158352668,123880.3260710267,599.9322890993823,124248.86897986928,314.5406389722251,0.0007307665396958723,0.0,0.009430329526807658,0.013349049856771886,8.463862577215764,-1817.579871528139
2.310026128473804,2.199169720439756,123881.08994892977,308.96917706433567,124493.46162674259,444.1537905513465,123880.72403562716,599.9316400706737,124245.7156208906,314.53651326474983,0.0007290506604067566,0.0,0.009228762545616893,0.013284659056471904,8.544991165791771,-1817.0641580937286
2.3100289222521413,2.199172380146782,123881.48550320796,308.96946420112135,124479.66824371794,444.1397298509729,123881.12122244708,599.9309934283713,124242.44714246962,314.53222589539644,0.0007272998418352638,0.0,0.009030631242618898,0.013217863047436959,8.625821453591698,-1816.5282369245547
2.3100317160304784,2.199175039853808,123881.88022103393,308.9697507098121,124466.17199041409,444.12597096160636,123881.5176171568,599.9303491958088,124239.06748829594,314.5277811773325,0.0007254971257015496,0.0,0.00883598929406834,0.013148697974512288,8.706350523894457,-1815.9726471665608
2.3100404479751844,2.1991833527590874,123883.1082207276,308.97064192038926,124425.84901649713,444.0848570146423,123882.75113653511,599.9283517177497,124227.82890239256,314.5129201331338,0.0007195317930157024,0.0,0.00825081478244472,0.01291759755016034,8.956035281286745,-1814.115016641722
2.310049179919891,2.1991916656643666,123884.32689712672,308.9715261339051,124388.20577199217,444.04646674566067,123883.97574264085,599.9263798337785,124215.66699187257,314.4967011688579,0.0007130685958322209,0.0,0.007701607493849558,0.012664828795598429,9.202520777691348,-1812.087646107237
2.310057911864597,2.199199978569646,123885.53544661058,308.97240275042526,124353.07084719729,444.01062708512643,123885.19062253513,599.9244349492856,124202.70318016654,314.47925904411784,0.0007061044727691666,0.0,0.007189642808564691,0.012391443046588345,9.445631339303873,-1809.90738051473
2.3100666438093036,2.199208291474925,123886.73309607164,308.97327119353173,124320.26597934727,443.9771576877638,123886.39498014042,599.9225184301899,124189.0609267309,314.4607316111486,0.0006986504617070203,0.0,0.006715741106813601,0.012098518501715769,9.68519622625763,-1807.5914513935772
2.3100809986685014,2.199221957455279,123888.67636227395,308.97467967768375,124270.92262704496,443.9268028762752,123888.3500102591,599.9194328219393,124165.4832332083,314.4282785447858,0.0006853868222000137,0.0,0.006019973807605032,0.011577334710082805,10.070897257591582,-1803.5348180982282
2.310095353527699,2.199235623435633,123890.58519602208,308.97606237402584,124226.58719743056,443.881546449038,123890.27145741327,599.9164325378177,124140.93681010089,314.39386626454376,0.000670880652937516,0.0,0.005425318298292049,0.011010912033769464,10.445932772782385,-1799.23328306797
2.310109708386897,2.199249289415987,123892.45686843155,308.97741726121285,124186.49840551082,443.840614954302,123892.15697159732,599.9135213226349,124115.92208056763,314.3580610836593,0.0006546009335875208,0.0,0.004924384830931174,0.010403543942000982,10.809834670638452,-1794.7576354574153
2.3101132971016964,2.199252705911076,123892.91869458718,308.9777514266325,124177.05735175716,443.83097407016265,123892.62209037975,599.9128085660499,124109.64931670658,314.3489533206226,0.0006506700451457026,0.0,0.00481247071419163,0.010245744487935131,10.898929243765565,-1793.6191650778283
2.310116885816496,2.1992561224061644,123893.37803015552,308.97808372930774,124167.82905946636,443.82154994443766,123893.08378122012,599.9121035408884,124103.38200179055,314.33979769348315,0.0006478442233178986,0.0,0.004705474125782456,0.01008565587448926,10.987057388945232,-1792.4747116853937
2.3101204745312955,2.199259538901253,123893.83479962677,308.97841411455533,124158.8038160879,443.81233269266664,123893.54366914967,599.9114031850016,124097.12657909947,314.3306014522749,0.0006440839156492987,0.0,0.004603134556650607,0.009923326258341926,11.07460187479603,-1791.3251815343615
2.310124063246095,2.1992629553963416,123894.28896904249,308.9787425573561,124149.9729065981,443.80331344592145,123894.00167746862,599.9107076310373,124090.88893101022,314.3213711739553,0.0006394251816224826,0.0,0.00450521227124049,0.009758790535645764,11.161546120334265,-1790.1713967444125
2.3101276519608946,2.1992663718914303,123894.74053876945,308.9790690571737,124141.32798867572,443.79448371351305,123894.45629074358,599.9100197123998,124084.67473553786,314.312113186671,0.0006357082714418055,0.0,0.004411454974349139,0.009592078475157449,11.247535950019483,-1789.0141483338766
2.31012998696048,2.19926859483615,123895.03293082805,308.979280432185,124135.79930389841,443.7888366040714,123894.75066261292,599.9095754603261,124080.64663561522,314.306077450343,0.000633279075400045,0.0,0.0043525669800216155,0.009482450530692193,11.303067459238036,-1788.2596812928782
2.310132321960065,2.19927081778087,123895.3241820903,308.97949095544305,124130.3439826002,443.78326425347166,123895.0442705731,599.9091331684259,124076.63218719895,314.3000341061308,0.0006303755047579805,0.0,0.004295262868807922,0.009371917294404002,11.358353946761213,-1787.5042632663494
2.3101346569596504,2.19927304072559,123895.61429330726,308.97970062727904,124124.96006730947,443.7777646691949,123895.33668069947,599.9086936480231,124072.63277191202,314.2939846735469,0.0006275305945412147,0.0,0.004239471442723929,0.009260482474322021,11.413293997108553,-1786.7480841933627
2.3101369919592356,2.1992752636703097,123895.9032558249,308.9799094413259,124119.64569172787,443.7723359515255,123895.62785912515,599.9082569594292,124068.6497241414,314.2879306134301,0.0006247765344046324,0.0,0.004185121701029799,0.0091481486966619,11.467880071350578,-1785.9913266787614
2.3101393910319987,2.1992775476133843,123896.19893774154,308.9801230820949,124114.2559008341,443.7668300257841,123895.9258578781,599.9078110212455,124064.57589109361,314.2817072013406,0.0006218843905442436,0.0,0.004130697159883037,0.009031800515996162,11.523622344313367,-1785.213400167578
2.3101417901047623,2.199279831556459,123896.49338496431,308.98033580119323,124108.93583708076,443.7613951621327,123896.22263878217,599.9073679107563,124060.52203102146,314.2754818302931,0.0006189579867724252,0.0,0.004077645133686486,0.00891450432026217,11.579011155461671,-1784.4352287866343
2.310144189177526,2.1992821154995337,123896.78658792387,308.98054759159095,124103.68376661741,443.75602959575554,123896.51817348968,599.9069276775832,124056.48944460807,314.26925590073944,0.0006160205703370521,0.0,0.004025890282673959,0.008796258300548934,11.63404030209847,-1783.6569875924297
2.310151388359568,2.1992889691982707,123897.65887238849,308.98117749142153,124088.31669306992,443.74032951682796,123897.39746625494,599.905623991958,124044.5275508388,314.250581853167,0.0006071091653470714,0.0,0.0038777224446320518,0.008435652876003846,11.79700100524883,-1781.3227316458722
2.31015858754161,2.1992958228970076,123898.51958052191,308.98179875572424,124073.50756241159,443.7251981548883,123898.2652547317,599.9043466139603,124032.80040405203,314.2319483845848,0.0005979759541108276,0.0,0.003738564682578869,0.008066272852168505,11.956673254957195,-1778.9935480731033
2.3101657867236525,2.1993026765957446,123899.36843217879,308.9824111791428,124059.22531591207,443.71060391933264,123899.12129608096,599.9030959005992,124021.33560889626,314.2133836539952,0.0005885619099325013,0.0,0.003606663791744076,0.007687734176340316,12.113012425103875,-1776.672956749401
2.3101729859056945,2.1993095302944816,123900.20513104471,308.9830145443992,124045.44520602029,443.6965216516679,123899.96524089956,599.9018724058537,124010.15839141665,314.19491240812874,0.0005789252153724382,0.0,0.003480376586017506,0.007299461632016479,12.265949268282839,-1774.364051016093
2.3101828143683747,2.199318887096666,123901.32720908082,308.98382322126207,124027.40914854426,443.6780884259992,123901.0970921617,599.900247304078,123995.40546970905,314.1698853647567,0.0005656779349975175,0.0,0.0033142452114321382,0.006752159161649272,12.469086990250844,-1771.2356705945851
2.3101926428310544,2.19932824389885,123902.4251401078,308.9846139168473,124010.2434804122,443.6605429779592,123902.20426116991,599.8986764793668,123981.28651894064,314.14512042659095,0.0005528770703172723,0.0,0.003152274471975421,0.006182125321676681,12.665440079146606,-1768.1400533238686
2.3101950999467245,2.199330583099396,123902.69572315559,308.9848086881781,124006.08621426894,443.6562934741323,123902.47733055183,599.8982919707358,123977.86197382737,314.1389750423842,0.0005493831215979895,0.0,0.003112067453425222,0.006035568608505852,12.713503658019931,-1767.3718802980218
2.310197557062395,2.1993329222999423,123902.96469664172,308.98500226224155,124001.98225287502,443.6520983578545,123902.74942328373,599.8979097707702,123974.48126926747,314.1328493598196,0.0005449694467840659,0.0,0.0030718651177228363,0.005887227726805517,12.761278653727004,-1766.6061699774502
2.310200014178065,2.1993352615004884,123903.23206530092,308.9851946419584,123997.93172956917,443.64795776937194,123903.0194927203,599.8975318387797,123971.14518015669,314.1267438991951,0.0005411202503500729,0.0,0.003031631259897023,0.005736997000711044,12.80852015253231,-1765.8429873993882
2.310202471293735,2.1993376007010346,123903.49780449642,308.98538580927624,123993.93469102641,443.6438717602012,123903.28766882376,599.8971579263919,123967.85459337094,314.12065928497503,0.000537624654694639,0.0,0.002991316325479404,0.005584763672028628,12.855259201018043,-1765.0824106218793
2.310204928409405,2.1993399399015807,123903.7618781379,308.9855757379474,123989.99127597024,443.63984047593055,123903.55451357838,599.8967869746668,123964.61040316094,314.1145961223803,0.0005336231502415654,0.0,0.002950872977663386,0.005430401048612107,12.901628166645196,-1764.3245152975383
2.31020689916942,2.199341816086312,123903.97246882819,308.9857271705164,123986.8672991925,443.6366468240741,123903.76727234019,599.8964921574267,123962.04251371595,314.1097490022899,0.0005304724582794067,0.0,0.0029183097296327978,0.005304957458406129,12.938480321665224,-1763.7186252862377
2.3102088699294345,2.199343692271043,123904.18196773919,308.98587779109295,123983.77808121259,443.6334886497309,123903.97880927662,599.8961999249033,123959.50556170315,314.10491639537315,0.0005274944865157131,0.0,0.002885607564453545,0.0051779696791844606,12.975009387091063,-1763.114549421644
2.3102108406894497,2.199345568455774,123904.39035681511,308.98602758647337,123980.72378261235,443.6303661189665,123904.1892926471,599.8959099590016,123957.00006162206,314.10009862855884,0.0005244175800071855,0.0,0.002852740379070729,0.005049346888495181,13.01125512479473,-1762.512328569855
2.3102128114494644,2.1993474446405052,123904.59762176895,308.9861765461151,123977.7045925948,443.62727942709773,123904.39869463311,599.8956223094643,123954.52654993083,314.0952960370247,0.0005212601411643766,0.0,0.002819681233948775,0.004918988091494847,13.047211316958851,-1761.9120046280868
2.3102148397540656,2.1993493756083016,123904.80974816046,308.9863289702158,123974.63415901545,443.6241402907466,123904.61301613864,599.8953287999066,123952.01486077794,314.0903694554182,0.0005179979233179943,0.0,0.0027854250116760714,0.004782894082516027,13.083900011679361,-1761.2961819272782
2.3102168680586668,2.199351306576098,123905.02064999087,308.98648048408137,123971.60142289131,443.62103964083764,123904.82612544239,599.8950378638164,123949.53829674434,314.08545970536227,0.0005146976213060557,0.0,0.0027509039693156857,0.00464470481922851,13.120267022955545,-1760.6824631702834
2.310218896363268,2.1993532375438942,123905.23030766271,308.986631073254,123968.60669195223,443.617977794018,123905.03801229282,599.8947495176611,123947.09754224207,314.08056719724067,0.0005113444489458201,0.0,0.002716084173837062,0.004504265500675716,13.156310292359308,-1760.0708996550836
2.310226385473707,2.1993603672575834,123905.99329315801,308.9871788205972,123957.8846271556,443.60701500209495,123905.80941058035,599.893707927377,123938.40807744068,314.0626591860395,0.0004984984050700954,0.0,0.0025843209656949435,0.003963035634635804,13.28650907787221,-1757.8323982549407
2.3102338745841458,2.1993674969712727,123906.73769576079,308.9877127639089,123947.70925147855,443.59661054576287,123906.56250397145,599.8927045337125,123930.26270528483,314.04501888557496,0.00048489264816237805,0.0,0.002445667385390348,0.003375670648246724,13.411933285937039,-1755.6273606968703
2.310241363694585,2.199374626684962,123907.46164518083,308.9882315200442,123938.11489700773,443.58679963236193,123907.29542277905,599.8917426877208,123922.72526420883,314.0276832025447,0.00047046575960341423,0.0,0.002296671210121077,0.002718244861276452,13.532164034899097,-1753.4604003180903
2.3102464585681295,2.1993794770593755,123907.940993016,308.9885746655874,123931.94544685715,443.5804906419762,123907.78145985838,599.8911139493517,123917.995392815,314.0160933767804,0.00045943252267457546,0.0,0.0021863718639423685,0.0022050925453341226,13.610756331033258,-1752.0116720975523
2.310250525008061,2.199383348353928,123908.31469376528,308.9888419507603,123927.24805497222,443.57568685433705,123908.1616905049,599.8906276948323,123914.49502111493,314.006987851608,0.00044842015457036583,0.0,0.0020902367323415516,0.001727258613859521,13.671538145956674,-1750.8734814510021
2.3102535908364175,2.1993862670554987,123908.59025673784,308.98903887988246,123923.85234686054,443.5722141525739,123908.44303287672,599.8902717225446,123912.05261697213,314.00023008959215,0.00043846134726109007,0.0,0.002010393739933728,0.0012903911183973968,13.716034681920064,-1750.0287611990188
2.3102557799385104,2.1993883511042367,123908.78298083789,308.9891764996259,123921.51243827454,443.5698211497873,123908.64025714945,599.8900247435032,123910.44220544976,313.995480866569,0.0004305608780329024,0.0,0.001947088192131735,0.000889147803536131,13.746907062099467,-1749.4351083211227
2.3102563272140335,2.199388872116421,123908.83051182717,308.98921042252374,123920.9394503846,443.56923515547476,123908.68902115224,599.8899640567246,123910.06185288688,313.99430672669496,0.0004283729926840831,0.0,0.0019300252441304389,0.0007636168847690754,13.75449290942754,-1749.2883408368698
2.3102568744895566,2.1993893931286057,123908.87771366659,308.98924410139114,123920.37160014204,443.56865441352016,123908.7375641868,599.8899038005894,123909.69316537402,313.99313976380245,0.00042598151882470734,0.0,0.0019122242483238158,0.0006176866475592755,13.76202492632217,-1749.1424704753058
2.31025742176508,2.19938991414079,123908.92451772875,308.9892774853648,123919.80915415003,443.5680791966332,123908.78584937601,599.8898440440512,123909.3389568768,313.99198194419006,0.00042332624722760733,0.0,0.0018934334355655586,0.0004329820792913363,13.769494493601542,-1748.9977430237573
2.3102579690406033,2.1993904351529747,123908.97071407616,308.98931041888915,123919.25251340285,443.56750991496887,123908.83383491613,599.8897848652335,123909.00797245683,313.9908394925554,0.000420098355877753,0.0,0.0018728583110681446,0.00010006149628572638,13.776891845807882,-1748.8549365694225
2.3102583937640304,2.1993908394942454,123909.00610651525,308.98933563726706,123918.82488360394,443.56707257275946,123908.87083039283,599.8897394077596,123908.7686768889,313.9899645002418,0.000417187069037828,0.0,0.001855511761973732,0.0,13.78257403004568,-1748.7455625302246
2.310258818487457,2.199391243835516,123909.04141847826,308.9893607958686,123918.40124282273,443.5666393091041,123908.90760278258,599.8896943778229,123908.53105354341,313.9890897161958,0.0004145186720494856,0.0,0.0018382179519549798,0.0,13.788202772133218,-1748.636214524474
2.310259243210884,2.199391648176787,123909.07675130958,308.9893859697905,123917.98152850757,443.56621006006026,123908.94417578974,599.8896497309581,123908.29081162122,313.9882120504504,0.00041224045309294573,0.0,0.001821376970342629,0.0,13.793783630234202,-1748.5265063062982
2.3102596679343113,2.1993920525180575,123909.11208813783,308.98941114655497,123917.56563168856,443.5657847142109,123908.9805814439,599.889605407108,123908.04868922982,313.9873320663836,0.0004102678506574507,0.0,0.0018049209217377636,0.0,13.799324111502642,-1748.4165082979503
2.310260517381165,2.199392861200599,123909.18277175445,308.98946150716495,123916.74494279963,443.56494537656647,123909.05297681216,599.8895175669502,123907.55897719716,313.98556536180433,0.0004070907522436382,0.0,0.0017731557081771207,0.0,13.810304131226303,-1748.1956702255416
2.3102613668280187,2.1993936698831402,123909.25346579538,308.9895118751815,123915.93848057193,443.56412058499194,123909.12493866269,599.8894305764751,123907.06226580443,313.98379003953903,0.00040472318982600014,0.0,0.0017429032280119343,0.0,13.821177940613438,-1747.973754942379
2.310262216274873,2.1993944785656816,123909.32416761962,308.98956224872296,123915.14555604212,443.56330963506304,123909.19657896891,599.8893442257,123906.55890007406,313.98200653245624,0.00040296259901634817,0.0,0.001714140008065439,0.0,13.8319717874964,-1747.7508165570298
2.3102630657217267,2.199395287248223,123909.39487525063,308.989612626381,123914.36549202178,443.5625118343821,123909.26798152259,599.8892583574888,123906.04921911325,313.9802152659802,0.0004016544825829322,0.0,0.0016868387874613647,0.0,13.842705313905412,-1747.5269082475222
2.3102646503391653,2.1993967958210683,123909.52678862345,308.98970661175184,123912.9420818494,443.5610560501723,123909.40076144053,599.8890990575017,123905.08284614934,313.97685460505124,0.00040001798176650524,0.0,0.001639657201218738,0.0,13.862617812293365,-1747.1068256314056
2.310266234956604,2.1993983043939136,123909.65871151308,308.98980060383167,123911.55703015007,443.559639485403,123909.5331672238,599.8889405868041,123904.09769875939,313.973470958802,0.00039910347804306796,0.0,0.0015972305476546359,0.0,13.882426649487911,-1746.6838698502513
2.3102678195740425,2.199399812966759,123909.79063977269,308.98989459966606,123910.20637627332,443.5582580902007,123909.66537467128,599.8887826156604,123903.09575988159,313.970066814443,0.0003985739584545891,0.0,0.0015592925080965179,0.0,13.902173042453114,-1746.2583518053734
2.3102680619598965,2.1994000437206993,123909.81082005029,308.9899089776409,123910.00261944733,443.55804969487923,123909.68558720493,599.8887584823996,123902.94111683077,313.9695444233786,0.00039851274520184984,0.0,0.0015538747930863835,0.0,13.905189700054166,-1746.1930529223223
2.310268304345751,2.1994002744746397,123909.83100035817,308.9899233556356,123909.79955979412,443.55784201235724,123909.70579914315,599.8887343532394,123902.7861347932,313.9690216203029,0.0003984527117500648,0.0,0.0015485530109160858,0.0,13.908205845069688,-1746.1277025378622
2.310268364942215,2.199400332163125,123909.83604544731,308.9899269501427,123909.74890332654,443.5577902026035,123909.71085171917,599.8887283221817,123902.74733656121,313.9688908554632,0.000398438500965977,0.0,0.00154723759007136,0.0,13.908959727288561,-1746.1113569329
2.3102684255386783,2.19940038985161,123909.84109025646,308.98993054445026,123909.70044681124,443.55774208285686,123909.71483568772,599.8887207743828,123902.70851948239,313.9687600678047,0.0004004483908940305,0.0001229058117926063,0.0015461674390063096,0.0,13.909903202147689,-1746.095008475585
2.3102684861351417,2.199400447540095,123909.8461336684,308.9899341377621,123909.6596095061,443.5577068177991,123909.71508056218,599.8887078616955,123902.66969181676,313.96862926767625,0.00040942897677650217,0.00034145968814148294,0.0015459440917975473,0.0,13.911517288065056,-1746.0786584595312
2.3102685467316055,2.19940050522858,123909.85117388137,308.98993772879476,123909.62697876575,443.5576854179792,123909.71135526855,599.8886890157991,123902.63086740054,313.96849847241276,0.00042539085002772534,0.00044898889572497736,0.0015466315786785282,0.0,13.913873025117596,-1746.062309051595
2.310268607328069,2.199400562917065,123909.85620938553,308.98994131647237,123909.59803660087,443.5576702688945,123909.70597023609,599.8886672241546,123902.59205886451,313.9683676978389,0.0004436845826786098,0.0005230029681400475,0.0015477262075848316,0.0,13.916596980678264,-1746.0459622298642
2.310268667924533,2.1994006206055503,123909.86123968879,308.98994490044436,123909.57178134576,443.557659686465,123909.69944130573,599.8886431323792,123902.55327208599,313.96823695131826,0.00046319885513482233,0.0005785972944201033,0.0015491154576115147,0.0,13.919608452596322,-1746.0296189147825
2.310268728520996,2.1994006782940354,123909.86626467899,308.98994848063086,123909.54767401451,443.5576527647496,123909.69203938424,599.8886170997603,123902.51451041117,313.9681062370429,0.00048336165622918153,0.0006221788954574289,0.0015507384965132063,0.0,13.922862529966551,-1746.013279630361
2.3102688497139234,2.1994007936710056,123909.87629830734,308.98995562935306,123909.50424261024,443.55764711627745,123909.67545117719,599.888560309528,123902.43707557188,313.9678449217645,0.0005241059704850542,0.0006868858420746325,0.0015544980690698322,0.0,13.929961309003147,-1745.9806152205601
2.3102689709068507,2.199400909047976,123909.88631014212,308.98996276254735,123909.46533218447,443.55764927980954,123909.6573956513,599.8884984820177,123902.35977491272,313.9675837777689,0.0005640411416087027,0.0007334803174186854,0.001558731811442575,0.0,13.937689747791637,-1745.94797222111
2.310269092099778,2.199401024424946,123909.89630087573,308.9899698807072,123909.42971582408,443.5576571996802,123909.6384443981,599.8884325036157,123902.28262097544,313.96732282076755,0.000602567462418895,0.0007687974281642675,0.001563299759835174,0.0,13.945937048035262,-1745.9153525959437
2.310269213292705,2.199401139801916,123909.9062713479,308.98997698443077,123909.39657392385,443.5576695037315,123909.61896245128,599.8883629953358,123902.205622943,313.9670620622639,0.0006394749571267265,0.0007966356863271482,0.0015681082575071529,0.0,13.954625583025404,-1745.8827577829866
2.3102694321245676,2.199401348132203,123909.9242264723,308.9899897770277,123909.34114509587,443.55769972373423,123909.58320655348,599.8882300587201,123902.06700871367,313.966591754673,0.0007019345944615275,0.0008351688070958518,0.0015771886615732983,0.0,13.97124265999139,-1745.8239693341256
2.31026965095643,2.19940155646249,123909.94212339063,308.9900025281528,123909.2900351051,443.557737966676,123909.54721613906,599.8880887677069,123901.92894857524,313.9661221516009,0.0007595624237320967,0.000863660687957641,0.0015866244837329463,0.0,13.988904036636995,-1745.765268950116
2.3102698697882924,2.1994017647927766,123909.95996646739,308.9900152409158,123909.24189347566,443.55778197433244,123909.51146429685,599.8879403798062,123901.79145968177,313.96565327452777,0.0008129015455382263,0.0008863498707101431,0.0015962623361654475,0.0,14.007452524225528,-1745.706659315971
2.3102701594585984,2.1994020405620236,123909.98350952868,308.9900320147787,123909.18140546672,443.557846872398,123909.46486674013,599.8877344776729,123901.61035842822,313.96503375284254,0.0008778872872338617,0.0009111372722495443,0.0016091812686770692,0.0,14.033190290888342,-1745.629219105318
2.3102704491289043,2.1994023163312706,123910.00697252594,308.9900487315956,123909.12373008112,443.5579178723653,123909.41924971652,599.8875188914043,123901.43028468639,313.9644155364994,0.0009375423199555709,0.0009321370027200676,0.0016221862056690585,0.0,14.060138574464531,-1745.551942062427
2.3102707387992107,2.1994025921005176,123910.03036170622,308.99006539581745,123909.06818989987,443.55799383568086,123909.37468291014,599.8872945807204,123901.25124269772,313.9637986307836,0.000992763576174159,0.0009508555259262949,0.0016352035282065532,0.0,14.088177409945501,-1745.4748288479464
2.3102710788700103,2.1994029158515764,123910.05773342245,308.99008489749644,123909.00517968327,443.5580884507189,123909.3236642759,599.8870210498626,123901.04236394637,313.9630760587288,0.0010528962565207367,0.0009709091797756739,0.001650446066757423,0.0,14.12236876717543,-1745.3845073411003
2.31027141894081,2.1994032396026353,123910.08501763914,308.9901043368311,123908.94416527949,443.558188297341,123909.27397033307,599.8867372928024,123900.8349000099,313.96235528393987,0.0011087938438813323,0.0009894768591295437,0.0016656089523954041,0.0,14.157838399697198,-1745.2944104924838
2.3102717590116093,2.199403563353694,123910.11222023732,308.99012371801143,123908.88484520452,443.55829285488863,123909.22551119985,599.8864439981955,123900.62884228607,313.9616362955926,0.001161128011831313,0.0010069765994130948,0.0016806644228682722,0.0,14.194500225556794,-1745.2045369490747
2.3102722430853926,2.1994040241971424,123910.15081115118,308.99015121308076,123908.80291332325,443.55844908083947,123909.1584623938,599.8860111851899,123900.33793170963,313.9606159037834,0.0012304936231756671,0.0010304850480543077,0.001701875926048775,0.0,14.248601851264198,-1745.0769879729223
2.310272727159176,2.1994044850405907,123910.1892585691,308.9901786059067,123908.72356072106,443.5586133332196,123909.09347308478,599.8855614604317,123900.04981265633,313.95959905908774,0.0012948281979029076,0.0010526849910146247,0.0017228050406214743,0.0,14.304817446031848,-1744.9498823859672
2.310273211232959,2.199404945884039,123910.22757238189,308.9902059035362,123908.64643828846,443.5587849716715,123909.03033690763,599.8850959064129,123899.76444700769,313.95858571361623,0.0013549707235853679,0.0010738697085749577,0.0017434313125420074,0.0,14.363011698392825,-1744.8232142020288
2.3102739819910543,2.1994056796540358,123910.28832258441,308.9902491865176,123908.52761152021,443.5590722897175,123908.93315154396,599.8843242652546,123899.31565172739,313.9569793163149,0.0014436319179912647,0.0011058641677264042,0.0017756235791995928,0.0,14.459466843177893,-1744.6224145393644
2.3102747527491494,2.1994064134240325,123910.34878198542,308.99029226229527,123908.4130734882,443.559375667176,123908.83958787889,599.8835176339513,123898.87356629083,313.9553814503868,0.0015251489355478703,0.001136026966617583,0.0018070122477537433,0.0,14.560295756083974,-1744.422681298353
2.3102755235072445,2.1994071471940293,123910.40897273766,308.99033514665274,123908.30221367057,443.55969385009934,123908.74918053256,599.8826784349322,123898.43802322494,313.95379190550136,0.0016008502690138514,0.001164698502922949,0.0018375971086478321,0.0,14.665195633469352,-1744.2239881876703
2.3102765813963653,2.1994081543158504,123910.49118323172,308.9903937194838,123908.15518525179,443.56015279533494,123908.62953241164,599.8814773558923,123897.85055878422,313.9516233521925,0.0016970362028095834,0.001202026336769502,0.001878289519545952,0.0,14.81533051345707,-1743.9529190240605
2.3102776392854856,2.1994091614376714,123910.57295971343,308.9904519830649,123908.0133653462,443.56063575232196,123908.51437084001,599.8802228875874,123897.27468748612,313.9494695555606,0.0017858963160141083,0.001237301819865814,0.001917546902594805,0.0,14.972139051579347,-1743.6836944450747
2.310278697174606,2.1994101685594925,123910.65433350866,308.9905099597152,123907.87607842502,443.56114104547135,123908.40310983172,599.8789185603,123896.71000738499,313.9473300108002,0.0018687342826952794,0.0012708068704506534,0.0019554316798728426,0.0,15.135179962499024,-1743.4162513500269
