theta_deg,E_x,E_y,E_projected_velocity,E_projected_velocity_scaled_to_target,E_piecewise_model_scaled_to_target,target_velocity,target_piecewise_model,regime_core
167.25,0.37184755846136985,-0.10392197039908588,-0.05577515670735623,-0.04594090912459328,0.006223499593823911,0.09802680154134132,0.0019301265470539342,1
167.5,0.3714769429076768,-0.1040943106463077,-0.05397898627053383,-0.04509149572738279,0.006946410334943358,0.10020521110056269,0.0026191981877572434,1
167.75,0.3711086315493175,-0.10427885377026377,-0.052162901061167895,-0.04423266458547831,0.007669321076062913,0.1023901642008627,0.0033082698284607193,1
168.0,0.3707426816615723,-0.10447567729442095,-0.05032674983857924,-0.04336434417679236,0.008392231817182464,0.10458133902765693,0.00399734146916414,1
168.25,0.3703791511365431,-0.10468485901436483,-0.04847038202148899,-0.042486463291069504,0.009115142558301915,0.10677841588410575,0.004686413109867504,1
168.5,0.37001809848659983,-0.10490647698591138,-0.04659364775707509,-0.04159895106254329,0.009838053299421466,0.10898107719111413,0.005375484750570925,1
168.75,0.369659582847729,-0.10514060951276794,-0.04469639799189747,-0.040701737003476984,0.010560964040541021,0.11118900748733174,0.006064556391274345,1
169.0,0.3693036639827813,-0.10538733513371817,-0.04277848454469657,-0.03979475103859012,0.011283874781660468,0.11340189342915293,0.00675362803197771,1
169.25,0.36895040228460896,-0.10564673260934937,-0.040839760181069044,-0.03887792354037291,0.012006785522780023,0.1156194237907167,0.00744269967268113,1
169.5,0.36859985877909235,-0.10591888090828427,-0.038880078690021,-0.037951185365288326,0.012729696263899467,0.11784128946390673,0.008131771313384495,1
169.75,0.36825209512804763,-0.10620385919293043,-0.03689929496239745,-0.03701446789086174,0.013452607005019022,0.12006718345835149,0.008820842954087915,1
170.0,0.36790717363200576,-0.10650174680473665,-0.034897265071184014,-0.03606770305365564,0.014175517746138577,0.1222968009014239,0.009509914594791335,1
170.25,0.3675651572328661,-0.10681262324893726,-0.03287384635367447,-0.03511082338812698,0.014898428487258027,0.12452983903824175,0.0101989862354947,1
170.5,0.3672261095164061,-0.10713656817880068,-0.03082889749549474,-0.03414376206636227,0.015621339228377575,0.1267659972316674,0.010888057876198065,1
170.75000000000003,0.36689009471465334,-0.10747366137934508,-0.02876227861647152,-0.03316645293868508,0.016344249969497234,0.12900497696230795,0.011577129516901596,1
171.0,0.36655717770810337,-0.10782398275055233,-0.026673851358330548,-0.03217883057512876,0.01706716071061658,0.13124648182851514,0.012266201157604906,1
171.25,0.3662274240277838,-0.1081876122900279,-0.024563478974206465,-0.031180830307765885,0.017790071451736136,0.13349021754638543,0.012955272798308326,1
171.5,0.3659008998571571,-0.10856463007514963,-0.022431026419943434,-0.03017238827388452,0.01851298219285558,0.13573589194975985,0.013644344439011635,1
171.75,0.3655776720338476,-0.10895511624466092,-0.020276360447161926,-0.02915344145999975,0.019235892933975134,0.13798321499022423,0.014333416079715167,1
172.0,0.3652578080511978,-0.10935915097973059,-0.01809934969806432,-0.028123927746687476,0.019958803675094585,0.14023189873710903,0.015022487720418476,1
172.25,0.36494137605964283,-0.10977681448445181,-0.01589986480194787,-0.027083785954225618,0.02068171441621414,0.14248165737748933,0.015711559361121896,1
172.5,0.36462844486788804,-0.11020818696579829,-0.013677778473390662,-0.02603295588902652,0.021404625157333688,0.14473220721618502,0.016400631001825317,1
172.75,0.3643190839438983,-0.11065334861301127,-0.011432965612071902,-0.024971378390842187,0.02212753589845314,0.1469832666757605,0.017089702642528737,1
173.0,0.36401336341567586,-0.11111237957643641,-0.009165303404184744,-0.023898995380722675,,0.14923455629652493,,0
173.25,0.363711354071833,-0.11158535994578708,-0.00687467142539536,-0.022815749909705675,,0.1514857987365322,,0
173.5,0.36341312736194303,-0.11207236972785006,-0.004560951745298751,-0.021721586208213933,,0.15373671877158077,,0
173.75,0.3631187553966682,-0.11257348882360868,-0.0022240290333170936,-0.02061644973613482,,0.15598704329521382,,0
174.0,0.36282831094765333,-0.1130887970048155,0.00013620933401744094,-0.019500287233554663,,0.15823650131871927,,0
174.25,0.36254186744718253,-0.11361837388997212,0.002519873164457315,-0.01837304677211848,,0.1604848239711296,,0
174.5,0.362259498987586,-0.11416229891975427,0.004927069340178557,-0.017234677806983536,,0.16273174449922204,,0
174.75,0.3619812803203938,-0.1147206513318588,0.007357901706734405,-0.01608513122933346,,0.16497699826751847,,0
175.0,0.36170728685523157,-0.11529351013527461,0.009812470960898918,-0.01492435941941726,,0.16722032275828544,,0
175.25000000000003,0.361437594658441,-0.11588095408400137,0.012290874537480184,-0.013752316300075635,,0.16946145757153427,,0
175.5,0.36117228045142996,-0.11648306165018366,0.014793206495186905,-0.012568957390714952,,0.1717001444250208,,0
175.75,0.36091142160873824,-0.11709991099669245,0.017319557401637067,-0.011374239861686926,,0.17393612715424564,,0
176.0,0.3606550961558129,-0.11773157994914174,0.019870014217601206,-0.010168122589030262,,0.17616915171245415,,0
176.25,0.3604033827664854,-0.11837814596735566,0.02244466018057821,-0.00895056620952794,,0.17839896617063608,,0
176.5,0.36015636076014784,-0.11903968611627566,0.02504357468780511,-0.007721533176032178,,0.1806253207175261,,0
176.75,0.35991411009861307,-0.11971627703633705,0.02766683317880755,-0.006480987813006597,,0.18284796765960362,,0
177.0,0.3596767113826622,-0.12040799491329368,0.030314507017601692,-0.005228896372233231,,0.18506666142109257,,0
177.25,0.3594442458482647,-0.12111491544752498,0.032986663374662786,-0.003965227088629876,,0.18728115854396157,,0
177.5,0.3592167953624667,-0.12183711382281517,0.03568336510878007,-0.002689950236121206,,0.18949121768792393,,0
177.75,0.35899444241894457,-0.12257466467462,0.03840467064892199,-0.0014030381835049843,,0.1916965996304377,,0
178.0,0.3587772701332102,-0.12332764205784214,0.04115063387623983,-0.0001044654502528504,,0.19389706726670553,,0
178.25,0.3585653622374724,-0.12409611941410031,0.043921304006341894,0.0012057912378168612,,0.19609238560967474,,0
178.5,0.35835880307513496,-0.12488016953853678,0.046716725471974994,0.002527752893058899,,0.19828232179003746,,0
178.75,0.3581576775949394,-0.12567986454615176,0.049536937806252915,0.0038614382107795657,,0.20046664505623027,,0
179.0,0.3579620713447379,-0.1264952758376828,0.052381975526576356,0.005206863514342162,,0.20264512677443464,,0
179.25,0.35777207046489007,-0.12732647406506217,0.05525186801939166,0.006564042700669109,,0.20481754042857653,,0
179.5,0.35758776168129114,-0.12817352909644103,0.05814663942593933,0.007932987186212152,,0.20698366162032672,,0
179.75000000000003,0.3574092322980073,-0.12903650998082028,0.06106630852914706,0.009313705853463777,,0.2091432680691006,,0
180.0,0.3572365701895319,-0.12991548491228758,0.06401088864182425,0.010706204998084154,,0.21129613961205831,,0
180.25,0.35706986379264694,-0.13081052119390388,0.06698038749631895,0.012110488276719598,,0.21344205820410456,,0
180.5,0.35690920209788907,-0.13172168520122635,0.06997480713579894,0.013526556655589158,,0.2155808079178888,,0
180.75,0.3567546746406195,-0.1326490423455236,0.07299414380732386,0.01495440835991815,,0.21771217494380518,,0
181.0,0.35660637149168967,-0.1335926570366745,0.07603838785687443,0.016394038824297217,,0.21983594758999242,,0
181.25,0.3564643832477029,-0.13455259264579864,0.07910752362650876,0.01784544064404731,,0.221951916282334,,0
181.5,0.35632880102087017,-0.13552891146762197,0.08220152935381654,0.0193086035276713,,0.22405987356445808,,0
181.75,0.35619971642845133,-0.13652167468262882,0.08532037707384296,0.0207835142504736,,0.22615961409773744,,0
182.0,0.3560772215817944,-0.13753094231898252,0.08846403252365559,0.022270156609429572,,0.22825093466128957,,0
182.25,0.35596140907495183,-0.1385567732142954,0.09163245504972785,0.02376851137938697,,0.2303336341519767,,0
182.5,0.35585237197289005,-0.13959922497723729,0.09482559751831299,0.025278556270681544,,0.23240751358440562,,0
182.75,0.3557502037992859,-0.14065835394901852,0.09804340622898197,0.026800265888248933,,0.23447237609092786,,0
183.0,0.3556549985239027,-0.14173421516479967,0.10128582083149927,0.028333611692315002,,0.2365280269216396,,0
183.25,0.3555668505495621,-0.1428268623150198,0.10455277424620842,0.029878561960745963,,0.23857427344438167,,0
183.5,0.3554858546986958,-0.14393634770671015,0.10784419258809881,0.031435081753139416,,0.24061092514473978,,0
183.75,0.3554121061994904,-0.14506272222480868,0.11115999509472309,0.03300313287673626,,0.24263779362604393,,0
184.0,0.3553457006716245,-0.14620603529350673,0.11450009405813266,0.03458267385423287,,0.24465469260936917,,0
184.25000000000003,0.35528673411159617,-0.14736633483767744,0.11786439476099655,0.03617365989357155,,0.246661437933535,,0
184.5,0.3552353028776509,-0.14854366724439141,0.12125279541706517,0.03777604285978563,,0.24865784755510564,,0
184.75,0.3551915036743073,-0.1497380773245909,0.12466518711613805,0.039389771248974664,,0.25064374154839014,,0
185.0,0.3551554335364886,-0.15094960827492762,0.12810145377369053,0.04101479016448274,,0.252618942105442,,0
185.25,0.35512718981326313,-0.1521783016398241,0.13156147208530983,0.04265104129535116,,0.25458327353605953,,0
185.5,0.3551068701512013,-0.15342419727377074,0.13504511148608703,0.044298462897114824,,0.2565365622677857,,0
185.75,0.355094572477348,-0.15468733330392237,0.13855223411510567,0.04595698977500881,,0.25847863684590816,,0
186.0,0.3550903949818285,-0.15596774609301492,0.14208269478516228,0.047626553269649125,,0.2604093279334591,,0
186.25,0.35509443610008157,-0.15726547020264764,0.1456363409578492,0.04930708124524931,,0.26232846831121565,,0
186.5,0.3551067944947376,-0.1585805383569612,0.14921301272412207,0.05099849808043082,,0.26423589287769933,,0
186.75,0.35512756903714654,-0.15991298140676277,0.15281254279046877,0.05270072466168213,,0.26613143864917654,,0
187.0,0.35515685878856007,-0.16126282829412786,0.15643475647078936,0.05441367837951891,,0.2680149447596583,,0
187.25,0.35519476298098385,-0.16263010601752476,0.16007947168408782,0.056137273127392334,,0.26988625246090026,,0
187.5,0.35524138099770647,-0.16401483959748886,0.1637464989580706,0.05787141930339092,,0.2717452051224029,,0
187.75,0.355296812353515,-0.1654170520429029,0.16743564143873618,0.05961602381477535,,0.2735916482314111,,0
188.0,0.3553611566746057,-0.1668367643179079,0.17114669490603288,0.06137099008538319,,0.27542542939291453,,0
188.25,0.3554345136782132,-0.16827399530948836,0.1748794477956529,0.06313621806593532,,0.27724639832964776,,0
188.5,0.35551698315194846,-0.16972876179578075,0.17863368122701975,0.06491160424727122,,0.2790544068820897,,0
188.75000000000003,0.355608664932879,-0.17120107841511778,0.1824091690375198,0.06669704167653714,,0.2808493090084643,,0
189.0,0.35570965888635686,-0.17269095763587752,0.1862056778230139,0.06849241997634428,0.31308043108914996,0.2826309607847397,0.3316727695128818,1
189.25,0.3558200648845981,-0.17419840972715234,0.19002296698466056,0.0702976253669114,0.3131282917508078,0.2843992204046293,0.3316360817301112,1
189.5,0.3559399827850469,-0.17572344273028095,0.1938607887820666,0.07211254069120002,0.31317615241246566,0.28615394817959056,0.3315993939473406,1
189.75,0.3560695124085205,-0.17726606243128798,0.19771888839277404,0.07393704544304587,0.31322401307412345,0.28789500653882605,0.33156270616457,1
190.0,0.35620875351716025,-0.17882627233425133,0.20159700397807961,0.07577101579828509,0.31327187373578136,0.289622260029283,0.3315260183817994,1
190.25,0.356357805792201,-0.18040407363565267,0.2054948667551728,0.07761432464886854,0.31331973439743915,0.29133557531565296,0.3314893305990288,1
190.5,0.3565167688115738,-0.1819994651997132,0.20941220107556682,0.07946684163995192,0.313367595059097,0.2930348211803726,0.3314526428162582,1
190.75,0.3566857420273607,-0.18361244353478967,0.2133487245097863,0.08132843320994484,0.31341545572075485,0.29471986852362303,0.3314159550334876,1
191.0,0.35686482474311104,-0.18524300277082512,0.2173041479382647,0.08319896263349644,0.3134633163824127,0.29639059036333,0.331379267250717,1
191.25,0.35705411609104715,-0.18689113463790905,0.22127817564839117,0.08507829006738903,0.31351117704407055,0.2980468618351641,0.3313425794679464,1
191.5,0.3572537150091642,-0.18855682844595817,0.22527050543763805,0.08696627259930738,0.31355903770572835,0.2996885601925405,0.33130589168517577,1
191.75,0.357463720218252,-0.1902400710655768,0.2292808287226872,0.08886276429944484,0.31360689836738626,0.301315564806619,0.33126920390240516,1
192.00000000000003,0.3576842301988474,-0.1919408469100768,0.23330883065446198,0.0907676162749022,0.31365475902904405,0.3029277571663041,0.33123251611963456,1
192.25,0.35791534316814155,-0.19365913791873385,0.23735419023896284,0.09268067672683117,0.31370261969070196,0.30452502087824507,0.33119582833686395,1
192.5,0.3581571570568561,-0.19539492354127178,0.2414165804637909,0.09460179101026768,0.31375048035235975,0.3061072416668357,0.33115914055409335,1
192.75,0.3584097694861095,-0.19714818072360374,0.24549566843023443,0.0965308016965959,0.3137983410140176,0.3076743073742147,0.33112245277132274,1
193.0,0.3586732777442871,-0.1989188838948635,0.24959111549078378,0.09846754863857941,0.31384620167567545,0.3092261079602651,0.33108576498855213,1
193.25000000000003,0.3589477787639375,-0.20070700495573365,0.25370257739192675,0.10041186903788943,0.31389406233733325,0.31076253550261507,0.33104907720578153,1
193.5,0.35923336909871223,-0.20251251326809458,0.2578297044220706,0.10236359751505753,0.31394192299899115,0.31228348419663693,0.3310123894230109,1
193.75,0.3595301449003668,-0.2043353756460169,0.26197214156442267,0.10432256618177327,0.31398978366064895,0.3137888503554481,0.3309757016402403,1
194.0,0.35983820189583826,-0.20617555634809784,0.2661295286546569,0.10628860471544506,0.3140376443223068,0.31527853240991044,0.3309390138574697,1
194.25,0.36015763536442763,-0.20803301707116534,0.27030150054317964,0.10826154043593604,0.31408550498396465,0.31675243090863064,0.3309023260746991,1
194.5,0.36048854011509057,-0.20990771694537017,0.2744876872618034,0.11024119838438452,0.3141333656456225,0.3182104485179599,0.3308656382919285,1
194.75,0.3608310104638704,-0.21179961253064383,0.278687714194627,0.11222740140401367,0.31418122630728035,0.31965249002199414,0.3308289505091579,1
195.0,0.36118514021147574,-0.21370865781457038,0.28290120225291254,0.11421997022283122,0.31422908696893814,0.3210784623225741,0.3307922627263873,1
195.25,0.36155102262103683,-0.21563480421164966,0.28712776805374346,0.11621872353811723,0.314276947630596,0.322488274439285,0.3307555749436167,1
195.5,0.361928750396042,-0.2175780005639668,0.291367024102241,0.11822347810259483,0.31432480829225384,0.323881837509457,0.3307188871608461,1
195.75,0.36231841565848605,-0.2195381931432684,0.2956185789771076,0.12023404881217407,0.3143726689539117,0.3252590647881646,0.33068219937807547,1
196.0,0.36272010992723713,-0.22151532565444168,0.29988203751926323,0.12225024879515854,0.31442052961556954,0.3266198716482272,0.33064551159530486,1
196.25,0.36313392409664624,-0.22350933924041327,0.3041570010233339,0.12427188950280067,0.3144683902772274,0.32796417558020885,0.33060882381253426,1
196.50000000000003,0.36355994841541045,-0.2255201724884312,0.30844306743174593,0.12629878080108958,0.31451625093888524,0.3292918961924182,0.33057213602976365,1
196.75,0.3639982724657078,-0.227547761437751,0.31273983153117674,0.1283307310636528,0.31456411160054304,0.33060295521090854,0.33053544824699305,1
197.0,0.3644489851426282,-0.22959203958872207,0.31704688515110907,0.1303675472656535,0.3146119722622009,0.33189727647947814,0.33049876046422244,1
197.25,0.3649121746338944,-0.23165293791323036,0.3213638173642318,0.13240903507856006,0.31465983292385874,0.33317478595966943,0.33046207268145183,1
197.5,0.36538792839991563,-0.23373038486653497,0.3256902146884287,0.13445499896566743,0.3147076935855166,0.33443541173077007,0.33042538489868123,1
197.75000000000003,0.3658763331541658,-0.2358243064004412,0.3300256612900947,0.13650524227824565,0.31475555424717444,0.33567908398981205,0.3303886971159106,1
198.0,0.36637747484391187,-0.23793462597782605,0.3343697391885181,0.13855956735219277,0.3148034149088323,0.33690573505157206,0.33035200933314,1
198.25,0.3668914386313034,-0.2400612645884887,0.3387220284610658,0.14061777560506755,0.31485127557049014,0.3381152993485716,0.3303153215503694,1
198.5,0.36741830887483584,-0.24220414076630256,0.3430821074489093,0.14267966763337758,0.31489913623214794,0.3393077134310767,0.3302786337675988,1
198.75,0.36795816911120127,-0.2443631706076532,0.34744955296303043,0.14474504331000007,0.3149469968938058,0.340482915967098,0.3302419459848282,1
199.0,0.3685111020375355,-0.24653826779115245,0.3518239404902451,0.14681370188161091,0.31499485755546364,0.3416408477423914,0.3302052582020576,1
199.25,0.369077189494078,-0.24872934359858437,0.3562048443989874,0.1488854420660005,0.3150427182171215,0.3427814516604566,0.330168570419287,1
199.5,0.36965651244725173,-0.2509363069370725,0.3605918381445965,0.15096006214915433,0.31509057887877934,0.34390467274253855,0.3301318826365164,1
199.75,0.3702491509731702,-0.2531590643624474,0.3649844944738545,0.1530373600819797,0.3151384395404372,0.3450104581276268,0.3300951948537458,1
200.0,0.3708551842415925,-0.2553975201037604,0.36938238562852327,0.15511713357655849,0.315186300202095,0.3460987570724554,0.33005850707097517,1
200.25,0.37147469050032106,-0.25765157608895506,0.3737850835476367,0.1571991802018117,0.31523416086375283,0.34716952095150316,0.33002181928820457,1
200.5,0.37210774706006033,-0.2599211319716237,0.3781921600683038,0.15928329747846,0.3152820215254107,0.3482227032569936,0.32998513150543396,1
200.75,0.37275443027973865,-0.2622060851588617,0.3826031871247904,0.1613692829731696,0.31532988218706853,0.3492582595988951,0.32994844372266335,1
201.00000000000003,0.3734148155523074,-0.2645063308401373,0.38701773694564423,0.16345693439177336,0.3153777428487264,0.3502761477049203,0.32991175593989275,1
201.25,0.37408897729101165,-0.26682176201719554,0.39143538224864277,0.16554604967146216,0.3154256035103842,0.3512763274205269,0.32987506815712214,1
201.5,0.3747769889161527,-0.26915226953491755,0.3958556964333413,0.1676364270718412,0.3154734641720421,0.3522587607089169,0.32983838037435154,1
201.75,0.3754789228423336,-0.2714977421131255,0.4002782537710134,0.16972786526475347,0.3155213248336999,0.3532234116510372,0.32980169259158093,1
202.0,0.3761948504662025,-0.273858066379294,0.4047026295917771,0.171820163422772,0.3155691854953578,0.3541702464455797,0.3297650048088103,1
202.25000000000003,0.376924842154692,-0.27623312690212526,0.4091284004687106,0.17391312130626882,0.3156170461570156,0.3550992334089803,0.3297283170260397,1
202.5,0.37766896723375915,-0.27862280622593816,0.4135551443987682,0.1760065393489704,0.31566490681867343,0.35601034297541995,0.3296916292432691,1
202.75,0.3784272939776278,-0.2810269849058744,0.4179824409803175,0.17810021874191545,0.3157127674803313,0.35690354769682436,0.3296549414604985,1
203.0,0.3791998895985385,-0.28344554154382146,0.422409871587123,0.18019396151573233,0.3157606281419891,0.3577788222428638,0.3296182536777279,1
203.25,0.3799868202369987,-0.28587835282508245,0.42683701953861447,0.18228757062115916,0.315808488803647,0.3586361434009532,0.3295815658949573,1
203.5,0.3807881509525439,-0.2883252935556813,0.4312634702662856,0.1843808500077343,0.3158563494653048,0.359475490076252,0.3295448781121867,1
203.75,0.381603945715002,-0.2907862367003301,0.4356888114760763,0.1864736047005873,0.3159042101269627,0.3602968432916647,0.3295081903294161,1
204.0,0.38243426739626607,-0.2932610534209684,0.44011263330660394,0.18856564087526687,0.3159520707886205,0.3611001861878403,0.3294715025466455,1
204.25,0.38327917776256754,-0.29574961311585646,0.4445345284831155,0.1906567659305451,0.3159999314502783,0.36188550402317227,0.3294348147638749,1
204.5,0.38413873746725297,-0.29825178345918724,0.4489540924670446,0.19274678855914354,0.3160477921119362,0.3626527841737991,0.32939812698110427,1
204.75,0.3850130060440619,-0.30076743044115795,0.4533709236010655,0.19483551881632946,0.31609565277359397,0.3634020161336036,0.32936143919833366,1
205.0,0.3859020419008969,-0.30329641840847266,0.45778462324954544,0.1969227681863361,0.3161435134352519,0.36413319151421364,0.32932475141556306,1
205.25,0.3868059023140915,-0.3058386101052434,0.46219479593430807,0.19900834964656564,0.31619137409690967,0.3648463040450014,0.32928806363279245,1
205.50000000000003,0.3877246434231645,-0.30839386671422264,0.4666010494656287,0.201092077729537,0.3162392347585676,0.36554134957308404,0.32925137585002184,1
205.75,0.3886583202260586,-0.31096204789836446,0.47100299506839205,0.20317376858254638,0.3162870954202254,0.36621832606332316,0.32921468806725124,1
206.0,0.38960698657485676,-0.31354301184263866,0.4754002475033537,0.20525324002501183,0.31633495608188317,0.3668772335983252,0.32917800028448063,1
206.25,0.39057069517197684,-0.31613661529608705,0.47979242518345433,0.20733031160347878,0.3163828167435411,0.3675180743784412,0.32914131250171,1
206.5,0.3915494975668276,-0.3187427136140653,0.48417915028514635,0.20940480464426656,0.31643067740519887,0.3681408527217669,0.3291046247189394,1
206.75000000000003,0.3925434441529325,-0.3213611608006419,0.48856004885470183,0.2114765423037416,0.3164785380668568,0.3687455750641427,0.3290679369361688,1
207.0,0.39355258416550054,-0.32399180955110973,0.49293475090947725,0.21354534961620597,0.31652639872851457,0.36933224995915365,0.3290312491533982,1
207.25,0.3945769656794537,-0.326634511294586,0.49730289053412396,0.21561105353939544,0.3165742593901725,0.36990088807812965,0.3289945613706276,1
207.5,0.3956166356078855,-0.32928911623664425,0.5016641059717377,0.21767348299758424,0.31662212005183027,0.3704515022101449,0.328957873587857,1
207.75,0.39667163970095665,-0.3319554734019615,0.5060180397099494,0.21973246892229772,0.31666998071348806,0.37098410726201864,0.3289211858050864,1
208.0,0.397742022545212,-0.3346334306769425,0.5103643385619723,0.2217878442906397,0.31671784137514597,0.37149872025831465,0.3288844980223158,1
208.25,0.39882782756331614,-0.3373228348522674,0.5147026537426207,0.22383944416124196,0.31676570203680376,0.3719953603413414,0.3288478102395452,1
208.5,0.39992909701419044,-0.3400235316653669,0.5190326409393317,0.22588710570785045,0.31681356269846167,0.3724740487711521,0.3288111224567746,1
208.75,0.4010458719935542,-0.3427353658427557,0.5233539603782201,0.22793066825056307,0.31686142336011947,0.3729348089255445,0.32877443467400397,1
209.0,0.40217819243484776,-0.3454581811422169,0.527666276885212,0.2299699732847395,0.31690928402177737,0.373377666300061,0.32873774689123336,1
209.25,0.4033260971105389,-0.34819182039479396,0.5319692599423039,0.23200486450760682,0.31695714468343517,0.3738026485079888,0.32870105910846276,1
209.5,0.4044896236337978,-0.35093612554657205,0.5362625837390029,0.2340351878425852,0.31700500534509296,0.3742097852803598,0.32866437132569215,1
209.75,0.405668808460532,-0.3536909377002063,0.5405459272190082,0.23606079146136383,0.31705286600675087,0.3745991084659505,0.32862768354292154,1
210.00000000000003,0.4068636868917699,-0.3564560971561851,0.544818974122203,0.23808152580375935,0.31710072666840866,0.37497065203128205,0.32859099576015094,1
210.25,0.40807429307638443,-0.35923144345379215,0.5490814130220288,0.2400972435953896,0.31714858733006657,0.3753244520606204,0.32855430797738033,1
210.5,0.4093006600141486,-0.3620168154117396,0.5533329373583188,0.2421077998632012,0.31719644799172436,0.37566054675597604,0.3285176201946097,1
210.75,0.4105428195591068,-0.3648120511684573,0.557573245465675,0.24411305194888883,0.3172443086533822,0.3759789764371041,0.3284809324118391,1
211.0,0.4118008024232609,-0.3676169882220129,0.5618020405974774,0.24611285952024942,0.31729216931504006,0.3762797835415047,0.3284442446290685,1
211.25000000000003,0.41307463818054635,-0.3704314634696271,0.5660190309456139,0.24810708458051228,0.3173400299766979,0.37656301262442216,0.3284075568462979,1
211.5,0.41436435527110793,-0.3732553132467892,0.5702239296560296,0.2500955914756925,0.31738789063835576,0.3768287103588459,0.3283708690635273,1
211.75,0.41566998100584496,-0.37608837336592343,0.5744164548401939,0.25207824690001385,0.31743575130001356,0.3770769255355098,0.3283341812807567,1
212.0,0.4169915415712294,-0.3789304791546072,0.5785963295825871,0.254054919899449,0.3174836119616714,0.37730770906289246,0.3282974934979861,1
212.25,0.4183290620343772,-0.38178146549331893,0.5827632819443143,0.2560254818734289,0.31753147262332926,0.3775211139672172,0.32826080571521554,1
212.5,0.41968256634837325,-0.3846411668526942,0.5869170449629509,0.2579898065747692,0.3175793332849871,0.37771719539245185,0.3282241179324449,1
212.75,0.421052077357826,-0.3875094173302744,0.5910573566487362,0.2599477701078706,0.31762719394664496,0.3778960106003092,0.32818743014967433,1
213.0,0.4224376168046553,-0.3903860506867428,0.5951839599772202,0.2618992509252416,0.3176750546083028,0.3780576189702463,0.32815074236690367,1
213.25,0.42383920533409175,-0.3932709003816204,0.5992966028784853,0.26384412982240085,0.31772291526996066,0.3782020819994654,0.3281140545841331,1
213.5,0.4252568625008881,-0.39616379960841985,0.6033950382230533,0.2657822899312131,0.31777077593161845,0.37832946330291317,0.32807736680136246,1
213.75,0.42669060677572107,-0.39906458132923395,0.6074790238045954,0.2677136167117125,0.31781863659327636,0.37843982861328074,0.3280406790185919,1
214.0,0.4281404555517875,-0.40197307830877105,0.6115483223195668,0.2696379979424717,0.31786649725493415,0.3785332457810042,0.32800399123582125,1
214.25,0.42960642515157066,-0.4048891231477928,0.6156027013438784,0.2715553237095698,0.317914357916592,0.37860978477426427,0.3279673034530507,1
214.50000000000003,0.43108853083378085,-0.40781254831597513,0.6196419333067285,0.2734654863942176,0.31796221857824986,0.37866951767898627,0.32793061567028003,1
214.75,0.4325867868004484,-0.4107431861841746,0.6236657954617115,0.2753683806590946,0.3180100792399077,0.37871251869884026,0.3278939278875095,1
215.0,0.43410120620417114,-0.413680869056088,0.6276740698553233,0.27726390343345486,0.31805793990156556,0.37873886415524083,0.3278572401047388,1
215.25,0.43563180115549716,-0.416625429199301,0.6316665432929798,0.2791519538970578,0.31810580056322335,0.37874863248734747,0.3278205523219683,1
215.5,0.4371785827304432,-0.41957669887573085,0.635643007302669,0.28103243346297857,0.3181536612248812,0.3787419042520644,0.3277838645391976,1
215.75000000000003,0.4387415609781318,-0.4225345103714451,0.6396032580963511,0.282905245759354,0.31820152188653905,0.37871876212404,0.32774717675642706,1
216.0,0.4403207449285433,-0.4254986960258544,0.6435470965292238,0.28477029661011966,0.3182493825481969,0.37867929089566804,0.32771048897365646,1
216.25,0.4419161426003756,-0.42846908826029234,0.6474743280569683,0.2866274940147908,0.31829724320985475,0.3786235774770864,0.32767380119088585,1
216.5,0.44352776100899527,-0.43144551960595456,0.6513847626910867,0.2884767481273417,0.3183451038715126,0.37855171089617795,0.32763711340811524,1
216.75,0.44515560617448574,-0.43442782273121827,0.6552782149524474,0.2903179712342368,0.3183929645331704,0.3784637822985701,0.32760042562534464,1
217.0,0.4467996831297703,-0.43741583046832977,0.6591545038231449,0.29215107773166543,0.31844082519482825,0.37835988494763484,0.32756373784257403,1
217.25,0.44845999592881086,-0.44040937583945977,0.663013452696784,0.29397598410203096,0.3184886858564861,0.3782401142244891,0.3275270500598034,1
217.5,0.45013654765487465,-0.44340829208214083,0.6668548893272962,0.2957926088897458,0.31853654651814395,0.37810456762799444,0.3274903622770328,1
217.75,0.45182934042885714,-0.4464124126740593,0.670678645776391,0.2976008726763813,0.3185844071798018,0.3779533447747568,0.3274536744942622,1
218.0,0.4535383754176618,-0.4494215713572427,0.6744845583597467,0.2994006980552209,0.31863226784145965,0.37778654739912704,0.3274169867114916,1
218.25,0.45526365284261733,-0.4524356021616097,0.6782724675920403,0.3011920096052648,0.3186801285031175,0.37760427935320084,0.327380298928721,1
218.5,0.45700517198794127,-0.45545433942790603,0.6820422181309137,0.3029747338647317,0.31872798916477535,0.37740664660681805,0.3273436111459504,1
218.75,0.45876293120923334,-0.4584776178300256,0.6857936587199737,0.30474879930410287,0.31877584982643314,0.37719375724756404,0.3273069233631798,1
219.00000000000003,0.46053692794199247,-0.4615052723967159,0.6895266421309171,0.30651413629875324,0.318823710488091,0.3769657214807679,0.3272702355804092,1
219.25,0.46232715871015834,-0.4645371385326803,0.6932410251048745,0.3082706771012127,0.31887157114974884,0.3767226516295039,0.3272335477976386,1
219.5,0.46413361913466294,-0.4675730520390727,0.6969366682930566,0.3100183558130976,0.3189194318114067,0.37646466213459084,0.327196860014868,1
219.75,0.4659563039419941,-0.4706128491334024,0.7006134361967926,0.3117571083567549,0.31896729247306455,0.37619186955459255,0.32716017223209737,1
220.0,0.4677952069727638,-0.47365636646884013,0.7042711971070433,0.31348687244665735,0.3190151531347224,0.37590439256581715,0.32712348444932676,1
