index,label,feasible,small_min_deg,small_max_deg,large_max_deg,h_s_low_before,h_s_low_after,h_s_high_before,h_s_high_after,sector_smin_to_lmin_deg,sector_lmin_to_smax_deg,sector_smax_to_lmax_deg,sector_lmax_to_next_smin_deg,indicated_thermal_efficiency,indicated_power_w,heat_input_w,heat_out_w,maximum_tube_reynolds,maximum_tube_mach_number,maximum_absolute_mass_flow_kg_s,cold_isothermality_error,hot_isothermality_error,pressure_equalization_error,small_max_abs_dV_dtheta,large_max_abs_dV_dtheta,small_max_abs_d2V_dtheta2,large_max_abs_d2V_dtheta2,convergence_cycles
23,sobol,False,77.01113985851407,244.46010464057326,361.901057170704,0.08544437261298299,0.22648284626193343,-1.6319557003676892,-0.838222106732428,102.98886014148593,64.46010464057326,117.44095253013074,75.11008268781006,0.09942908308815387,17.878437169934635,179.81094278103322,-161.93419795296634,552.054658616052,0.049163040665134994,0.010610983066968048,0.01903446433270004,0.08127063775022579,0.022404854954729946,0.0005796982999590861,0.000648849710694132,0.0012646959252088064,0.00133091161028025,22
24,sobol,True,76.28532864525914,235.30120754987,368.65797331929207,0.28938987557776275,-0.19795741215348245,-1.7692213773727417,-1.0050571823958308,103.71467135474086,55.301207549870014,133.35676576942205,67.62735532596707,0.1888406973543524,49.18978658485712,260.4829746659659,-211.24532524013452,549.3317423533191,0.047088986280067364,0.010558646187085425,0.027738242301707027,0.06504718229742947,0.02004982574512875,0.0006009427437715832,0.0006639422677191857,0.0014755348647851711,0.0015129439170310098,22
25,sobol,True,67.0750304274261,239.56036802381277,361.1305435039103,-0.5538450308144093,0.12366910320706664,-1.2725926980376245,-0.6714539693202823,112.9249695725739,59.56036802381277,121.57017548009753,65.9444869235158,0.17813433383755164,43.00134857775517,241.39843033836445,-198.43222823913723,557.9195134455028,0.03858834774965361,0.010723710809256354,0.02542764223022176,0.05448417366780929,0.018605824023542675,0.0005049784422578422,0.0005797084711462668,0.0010291747819904627,0.001139312421209773,22
26,sobol,True,70.36285514757037,237.73669666424394,366.91576783917844,0.013144689425826028,0.09880285542458295,-1.062502358853817,-1.1621246320195495,109.63714485242963,57.73669666424394,129.1790711749345,63.44708730839193,0.18722692449548814,51.38466602237115,274.45126367820797,-223.0299711976251,610.3235198844714,0.04551374359468383,0.011730962566463082,0.03132672783424104,0.048906127824601034,0.019308584909076467,0.0004903142934843271,0.0005644497596662511,0.0009919510886154024,0.0011042638833597743,22
27,sobol,True,73.00918834283948,243.49695586040616,364.13192342408,-0.3369405019562691,-0.3134601028170437,-1.5659717202186585,-0.8292200330644846,106.99081165716052,63.49695586040616,120.63496756367385,68.87726491875947,0.1942356371079845,50.97179755877297,262.4224798173129,-211.41144766297106,536.7016581303398,0.04116816143741554,0.010315884700097191,0.029467661185509184,0.054554595034195436,0.019703167847423594,0.0005216619595928365,0.0006020269981335842,0.0011894268933433704,0.0013306653620995441,22
28,sobol,True,74.9974569901824,237.2560910321772,363.31835421174765,-0.16678093061782417,-0.3757369365077466,-1.6731249406933786,-1.0944595859386026,105.0025430098176,57.25609103217721,126.06226317957044,71.67910277843475,0.19190783315693935,52.246696496616856,272.24890009513206,-219.97977318131936,564.481565350253,0.04348212380088795,0.010849839301352452,0.03014610161618936,0.054752964950336026,0.019411271583951006,0.000561398819260162,0.0006137742151905538,0.0013679678883972478,0.0013735037910745718,22
29,sobol,True,72.11290349066257,243.5073446817696,370.8445678316057,-0.03814883017912507,-0.038183049112558376,-1.3702417105436324,-0.7391957320272923,107.88709650933743,63.50734468176961,127.33722314983606,61.2683356590569,0.19585729197731414,49.59096403211662,253.19947769859223,-203.6373131675235,544.6829155081493,0.043191072996961594,0.010469291587562572,0.027791672394641313,0.05409213218066414,0.02002332211995665,0.0005090407804083825,0.0006140227197844854,0.0010871044266680648,0.001328658582676346,22
30,sobol,True,69.02572821080685,233.69450346380472,365.0678839664906,-0.3692476746626198,0.2650013654027134,-1.1664158433675766,-0.9264470687601716,110.97427178919315,53.69450346380472,131.3733805026859,63.95784424431622,0.17089644126911707,41.880549538337334,245.06390669883203,-203.2107553196446,620.4015208163756,0.04034473137625399,0.011924670735696552,0.026749753757622716,0.05841512765970607,0.017824745742776742,0.0005273486702428495,0.0005909634673254944,0.0010764409842407537,0.0011355234959110334,22
31,sobol,True,78.09631668776274,241.44685565680265,367.8553949240595,0.2236584012862295,-0.16355527359992267,-1.463630647957325,-0.5720417601522059,101.90368331223726,61.446855656802654,126.40853926725686,70.24092176370323,0.19425223912278825,47.51993516643638,244.63005101526107,-197.1372687096512,563.8468059020374,0.044984939025965294,0.010837638658442384,0.027560396924416156,0.05727550753694342,0.021402614263487663,0.0005388592338322684,0.0006087281476854002,0.0012439626261639815,0.0013334642364224965,22
32,sobol,True,78.04766160622239,237.03523221984506,370.0375668834895,0.10937250982970004,-0.02334736967459322,-1.5578990913927555,-0.9065059660002589,101.95233839377761,57.03523221984506,133.00233466364443,68.0100947227329,0.1885462955126834,45.62458972513771,241.9808334132376,-196.43187295964273,551.6765432527428,0.044925468902529575,0.010603715352340852,0.026047823029921504,0.06473567157649146,0.019660060564250674,0.0005793277891792218,0.0006451426881435854,0.0013634126274812749,0.0014202652925349199,29
33,sobol,True,69.06862550601363,244.10759945586324,362.2500511202961,-0.2550717124249786,-0.43707604059018196,-1.0612702243030072,-0.5919531191699208,110.93137449398637,64.10759945586324,118.14245166443288,66.81857438571751,0.18909585774877066,56.96787348866053,301.26452354311755,-244.24450323630288,562.4343621214479,0.03991907994209635,0.010810490228834976,0.035711483778920645,0.04751779478646067,0.020226240521716985,0.00042588486323670604,0.000499273056805456,0.0009064376290588045,0.0010464276498598402,22
34,sobol,True,71.96968587860465,233.09644738584757,368.03708712011576,0.31189075731672344,-0.08390884129330517,-1.2519742958247662,-1.0737349334638566,108.03031412139535,53.09644738584757,134.9406397342682,63.93259875848889,0.18904414125847346,55.24325037518451,292.2240806164542,-236.96462291439857,572.5313165807996,0.04657500753332957,0.011004562701775817,0.032915967979257235,0.04816916299453983,0.019474257037338998,0.0005199369394004825,0.0005799683372561637,0.0011686943886962987,0.0012214809963801976,22
35,sobol,False,75.1347565986216,241.66844832152128,365.5108878426254,-0.5169416023418307,0.23332248623482882,-1.7554434634745122,-0.7598707825411111,104.8652434013784,61.66844832152128,123.8424395211041,69.62386875599623,0.09911234976496233,17.802417880025622,179.61856340045162,-161.81805507026155,554.7044861242333,0.04035741856319946,0.010661915115780362,0.02024975055440757,0.08420414610275126,0.018635527914690125,0.0006018231806434941,0.0006837912399012287,0.0013386253967401542,0.00145160434167916,22
36,sobol,False,73.33480224758387,235.89635682851076,361.9396759327501,-0.46548848329111936,0.2033158456441015,-1.4618156276643277,-1.1422218061517924,106.66519775241613,55.89635682851076,126.04331910423934,71.39512631483376,0.15720312729162284,34.89139817878669,221.951043722309,-187.07184744554976,571.4291206287177,0.042281988716020624,0.01098337751222712,0.022967080569260962,0.06863989434460961,0.018379315695760474,0.0005698769967124394,0.0006193731496562045,0.0012551342673404891,0.001245411564271542,22
37,sobol,True,70.03148627281189,239.33582278341055,369.7235346157104,0.14180380324833097,-0.22963588619604708,-1.1589322037994862,-0.8491724584717304,109.96851372718811,59.33582278341055,130.38771183229983,60.30795165710151,0.19400601828557593,57.892889334635136,298.4076981025253,-240.49909536049668,558.6207403582489,0.04413971497447248,0.010737189016135186,0.03424702302026369,0.04177403368974372,0.01996737268193099,0.0004702005808657338,0.0005565671791998503,0.0010147889638235322,0.0011943264259797117,22
38,sobol,True,67.30754664540291,237.96050805225968,363.9474798589945,-0.1892968956846744,-0.29862411324866117,-1.3558748073875904,-0.9843708092346788,112.69245335459709,57.960508052259684,125.9869718067348,63.360066786408424,0.19443593068324028,57.480767327086795,295.6283189279966,-238.12905620855042,535.2585646758548,0.042196398516104065,0.010288147156412696,0.03212550068828809,0.04361054587148677,0.01917845958828419,0.0004902596074117705,0.0005657414639462747,0.001089925693594758,0.0012191617735028046,22
39,sobol,False,76.04689723998308,242.89960788562894,366.47490494325757,-0.07503653829917312,0.037464156467467535,-1.6530894242227079,-0.6921700886450708,103.95310276001692,62.89960788562894,123.57529705762863,69.57199229672551,0.16906282307490056,35.711997539903976,211.235071616439,-175.52729138104112,532.0455010091702,0.043984361075201435,0.010226389206129744,0.021860848565737563,0.070283075047213,0.020587194411062094,0.0005708777397064615,0.000653483611197103,0.0012839764968408831,0.0014132554408015998,22
40,sobol,True,76.86800197511911,234.0484305769205,364.718599146232,0.2105205979663879,-0.38404283677227796,-1.7402621775865554,-1.1727563635911793,103.13199802488089,54.04843057692051,130.6701685693115,72.1494028288871,0.18638764633638566,51.95413124091706,278.7423537027348,-226.76911914617227,582.5206220212501,0.047005027232306706,0.011196566064531807,0.03094659499099893,0.05784277583829189,0.019897673297646135,0.0005903826458207006,0.0006302557723304535,0.0014943933817366804,0.001430585472213708,22
41,sobol,True,67.986561357975,241.09731730818748,366.95443424768746,-0.3858789671212435,-0.06534954188391567,-1.243726409971714,-0.8182709271553904,112.013438642025,61.097317308187485,125.85711693949997,61.03212711028755,0.19670648040162755,53.394843133955575,271.44425046361505,-218.00338782441193,540.8664802412277,0.039655493726277705,0.010395936296811098,0.029698798552962445,0.04701920841161951,0.01857636042138114,0.00048422819509423397,0.0005766794177750291,0.0010087758223668551,0.0012018235965564178,22
42,sobol,False,70.89934012293816,236.1067165248096,361.47987826168537,-0.06198995336890223,0.28781908652745186,-1.0461537852883338,-1.015688905492425,109.10065987706184,56.1067165248096,125.37316173687577,69.41946186125278,0.16394583794613346,39.331341959944204,239.90448585140066,-200.59263370538372,649.9398998803996,0.046083156304310195,0.012492424734657063,0.0266052006258909,0.059412140080454055,0.020145126089480107,0.000513030847309746,0.0005652053985334167,0.001010071290278317,0.0010298109695943518,22
43,sobol,True,73.9668160751462,244.65523713454604,368.932759989053,-0.17277764524333178,-0.12737154895439745,-1.5495207458734512,-0.6605048549361527,106.0331839248538,64.65523713454604,124.27752285450697,65.03405608609319,0.19400462552725073,46.86586868701917,241.5708829603972,-194.7297690863263,521.8249269465405,0.041689007939309713,0.010029940654123805,0.026502773563209937,0.058215369750480785,0.019930212274712224,0.0005310576549787388,0.000630811689279257,0.0011790229619233277,0.0013973916129019447,32
44,sobol,True,75.90898776426911,238.88310138508677,367.2647901009768,-0.35695476331748066,-0.18672253964468838,-1.642611663043499,-0.9158153541386127,104.09101223573089,58.883101385086775,128.38168871589005,68.64419766329229,0.19444587456491505,48.52764299877011,249.5688998666276,-200.9799249343069,543.5628935903475,0.0402249088701716,0.010447763767048888,0.027317959088140716,0.06009137300552969,0.01841433428956995,0.0005667397651831469,0.0006365638793038983,0.0013404980516281723,0.001420577467377111,22
45,sobol,False,72.69557702168822,242.34613939747214,365.0326126012951,0.003552933316677831,0.14790376271121203,-1.3398304522037505,-0.5829908684827387,107.30442297831178,62.34613939747214,122.68647320382297,67.66296442039311,0.16606528953763794,36.745122891567775,221.26913453060678,-184.5381199867375,571.2901043217785,0.04446081876945134,0.010980705494781124,0.023740761272055315,0.06192627781049982,0.02109177535949514,0.0005246168778504137,0.0006055656571322041,0.0010953335518075025,0.0012259212073950003,22
46,sobol,True,69.98335578665137,234.95018146932125,370.4961867108941,-0.5557339840568601,0.0789169675670564,-1.148487251996994,-1.0838278604205698,110.01664421334863,54.95018146932125,135.54600524157286,59.487169075757265,0.19077570697211713,52.30029522063544,274.1454666881638,-221.79129855238136,592.0101683380656,0.03674683202684015,0.011378963611059837,0.03079686201701054,0.04908937564728868,0.015995914156314472,0.0005070200954164909,0.0005874395412596297,0.0010636833509774727,0.0011994073087497948,22
47,sobol,True,78.6328018642962,239.91285318136215,363.042079847306,0.26174177988432346,-0.3525727997068316,-1.44560876339674,-0.7501448294613511,101.3671981357038,59.91285318136215,123.12922666594386,75.59072201699018,0.19504530371480852,51.52304823141726,264.15938887076857,-212.60105141721488,592.0835084928904,0.04641339683621749,0.01138037327426769,0.03130307229079199,0.050850590362512584,0.021889840218892554,0.0005292164278021189,0.0005742017182895703,0.0012667682168094306,0.001252680209144128,22
48,sobol,False,78.53481067717075,234.68181889131665,366.7596827112138,-0.22030023466795684,0.21445985552854835,-1.3009821340441703,-0.6245194289367646,101.46518932282925,54.68181889131665,132.07786381989717,71.77512796595693,0.1505335577246049,32.22319665308021,214.0598889719411,-181.84429643565215,623.5428520585109,0.0406799771863835,0.011985049924781919,0.023234604498791847,0.06837316083241814,0.018817722116685066,0.0005702503125534023,0.0006118867813160223,0.001271507039739373,0.001229727621734099,22
49,sobol,True,69.32561131566763,240.17243230715394,364.28832920640707,-0.10442358828149734,-0.10130663663148881,-1.6040543854236602,-0.8793255448807031,110.67438868433237,60.17243230715394,124.11589689925313,65.03728210926056,0.19540307590205494,49.30402973755747,252.31961938138033,-202.9487347275826,507.5990183479053,0.04416579175146587,0.00975650599888374,0.02585594162452467,0.057869022855675474,0.020172519758264756,0.0005405465568129235,0.0006256913599114018,0.0012020100374437342,0.0013528273109157368,22
50,sobol,True,72.61192523688078,238.6242658123374,368.5012875441462,-0.4338987418916076,-0.40429721265099944,-1.4077007710933684,-0.7923679856583477,107.38807476311922,58.6242658123374,129.87702173180878,64.1106376927346,0.19407816027691874,56.2830285897413,290.0018657917735,-233.6948090244886,559.0177699203322,0.03734580900447529,0.01074482027853756,0.03321319406336198,0.049885300053092524,0.017716745763718105,0.0005046507156164893,0.0005815552663437909,0.0011770494068139325,0.001313028681080478,22
51,sobol,True,75.26008962094784,242.61378068476915,361.2863674145192,0.16851568948477502,0.0021072423085570224,-1.1106757447123528,-1.046642857324332,104.73991037905216,62.613780684769154,118.67258672975004,73.97372220642865,0.18737144604134456,47.115437295082245,251.4547349156176,-204.27143346559814,609.942645888055,0.04932810717431193,0.011723641828446391,0.029043482929502432,0.05142165822476167,0.02227225629885332,0.000488025703782257,0.0005440523953460071,0.0010153679511765296,0.0010599844881242313,22
52,sobol,True,74.24693904444575,236.3861228749156,365.223701748997,0.3398927741684019,0.05852423161268233,-1.203327015042305,-0.8548411572352052,105.75306095555425,56.3861228749156,128.83757887408137,69.02323729544878,0.18495626784527608,47.534203542595414,257.00239357316525,-209.3946987348987,597.6611500675486,0.048132622176533156,0.011487580521554916,0.028522037340165587,0.054519411058326195,0.02128974595445606,0.0005216954856069751,0.000576160123282699,0.0011292110650218646,0.0011569292417741629,22
53,sobol,True,71.36348440125585,244.38463757187128,367.69872239232063,-0.4864100579638034,-0.2848882484715432,-1.7001569166779518,-1.1311479828320443,108.63651559874415,64.38463757187128,123.31408482044935,63.66476200893521,0.19214727184579566,50.645445378246045,263.5761876384622,-212.8955111162782,515.052286881095,0.04102231869218301,0.009899764469698032,0.02878869047879547,0.0580870419039789,0.018489173660448912,0.0005362731789240457,0.00064108765607996,0.00121524169234357,0.0014588316644454492,22
54,sobol,True,68.274798322469,234.31977440789342,363.47477267868817,0.08220332483761017,-0.2602172696962953,-1.5100357308983803,-0.6976097471546382,111.725201677531,54.31977440789342,129.15499827079475,64.80002564378083,0.19616719659479023,55.22445281617273,281.5172657549176,-226.26850833063295,534.4121038278108,0.04373301499378345,0.010271877423723612,0.02953733238220313,0.04945876121141424,0.020269438925395847,0.0005304605247221052,0.000594008478339022,0.001226595441492522,0.0012919907992550528,22
55,sobol,True,77.34721798822284,240.81719038262963,370.68847720883787,-0.2880609828047454,0.17419930309988557,-1.006768360733986,-0.9735452596563846,102.65278201177716,60.81719038262963,129.87128682620823,66.65874077938497,0.17762671076633255,43.03320669826287,242.26765508748815,-199.26879952634232,663.6679028519222,0.04142092140622974,0.012756289199525973,0.028889037134525404,0.056443354183372936,0.0184476120143468,0.0005023094418879234,0.0005773559808891125,0.001011793843494313,0.0011228390986694836,22
56,sobol,True,76.71373860165477,237.67149150371552,362.6839642263949,-0.5886285766493529,-0.15136113557964564,-1.1943986974656582,-0.8050653103739023,103.28626139834523,57.671491503715515,125.01247272267938,74.02977437525988,0.19294388038393187,50.668968995735405,262.60987855593606,-211.88246855191358,603.5226917007539,0.037334682534407325,0.011600244581255434,0.031240185295148652,0.05153617578023971,0.01797084588514775,0.0005063149293349507,0.000547148466440938,0.0011412073945346196,0.00111947048372866,22
57,sobol,False,67.40840860083699,243.18567697703838,370.22863706946373,0.2341889061033725,0.25357559085823594,-1.497380942851305,-1.1812114578671753,112.59159139916301,63.18567697703838,127.04296009242535,57.17977153137326,0.16283362547148328,38.65269363898723,237.37537948362146,-198.74210464150838,557.769253651214,0.05026032426459435,0.01072082268195236,0.025746110696039656,0.06686465536571107,0.020638138108938855,0.0005357028435880267,0.0006603027641751657,0.0010890062750634228,0.0013897881785847014,22
