theta_deg,theta_rad,normalized_t_deg,small_target_q,small_mechanism_q,small_target_dq,small_mechanism_dq,small_target_ddq,small_mechanism_ddq,small_hp_window,large_target_q,large_mechanism_q,large_target_dq,large_mechanism_dq,large_target_ddq,large_mechanism_ddq,large_hp_window
177.0,3.0892327760299634,183.0,0.8092485566523165,0.7957346061558582,0.825872397008767,0.7986932052464414,-0.8676844082116284,-0.34327591905346483,0,0.03425779132095952,0.055415024579924976,0.1855011706732649,0.197254375668255,0.5135708933726215,0.2356533873872989,0
177.25,3.093596099159949,182.75000000000003,0.8128437264487921,0.7992161913658401,0.8220048852947127,0.7971238535753986,-0.9050393306518267,-0.37634531907882035,0,0.03507207845210125,0.056277945602688284,0.18773980182480102,0.19827794465555343,0.5125328230639643,0.23353448996178305,0
177.5,3.097959422289935,182.5,0.8164216657108531,0.8026906123864881,0.817974564686209,0.7954089727752444,-0.9423077817960348,-0.40997828695559935,0,0.03589612339750681,0.0571453127339584,0.18997378322296396,0.19929234855165437,0.5114396843115585,0.23145252770843966,0
177.75,3.102322745419921,182.25,0.8199816649257383,0.8061572288823702,0.8137818481761593,0.793546118090868,-0.9794734022342809,-0.44416775552080257,0,0.036729905346126746,0.05801708633577762,0.1922028756452101,0.20029774899084127,0.510291962466733,0.22940771140034702,0
178.0,3.1066860685499065,182.0,0.823523016538441,0.809615389921346,0.8094272201388563,0.7915328778927287,-1.0165198325566234,-0.47890558846679115,0,0.03757340244772711,0.058893227477415655,0.1944268419867429,0.20129430849835486,0.5090901428808156,0.22740023862277597,0
178.25,3.1110493916798925,181.75,0.8270450152631649,0.8130644341294478,0.8049112363299856,0.7893668784283947,-1.0534307133531153,-0.5141825411568662,0,0.03842659182212871,0.05977369793913112,0.19664544726050928,0.20228219043273538,0.507834710905134,0.2254302937164457,0
178.5,3.115412714809878,181.5,0.8305469583947857,0.8165036898668155,0.8002345238866247,0.7870457887429995,-1.0901896852138062,-0.5499882224364245,0,0.03928944956844904,0.060658460215684995,0.1988584585972017,0.2032615589278998,0.5065261518910168,0.2234980477200639,0
178.75,3.119776037939864,181.25,0.8340281461203107,0.8199324754254733,0.7953977813272433,0.7845673257640414,-1.1267803887287484,-0.5863110576449531,0,0.040161950774340927,0.06154747751958434,0.20106564524525652,0.20423257883498264,0.5051649511897917,0.22160365831905604,0
179.0,3.12413936106985,181.0,0.8374878818303392,0.8233500992495559,0.7904017785517015,0.7819292595446221,-1.1631864644879926,-0.623138252978689,0,0.041044069525234095,0.062440713784105095,0.20326677857085543,0.20519541566396582,0.5037515941527867,0.21974726979489603,0
179.25,3.1285026841998356,180.75,0.8409254724305222,0.8267558601790099,0.7852473568412525,0.7791294186592397,-1.1993915530815915,-0.6604557616012121,0,0.04193577891357503,0.06333813366601748,0.20546163205792412,0.20615023552507725,0.5022865661313304,0.21792901297745845,0
179.5,3.1328660073298216,180.5,0.8443402286530228,0.8301490477168063,0.7799354288585405,0.7761656957427682,-1.2353792950995932,-0.6982482516842645,0,0.04283705104806823,0.06423970254809497,0.2076499813081337,0.20709720507000487,0.5007703524767502,0.21614900520171834,0
179.75000000000003,3.1372293304598076,180.24999999999997,0.8477314653679768,0.8335289423208593,0.7744669786476018,0.7730360531651475,-1.2711333311320592,-0.7364990765688934,0,0.043747857062915396,0.06514538654133817,0.20983160404089965,0.20803649143291741,0.49920343854037436,0.21440735026516036,0
180.0,3.141592653589793,180.0,0.85109850189495,0.8368948157209086,0.7688430616338665,0.7697385288307557,-1.30663730176902,-0.7751902474511905,0,0.04466816712705601,0.06605515248694616,0.21200628009338118,0.20896826217130676,0.4975863096735315,0.21270413839091,0
180.25,3.145955976719779,179.75,0.8544406623144032,0.8402459312609813,0.7630648046241525,0.766271242091461,-1.3418748476005453,-0.8143024088096454,0,0.04559795045340942,0.06696896795805107,0.2141737914204839,0.20989268520668694,0.4959194512275491,0.21103944619339612,0
180.5,3.1503192998497647,179.5,0.8577572757791478,0.8435815442677985,0.7571334058066728,0.7626323997604311,-1.3768296092166807,-0.8538148168463786,0,0.04653717530811263,0.0678868012611622,0.21633392209485716,0.21080992876513685,0.49420334855375525,0.2094133366460588,0
180.75,3.1546826229797507,179.25,0.8610476768258084,0.8469009024457423,0.7510501347510301,0.7588203022133202,-1.4114852272074783,-0.8937053212377422,0,0.04748580901976307,0.06880862143737287,0.21848645830689478,0.21172016131771745,0.49243848700347836,0.20782585905502082,0
181.0,3.1590459461097367,179.0,0.8643112056862812,0.8502032462985267,0.7448163324082211,0.754833349561335,-1.4458253421629879,-0.9339503505399882,0,0.04844381798865727,0.0697343982632872,0.2206311883647359,0.21262355152078474,0.490625351928046,0.20627704903531613,0
181.25,3.163409269239722,178.75,0.8675472085991955,0.8534878095778944,0.7384334111106327,0.7506700478797812,-1.479833594673262,-0.9745249014462589,0,0.049411167696032265,0.07066410225171693,0.22276790269426353,0.21352026815619948,0.4887644286787867,0.2047669284904833,0
181.5,3.167772592369708,178.5,0.8707550381213732,0.8567538197597218,0.7319028545720437,0.7463290154748797,-1.5134936253283506,-1.0154025322499738,0,0.05038782271330611,0.07159770465208637,0.22489639383910628,0.2144104800714621,0.486856202607028,0.20329550559703832,0
181.75,3.1721359154996938,178.25,0.8739340534392889,0.8600004985473803,0.7252262178876258,0.7418089891693562,-1.546789074718306,-1.056555360814974,0,0.05137374671131667,0.0725351774505908,0.22701645646063656,0.21529435611978692,0.48490115906409886,0.20186277479239137,0
182.0,3.1764992386296798,178.0,0.8770836206805295,0.8632270624025578,0.718405127533941,0.7371088305869707,-1.5797035834331796,-1.0979540672527872,0,0.05236890246956438,0.07347649337008133,0.22912788733797218,0.21617206510013162,0.4828997834013263,0.20046871676757946,0
182.25,3.1808625617596658,177.74999999999997,0.880203113225256,0.8664327231034992,0.7114412813689437,0.732227532414744,-1.6122207920630274,-1.139567901626209,0,0.0533732518854515,0.07442162586972045,0.23123048536797536,0.21704377569720804,0.4808525609700387,0.1991132984635992,0
182.5,3.1852258848896513,177.5,0.8832919120176598,0.8696166883305084,0.7043364486319833,0.7271642246202606,-1.6443243411978856,-1.18136469696014,0,0.054386755983521384,0.07537054914432462,0.23332405156525218,0.2179096564214796,0.47875997712156504,0.1977964730719602,0
182.75,3.1895892080196373,177.25,0.8863494058774284,0.8727781622783432,0.6970924699437947,0.7219181806003543,-1.6759978714278196,-1.2233108877680479,0,0.055409374924701216,0.07632323812349939,0.2354083890621549,0.21876987554917704,0.4766225172072323,0.1965181800406358,0
183.0,3.193952531149623,177.0,0.8893749918112004,0.8759163462952707,0.6897112573065093,0.716488823236737,-1.707225023342878,-1.2653715342899705,0,0.05644106801554105,0.07727966847046064,0.23748330310877977,0.21962460106234766,0.4744406665783688,0.19527834508391975,0
