index,label,feasible,small_60_deg,small_90_deg,large_150_deg,large_210_deg,small_60_flattening_fraction,small_90_flattening_fraction,large_150_flattening_fraction,large_210_flattening_fraction,indicated_thermal_efficiency,indicated_power_w,heat_input_w,heat_out_w,maximum_tube_reynolds,maximum_tube_mach_number,maximum_absolute_mass_flow_kg_s,cold_isothermality_error,hot_isothermality_error,pressure_equalization_error,small_max_abs_dV_dtheta,large_max_abs_dV_dtheta,small_max_abs_d2V_dtheta2,large_max_abs_d2V_dtheta2,convergence_cycles
56,sobol,True,-0.9064780510962009,-0.8375999639928341,-0.8336988115310668,-0.7188285184465348,-5.155899715094793,-1.6928717202358399,-0.24128896945029268,-1.098692509593894,0.16482017563214585,45.673185998767934,277.10919384471293,-231.48564123190445,769.3137723662591,0.03958030500710935,0.014786897066004265,0.035053121787610136,0.05885345373857759,0.021624474105659593,0.00044413691692758435,0.0005325701315290141,0.0006462590933559466,0.0014051411658943405,22
57,sobol,True,-0.8494062612578273,-0.9473799408227205,-0.6417859482765198,-0.952191727142781,-8.912538866909163,0.12746897870527613,-1.673746082034269,0.6431541933494853,0.1515649629945343,45.52906582705555,300.3930785025653,-254.94693592827574,751.5814444815782,0.038354951851895386,0.014446065903753108,0.04050669676548911,0.05286335132094839,0.02134652289048001,0.000426432444533293,0.0005398047944122268,0.0010485481824624922,0.0013174551696963686,32
58,sobol,True,-0.8351509069092572,-0.7381641702726482,-0.8549982276372612,-0.8765982747823,-9.850869737913637,-3.341688084269637,-0.08230796329055629,0.07891698349178049,0.15047322950871903,40.54563034237075,269.4541113708294,-228.9266987311411,891.108804188937,0.04063645698505371,0.01712790623989858,0.03383588034975936,0.04926812706778327,0.022065822885692334,0.0004763840682709535,0.0004969518898079532,0.0010345670057791902,0.0005086081805496925,22
59,sobol,True,-0.893233198504895,-0.9179583121463657,-0.66607884792611,-0.6934949880838395,-6.027716280606727,-0.36039219284236845,-1.4924214105233828,-1.2877845544912296,0.15392321114712,44.04554794451429,286.1527356157838,-242.16824031168758,719.4940666250952,0.03986091538990343,0.013829317873853147,0.04338721914603665,0.0686785107133124,0.021424023710707892,0.0004303431867652325,0.0005513524404060907,0.0007121050182624621,0.002379144977822727,22
60,sobol,True,-0.9623039120808243,-0.7975795871764422,-0.9715649714879692,-0.9119234102964401,-1.481271397803551,-2.3564783524245696,0.7877580577568625,0.34258738453783333,0.16237186152990224,44.83285009617998,276.11218885929696,-231.32730491063603,925.7631591515069,0.03981389595335491,0.01779399385996569,0.04091877711154516,0.04883729007683467,0.021501189535567348,0.00044273090137214794,0.0005190644920875177,0.0008858786476023964,0.0013220696201062592,22
61,sobol,True,-0.8004554002732038,-0.9677726404368877,-0.7825531807355582,-0.7535276735574007,-12.134633730424643,0.4656149880314818,-0.6230451548782879,-0.8396944898869647,0.16392196985240617,46.76046379679172,285.2605043661591,-238.51329945855122,815.8890851975196,0.03874560067478366,0.01568211613186666,0.039341506318190396,0.058381273543755705,0.021489022395986334,0.00043140798067547726,0.0005254899138993008,0.0013876270492726443,0.0014915965216220535,32
62,sobol,True,-0.8133505394309759,-0.8442990505322814,-0.7115658436901867,-0.7654321235604584,-11.285836368972179,-1.5817893514320907,-1.152901851972974,-0.7508384653918149,0.15065532043119398,40.84838197898956,271.1379980612466,-230.30702163227278,747.0711581590663,0.040493973775940266,0.01435937417667788,0.0400126678400626,0.05781906172345207,0.021974472590636448,0.0004530599419527941,0.0005371734974029039,0.0010202242401010334,0.001788065543104576,22
63,sobol,True,-0.9769077238813043,-0.9538058537617325,-0.9004878507740796,-0.9950321870483458,-0.5200039952781019,0.2340216596997534,0.25723120623697765,0.962919739323856,0.16992045527419544,49.47166532207957,291.1460261935425,-241.71972237863244,760.6509487172856,0.03863615352463753,0.01462038986673196,0.03903141397235362,0.05410616928628614,0.02135431431274947,0.0004157314664615191,0.0005402085584110881,0.00052713956227668,0.0014781563704725743,32
64,sobol,True,-0.9336151066236198,-0.7635467743873596,-0.7374929391033948,-0.6341833108104765,-3.369656011367151,-2.9208008819821196,-0.959379377223417,-1.7304929406238672,0.14689568829331953,45.18502657993313,307.59940679612197,-262.42404657354683,640.684609616127,0.040268624658339865,0.012314529798455874,0.039575056019431475,0.07844277535674164,0.0213068409613717,0.00045469877108241343,0.0005585773937733734,0.0009913579673261536,0.002315303162296862,32
65,sobol,True,-0.8772683693654836,-0.8640613126009702,-0.9265080820210279,-0.8408967238850892,-7.078569992519136,-1.2540970801673643,0.4514488563135824,-0.18756302022301352,0.17360849640139603,43.01418058963154,247.7654117237413,-204.77226888317296,907.5998922527684,0.040385221016899626,0.017444879665392113,0.03932554930612151,0.04781609121870322,0.021910680533978925,0.000443421057354313,0.0004968546044732728,0.0007365614748445532,0.0008795876778937839,22
