index,label,feasible,k_i,k_o,indicated_thermal_efficiency,indicated_power_w,heat_input_w,heat_out_w,maximum_pressure_pa,maximum_temperature_k,maximum_absolute_mass_flow_kg_s,maximum_tube_reynolds,maximum_tube_mach_number,cold_isothermality_error,hot_isothermality_error,pressure_equalization_error,convergence_cycles,constraint_power_ok,constraint_pressure_ok,constraint_temperature_ok,constraint_mass_flow_ok,constraint_validity_ok,hi_tube_length_m,ho_tube_length_m,hi_working_gas_volume_m3,ho_working_gas_volume_m3,hi_wall_capacity_j_k,ho_wall_capacity_j_k,hi_static_conductance_w_k,ho_static_conductance_w_k,hi_internal_area_m2,ho_internal_area_m2,total_tube_length_factor_vs_symmetric_baseline,hi_to_ho_length_ratio
38,sobol,True,1.3321231476962567,0.5154119524732232,0.20477844719691596,50.76864293807573,247.9198550092352,-197.19474119198406,501920.7080870705,590.6676384192644,0.010243688780365853,532.945541136352,0.040593303824133814,0.01992543818968913,0.08333578881846093,0.009940130847855335,32,True,True,True,True,True,0.05639321325247487,0.02181910598803312,4.314105987522409e-05,3.217606427793902e-05,195.18290689474443,76.74442539285133,16.110632229932047,6.23336695827814,0.21678557424514042,0.08387653670229117,0.92376755008474,2.5845794636775783
39,sobol,True,1.1005763232707977,0.6254288176819682,0.2054663316499695,51.95829525835344,252.87985063591393,-200.8641078244036,496607.7258644673,585.8242650556923,0.0102701736845614,534.323463865271,0.04082640280477572,0.02452211641456382,0.07274598553862972,0.011958329914517953,27,True,True,True,True,True,0.0465910643517971,0.026476486615203323,4.003236009831316e-05,3.3653127956870906e-05,161.60426313188077,92.69893970725816,13.310316254056675,7.5639055481474875,0.17910436482803832,0.10178033887116253,0.863002570476383,1.759714762344774
40,sobol,True,1.0566389694809915,0.45939937021583316,0.20449421352308386,47.32940621995815,231.44618815639728,-184.12778041764284,504289.50156823796,587.2461769593248,0.010391935234372984,540.6583180809043,0.040790889808184,0.02357464705190094,0.09096578390689761,0.008965720975862514,22,True,True,True,True,True,0.04473104970802864,0.01944790667247027,3.9442466273324e-05,3.142405093290691e-05,155.2325205936204,68.62154765299925,12.778940045116729,5.555953526525814,0.17195413664635156,0.07476122342917463,0.7580191698484123,2.30004444495552
41,sobol,True,1.276457790285349,0.7093823762610555,0.20453996351788373,54.54155902424282,266.6547802501883,-212.09073721725719,493669.2805949613,587.9704710056915,0.01023742835021549,532.6198314817765,0.0406981509383761,0.022170361659578978,0.06644361290666093,0.01345615746653765,22,True,True,True,True,True,0.05403671312207977,0.03003052059505135,4.2393708299168834e-05,3.478027107132854e-05,187.1103832871702,104.8737844417814,15.437418118499652,8.579235781692931,0.2077267672626525,0.11544267965246717,0.9929200832732021,1.7993931524112285
42,sobol,True,1.4277930334210396,0.589782522059977,0.2047358802613305,53.1446846176843,259.5767998743013,-206.40479640456968,498476.4497537761,591.027710073723,0.010218914793412201,531.6566318219236,0.04055429425708487,0.019352936388381446,0.07548540441593575,0.011272328301496264,22,True,True,True,True,True,0.06044323841482401,0.02496746010053903,4.442550397480391e-05,3.3174548164110855e-05,209.05683939007233,87.52955651607604,17.267659151247166,7.132800991396492,0.23235459363398672,0.09597937168619218,1.0087877777405083,2.42088054497458
43,sobol,True,0.807965061813593,0.658315012268722,0.2042002591466172,49.186562965627935,240.8741456606656,-191.7283219504009,492665.36725949764,578.6447523903363,0.010317329313944325,536.7768166523333,0.04118205204429168,0.031779761406801284,0.06996922568120356,0.012616059065767543,28,True,True,True,True,True,0.0342038542834421,0.027868668852709232,3.61038218189792e-05,3.409465120396775e-05,119.17012768712236,97.4680563448319,9.771489961738233,7.961629577900613,0.13148571901792971,0.10713213580566969,0.7331400370411575,1.2273228572277861
44,sobol,True,0.8936744555830956,0.5496855156496168,0.2051820324497244,48.38118135087274,235.79638418255527,-187.4404271020127,498584.1078058148,582.283401069269,0.01037025463110089,539.530347377113,0.04101763101741635,0.028260798078697618,0.0797752670764323,0.010623804940845933,23,True,True,True,True,True,0.03783221861968438,0.023270020162500443,3.725453841356674e-05,3.263621404878892e-05,131.59960154260872,81.7147365652881,10.808055180245898,6.647869755935491,0.14543379895232414,0.08945410968228995,0.7216799856163562,1.6257922578275574
45,sobol,True,1.4736510701477528,0.6196249425038696,0.20449516169559673,53.97763801736004,263.9555751334058,-209.95913610422178,497149.8263402718,591.2794210261526,0.010210483711549473,531.2179902756957,0.040532838688906093,0.019022402000076728,0.07280071357794336,0.011807478427153226,22,True,True,True,True,True,0.0623845619695882,0.026230789232663813,4.504118449167404e-05,3.3575206329069955e-05,215.707117072487,91.85726866498378,17.82226400573713,7.493713765454963,0.23981738777786718,0.10083583429175699,1.0466380063258112,2.378295270349853
46,sobol,True,1.2219099447131156,0.4994922567531466,0.20489538850006608,49.7191985940985,242.65650368252415,-192.96690754965093,502664.91835131444,589.3589451294094,0.010295231502807334,535.6271399912358,0.040668988203581925,0.021302650504628647,0.0854177434829132,0.009665410091738495,29,True,True,True,True,True,0.05172752099285523,0.021145172202549873,4.1661360205939145e-05,3.196232973566537e-05,179.19991991093258,74.43577014472147,14.777719140616751,6.040834936443579,0.19884982067805027,0.0812858149777621,0.8607011007331311,2.44630407817712
47,sobol,True,1.0419241674244404,0.7480683261528611,0.20419383998357193,53.19260249557801,260.50052489270746,-207.25586326785432,491389.0481982002,583.4862421088297,0.010264745899576782,534.0410740086655,0.040922089332608436,0.02657203635769782,0.06414028746155569,0.01419666111278306,22,True,True,True,True,True,0.04410812308763464,0.03166822580713779,3.924490838418433e-05,3.529966063366287e-05,153.09859758463935,110.48397466256382,12.600979948349917,9.047101768595347,0.16955949556587066,0.12173831071106511,0.8949962467886508,1.392819520621613
48,sobol,True,1.0198870025575162,0.4892757749184966,0.20499775459608477,48.022170730193594,234.25705722881494,-186.2515427886517,502543.45503468276,586.0487786456639,0.010376626527364605,539.8618562481008,0.04084408735495091,0.024679670418157072,0.08687661133956129,0.009509229904140026,22,True,True,True,True,True,0.04317521644160152,0.02071267447154969,3.8949041966341876e-05,3.182516536349574e-05,149.90279427165476,72.95418815850029,12.334463553694224,5.917277304548605,0.1659732359556591,0.07962321652722107,0.7545813887380064,2.0844829334283075
49,sobol,True,1.2381541222333907,0.7357875518873334,0.20430685671454937,54.643994326187546,267.4604034583836,-212.79318943810514,492604.3834142671,587.1720163780788,0.01024002289100711,532.7548169324123,0.04073547686989325,0.022915078573088516,0.06480646547362313,0.01394103055542367,22,True,True,True,True,True,0.05241519117454688,0.03114833969656378,4.18794511737539e-05,3.513478149824709e-05,181.55563112194787,108.70303145499653,14.974175429481235,8.898578684950346,0.20149334756065332,0.11973977573632837,0.986970837060362,1.6827603552920418
