index,label,feasible,small_min_deg,small_max_deg,large_max_deg,h_s_low_before,h_s_low_after,h_s_high_before,h_s_high_after,h_l_low_before,h_l_low_after,h_l_high_before,h_l_high_after,sector_smin_to_lmin_deg,sector_lmin_to_smax_deg,sector_smax_to_lmax_deg,sector_lmax_to_next_smin_deg,cross_symmetry_rms_h,cross_symmetry_max_abs_h,delta_cross_low_before,delta_cross_low_after,delta_cross_high_before,delta_cross_high_after,indicated_thermal_efficiency,indicated_power_w,heat_input_w,heat_out_w,maximum_pressure_pa,maximum_temperature_k,maximum_tube_reynolds,maximum_tube_mach_number,maximum_absolute_mass_flow_kg_s,cold_isothermality_error,hot_isothermality_error,pressure_equalization_error,small_max_abs_dV_dtheta,large_max_abs_dV_dtheta,small_max_abs_d2V_dtheta2,large_max_abs_d2V_dtheta2,convergence_cycles,constraint_power_ok,constraint_pressure_ok,constraint_temperature_ok,constraint_mass_flow_ok,constraint_validity_ok,minimum_normalized_bound_distance
57.0,sobol_53,True,71.77970364363864,234.6199544724077,370.84313318505883,-0.3413100878708064,-0.0863269718363881,-1.2908726742491126,-0.7980943705420942,-0.045686392858624414,-0.4239367665257305,-0.4409836658276618,-1.133469508215785,108.22029635636136,54.6199544724077,136.22317871265113,60.93657045857981,0.20048855128419785,0.3571107047144324,0.040640578977763686,-0.08262667865492407,0.3571107047144324,0.1574031660333275,0.20271195557182356,50.890577806793246,251.0487241033104,-200.17355425581374,491319.9850851996,586.3642365185276,573.2106494945784,0.036838283508216656,0.011017620086461259,0.02665132386429308,0.06974358907833678,0.010568163199927991,0.0005200503549621156,0.0005736169898998069,0.0011639914115030498,0.0011959137031426906,32.0,True,True,True,True,True,0.01241416018456224
58.0,sobol_54,True,68.94664795510471,232.13887406047434,363.2253852263093,0.061467278003692616,-0.12257941160351038,-1.473507571220398,-0.6653184668626637,0.17098787557333717,-0.35626260065473614,-0.5449485347606242,-0.9001673152670264,111.05335204489529,52.138874060474336,131.08651116583496,65.72126272879541,0.3885511463357451,0.5733402559533716,0.29356728717684755,-0.41772987865842875,0.1203699321020395,0.5733402559533716,0.1971053338214688,48.03390567682834,243.69663035266103,-195.6455819662117,521251.98333512165,590.589419394464,592.9230998674744,0.04031175341352109,0.011396510969548114,0.027494318825222016,0.07446893964235082,0.011571989297621304,0.0005439441355572106,0.0005389065644845794,0.0012513738910474202,0.0009753163671653342,32.0,True,True,True,True,True,0.04835354071110487
59.0,sobol_55,True,75.45189961232245,238.99169385246933,367.20353718847036,-0.036375468131154776,-0.41859548073261976,-1.531268916092813,-0.9960705976933242,-0.2683070722967386,0.32376763229258354,-0.7239128781482578,-1.271200843900442,104.54810038767755,58.991693852469325,128.21184333600104,68.24836242385209,0.2711064758424448,0.3601431004237383,0.15028840843588115,0.3601431004237383,0.2721577195450664,0.26006807219237094,0.20230375970688752,52.24273229976315,258.2390578180862,-205.952130957568,469435.5084982717,584.3359777448965,589.6453099140381,0.04498693098261845,0.011333508922286739,0.028231387054883296,0.07133943734576076,0.012545094998661854,0.0005311608348533387,0.0005641655640141584,0.0012751585845336792,0.0012200552028527553,22.0,True,True,True,True,True,0.0009229052811861038
60.0,sobol_56,True,75.69636867847294,233.9563969084993,364.0996623272076,-0.2954436928965151,-0.17717467080801724,-1.576709882542491,-0.501490464573726,-0.2181063761934638,-0.06659469041042032,-0.6282161965034903,-1.3079849667847157,104.30363132152706,53.9563969084993,130.14326541870832,71.59670635126531,0.18862645753366594,0.26872491575777535,-0.04093170538544655,0.2288490024860948,-0.12672573192976422,0.26872491575777535,0.20237168080228862,48.19538803533858,238.15282772901463,-189.76214003626004,510646.45444311306,587.6665216851522,553.8343072119172,0.03989926819021002,0.010645189500735348,0.024822086652716433,0.08085144857163082,0.011691809925438572,0.0005735036107050979,0.0005646504950008449,0.0013860960886857804,0.0011964455930250824,58.0,True,True,True,True,True,0.07793758157640694
61.0,sobol_57,True,69.18922946136445,236.31450387090445,366.97031650785357,0.32602503094822166,-0.5092848354950548,-1.4094722444191574,-0.7384010538458825,-0.08545365631580348,-0.3959414428565651,-0.8249408259987832,-0.8352169936522842,110.81077053863555,56.314503870904446,130.65581263694912,62.21891295351088,0.5094425097447682,0.7219664738047867,0.4238311791792513,-0.7219664738047867,-0.08653977215290065,0.5742552507668732,0.19504933185802886,54.63611461262393,280.11433872735375,-225.44690329504311,432279.5913307523,581.8397485399629,603.1128044020791,0.04178569120342172,0.011592366181684447,0.03271592289115219,0.07136642379983452,0.011694493678789483,0.0004945917020211726,0.0005123233403198886,0.0011622751319661907,0.0009831930668788437,22.0,True,True,True,True,True,0.03424995578825474
62.0,sobol_58,True,71.53712217649445,230.4267357075587,364.9602646129206,-0.08087467821314931,-0.3183359997346997,-1.226148521527648,-0.7008404353633524,0.1309302562847734,-0.27293706140480933,-0.9113289780914784,-1.055364775285125,108.46287782350555,50.42673570755869,134.5335289053619,66.57685756357387,0.27937458833770806,0.4492662560194731,0.4492662560194731,-0.19206238319166002,-0.210488542728126,0.17078374624252302,0.19962619349546204,51.8099965720067,259.53506233231093,-207.6710146286865,491419.35077769693,586.7010601211862,657.6160595519548,0.04016274926686699,0.012639967372008239,0.029084172298867148,0.06352420582938531,0.01114585107344629,0.0005043796657657833,0.0005605133599922157,0.001188048925685131,0.0010759908722444954,24.0,True,True,True,True,True,0.04358086921274673
63.0,sobol_59,True,72.90500423824415,237.28478473424911,369.97745123971254,0.018164411745965503,0.00454162601381547,-1.7690658370032908,-0.9151389143895359,-0.30353292673826215,0.23639004300348454,-0.3571662238799036,-1.5412631237879395,107.09499576175585,57.284784734249115,132.69266650546342,62.92755299853161,0.3555840110627757,0.5579726905096323,-0.3080745527520776,0.21822563125751904,0.5579726905096323,0.22780271321535128,0.19602681038494524,45.340446187520946,231.29716847651707,-185.93915962344624,559666.949652357,589.888697391147,614.4244517582028,0.044781039856742484,0.011809786135817684,0.023494796223947633,0.09397235030494108,0.012590294931168505,0.000595176195542038,0.0006189731224034308,0.0013807264543874936,0.0014100339667559771,32.0,True,True,True,True,True,0.05155693832784876
64.0,sobol_60,True,74.55343978200108,231.51433485094458,367.7905851928517,0.09107574392110107,-0.062225993908941735,-1.5385578827932478,-0.5599085473455488,0.11122524626553065,-0.1562255597207695,-0.711871338961646,-1.1427130215801298,105.44656021799892,51.51433485094458,136.27625034190714,66.76285458914936,0.2603022818213573,0.395844861213118,0.1734512401744724,-0.24730130364187058,-0.15196279161609716,0.395844861213118,0.19707949924837434,45.62028663920848,231.48164478393755,-185.86913550317917,547404.3048004233,591.3660598942361,590.7772723940994,0.04128110617437352,0.011355266251060097,0.025335733576566766,0.0845163730474791,0.011583407736897939,0.0005806869631063876,0.0005806253499593088,0.0013882798476029733,0.0011588936265893336,32.0,True,True,True,True,True,0.14795792289078236
65.0,sobol_61,True,70.66293656546623,238.15711192786694,362.6476756511256,-0.1598958590067923,-0.3289486212655902,-1.4474737364798784,-1.0545944307465107,-0.35854410324245695,0.16755467322655015,-0.5335983489174396,-1.682444381248206,109.33706343453377,58.157111927866936,124.49056372325867,68.01526091434062,0.32967706350208453,0.5209960818290711,-0.029595481976866733,0.3274505322333424,0.5209960818290711,-0.23497064476832752,0.19940956116814204,50.517703484137286,253.33641570747344,-202.7641668979814,506444.9485280752,584.1408231545955,549.9958375521851,0.04474911340123611,0.010571410689295563,0.02564420844906178,0.07039868241236437,0.012772915646620612,0.0005114795770128649,0.0006143491945929917,0.0011754120062992277,0.0013678816221948933,27.0,True,True,True,True,True,0.019506243057548903
66.0,sobol_62,True,67.11037010280415,233.08413033280522,369.1454361220822,0.22098481338471176,-0.44254938419908285,-1.3403441520407795,-0.3612095458898693,-0.12574969492852683,-0.006098058121278838,-0.42955393013544385,-1.4526818593032658,112.88962989719585,53.084130332805216,136.06130578927696,57.96493398072198,0.20568142173287424,0.316799689270556,0.316799689270556,-0.2270828715059906,-0.06834438424557454,-0.11233770726248626,0.19921939345302098,53.45348716504109,268.3146767919773,-214.81927487833713,467116.9587185036,582.5247114111014,602.317780640749,0.041393486835571106,0.011577085115692795,0.027484139498475748,0.06077972881817158,0.012047821188191423,0.0004915844231544158,0.0006145746524311019,0.001144645226575071,0.0013476567962763465,22.0,True,True,True,True,True,0.010511438362300396
67.0,sobol_63,True,76.34488816512749,235.22684518247843,366.4261864712462,-0.20753577249124644,-0.16660340894013642,-1.6547277454286813,-0.8801583441905678,0.046887538395822104,-0.5061479320283979,-1.0003944728057832,-0.9260808817110956,103.65511183487251,55.22684518247843,131.19934128876776,69.9187016938813,0.4123501500689962,0.7286468637175857,0.21349094733595853,-0.2986121595371515,-0.12023612861521538,0.7286468637175857,0.19541119426737058,46.11817398807377,236.00579363418026,-189.8703513940784,545223.1059596234,589.1845473797079,596.6945245084972,0.039638268315872686,0.011469001115912536,0.028133332029011804,0.08393740679403665,0.010953884238917902,0.0005847587109793184,0.0005379222321909887,0.0014169135009340186,0.001025411332315809,32.0,True,True,True,True,True,0.06614070292562246
68.0,sobol_64,True,76.21032275864854,234.49538624007255,368.8060960797593,0.3174750168807804,0.01603843495249757,-1.526820595934987,-0.7741228057071567,0.006882741861045372,-0.29364752168767155,-0.41625327472575013,-1.367389460001141,103.78967724135146,54.49538624007255,134.31070983968675,67.40422667888924,0.3629887987845983,0.611122538568452,-0.0091556930914522,-0.611122538568452,0.3578695309814066,0.15943113593384606,0.19346703496913714,42.41517443765912,219.23721756745488,-176.82842394620027,564597.254825829,591.0476437501926,575.8457169298762,0.04173898166807111,0.01106826843350421,0.02251786181028047,0.08893527130091804,0.011831568991503979,0.0005800250409786959,0.0006102938423944431,0.0013588373054301691,0.0012956423128959744,22.0,True,True,True,True,True,0.04646426159888517
69.0,sobol_65,True,67.07830980652943,236.63727711513638,366.19258956890553,-0.30400455109775065,-0.25044729970395563,-1.4685488300397993,-0.466845368174836,-0.1604519475251436,0.27505452609620984,-0.969520978583023,-1.0078364598564804,112.92169019347057,56.637277115136385,129.55531245376915,60.8857202376239,0.4495406643546511,0.5790590771939605,0.08999535217881202,0.5790590771939605,-0.502675610408187,0.4607123701833189,0.19781469206951785,53.19180723027657,268.8971515401061,-215.66087862603607,466978.5475050354,585.2141339099645,533.9294810596341,0.04302105312841459,0.010262600983536159,0.028234385037858946,0.06648933584949701,0.012247208104818628,0.0005138117056171864,0.000531255609707988,0.001156838303937993,0.001066067525866277,22.0,True,True,True,True,True,0.007458076812326908
70.0,sobol_66,True,70.69499807432294,230.12148057390004,368.1197634181008,0.015093333367258321,-0.5212166462093593,-1.2770814064890146,-0.9731306844856591,-0.3940817700698972,-0.10617981567047535,-0.6955432183574886,-1.2279348787851632,109.30500192567706,50.121480573900044,137.99828284420073,62.575234656222165,0.16608780505001594,0.27758746612817053,0.12713487613946206,-0.12127314903773367,0.27758746612817053,0.04914652770385142,0.1886474843433799,55.55799488269641,294.5069481105226,-238.92271896009808,425211.82645318034,580.3413064992056,603.2210191119525,0.039704121651141545,0.011594446164954477,0.03155935159515506,0.06530210382066497,0.01083266326731481,0.000495841792847556,0.0005489979945727686,0.0012070640452175423,0.0012096040211554172,22.0,True,True,True,True,True,0.009863716550171374
71.0,sobol_67,False,74.68800389766693,236.76343367621303,362.8716589799151,-0.08393491506576539,-0.24521459490060804,-1.7086526842787861,-0.6417734403163196,0.07146992646157746,-0.3761512849945575,-0.499709750013426,-1.6007315575145185,105.31199610233307,56.763433676213026,126.10822530370206,71.81634491775185,0.2331890620447831,0.3166845213621855,0.3166845213621855,-0.29221636992879213,0.14206369030289356,0.10792112676426768,0.18512873489356285,38.68001272243514,208.93575891756439,-170.2700287402987,587331.637600308,590.3730749191081,602.3601580633393,0.040262174586704544,0.011577899647562982,0.02103882869068493,0.08920043626447471,0.01182390783275821,0.0005765458218860068,0.000634098292448636,0.0013892794972681145,0.0013295748703624332,22.0,False,True,True,True,True,0.0968509977683425
72.0,sobol_68,True,72.767839838285,231.27509317267686,365.32514833752066,-0.1568035800009966,-0.10338831506669521,-1.6399730259552598,-1.0204297850374133,-0.2637810580432415,0.033253958588466026,-0.9422935891896487,-1.0825927138328553,107.232160161715,51.27509317267686,134.0500551648438,67.44269150076434,0.30766287451423796,0.5573803121224046,-0.16039274297654627,0.19005753858946262,0.07813619584776466,0.5573803121224046,0.19783952511683714,51.61470873876938,260.89179454048696,-209.23357920845143,504613.55930942576,586.8292928150042,584.9975560590615,0.04208800468380333,0.01124417494659269,0.027152725872499537,0.07912615531718618,0.01125224467822698,0.0005883082893956861,0.0005269222852979316,0.0014157078273061105,0.0010948050840323498,22.0,True,True,True,True,True,0.10609361995011567
73.0,sobol_69,True,71.50253329472616,238.1323182247579,370.16682756785303,0.0941575047560036,-0.435735372453928,-1.3555480521172285,-0.5959276444278657,0.16647133845835926,-0.5261706321965903,-0.37055886788293724,-1.5105407563969493,108.49746670527384,58.13231822475791,132.03450934309512,61.33570572687313,0.4533965549009416,0.6203281369525939,0.6022067109122873,-0.6203281369525939,0.22536877654492848,-0.15499270427972078,0.19356623143018808,45.44561947241934,234.7807214958867,-189.34284787483645,540710.9789449951,588.5060809250675,668.4989596496151,0.038858029526221735,0.012849146421317,0.025606019219852404,0.07939373052163397,0.01134402328776357,0.0004924882093677753,0.0006541800528287023,0.001143033895468406,0.0013960970410449303,32.0,True,True,True,True,True,0.055881102569401375
74.0,sobol_70,True,69.22381955571473,233.12644214648753,363.7268140511587,-0.19900695905089377,-0.3923054620623589,-1.2378853479400278,-0.8206108984537424,-0.0507571436464786,-0.13528218907304107,-0.6620137232355774,-1.280714273825288,110.77618044428527,53.126442146487534,130.6003719046712,65.497005504556,0.1921610528964651,0.3415483184158803,0.3415483184158803,0.0637247699778527,0.15859717521816497,-0.042828925885260105,0.1990082299652379,52.656333209000664,264.59374679227335,-211.8865133893467,481697.5281591894,583.6268405581862,623.9468234171961,0.04039485270287119,0.011992814614708264,0.027797760525059487,0.0634194764171507,0.01143559264562451,0.0004852785646457296,0.0005734286285314549,0.0011223758671125993,0.0011773109154699945,22.0,True,True,True,True,True,0.06314224656671308
75.0,sobol_71,True,75.833531787619,235.4837251342833,366.7735238717869,0.2295241476036608,-0.06948391236364837,-1.747990059480071,-0.4189039707649499,-0.1780958754941821,0.12912298724986615,-0.8411769133061171,-0.8660099031403661,104.166468212381,55.483725134283304,131.2897987375036,69.0600079158321,0.49448973339060415,0.881980156339705,-0.10861196313053373,-0.10040116035379465,-0.4222729425411672,0.881980156339705,0.18994584044878707,45.06222138472062,237.23721076624594,-192.15650233332437,558010.4340362947,590.224315464698,598.3865593356041,0.04453163951092274,0.011501523534877645,0.026994596054279934,0.08887683194659535,0.012714066505403025,0.0006040616165604281,0.0005059395640928998,0.0014526096827196964,0.0009974177463543084,32.0,True,True,True,True,True,0.07334433682262897
76.0,sobol_72,True,75.41983825992793,230.7274809582159,363.4235509522259,0.1386139771901071,-0.3014916617423296,-1.65969104077667,-1.0786579073406757,-0.2991628717631102,0.06486646034754817,-0.5579630655236543,-0.8166878210380674,104.58016174007207,50.72748095821589,132.69606999401003,71.996287307702,0.49679514547943066,0.8430032197386027,0.0023287899792194255,-0.07374751684255892,0.5206948418170214,0.8430032197386027,0.19658839894808558,52.37276627662462,266.40822427398194,-213.99926313764584,482786.207049041,585.9182402365536,567.252627829776,0.04324337955703193,0.010903101594476544,0.030610105633384916,0.07468929890076255,0.012010939398285262,0.0005893850117160967,0.00047672422602491746,0.0014856563555988584,0.000934562568774445,22.0,True,True,True,True,True,0.01854202337563038
77.0,sobol_73,True,68.81208368297666,237.58112472482026,367.57720977440476,-0.1135434253141284,-0.01493930220603934,-1.3447970375418663,-0.5831094157416373,0.12655072417110214,-0.561355008976534,-0.7545231806114316,-1.3581750888377428,111.18791631702334,57.581124724820256,129.9960850495845,61.2348739085719,0.25005813977440733,0.4478115836624056,0.14149002637714148,-0.4478115836624056,-0.17141376486979432,-0.013378051295876547,0.19409223104567266,44.70230464704512,230.3147550327557,-185.6460533474931,547666.8814485227,590.077407795303,562.9867452025567,0.03939022513074361,0.010821107524475265,0.02379905591923122,0.07634551992145998,0.011256325040126483,0.0005150714189609522,0.0006154555611018812,0.0011091558227249198,0.0012722687639903619,27.0,True,True,True,True,True,0.040678937919437864
78.0,sobol_74,True,71.91426920657977,233.66004675906152,364.53004843741655,0.1837004850618541,-0.19431612715125085,-1.461770842038095,-0.90300777615048,-0.09038675390183926,-0.22626245352439583,-1.0283984581008554,-1.5747887952253223,108.08573079342023,53.660046759061515,130.87000167835504,67.38422076916322,0.22768772831495515,0.40996293858624994,0.1039293732494116,-0.40996293858624994,-0.1253906819503754,-0.1130179531872273,0.1990973050751749,48.82214764871614,245.21752130337444,-196.34023759045942,534203.4421000342,586.2933733864872,576.0804908959694,0.043625411134277224,0.011072780998591563,0.023668973517535843,0.07559743226492185,0.011779346309439232,0.0005416418265077551,0.0006223405840142666,0.0012678088712545547,0.001341310116175063,27.0,True,True,True,True,True,0.0288020558655262
79.0,sobol_75,True,73.18153340509161,236.01376991905272,370.4790741726756,-0.24089992363005874,-0.49009301476180556,-1.552344596385956,-0.3848471994511783,-0.21318211201578377,0.22368959425948554,-0.4744259675033391,-1.0464284762740137,106.81846659490839,56.01376991905272,134.4653042536229,62.702459232416004,0.37299415024478594,0.5059161201119422,0.2769109027460218,0.4645895178895443,-0.0895787680521608,0.5059161201119422,0.20025615799461607,53.35339392659105,266.4257342239906,-213.02032467448097,452951.6775604828,584.1851102072883,591.3437867759899,0.040226309474880935,0.011366155162908977,0.030248957285825252,0.06759731952395653,0.011830900864968002,0.0005321921760844969,0.0005417526999447749,0.0012969736165995161,0.0011421997959429556,22.0,True,True,True,True,True,0.04646293260157108
80.0,sobol_76,True,73.62000801134855,232.78335856180638,368.4491785746068,-0.3498706122860312,-0.463206622004509,-1.7740337289869785,-0.7620387842413039,0.041822833754122324,-0.3216650598216802,-0.7822889843489975,-1.6638946964405477,106.37999198865145,52.78335856180638,135.6658200128004,65.17082943674177,0.2590323249463009,0.5050294557586313,0.5050294557586313,0.028205552464351025,-0.020250200107693628,0.11013903254643087,0.1981997774244211,46.45615622667109,234.39055699437438,-187.94789986865075,552455.2302265893,587.1511568685381,657.9169946525939,0.03820802849503671,0.012645751613128748,0.024669353743780084,0.0832260578013214,0.010618116845591353,0.0005835953282343993,0.0006632720168360049,0.0014753580637982444,0.0014518545231896928,32.0,True,True,True,True,True,0.00018483959138393402
81.0,sobol_77,True,69.62504453305155,234.93046150542796,362.0583004783839,0.27553966930136087,-0.1485824752599001,-1.2306060014292597,-0.5243399985134601,-0.12067551314830777,0.298990116501227,-0.6038514798972756,-1.1928830069489778,110.37495546694845,54.93046150542796,127.12783897295594,67.56674405466765,0.047628305640080706,0.07951148138381547,0.027906962111592326,0.02345044719986611,-0.07951148138381547,0.037722994480281935,0.20146149984428174,51.1317419938112,253.80403716508175,-202.61831793445484,484197.06254240265,586.3857071688909,567.4779104401632,0.04561368833893485,0.010907431727239292,0.025482260548609508,0.0657856718658961,0.013204365264896852,0.0004985165081637337,0.0005477187135369719,0.0010998132886043059,0.001110843434418825,25.0,True,True,True,True,True,0.006477830931544304
82.0,sobol_78,True,68.14826338691637,231.81071158777922,369.62832650728524,-0.03943603876978158,-0.04186673276126385,-1.423764755576849,-0.938339705951512,-0.35401497539132837,-0.01879454315640028,-0.31229418651200835,-0.9596267434768379,111.85173661308363,51.810711587779224,137.817614919506,58.51993687963113,0.4198867952807705,0.6260455194395036,-0.3121482426300645,0.0206414956133813,0.6260455194395036,0.46413801210001104,0.19557285132495525,53.932950009196254,275.7691041666291,-221.79689708940182,462173.79288456374,583.9869635388143,609.4150530824011,0.04121978660819023,0.011713501024017562,0.029088796982899522,0.06681097298326862,0.01161824077094499,0.0005408633224946738,0.0005112715953021385,0.0012191710029057607,0.0010828584753025219,22.0,True,True,True,True,True,0.016392248682677746
83.0,sobol_79,True,77.27831868408248,238.45788963325322,365.871889160946,0.058395865838974714,-0.3472572319209576,-1.5904919994994997,-0.7249038099776954,0.10670495182275774,-0.45946913394145666,-0.8833249927964062,-1.443765375111252,102.72168131591752,58.45788963325322,127.4139995276928,71.40642952313647,0.3608641696459342,0.5178649997804314,0.45396218374371533,-0.5178649997804314,-0.15842118281871076,0.14672662438824768,0.19229342157537924,42.28172039538464,219.881262962551,-177.62944718849675,570906.638281045,587.5790866812473,652.813035020326,0.04179035036390409,0.012547648955380597,0.02393918336048536,0.08392068389779384,0.011861309446963965,0.0005534754283675718,0.0006216174931518488,0.0013434921836190572,0.0012927521939210605,23.0,True,True,True,True,True,0.02111250627785921
84.0,sobol_80,True,77.16342375334352,232.19094375055283,367.1589359501377,-0.1927915036678314,-0.23064563069492577,-1.2116977270692586,-0.4745035701431334,-0.3339665062725544,-0.5871831049211323,-0.3507011075969786,-1.471471649594605,102.83657624665648,52.19094375055283,134.96799219958484,70.00448780320585,0.24951426764113474,0.39439160125330097,-0.10332087557762865,-0.39439160125330097,0.12380246254615479,-0.25977392252534637,0.19894847923792203,49.56281322201307,249.12386066917867,-199.54552585602113,499495.4175705033,583.3506694620825,596.9666865303514,0.03506922097692101,0.011474232312788232,0.027430821914627448,0.0764243986343067,0.010540697046798754,0.0005217375447777403,0.0005939712343616688,0.0012398780864737002,0.0013269500807419473,32.0,True,True,True,True,True,0.013491468504071189
85.0,sobol_81,True,67.93021621834487,238.90397110022604,363.2798741767183,0.256247425917536,-0.5357969461008907,-1.7931931832805277,-0.8109820370096714,0.10511379111558206,0.09099171236157422,-0.9164208019617945,-0.9283911529928446,112.06978378165513,58.903971100226045,124.37590307649225,64.65034204162657,0.5470548209929651,0.8648020302876831,0.6409107372164727,-0.1652557135559618,-0.10543876495212312,0.8648020302876831,0.19808925828886217,51.25015662183579,258.72254288064744,-207.43481258317075,493430.623273006,586.6505013968731,607.4339552160898,0.04624199774483481,0.01167542255554465,0.031212963166485422,0.07199497523880242,0.012938272952245164,0.0005420436973845047,0.0005351127395990464,0.0012874040841468271,0.0009904118493486457,22.0,True,True,True,True,True,0.010669877752661705
86.0,sobol_82,True,70.1715572415851,232.35478655528277,370.9017425449565,-0.1507143687456846,-0.2745399108156562,-1.611176286265254,-0.6723900033626706,0.019975350052118368,0.19013544404879212,-0.8211532639805228,-1.1590656427666546,109.8284427584149,52.35478655528277,138.54695598967373,59.2698146966286,0.32766307979402254,0.45211064349859953,0.2945152608677746,0.34084981279447674,-0.14876326061785217,0.45211064349859953,0.20164072681085388,52.70754425289721,261.3933459104159,-208.639425616224,488755.8822865054,587.3176014045332,578.7921585329498,0.04153543092802087,0.011124901669851498,0.02876064910920087,0.07459526357887186,0.011310159010355472,0.0005583555838040467,0.0005845160601231403,0.0013375060877207291,0.0012110971277272844,22.0,True,True,True,True,True,0.010917495004832745
87.0,sobol_83,True,74.06332842772827,234.56787613220513,364.669330698438,0.12075451808050275,0.040138020925223894,-1.4028292888775469,-0.986253524105996,-0.11728533785790202,-0.19301995877176525,-0.6363067356403918,-1.6871515214443207,105.93667157227173,54.56787613220513,130.10145456623286,69.39399772929028,0.2857177028570422,0.34994678846560423,-0.1574233587831259,-0.313774476852268,0.34994678846560423,-0.2843222325667738,0.1926912490819629,43.275364916287685,224.58396591679227,-181.33024051504958,571962.095582515,589.3270949493597,576.5101159005656,0.04305524803108229,0.011081038774479812,0.022793767199920687,0.08457881219700598,0.011948887829597025,0.0005548603141943483,0.000640371209531114,0.0012566636052181554,0.001402064531895345,22.0,True,True,True,True,True,0.014276087284088086
88.0,sobol_84,True,73.39414083305746,233.5787113858387,362.48157818149775,0.032163530681282304,-0.08288330715149639,-1.3223600657656789,-0.6266287026461215,-0.07267773319035764,0.3327909208834171,-0.9968587101437152,-1.0811794637702405,106.60585916694254,53.57871138583869,128.90286679565907,70.91256265155971,0.2672635977411501,0.3702300074975937,0.010205573961138747,0.3006273902021348,-0.3702300074975937,0.24118060199543834,0.19997031443742203,49.67369984235151,248.40536947745917,-198.7478857870414,505037.7644867951,588.3453757796257,583.9437706414171,0.04599223328145822,0.011223920250706466,0.025844566239501578,0.07321313679747551,0.012825756270345354,0.0005337460940775419,0.0005518278502330614,0.001219438900674463,0.0010592903538968277,32.0,True,True,True,True,True,0.01811482012271881
89.0,sobol_85,True,72.02499080169946,235.8664479125291,368.5889500034973,-0.046356894820928585,-0.37889937851578,-1.6823895279318095,-1.0334683194756509,-0.24993437863886356,-0.35466135339811444,-0.4375757781788707,-1.5505983469076454,107.97500919830054,55.86644791252911,132.7225020909682,63.43604079820216,0.34790100838482185,0.5958925412967802,0.12896499987691643,-0.30830445857718586,0.5958925412967802,0.1317911810241641,0.2017109862153878,50.71481184678691,251.42315150169077,-200.65314700190908,487073.1696700628,584.1901377871663,563.9685259917452,0.0401143271750084,0.010839978227161968,0.02587856825171661,0.07682798394227049,0.011372560429011353,0.0005572761297274118,0.0006198610344953674,0.0013463124884124146,0.0013923803022343481,22.0,True,True,True,True,True,0.08870890736579894
90.0,sobol_86,True,68.37357747135684,230.89231242518872,365.45300600584596,0.3345845279283821,-0.4128169419243932,-1.5741773502901197,-0.4264662334695458,-0.31397424954921005,-0.4338876957073807,-0.5268814807757736,-1.3314028668217361,111.62642252864316,50.89231242518872,134.56069358065724,62.920571465510875,0.4090666535085023,0.7684722236357628,0.09884269237518317,-0.7684722236357628,-0.10041524730622775,0.2427744834683836,0.1989573844698179,53.67818160144485,269.7973827133212,-216.08315159548582,442538.58901070943,583.0362616279956,556.1963550709597,0.040227111107328024,0.010690590167941926,0.027743260860860403,0.0715038680880275,0.011636498662353872,0.000541874657703269,0.0005651157107318214,0.0013131203134829363,0.0012273934903720262,22.0,True,True,True,True,True,0.02202210295945406
91.0,sobol_87,True,74.87940616114065,237.68010688759387,369.4841605639085,-0.26638723798096176,-0.12631836738437413,-1.4396765727549792,-0.8575658790301532,0.16040534786880023,-0.04516599988564851,-0.7170318120159209,-0.8469893590547145,105.12059383885935,57.680106887593865,131.80405367631465,65.39524559723213,0.35432233994921586,0.5926872137002647,0.28672371525317436,0.22122123809531324,0.14053406701423232,0.5926872137002647,0.1966318339950503,46.75509874496768,237.77990468290412,-191.0605028492722,537887.0515021099,589.5570799950868,623.253609213386,0.0411265149549974,0.011979490419243904,0.028408366522605276,0.07728472974279102,0.011467103486718224,0.0005397244973522295,0.0005507952816173995,0.0012402019985481444,0.0010188929630277218,32.0,True,True,True,True,True,0.05221039894968271
92.0,sobol_88,True,75.94359688693658,232.99690439272672,366.3368145879358,-0.00045078713446855545,-0.5036398952826858,-1.3773808194324375,-0.5434993108734488,-0.03744236584752797,0.24168882193043828,-0.6249793611466885,-0.8954190165735781,104.05640311306342,52.99690439272672,133.3399101952091,69.60678229900077,0.35878193402714775,0.48196180285885937,0.46619752943515785,0.24213960906490684,-0.08148005027323968,0.48196180285885937,0.20224800856117142,53.14094858299656,262.7514058657526,-209.56186767973665,459502.14661271195,584.6010577873503,669.4794051488672,0.042285386621734915,0.012867991458539814,0.03123818123639293,0.06387713659543545,0.012159305119144384,0.0005213175099348048,0.0005240606791858945,0.0012985963117395948,0.0010080489301760327,22.0,True,True,True,True,True,0.0772668411955237
