index,label,feasible,small_min_deg,small_max_deg,large_max_deg,low_flatness,high_flatness,sector_smin_to_lmin_deg,sector_lmin_to_smax_deg,sector_smax_to_lmax_deg,sector_lmax_to_next_smin_deg,indicated_thermal_efficiency,indicated_power_w,heat_input_w,heat_out_w,maximum_tube_reynolds,maximum_tube_mach_number,maximum_absolute_mass_flow_kg_s,cold_isothermality_error,hot_isothermality_error,pressure_equalization_error,small_max_abs_dV_dtheta,large_max_abs_dV_dtheta,small_max_abs_d2V_dtheta2,large_max_abs_d2V_dtheta2,convergence_cycles
63,sobol,True,71.97010837495327,245.22068881615996,348.0680656414479,-0.4940383350942284,-0.8090988355688751,108.02989162504673,65.22068881615996,102.84737682528794,83.90204273350537,0.17836992509781158,53.821404374317325,301.74035418136566,-247.88593791183956,625.1310684863031,0.04200154359643582,0.012015576861488205,0.03837085263532216,0.054513392315486464,0.021988505400471887,0.000390814791457713,0.00047960223407146087,0.0008120556891908103,0.0010272718280510613,22
64,sobol,True,76.90000987052917,251.97101912647486,362.96185836102813,-0.03986492077820003,-0.9059771304950117,103.09999012947083,71.97101912647486,110.99083923455328,73.93815150950104,0.185634564808167,45.77919218785343,246.609203599347,-200.84554485648084,642.4100438366298,0.0471128955131999,0.012347694183560095,0.030652275916040476,0.04728777633264612,0.022724922936675048,0.00043767621052255096,0.0005152536205754355,0.0008378389377161552,0.0009753881046040414,32
65,sobol,True,74.8002420514822,241.40730676427484,356.3857986051589,-0.0013748893048614041,-0.9635641167871654,105.1997579485178,61.407306764274836,114.97849184088409,78.41444344632328,0.18524788089937758,46.87860791060657,253.05880792272035,-206.10402133771333,635.5122381079494,0.04765569259996818,0.012215112203417497,0.02976675357135342,0.048167244483501424,0.02232096094705769,0.0004707081707879286,0.0005293005715594128,0.0009530816401752165,0.0010123014894658155,22
66,sobol,True,73.82377052307129,253.40219850838184,344.2353099985048,-0.3465648822952062,-0.7104851258918643,106.17622947692871,73.40219850838184,90.83311149012297,89.58846052456647,0.17783863980051096,48.91052496816029,275.0275475736053,-226.03752371834892,645.2675249767174,0.044470254944331336,0.012402617520440654,0.035278013942415413,0.055640628575638625,0.024198684622075067,0.00037717117932453773,0.0004909608276462752,0.0007146342852024802,0.001017135625118553,22
67,sobol,True,67.79081735014915,247.89130165427923,360.7771116816439,-0.15292506734840572,-0.6390798753127456,112.20918264985085,67.89130165427923,112.88581002736464,67.01370566850528,0.1883318048169827,54.902591114021575,291.5205488917545,-236.58321205130053,623.9181502759938,0.04269011407515186,0.01199226349135295,0.03590293123289329,0.04208794146937371,0.021554644276768536,0.0003876022902931631,0.000463173363782448,0.0006823583349359498,0.0008184775431582641,22
68,sobol,True,80.82930041849613,259.26073567196727,351.2602846226655,-0.6067387676332145,-1.0897600072436033,99.17069958150387,79.26073567196727,91.99954895069823,89.56901579583064,0.1689803549765992,47.33572791223056,280.1256271404195,-232.72930962213218,647.2979770219771,0.04640688818155078,0.01244164462026543,0.038877338016064585,0.06886583866827103,0.024556610505857637,0.00041031030666434924,0.0005089179122327176,0.0008843514507260468,0.001142814762477889,22
69,sobol,True,80.92603415250778,248.27358185499907,360.01802813308313,-0.3114555025007576,-0.8585180142894386,99.07396584749222,68.27358185499907,111.74444627808407,80.90800601942465,0.18995624702988004,51.293007596032275,270.0253789914259,-218.68249665244446,670.8688586714072,0.04269212835208602,0.01289469799487622,0.03638142946021236,0.04994457090583874,0.021309044605302054,0.00042693276934334184,0.00047257485918902794,0.0008941273361373337,0.0009202398252425211,22
70,sobol,True,67.94992987811565,256.5328741185367,350.6810626233928,-0.6540873714257032,-0.780096588935703,112.05007012188435,76.53287411853671,94.14818850485608,77.26886725472286,0.16783393199402347,53.2254714285914,317.13176707608056,-263.86072187137745,584.6216806782871,0.04134578022687028,0.011236950286428269,0.03975369363451597,0.06293956533977053,0.022537344273906235,0.0003783584281904264,0.0004523689121355704,0.0008162219990221085,0.0009800855730003448,22
71,sobol,True,73.92088671028614,244.75986314192414,355.63334809988737,-0.037163645727559924,-0.566397016402334,106.07911328971386,64.75986314192414,110.87348495796323,78.28753861039877,0.183822957734681,48.58567514157684,264.3068947443577,-215.6373364151371,686.2179850172096,0.043894474287988434,0.013189721897321606,0.033226071499936165,0.04058915652732558,0.022308398167808448,0.0004153453046486093,0.00048096114038227944,0.0007231020728729319,0.0008144817400458004,22
72,sobol,True,74.95900264382362,252.39400278031826,343.6389364050701,-0.4901049128267914,-1.1924196036532522,105.04099735617638,72.39400278031826,91.24493362475187,91.3200662387535,0.17350602370472917,47.942924901332795,276.318503978407,-228.32094714298393,604.490771510965,0.0499228424351995,0.011618851938902549,0.03508815182285231,0.0649016403721851,0.025853527508209025,0.0004351830440614138,0.000561752801330136,0.0009382461937960909,0.0013132331301646358,22
73,sobol,True,76.87198777496815,240.61456599459052,347.49014484509826,-0.3422034509945661,-1.0271657033823431,103.12801222503185,60.61456599459052,106.87557885050774,89.38184292986989,0.18476094111662514,50.90203585219102,275.5021464199002,-224.5591494595078,642.9593490350986,0.04572006854533189,0.012358252319550038,0.034774863613943365,0.050820475653324815,0.022627481277020807,0.00045766215845041843,0.0005326452273431854,0.0010186798337108536,0.0011590527068917826,22
74,sobol,True,71.75397673249245,254.23522330075502,362.20145182404667,0.0008983767125755326,-0.6031455555930734,108.24602326750755,74.23522330075502,107.96622852329165,69.55252490844578,0.1835030360578619,47.66805424377076,259.7671148543839,-212.1452191745014,662.4475243498224,0.04510011460277298,0.01273283243592663,0.03250063478128338,0.0413125654709435,0.022922718827739445,0.00040657317766452846,0.00048325394855997184,0.0006854206292155878,0.0008134083548205466,32
75,sobol,True,69.84993356466293,247.09718722105026,346.49326359899715,-0.6156654766295105,-0.7505370350554585,110.15006643533707,67.09718722105026,99.39607637794688,83.35666996566579,0.1699982465653579,53.60732932996813,315.34048387586245,-261.6998947269271,615.5710371995768,0.04051569001827308,0.011831824530953688,0.040010361456052364,0.058290186437852956,0.021794962100507465,0.00036480598330297436,0.00046234451967940227,0.0007507317384531883,0.0010129110810127302,22
76,sobol,True,78.77995626628399,260.09269197657704,353.1146412747912,-0.1639140016864985,-1.022072874661535,101.22004373371601,80.09269197657704,93.02194929821417,85.66531499149278,0.17274094202343057,40.337035749873266,233.5117273147784,-193.21320876486342,627.174253122442,0.05057046266356534,0.012054848693069355,0.029726182796063705,0.05667227189179153,0.025879355279722006,0.00043245128274676007,0.0005313952125861181,0.0008532599691520409,0.0010822355980509351,22
77,sobol,False,80.03800202906132,243.9040498174727,345.7431771606207,0.07764273434877389,-0.8358794474974274,99.96199797093868,63.904049817472696,101.839127343148,94.29482486844063,0.14862340530622806,32.20155404017224,216.66543014421725,-184.47231174985478,691.7639254574905,0.050398243867874455,0.013296319820523195,0.024820734849023137,0.0556409600456415,0.02494763190042033,0.00047133593311749866,0.0005547592719365191,0.000921168570464043,0.001071926799232139,22
78,sobol,True,69.0918661057949,250.90363244712353,355.20878523308784,-0.4256141155026853,-0.9365595637820661,110.9081338942051,70.90363244712353,104.30515278596431,73.88308087270707,0.18492913236987013,55.145341954442856,298.1971593537174,-243.02522399167697,577.7388689192412,0.04385487026409342,0.011104656503759261,0.03644678986843943,0.05453388561219109,0.022243780846792315,0.0004021197756027664,0.0004868544929446495,0.0008217610672615356,0.0010118407376309736,22
79,sobol,True,71.0589165687561,250.38911014050245,349.4166452740319,-0.17930887956172226,-1.1166096574626863,108.9410834312439,70.38911014050245,99.02753513352945,81.6422712947242,0.18692537204981383,48.11795820107486,257.4180148655897,-209.2398255606627,575.2722026010348,0.05081121728580872,0.011057244976429768,0.03012404169477452,0.05189861496705794,0.025046269627010898,0.00044198573198334074,0.0005569625564609704,0.0008867580446518844,0.0011828274274422587,22
80,sobol,True,78.06706438958645,256.76354021951556,361.61835286719725,-0.5803751275874675,-0.5135307030752301,101.93293561041355,76.76354021951556,104.85481264768168,76.4487115223892,0.1761272692478599,53.50401004495796,303.78038717935823,-250.22627981631544,677.0777950008168,0.036570214344370654,0.013014039290574023,0.0425926266777345,0.055966794622232655,0.02001512663483272,0.0003492488344004003,0.00041650615819254687,0.000666806542352436,0.0007966201975512066,22
81,sobol,True,76.23267388343811,246.23408365249634,357.727817599196,-0.7250730066560209,-0.655883705522865,103.76732611656189,66.23408365249634,111.49373394669965,78.50485628424212,0.16768231037884526,54.14439653693381,322.8986791427502,-268.7226948322497,658.7104804039758,0.03756628625121026,0.012661003117197025,0.04412619741643213,0.05654214820264961,0.018913399742619203,0.00037359457982594565,0.000425420546051587,0.0008042188740242947,0.0008759721610888602,22
82,sobol,True,73.14719472825527,258.6144887395203,342.88786837784573,-0.22052260488271713,-1.102762016095221,106.85280527174473,78.61448873952031,84.27337963832542,90.25932635040954,0.17163229363078417,41.849378897588146,243.83161240981048,-202.05053933370934,587.152045959015,0.05329911582212718,0.011285586164647931,0.029496482387264992,0.06074586921805567,0.02799999894016899,0.00044905835643262957,0.0005728117464637396,0.0009300551334627039,0.0012711770117543163,23
83,sobol,True,67.23924519121647,242.717925991863,359.43591076508164,-0.46729147294536233,-0.9439031617715954,112.76075480878353,62.71792599186301,116.71798477321863,67.80333442613482,0.18156191391502272,57.71335406030473,317.8714787470052,-260.1396645606611,569.6984717356922,0.04025292104158501,0.010950112896464623,0.03779525820399771,0.04969449513994099,0.019594353250829297,0.00040618986617592227,0.00047289488090387894,0.0008505463047049043,0.000968386515032934,22
84,sobol,False,82.13673624396324,254.47317845374346,352.60723751131445,-0.06659142393618822,-0.6945405430160463,97.86326375603676,74.47317845374346,98.134059057571,89.52949873264879,0.16469930771666697,37.55414429684022,228.01640648936302,-190.479738068095,704.8917998154105,0.04632375268789907,0.01354864927802,0.029305862113396693,0.04853514102939795,0.02406473391806455,0.000419058630541915,0.0004980965870966987,0.0007687239563100229,0.0009122755549464591,22
85,sobol,True,81.85898603498936,242.1397579945624,354.22030195593834,-0.6295069432351739,-1.1720419879071413,98.14101396501064,62.13975799456239,112.08054396137595,87.63868407905102,0.17683496291525602,52.052257741451776,294.3550126249445,-242.27685464979794,671.4614074628302,0.04208034974454276,0.012906087311303518,0.04032813960051321,0.05810498511156801,0.02056960457641885,0.0004684748259277888,0.0005130855475597945,0.0011391431206778557,0.0011477945878792786,22
86,sobol,True,66.77283546328545,255.05256007611752,344.7160239042714,-0.12333509246818719,-0.5456776050850749,113.22716453671455,75.05256007611752,89.66346382815391,82.05681155901402,0.17850568640619388,47.896598647671254,268.31973598130327,-220.53888877934057,631.7667204365889,0.04526944135341282,0.012143120012123488,0.03234906378526975,0.047874128858529194,0.02472611343876505,0.0004015685328643297,0.0004983863419069522,0.0007062340945288394,0.0009137782852151674,33
87,sobol,True,72.86439764499664,245.65500258654356,361.2637405102141,-0.3551045947242528,-0.8023541292175651,107.13560235500336,65.65500258654356,115.60873792367056,71.60065713478252,0.18854879605819894,56.26950643630834,298.4347161725698,-242.13960408651496,619.6795491189914,0.04076986276990884,0.011910793795549034,0.037974710717167445,0.04760827007721954,0.020296782280812813,0.0004025490816942568,0.00046328361715267043,0.0008133412564834321,0.0009049145759349862,22
88,sobol,False,75.76353667676449,259.1923469416797,349.09939160151407,0.04054993302561338,-0.882484537642449,104.23646332323551,79.19234694167972,89.90704465983436,86.66414507525042,0.15077176245347274,32.3562819051731,214.6043886378131,-182.25994406644952,636.6950260568115,0.05196662812226424,0.012237846443046325,0.025409294078014736,0.05183234644506692,0.026773961128175518,0.000438755108661211,0.0005454069509999002,0.0008135098140114686,0.0010559391793525572,22
89,sobol,False,77.91327702999115,249.72187000513077,342.53194536687806,-0.0243048063945025,-0.997846039943397,102.08672297000885,69.72187000513077,92.8100753617473,95.38133166311309,0.15634086980663067,34.3499012266748,219.71159089213387,-185.37561328072653,640.493510937345,0.05275148316798941,0.012310856711356566,0.02555159477203329,0.05206385554164546,0.026677847203693084,0.0004586246219202651,0.000577144444422602,0.0009118953566301198,0.0012130481222230073,22
90,sobol,True,70.96854494512081,257.42955704405904,357.4118771436624,-0.5292864596936852,-0.7280191834084689,109.03145505487919,77.42955704405904,99.98232009960338,73.55666780145839,0.17763045145589307,54.26638301005458,305.5015768145436,-251.19962631747316,605.5196130103587,0.04083711939278191,0.011638627190425703,0.03936268832367633,0.057935653927568866,0.021860280845346275,0.0003765456502280792,0.0004384830220861823,0.0007730852091965292,0.000880594772557713,22
91,sobol,True,68.93510712683201,243.23833325132728,351.62006809189916,-0.29787682979367675,-0.6237835648469627,111.06489287316799,63.238333251327276,108.38173484057188,77.31503903493285,0.18397248206305994,55.02298052950243,299.08266667099866,-244.02709920943244,629.358837689848,0.04144447548318071,0.012096838357482686,0.0372524010035124,0.046298237708015,0.021547522848203236,0.00038362965014318936,0.0004638420821115717,0.0007200947876260023,0.000884269636127775,22
92,sobol,True,79.94282767176628,251.57056248933077,358.4074462139979,-0.6940017216373235,-1.047461917065084,100.05717232823372,71.57056248933077,106.83688372466713,81.53538145776838,0.17321550382099704,52.23147382352544,301.54040874714116,-249.27038887823903,645.4071660004705,0.04108761735153831,0.012405301545501166,0.04157591272567131,0.06278386416341997,0.02089133087778144,0.00041433239894183974,0.0004745086841346596,0.0009365124093941783,0.0010317666122061303,22
93,sobol,True,79.24726206064224,247.76049702614546,351.0369868357666,-0.4541504354216159,-0.5329724232666194,100.75273793935776,67.76049702614546,103.27648980962113,88.21027522487566,0.17866772926792,51.52371692790582,288.3772975624701,-236.78960302817333,704.9611841856704,0.03881517862647074,0.013549982907519272,0.03989013607984298,0.052378910925301884,0.021059924526942466,0.00037093541792069124,0.0004350740061409521,0.0007273393507091875,0.0008405197220991822,22
94,sobol,True,70.13065485656261,259.43304688856006,360.3339699502103,-0.10610684622079136,-1.1384439570829272,109.86934514343739,79.43304688856006,100.90092306165025,69.79668490635231,0.186714952918102,46.75307772567691,250.39814431029538,-203.57176999464622,562.7798137712949,0.051450878868634434,0.010817130117747738,0.02945283613967585,0.05162663510197396,0.02489938679268734,0.00047322130855635187,0.0005352373474607564,0.0009888167181965578,0.0010625747249886695,22
95,sobol,True,72.2261234074831,241.27452117577195,344.62610686570406,-0.711004616227001,-0.9138708150014281,107.7738765925169,61.27452117577195,103.35158568993211,87.60001654177904,0.16523781968593595,52.736408268219975,319.1545880262458,-266.3876812964743,634.0695626573563,0.04065696360760411,0.012187382694140735,0.04100792082738342,0.05902183811888602,0.02129236097636798,0.00039915185287637417,0.0004879454724263958,0.0009023257425007907,0.0011326841558166546,22
96,sobol,True,77.15571883320808,253.57161323726177,356.6618141727522,-0.26097835004329684,-0.8121653067879379,102.84428116679192,73.57161323726177,103.09020093549043,80.49390466045588,0.18674516022961873,49.59078615221077,265.5532603427835,-215.89421817601624,648.3653198532132,0.04458312172652467,0.012462159901736448,0.034636999971556684,0.05128452783482907,0.022890482635731416,0.00040357268217216765,0.00047977491452502865,0.0007845042529531484,0.0009313353335345421,22
97,sobol,True,75.05234654247761,245.35111674293876,363.1899335794151,-0.192608748562634,-0.7183361692354082,104.94765345752239,65.35111674293876,117.83881683647633,71.86241296306252,0.19148896190107237,54.03364779923415,282.17630542667615,-228.1043108431407,654.4787618931186,0.04178918379419507,0.012579665711992535,0.036370648685129375,0.04285655617044423,0.02065500431781787,0.0004135075724506424,0.0004741422231015311,0.0007982838991527932,0.0008816308610674244,22
98,sobol,True,74.07557085156441,251.7990941479802,348.5172970602289,-0.540285733435303,-0.9666733960621059,105.92442914843559,71.79909414798021,96.71820291224867,85.55827379133552,0.17632549738834608,51.6536612496208,292.9449343100776,-241.25203558456317,616.4630298492814,0.04464390230249558,0.01184896942549294,0.03781567225135489,0.06097196147590364,0.0234250282092595,0.0003989299540030894,0.0005008616223396153,0.0008389059029919286,0.001110801785006187,22
99,sobol,True,68.0460394024849,248.86880028247833,353.46925227018073,0.06507566869258874,-1.0811881112866104,111.9539605975151,68.86880028247833,104.6004519877024,74.57678713230416,0.17906550401024002,43.46229921148065,242.71731985293616,-199.32798541058975,578.1643562678095,0.05256006053414745,0.01111283475020715,0.026508217386949726,0.04981083398017928,0.024805439604403783,0.0004573864904262206,0.0005624247415508545,0.0008734100918084422,0.0011093252445351527,26
100,sobol,True,81.08580331504345,255.94131996110082,346.81051607010886,-0.3862445547245443,-0.636702380143106,98.91419668495655,75.94131996110082,90.86919610900804,94.27528724493459,0.1734205072439936,45.92781324449979,264.8349608381767,-218.91698586064956,702.2931394061413,0.04244604644546096,0.013498700706498694,0.036365056750098525,0.057172657442570246,0.023369587038914917,0.00037521795305392404,0.00046823125977212823,0.0007212468994468627,0.0009434402692193525,32
101,sobol,True,81.41281615197659,244.34268751367927,350.0046355756931,-0.6795096111949533,-1.0137989270500838,98.58718384802341,64.34268751367927,105.66194806201383,91.40818057628348,0.17087036645048564,50.9745742342805,298.3230813697106,-247.3124624153453,685.8809633805607,0.04153412127762612,0.013183244040783542,0.04161788720781815,0.06012583602407468,0.021340930151185718,0.0004321339729257962,0.0004930367175622687,0.0010220863403132008,0.0011176041370109767,22
102,sobol,True,68.46704626083374,252.96804643422365,362.03836921276525,-0.2791856881696731,-0.7586264407262207,111.53295373916626,72.96804643422365,109.0703227785416,66.4286770480685,0.1884250870776818,55.507330882898785,294.5856719175342,-239.04397175014194,596.9563522872322,0.042753903156716046,0.011474033679415548,0.03638399766157997,0.04796129371541594,0.02167826704444834,0.0003976778898251544,0.0004668747952263304,0.0007693002698525453,0.0008906623592798474,22
103,sobol,True,74.43362388014793,248.3251537680626,345.6589491004124,-0.5122064221184701,-0.5894058568403124,105.56637611985207,68.32515376806259,97.33379533234984,88.7746747797355,0.17425398504454706,52.06278343528562,298.7752815063372,-246.65838178337083,665.2049689921521,0.03988655361176144,0.012785832982070396,0.03969205669923973,0.055756638759223466,0.02191735279926443,0.00036006904197668994,0.0004499560553780958,0.0007081912112801224,0.0009289597575105346,22
104,sobol,False,75.44238187372684,256.3256653137505,354.9565933085978,-0.008213725918904013,-1.0407268683426083,104.55761812627316,76.3256653137505,98.6309279948473,80.48578856512904,0.1706132216447247,38.635947595613295,226.45342033378046,-187.84516309378125,610.2384982354927,0.05202270460003272,0.011729328374515676,0.02687482572306884,0.051179254002843594,0.02557810874862352,0.00044646256514545063,0.0005441413280445555,0.0008570079582757787,0.0010693430638940773,22
105,sobol,True,77.35748800635338,247.05049096792936,358.8477770956233,0.03358363541774445,-1.1786475276574493,102.64251199364662,67.05049096792936,111.79728612769395,78.50971091073006,0.1765178152204077,40.697876698798815,230.55959902960336,-189.8980448169885,607.2871983724657,0.05107067827494281,0.011672601758077676,0.026418989877338317,0.05620330238807239,0.023270358069204244,0.0004930517033094918,0.0005569212681959573,0.0010193659821637583,0.0010924757315926828,22
106,sobol,True,72.2723748832941,260.2950298897922,352.18707747757435,-0.3680403245147318,-0.5800112533383072,107.7276251167059,80.2950298897922,91.89204758778214,80.08529740571976,0.17887972338700833,50.79338565336559,283.9527291948765,-233.0848731519949,640.1102098866395,0.041942894811269775,0.012303489323191084,0.036924022713229275,0.055362174982214025,0.023159779882980732,0.00037712212865407695,0.0004484080475390044,0.0007197641971477231,0.0008547767220718049,22
107,sobol,True,70.3639525026083,241.0366220511496,357.8119022916071,-0.13454944812692704,-0.7717909316532314,109.6360474973917,61.03662205114961,116.7752802404575,72.55205021100119,0.19040653210752917,54.375384590473,285.57520579055205,-231.168029652556,628.2786803203953,0.04348811795574719,0.012076076769154358,0.034796841420578574,0.040703198386421856,0.021189675782328173,0.00042428730932372335,0.00048482397715529684,0.0008195151265847703,0.0008988442344053909,22
108,sobol,True,79.26205372810364,253.65631352365017,343.13991661416367,-0.6381824302952737,-0.8666611595079303,100.73794627189636,73.65631352365017,89.4836030905135,96.12213711393997,0.16541052785256188,48.0172260574413,290.29123285454534,-242.20261779616828,674.2449475150346,0.043560877299424455,0.0129595894345067,0.04003631288229142,0.0655116406859419,0.0239240065300869,0.00038524551071026785,0.0004902640786230821,0.0008269400776265651,0.0011249638673057998,22
109,sobol,True,79.55084624886513,249.97194695472717,355.88504792843014,-0.40330512784421446,-0.6809797587804496,100.44915375113487,69.97194695472717,105.91310097370297,83.66579832043499,0.18391524324867503,51.75781480529262,281.42210450337694,-229.60820704664295,683.6493855172702,0.040684069109145675,0.01314035112329715,0.03850909261100761,0.05214390167905691,0.021387050865735825,0.0003885895952127068,0.000448235596098004,0.0007798097156132022,0.0008715618440710051,22
110,sobol,False,68.57510824501514,257.3375605531037,343.7226723693311,0.04890029923990369,-0.957643230818212,111.42489175498486,77.33756055310369,86.38511181622744,84.85243587568402,0.15886395982424847,35.67980939922256,224.59347883997862,-188.93172901873461,591.1290993351238,0.054462745319744627,0.011362028678757151,0.024940015787149595,0.04895218504360312,0.028092457109281342,0.0004619197979352261,0.0005751451733043432,0.0008995151115728892,0.0011714075305135896,22
111,sobol,True,70.54559199512005,243.95563432201743,359.59817581949756,-0.5547454347833991,-1.0946723131462932,109.45440800487995,63.95563432201743,115.64254149748012,70.9474161756225,0.17992837031226916,56.44654107374171,313.71673614215285,-257.2497453432522,577.4784464088818,0.04074018821822169,0.011099650950768172,0.038015350637408046,0.05397382943004219,0.019566541400848615,0.0004264445227133445,0.0004901800980156646,0.0009385108576678122,0.0010416106863054561,22
112,sobol,True,77.58431833982468,250.69640047103167,350.093236353714,-0.21137123452499507,-0.6641573662869632,102.41568166017532,70.69640047103167,99.39683588268235,87.49108198611066,0.18076766666909422,46.964981705608835,259.8085297609167,-212.86326191672677,679.2827015814102,0.0441117868330047,0.013056419562211572,0.03374989705922974,0.04914191660435993,0.023261452827018133,0.0003991901255963228,0.00048366074028812774,0.000748190649439433,0.0009226006799564999,32
113,sobol,True,75.74679987132549,242.6712457574904,346.24137939466164,-0.249679673742503,-0.5053879281505942,104.25320012867451,62.6712457574904,103.57013363717124,89.50542047666386,0.18049670488169448,50.03736171500209,277.2203611572787,-227.10541059553884,698.1011898738169,0.041434306542230445,0.013418127696542416,0.036216708384839605,0.04628162788368251,0.022118874902541892,0.0003948697938673844,0.0004720145983076379,0.0007279163293243778,0.0008737020645210124,22
114,sobol,True,72.62915509939194,254.67549185454845,353.0307206143625,-0.7023485746234656,-1.1249156954698265,107.37084490060806,74.67549185454845,98.35522875981405,79.59843448502943,0.16726952861320848,51.52485121221002,308.03489218502733,-256.4783084823667,586.0874698952624,0.044308976984544765,0.01126512406291638,0.03927191694073953,0.06666315023688416,0.022819019736526412,0.0004104407107381392,0.0005025214029135158,0.0009040665861060863,0.0011383806144856321,22
115,sobol,True,66.72463884949684,246.65615587681532,347.9098127828911,-0.0990692232735455,-0.92294503999874,113.27536115050316,66.65615587681532,101.25365690607578,78.81482606660575,0.18692058276584805,49.889539003077395,266.90232966785203,-216.95296744088887,586.3204885397785,0.04914353154646378,0.011269602889156965,0.030473984697822303,0.045386187901203794,0.02447911961155371,0.00042265029309653625,0.0005391788380788205,0.0008002487181318359,0.0010939762609291665,22
116,sobol,True,81.65527196228504,258.0355545990169,362.78909339755774,-0.4412471463903785,-0.8496512262150645,98.34472803771496,78.0355545990169,104.75353879854083,78.8661785647273,0.1852685806461511,50.922883609853805,274.85979237414597,-223.8794349044886,666.3230712088657,0.04218651760375832,0.012807323904216458,0.038444271349903796,0.0574287249783196,0.021802761137115486,0.00039339906389970183,0.0004661370257796485,0.0008010523466186128,0.0009447185074464153,22
117,sobol,False,82.37244036793709,245.9940488934517,344.0379565367475,-0.1477195667568595,-1.061191268451512,97.62755963206291,65.99404889345169,98.04390764329582,98.33448383118957,0.16668397756660353,38.299710311067514,229.77439625691517,-191.4996895055102,667.3082565049962,0.050850129520602944,0.012826260044563996,0.028543492596478676,0.052037455101952575,0.02540170582838547,0.00047916128007652185,0.000568982133317298,0.0010373084386743274,0.0012286348682608217,22
118,sobol,True,67.2554670125246,258.6964430399239,356.241627227515,-0.5986896041315048,-0.6102120525203645,112.7445329874754,78.6964430399239,97.54518418759108,71.01383978500962,0.1700773825633352,54.379903597823706,319.73624463307544,-265.32103713099264,591.7014779388151,0.039081630366556756,0.011373030306180944,0.04040789919902375,0.05909947648089601,0.02147792014979412,0.00036606272481942877,0.0004167923577987311,0.0007635738284072652,0.0008314949066059293,22
119,sobol,True,73.35143904387951,242.01005676016212,351.1210446166806,0.019486163882538654,-0.7362821160815656,106.64856095612049,62.010056760162115,109.11098785651848,82.23039442719892,0.17966178860786977,45.45038333034784,252.97746216669339,-207.59870215533775,666.4607087754379,0.04701665497818735,0.012809969421042523,0.030165236704131827,0.045001661733752085,0.023234614541801885,0.00044159675166422803,0.000518145477187587,0.0008223857134339002,0.0009510540335932151,27
120,sobol,True,76.28042417764664,255.3379086330533,360.58600152703,-0.32760717547498647,-0.9897456193342804,103.71957582235336,75.3379086330533,105.24809289397672,75.69442265061662,0.19014930149275847,51.695839710096884,271.8697323853469,-220.13076745732,612.6687918915984,0.045321396628210636,0.01177604078682888,0.035172747984393064,0.05471906356241686,0.02263365243548482,0.0004146221569265473,0.000492617022193014,0.0008361524238321518,0.0009914670666946147,22
121,sobol,True,78.42752484977245,243.36314928904176,354.05721822334453,-0.4988837543409318,-0.8908012098632753,101.57247515022755,63.36314928904176,110.69406893430278,84.37030662642792,0.18237075463396998,53.5645468061151,293.7123713372939,-240.11596672275866,661.0926322436585,0.041027720973762456,0.01270679020084774,0.039308703854149585,0.053132359452818155,0.020776899586139506,0.0004218514026996563,0.00047588602776261655,0.000936456093329661,0.0010010483698544522,22
122,sobol,True,71.4503830075264,251.29011343419552,347.2305183191784,-0.04827383630909032,-0.794221998937428,108.5496169924736,71.29011343419552,95.94040488498285,84.21986468834803,0.17701563872826334,43.82443057269548,247.57377872115782,-203.81357456867437,630.7037479008935,0.04893419943534299,0.012122688731631819,0.0293116957444149,0.04625332613002819,0.025204820071526596,0.00041313774008928564,0.0005289148484894414,0.0007474425014903648,0.001029052722542193,22
123,sobol,True,69.4213550388813,249.37793373316526,363.10569142270833,-0.6669197467621416,-0.5594600284472108,110.5786449611187,69.37793373316526,113.72775768954307,66.31566361617297,0.16571758235624084,55.54394619654379,335.1723179085592,-279.60116864554715,605.6943675586087,0.0368234808391986,0.01164198612875439,0.04314011258203307,0.05429940493181694,0.018600746054194726,0.0003530536090247248,0.000427577631178417,0.0006935090277089417,0.0008544335248573123,22
124,sobol,True,80.460508659482,257.9303556792438,348.26508078724146,-0.318525965185836,-1.1584380983375013,99.539491340518,77.9303556792438,90.33472510799766,92.19542787224054,0.17217947126292088,42.02798418286035,244.09404834727903,-202.07643083235237,628.5276141316577,0.05129139963039777,0.012080861499098894,0.03203430105200016,0.06374273519066952,0.026461776686234808,0.0004420533744223878,0.0005550416772117492,0.0009233412982914598,0.0012227695265457608,32
125,sobol,True,78.73416636884212,241.61358245834708,361.0118729653768,-0.08525055544450877,-0.6448024304583668,101.26583363115788,61.61358245834708,119.39829050702974,77.7222934034653,0.18778764812910329,49.933680821182044,265.9050332578468,-215.90085407556725,703.816666943306,0.04247311085439115,0.013527984265013428,0.03466381693569391,0.041874810597675616,0.02093179918160587,0.0004363952063173969,0.0004727619496740751,0.0008353226487811486,0.000823490327887006,22
126,sobol,True,69.64764940738678,253.07568378001451,349.0154978525825,-0.48185533937066793,-1.0729247978888452,110.35235059261322,73.07568378001451,95.93981407256797,80.6321515548043,0.17989840355465697,52.48912732562989,291.770945647567,-239.24273045393218,571.9058546797974,0.047044242318164536,0.010992540766018211,0.03559508418985473,0.06084442776038266,0.02420756831186516,0.00042067765198045004,0.0005231970354052174,0.0008958022881675198,0.0011639226735831053,22
