motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,hybrid_small,hybrid_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,hybrid_dsmall_dt,hybrid_dlarge_dt
5.184027777777777679e-01,1.866250000000000000e+02,7.609154298275618844e-01,3.688171543315545836e-02,9.081503205701152437e-01,4.767513710812398831e-02,-5.822903832367061661e+00,-1.163353471547208251e+00,-3.068018563127501430e+00,-1.930550410119062033e+00
5.187500000000000444e-01,1.867500000000000284e+02,7.588936077872279196e-01,3.647878534474170015e-02,9.070820133912408378e-01,4.700510074943409222e-02,-5.822728862441580944e+00,-1.157521971642495373e+00,-3.085421409868359444e+00,-1.928774799528623740e+00
5.190972222222222099e-01,1.868750000000000000e+02,7.568719113519166708e-01,3.607788202650983461e-02,9.060076733754571787e-01,4.633576823306884140e-02,-5.822180347437074133e+00,-1.151679275299771765e+00,-3.102767559443266876e+00,-1.926497472241972986e+00
5.194444444444444864e-01,1.870000000000000284e+02,7.548504702247813558e-01,3.567900936611218682e-02,9.049273203592324011e-01,4.566731252255440410e-02,-5.821258287353541228e+00,-1.145825382519040758e+00,-3.120056149107729659e+00,-1.923725591741644037e+00
5.197916666666666519e-01,1.871250000000000000e+02,7.528294141089724167e-01,3.528217125120026304e-02,9.038409744775739441e-01,4.499990409409682091e-02,-5.819962682190981340e+00,-1.139960293300296135e+00,-3.137286322033317809e+00,-1.920466321510172047e+00
5.201388888888889284e-01,1.872500000000000000e+02,7.508088727076436264e-01,3.488737156942640222e-02,9.027486561619698646e-01,4.433371093658089457e-02,-5.818293531949395359e+00,-1.134084007643540337e+00,-3.154457227307718270e+00,-1.916726825030088621e+00
5.204861111111110938e-01,1.873750000000000000e+02,7.487889757239480915e-01,3.449461420844306819e-02,9.016503861383377005e-01,4.366889855157207734e-02,-5.816250836628784171e+00,-1.128196525548777807e+00,-3.171568019934684735e+00,-1.912514265783929579e+00
5.208333333333333703e-01,1.875000000000000000e+02,7.467698528610349218e-01,3.410390305590143417e-02,9.005461854249691145e-01,4.300562995331469462e-02,-5.813834596229142448e+00,-1.122297847015997441e+00,-3.188617860834066953e+00,-1.907835807254226079e+00
5.211805555555555358e-01,1.876250000000000000e+02,7.447516338220613319e-01,3.371524199945471340e-02,8.994360753304773137e-01,4.234406566873361033e-02,-5.811044810750479073e+00,-1.116387972045213450e+00,-3.205605916841781866e+00,-1.902698612923516608e+00
5.215277777777778123e-01,1.877500000000000000e+02,7.427344483101762096e-01,3.332863492675421785e-02,8.983200774517385856e-01,4.168436373743256151e-02,-5.807881480192788715e+00,-1.110466900636415621e+00,-3.222531360709870452e+00,-1.897109846274330325e+00
5.218749999999999778e-01,1.878750000000000000e+02,7.407184260285333277e-01,3.294408572545227953e-02,8.971982136718439360e-01,4.102667971169537964e-02,-5.804344604556070486e+00,-1.104534632789606619e+00,-3.239393371106421782e+00,-1.891076670789202385e+00
5.222222222222222543e-01,1.880000000000000000e+02,7.387036966802861260e-01,3.256159828320116106e-02,8.960705061580401809e-01,4.037116665648554648e-02,-5.800434183840328828e+00,-1.098591168504790883e+00,-3.256191132615632977e+00,-1.884606249950666834e+00
5.225694444444444198e-01,1.881250000000000000e+02,7.366903899685846024e-01,3.218117648765250749e-02,8.949369773596783650e-01,3.971797514944619412e-02,-5.796150218045558411e+00,-1.092636507781960864e+00,-3.272923835737780784e+00,-1.877705747241260603e+00
5.229166666666666963e-01,1.882500000000000000e+02,7.346786355965824189e-01,3.180282422645872020e-02,8.937976500061581842e-01,3.906725328089988292e-02,-5.791492707171761012e+00,-1.086670650621120338e+00,-3.289590676889233567e+00,-1.870382326143511742e+00
5.232638888888888618e-01,1.883750000000000000e+02,7.326685632674334592e-01,3.142654538727199243e-02,8.926525471048750715e-01,3.841914665384948968e-02,-5.786461651218940183e+00,-1.080693597022272634e+00,-3.306190858402435317e+00,-1.862643150139959625e+00
5.236111111111111382e-01,1.885000000000000000e+02,7.306603026842858339e-01,3.105234385774377145e-02,8.915016919391646200e-01,3.777379838397676437e-02,-5.781057050187087931e+00,-1.074705346985405763e+00,-3.322723588525930527e+00,-1.854495382713134743e+00
5.239583333333333037e-01,1.886250000000000000e+02,7.286539835502977569e-01,3.068022352552713869e-02,8.903451080662486694e-01,3.713134909964366237e-02,-5.775278904076214914e+00,-1.068705900510536821e+00,-3.339188081424342869e+00,-1.845946187345572920e+00
5.243055555555555802e-01,1.887500000000000000e+02,7.266497355686175608e-01,3.031018827827339571e-02,8.891828193151821713e-01,3.649193694189156734e-02,-5.769127212886313139e+00,-1.062695257597653820e+00,-3.355583557178387188e+00,-1.837002727519804424e+00
5.246527777777777457e-01,1.888750000000000000e+02,7.246476884423992404e-01,2.994224200363487104e-02,8.880148497847991651e-01,3.585569756444206835e-02,-5.762601976617383492e+00,-1.056673418246759866e+00,-3.371909241784844635e+00,-1.827672166718372848e+00
5.250000000000000222e-01,1.890000000000000000e+02,7.226479718747959025e-01,2.957638858926391057e-02,8.868412238416550908e-01,3.522276413369529457e-02,-5.755703195269433081e+00,-1.050640382457859179e+00,-3.388164367156623502e+00,-1.817961668423797805e+00
5.253472222222221877e-01,1.891250000000000000e+02,7.206507155689578781e-01,2.921263192281221138e-02,8.856619661179775393e-01,3.459326732873213572e-02,-5.748430868842453023e+00,-1.044596150230943987e+00,-3.404348171122678401e+00,-1.807878396118622000e+00
5.256944444444444642e-01,1.892500000000000000e+02,7.186560492280389401e-01,2.885097589193192508e-02,8.844771015096090094e-01,3.396733534131279875e-02,-5.740784997336445095e+00,-1.038540721566018288e+00,-3.420459897428071550e+00,-1.797429513285378144e+00
5.260416666666667407e-01,1.893750000000000284e+02,7.166641025551911959e-01,2.849142438427529345e-02,8.832866551739527727e-01,3.334509387587702989e-02,-5.732765580751411960e+00,-1.032474096463081636e+00,-3.436498795733951006e+00,-1.786622183406597175e+00
5.263888888888889062e-01,1.895000000000000000e+02,7.146750052535674191e-01,2.813398128749423910e-02,8.820906525279209598e-01,3.272666614954478082e-02,-5.724372619087351843e+00,-1.026396274922134699e+00,-3.452464121617535131e+00,-1.775463569964821575e+00
5.267361111111111827e-01,1.896250000000000284e+02,7.126888870263208275e-01,2.777865048924124322e-02,8.808891192458765396e-01,3.211217289211454329e-02,-5.715606112344269185e+00,-1.020307256943180807e+00,-3.468355136572157438e+00,-1.763960836442573177e+00
5.270833333333333481e-01,1.897500000000000000e+02,7.107058775766020853e-01,2.742543587716787454e-02,8.796820812575834037e-01,3.150173234606590267e-02,-5.706466060522157768e+00,-1.014207042526212632e+00,-3.484171108007204420e+00,-1.752121146322397793e+00
5.274305555555556246e-01,1.898750000000000284e+02,7.087261066075640770e-01,2.707434133892639566e-02,8.784695647461482348e-01,3.089546026655687339e-02,-5.696952463621018481e+00,-1.008095631671233505e+00,-3.499911309248183056e+00,-1.739951663086817257e+00
5.277777777777777901e-01,1.900000000000000000e+02,7.067497038223612416e-01,2.672537076216921145e-02,8.772515961459701472e-01,3.029346992142601183e-02,-5.687065321640859317e+00,-1.001973024378247645e+00,-3.515575019536654189e+00,-1.727459550218375828e+00
5.281250000000000666e-01,1.901250000000000284e+02,7.047767989241414677e-01,2.637852803454769635e-02,8.760282021406819997e-01,2.969587209119106674e-02,-5.676804634581661624e+00,-9.958392206472436170e-01,-3.531161524030300480e+00,-1.714651971199598668e+00
5.284722222222222321e-01,1.902500000000000000e+02,7.028075216160629690e-01,2.603381704371479990e-02,8.747994096611014792e-01,2.910277506904990208e-02,-5.666170402443449383e+00,-9.896942204782367414e-01,-3.546670113802851354e+00,-1.701536089513030259e+00
5.288194444444445086e-01,1.903750000000000284e+02,7.008420016012739673e-01,2.569124167732195207e-02,8.735652458831717482e-01,2.851428466087935210e-02,-5.655162625226205719e+00,-9.835380238712151391e-01,-3.562100085844161601e+00,-1.688119068641191545e+00
5.291666666666666741e-01,1.905000000000000000e+02,6.988803666696381534e-01,2.535080582302149527e-02,8.723257382259114179e-01,2.793050418523701506e-02,-5.643817398129509222e+00,-9.773706308261831399e-01,-3.577450743060138105e+00,-1.674408072066630337e+00
5.295138888888889506e-01,1.906250000000000284e+02,6.969226905338129496e-01,2.501251336846568862e-02,8.710809143493569717e-01,2.735153447335869972e-02,-5.632392250523021282e+00,-9.711920413431439636e-01,-3.592721394272806457e+00,-1.660410263271865805e+00
